Timestamp,Label,Duration_ms,SSID_1,BSSID_1,RSSI_1,Dist_mm_1,Std_mm_1,Succ_1,Att_1,Rate_1,SSID_2,BSSID_2,RSSI_2,Dist_mm_2,Std_mm_2,Succ_2,Att_2,Rate_2,SSID_3,BSSID_3,RSSI_3,Dist_mm_3,Std_mm_3,Succ_3,Att_3,Rate_3,SSID_4,BSSID_4,RSSI_4,Dist_mm_4,Std_mm_4,Succ_4,Att_4,Rate_4,Diff_RSSI_1_2,Diff_RSSI_1_3,Diff_RSSI_1_4,Diff_RSSI_2_3,Diff_RSSI_2_4,Diff_RSSI_3_4
1775044563879,1-1,128,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3608.0,664.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66.0,6303.0,1602.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52.0,-621.0,414.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68.0,13003.0,135.0,7.0,8.0,87.5,7.0,-7.0,9.0,-14.0,2.0,16.0
1775044564089,1-1,131,MCSLab RTT AP1,24:29:34:e2:4c:36,-54.0,3564.0,701.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66.0,6460.0,1500.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53.0,-465.0,237.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68.0,13091.0,129.0,7.0,8.0,87.5,12.0,-1.0,14.0,-13.0,2.0,15.0
1775044564293,1-1,130,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3530.0,832.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66.0,6460.0,1483.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52.0,-735.0,445.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68.0,13032.0,111.0,7.0,8.0,87.5,7.0,-7.0,9.0,-14.0,2.0,16.0
1775044564499,1-1,130,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3530.0,849.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6460.0,1488.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54.0,-621.0,395.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64.0,12944.0,158.0,7.0,8.0,87.5,6.0,-5.0,5.0,-11.0,-1.0,10.0
1775044564701,1-1,126,MCSLab RTT AP1,24:29:34:e2:4c:36,-54.0,3530.0,894.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6401.0,1461.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52.0,-1047.0,705.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68.0,12973.0,123.0,7.0,8.0,87.5,11.0,-2.0,14.0,-13.0,3.0,16.0
1775044564911,1-1,130,MCSLab RTT AP1,24:29:34:e2:4c:36,-53.0,3213.0,1041.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6460.0,1442.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49.0,-699.0,406.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68.0,12973.0,1332.0,7.0,8.0,87.5,12.0,-4.0,15.0,-16.0,3.0,19.0
1775044565110,1-1,116,MCSLab RTT AP1,24:29:34:e2:4c:36,-54.0,3057.0,1146.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6460.0,1443.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52.0,-699.0,714.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63.0,12715.0,567.0,7.0,8.0,87.5,11.0,-2.0,9.0,-13.0,-2.0,11.0
1775044565317,1-1,105,MCSLab RTT AP1,24:29:34:e2:4c:36,-54.0,3569.0,873.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6421.0,1422.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55.0,-738.0,440.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68.0,12944.0,88.0,7.0,8.0,87.5,11.0,1.0,14.0,-10.0,3.0,13.0
1775044565549,1-1,131,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3608.0,896.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6382.0,1507.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53.0,-699.0,617.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69.0,12973.0,40.0,7.0,8.0,87.5,6.0,-6.0,10.0,-12.0,4.0,16.0
1775044565750,1-1,125,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3491.0,958.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64.0,6499.0,1433.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52.0,-891.0,610.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69.0,13012.0,183.0,7.0,8.0,87.5,5.0,-7.0,10.0,-12.0,5.0,17.0
1775044565937,1-1,106,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3530.0,936.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6460.0,1496.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55.0,-738.0,487.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68.0,12974.0,138.0,7.0,8.0,87.5,6.0,-4.0,9.0,-10.0,3.0,13.0
1775044566168,1-1,130,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3530.0,876.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6460.0,1410.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53.0,-660.0,532.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69.0,12856.0,125.0,7.0,8.0,87.5,6.0,-6.0,10.0,-12.0,4.0,16.0
1775044566375,1-1,131,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3569.0,840.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6421.0,1460.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55.0,-621.0,414.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69.0,13003.0,151.0,7.0,8.0,87.5,6.0,-4.0,10.0,-10.0,4.0,14.0
1775044566578,1-1,128,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3491.0,878.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6421.0,1417.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55.0,-738.0,475.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68.0,12944.0,115.0,7.0,8.0,87.5,6.0,-4.0,9.0,-10.0,3.0,13.0
1775044566791,1-1,134,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3530.0,879.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6460.0,1410.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49.0,-699.0,467.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68.0,12944.0,192.0,7.0,8.0,87.5,6.0,-10.0,9.0,-16.0,3.0,19.0
1775044566962,1-1,97,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3491.0,881.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6460.0,1365.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52.0,-582.0,445.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68.0,12944.0,108.0,7.0,8.0,87.5,6.0,-7.0,9.0,-13.0,3.0,16.0
1775044567210,1-1,139,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3491.0,854.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6577.0,1430.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54.0,-777.0,462.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69.0,12944.0,190.0,7.0,8.0,87.5,6.0,-5.0,10.0,-11.0,4.0,15.0
1775044567438,1-1,150,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3491.0,895.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6499.0,1564.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52.0,-699.0,482.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65.0,12915.0,157.0,7.0,8.0,87.5,6.0,-7.0,6.0,-13.0,0.0,13.0
1775044567621,1-1,126,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3374.0,965.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6538.0,1690.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56.0,-699.0,551.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68.0,13032.0,115.0,7.0,8.0,87.5,6.0,-3.0,9.0,-9.0,3.0,12.0
1775044567820,1-1,119,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3374.0,981.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6382.0,1699.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56.0,-738.0,560.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68.0,13120.0,74.0,7.0,8.0,87.5,6.0,-3.0,9.0,-9.0,3.0,12.0
1775044568013,1-1,106,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3530.0,832.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6499.0,1539.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57.0,-699.0,521.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67.0,13003.0,129.0,7.0,8.0,87.5,6.0,-2.0,8.0,-8.0,2.0,10.0
1775044568247,1-1,133,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3530.0,849.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6342.0,1458.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57.0,-699.0,500.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68.0,12915.0,155.0,7.0,8.0,87.5,6.0,-2.0,9.0,-8.0,3.0,11.0
1775044568444,1-1,124,MCSLab RTT AP1,24:29:34:e2:4c:36,-58.0,3158.0,1009.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6499.0,1439.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55.0,-816.0,633.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68.0,12451.0,741.0,7.0,8.0,87.5,7.0,-3.0,10.0,-10.0,3.0,13.0
1775044568644,1-1,116,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3530.0,814.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6499.0,1450.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54.0,-1162.0,754.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68.0,13003.0,111.0,7.0,8.0,87.5,6.0,-5.0,9.0,-11.0,3.0,14.0
1775044568864,1-1,129,MCSLab RTT AP1,24:29:34:e2:4c:36,-57.0,3530.0,892.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6421.0,1507.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-50.0,-738.0,660.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68.0,12973.0,108.0,7.0,8.0,87.5,8.0,-7.0,11.0,-15.0,3.0,18.0
1775044569068,1-1,125,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3413.0,895.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6342.0,1568.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56.0,-582.0,455.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68.0,13003.0,129.0,7.0,8.0,87.5,6.0,-3.0,9.0,-9.0,3.0,12.0
1775044569272,1-1,122,MCSLab RTT AP1,24:29:34:e2:4c:36,-58.0,3314.0,968.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6382.0,1579.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55.0,-543.0,1175.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65.0,12920.0,238.0,7.0,8.0,87.5,7.0,-3.0,7.0,-10.0,0.0,10.0
1775044569485,1-1,130,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3413.0,808.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6382.0,1563.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54.0,-1164.0,915.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69.0,13032.0,131.0,7.0,8.0,87.5,6.0,-5.0,10.0,-11.0,4.0,15.0
1775044569691,1-1,129,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3491.0,836.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6421.0,1677.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55.0,-699.0,570.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68.0,13003.0,131.0,7.0,8.0,87.5,6.0,-4.0,9.0,-10.0,3.0,13.0
1775044569889,1-1,122,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3491.0,821.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6421.0,1590.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55.0,-670.0,490.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69.0,13003.0,122.0,7.0,8.0,87.5,6.0,-4.0,10.0,-10.0,4.0,14.0
1775044570092,1-1,118,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3452.0,913.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6342.0,1641.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55.0,-989.0,815.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67.0,12830.0,373.0,7.0,8.0,87.5,6.0,-4.0,8.0,-10.0,2.0,12.0
1775044570293,1-1,111,MCSLab RTT AP1,24:29:34:e2:4c:36,-58.0,3530.0,993.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6460.0,1568.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55.0,-699.0,624.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69.0,12973.0,192.0,7.0,8.0,87.5,7.0,-3.0,11.0,-10.0,4.0,14.0
1775044570537,1-1,148,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3530.0,846.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6460.0,1641.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-50.0,-1048.0,816.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69.0,12739.0,319.0,7.0,8.0,87.5,6.0,-9.0,10.0,-15.0,4.0,19.0
1775044570742,1-1,147,MCSLab RTT AP1,24:29:34:e2:4c:36,-54.0,3530.0,911.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6538.0,1615.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-48.0,-1219.0,1167.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69.0,13179.0,1301.0,7.0,8.0,87.5,11.0,-6.0,15.0,-17.0,4.0,21.0
1775044570950,1-1,147,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3491.0,907.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66.0,6499.0,1683.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54.0,-777.0,605.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69.0,12915.0,178.0,7.0,8.0,87.5,7.0,-5.0,10.0,-12.0,3.0,15.0
1775044571151,1-1,143,MCSLab RTT AP1,24:29:34:e2:4c:36,-54.0,3491.0,972.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66.0,6421.0,1558.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52.0,-621.0,623.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69.0,12973.0,141.0,7.0,8.0,87.5,12.0,-2.0,15.0,-14.0,3.0,17.0
1775044571355,1-1,140,MCSLab RTT AP1,24:29:34:e2:4c:36,-54.0,3608.0,816.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6538.0,1604.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55.0,-670.0,529.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69.0,13013.0,62.0,7.0,8.0,87.5,11.0,1.0,15.0,-10.0,4.0,14.0
1775044571524,1-1,104,MCSLab RTT AP1,24:29:34:e2:4c:36,-57.0,3392.0,1056.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6382.0,1651.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53.0,-660.0,765.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65.0,12856.0,332.0,7.0,8.0,87.5,8.0,-4.0,8.0,-12.0,0.0,12.0
1775044571765,1-1,139,MCSLab RTT AP1,24:29:34:e2:4c:36,-54.0,3447.0,898.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6499.0,1584.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53.0,-777.0,549.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69.0,12973.0,158.0,7.0,8.0,87.5,11.0,-1.0,15.0,-12.0,4.0,16.0
