Timestamp,Label,Duration_ms,SSID_1,BSSID_1,RSSI_1,Dist_mm_1,Std_mm_1,Succ_1,Att_1,Rate_1,SSID_2,BSSID_2,RSSI_2,Dist_mm_2,Std_mm_2,Succ_2,Att_2,Rate_2,SSID_3,BSSID_3,RSSI_3,Dist_mm_3,Std_mm_3,Succ_3,Att_3,Rate_3,SSID_4,BSSID_4,RSSI_4,Dist_mm_4,Std_mm_4,Succ_4,Att_4,Rate_4,Diff_RSSI_1_2,Diff_RSSI_1_3,Diff_RSSI_1_4,Diff_RSSI_2_3,Diff_RSSI_2_4,Diff_RSSI_3_4
1770204474808,1-1,92,MCSLab RTT AP1,24:29:34:e2:4c:36,-58.0,3725.0,568.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67.0,6186.0,1228.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51.0,-1461.0,702.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70.0,9809.0,1673.0,7.0,8.0,87.5,9.0,-7.0,12.0,-16.0,3.0,19.0
1770204475053,1-1,128,MCSLab RTT AP1,24:29:34:e2:4c:36,-58.0,3725.0,679.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69.0,6616.0,739.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52.0,-1441.0,643.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69.0,9956.0,289.0,7.0,8.0,87.5,11.0,-6.0,11.0,-17.0,0.0,17.0
1770204475258,1-1,123,MCSLab RTT AP1,24:29:34:e2:4c:36,-57.0,3725.0,593.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66.0,6343.0,1176.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53.0,-1207.0,419.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69.0,10337.0,1195.0,7.0,8.0,87.5,9.0,-4.0,12.0,-13.0,3.0,16.0
1770204475484,1-1,141,MCSLab RTT AP1,24:29:34:e2:4c:36,-58.0,3725.0,645.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69.0,6460.0,1553.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52.0,-1207.0,484.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70.0,10512.0,1066.0,7.0,8.0,87.5,11.0,-6.0,12.0,-17.0,1.0,18.0
1770204475655,1-1,102,MCSLab RTT AP1,24:29:34:e2:4c:36,-57.0,3725.0,659.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68.0,6577.0,1509.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52.0,-1090.0,664.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69.0,9888.0,181.0,7.0,8.0,87.5,11.0,-5.0,12.0,-16.0,1.0,17.0
1770204475905,1-1,142,MCSLab RTT AP1,24:29:34:e2:4c:36,-58.0,3608.0,685.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68.0,6303.0,1690.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52.0,-1246.0,562.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-72.0,10161.0,948.0,7.0,8.0,87.5,10.0,-6.0,14.0,-16.0,4.0,20.0
1770204476112,1-1,134,MCSLab RTT AP1,24:29:34:e2:4c:36,-58.0,3608.0,493.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66.0,6342.0,1437.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51.0,-1168.0,476.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-71.0,10366.0,1182.0,7.0,8.0,87.5,8.0,-7.0,13.0,-15.0,5.0,20.0
1770204476313,1-1,128,MCSLab RTT AP1,24:29:34:e2:4c:36,-57.0,3686.0,467.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68.0,6225.0,1625.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51.0,-933.0,389.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-71.0,10219.0,1385.0,7.0,8.0,87.5,11.0,-6.0,14.0,-17.0,3.0,20.0
1770204476524,1-1,130,MCSLab RTT AP1,24:29:34:e2:4c:36,-57.0,3676.0,428.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67.0,6382.0,1562.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52.0,-1129.0,455.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70.0,10337.0,943.0,7.0,8.0,87.5,10.0,-5.0,13.0,-15.0,3.0,18.0
1770204476734,1-1,131,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3608.0,909.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68.0,6421.0,1588.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53.0,-1441.0,664.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69.0,10102.0,976.0,7.0,8.0,87.5,9.0,-6.0,10.0,-15.0,1.0,16.0
1770204476938,1-1,127,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3608.0,664.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66.0,6694.0,1440.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52.0,-1246.0,527.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70.0,10190.0,1440.0,7.0,8.0,87.5,7.0,-7.0,11.0,-14.0,4.0,18.0
1770204477148,1-1,126,MCSLab RTT AP1,24:29:34:e2:4c:36,-58.0,3647.0,617.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67.0,6694.0,1249.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53.0,-1246.0,511.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69.0,10073.0,1065.0,7.0,8.0,87.5,9.0,-5.0,11.0,-14.0,2.0,16.0
1770204477358,1-1,127,MCSLab RTT AP1,24:29:34:e2:4c:36,-58.0,3491.0,677.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67.0,6811.0,1235.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53.0,-1285.0,525.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69.0,10044.0,998.0,7.0,8.0,87.5,9.0,-5.0,11.0,-14.0,2.0,16.0
1770204477545,1-1,105,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3569.0,719.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67.0,6733.0,1319.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53.0,-1207.0,492.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68.0,9956.0,1069.0,7.0,8.0,87.5,8.0,-6.0,9.0,-14.0,1.0,15.0
1770204477788,1-1,138,MCSLab RTT AP1,24:29:34:e2:4c:36,-59.0,3725.0,626.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66.0,6811.0,1252.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53.0,-1207.0,512.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68.0,9985.0,1375.0,7.0,8.0,87.5,7.0,-6.0,9.0,-13.0,2.0,15.0
