Timestamp,Label,Duration_ms,SSID_1,BSSID_1,RSSI_1,Dist_mm_1,Std_mm_1,Succ_1,Att_1,Rate_1,SSID_2,BSSID_2,RSSI_2,Dist_mm_2,Std_mm_2,Succ_2,Att_2,Rate_2,SSID_3,BSSID_3,RSSI_3,Dist_mm_3,Std_mm_3,Succ_3,Att_3,Rate_3,SSID_4,BSSID_4,RSSI_4,Dist_mm_4,Std_mm_4,Succ_4,Att_4,Rate_4,Diff_RSSI_1_2,Diff_RSSI_1_3,Diff_RSSI_1_4,Diff_RSSI_2_3,Diff_RSSI_2_4,Diff_RSSI_3_4
1767354154758,1-1,131,MCSLab RTT AP1,24:29:34:e2:4c:36,-63.0,3335.0,1316.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67.0,6694.0,644.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57.0,-699.0,278.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64.0,9302.0,488.0,7.0,8.0,87.5,4.0,-6.0,1.0,-10.0,-3.0,7.0
1767354154965,1-1,133,MCSLab RTT AP1,24:29:34:e2:4c:36,-63.0,3296.0,1321.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66.0,6655.0,706.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57.0,-738.0,312.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64.0,9341.0,485.0,7.0,8.0,87.5,3.0,-6.0,1.0,-9.0,-2.0,7.0
1767354155176,1-1,138,MCSLab RTT AP1,24:29:34:e2:4c:36,-63.0,3374.0,1341.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66.0,6694.0,656.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57.0,-582.0,279.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64.0,9380.0,444.0,7.0,8.0,87.5,3.0,-6.0,1.0,-9.0,-2.0,7.0
1767354155372,1-1,126,MCSLab RTT AP1,24:29:34:e2:4c:36,-63.0,3296.0,1483.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67.0,6733.0,680.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57.0,-699.0,329.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64.0,9262.0,450.0,7.0,8.0,87.5,4.0,-6.0,1.0,-10.0,-3.0,7.0
1767354155580,1-1,127,MCSLab RTT AP1,24:29:34:e2:4c:36,-62.0,3335.0,1319.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67.0,6655.0,677.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58.0,-699.0,186.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63.0,9302.0,489.0,7.0,8.0,87.5,5.0,-4.0,1.0,-9.0,-4.0,5.0
1767354155787,1-1,128,MCSLab RTT AP1,24:29:34:e2:4c:36,-63.0,3257.0,1345.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66.0,6616.0,724.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58.0,-816.0,324.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64.0,9302.0,462.0,7.0,8.0,87.5,3.0,-5.0,1.0,-8.0,-2.0,6.0
1767354155990,1-1,125,MCSLab RTT AP1,24:29:34:e2:4c:36,-62.0,3413.0,1119.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66.0,6655.0,735.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58.0,-777.0,223.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63.0,9341.0,463.0,7.0,8.0,87.5,4.0,-4.0,1.0,-8.0,-3.0,5.0
1767354156198,1-1,125,MCSLab RTT AP1,24:29:34:e2:4c:36,-62.0,3256.0,1113.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67.0,6577.0,702.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58.0,-738.0,440.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64.0,9341.0,455.0,7.0,8.0,87.5,5.0,-4.0,2.0,-9.0,-3.0,6.0
1767354156422,1-1,143,MCSLab RTT AP1,24:29:34:e2:4c:36,-62.0,3257.0,717.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68.0,6616.0,719.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57.0,-777.0,1549.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63.0,9380.0,393.0,7.0,8.0,87.5,6.0,-5.0,1.0,-11.0,-5.0,6.0
1767354156623,1-1,134,MCSLab RTT AP1,24:29:34:e2:4c:36,-62.0,3296.0,688.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68.0,6616.0,747.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57.0,-777.0,1578.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63.0,9341.0,379.0,7.0,8.0,87.5,6.0,-5.0,1.0,-11.0,-5.0,6.0
