/home/mcslab/yutung/MCSLAB_RSSI_RTT_Dataset/FusionCDAN/fusion_cdan_v3_fix.py:291: FutureWarning: DataFrameGroupBy.apply operated on the grouping columns. This behavior is deprecated, and in a future version of pandas the grouping columns will be excluded from the operation. Either pass `include_groups=False` to exclude the groupings or explicitly select the grouping columns after groupby to silence this warning.
  df = df.groupby('Label').apply(
/home/mcslab/yutung/MCSLAB_RSSI_RTT_Dataset/FusionCDAN/fusion_cdan_v3_fix.py:291: FutureWarning: DataFrameGroupBy.apply operated on the grouping columns. This behavior is deprecated, and in a future version of pandas the grouping columns will be excluded from the operation. Either pass `include_groups=False` to exclude the groupings or explicitly select the grouping columns after groupby to silence this warning.
  df = df.groupby('Label').apply(
==========================================
Current Experiment: RTT Combination: ['Dist_mm_1']
RTT Input Dimension: 1
==========================================
Start Training Seed 42...

Start CDAN+E Training... (Entropy Conditioning Enabled)
Epoch  | Total Loss | Tr Cls     | Tr Dom RSSI  | Tr Dom RTT   | Val T Acc  | Val T Entropy | Test MDE
------------------------------------------------------------------------------------------------------------------------
1      | 6.6713     | 3.9211     | 1.3615       | 1.3888       | 0.4406     | 3.7777       | 1.4586   |           
2      | 5.8914     | 3.2443     | 1.2824       | 1.3648       | 0.6219     | 3.6666       | 1.2217   |           
3      | 5.4239     | 2.8540     | 1.2264       | 1.3435       | 0.7375     | 3.5550       | 1.2006   |           
4      | 5.0146     | 2.5487     | 1.1443       | 1.3215       | 0.8208     | 3.4046       | 1.1546   |           
5      | 4.6880     | 2.3014     | 1.0736       | 1.3131       | 0.8260     | 3.2477       | 1.1915   |           
6      | 4.3926     | 2.0833     | 1.0134       | 1.2958       | 0.8552     | 3.1510       | 1.0616   |           
7      | 4.1549     | 1.9039     | 0.9814       | 1.2696       | 0.8729     | 2.9638       | 1.0570   |           
8      | 3.9398     | 1.7514     | 0.9399       | 1.2485       | 0.8833     | 2.7968       | 1.1207   |           
9      | 3.7352     | 1.5846     | 0.9101       | 1.2405       | 0.9010     | 2.6823       | 1.0740   |           
10     | 3.6052     | 1.4954     | 0.8986       | 1.2112       | 0.8958     | 2.5604       | 1.0668   |           
11     | 3.5280     | 1.4397     | 0.8892       | 1.1991       | 0.9104     | 2.3926       | 1.0873   | (ADV -0.29)
12     | 3.4430     | 1.3587     | 0.8831       | 1.2012       | 0.9375     | 2.3542       | 1.1003   | (ADV -0.24)
13     | 3.4221     | 1.3242     | 0.8860       | 1.2119       | 0.9281     | 2.2672       | 1.1146   | (ADV -0.21)
14     | 3.3149     | 1.2225     | 0.8794       | 1.2130       | 0.9302     | 2.1351       | 1.1579   | (ADV -0.14)
15     | 3.3163     | 1.2302     | 0.8785       | 1.2076       | 0.9344     | 2.1009       | 1.0703   | (ADV -0.12)
16     | 3.2184     | 1.1258     | 0.8796       | 1.2130       | 0.9177     | 2.0142       | 1.0574   | (ADV -0.09)
