Mode: Fusion | Features: RSSI(4) + RTT(3)
Model Input Dimension: 7
Start Training Seed 42...
Epoch  | Total Loss | l_sc       | l_dc       | l_tc       | l_ca       | val_l_sc     | val_l_dc     | Save        | Test MDE | Score  
56     | 5.2290     | 0.5872     | 3.9790     | 0.5667     | 0.0961     | 0.0905       | 0.3559       |             | 1.0958   | 0.446  
57     | 5.3496     | 0.5800     | 4.1082     | 0.5676     | 0.0938     | 0.0927       | 0.3355       |             | 1.0415   | 0.428  
58     | 5.4896     | 0.5959     | 4.2035     | 0.5919     | 0.0984     | 0.1058       | 0.4252       |             | 1.0926   | 0.531  
59     | 5.2176     | 0.5702     | 3.9881     | 0.5648     | 0.0945     | 0.0890       | 0.3707       |             | 1.1191   | 0.460  
60     | 5.3790     | 0.5647     | 4.1439     | 0.5736     | 0.0968     | 0.1029       | 0.3620       |             | 1.0347   | 0.465  
61     | 5.4172     | 0.5859     | 4.1601     | 0.5729     | 0.0983     | 0.1119       | 0.3255       |             | 1.1345   | 0.437  
62     | 5.1428     | 0.5339     | 3.9803     | 0.5373     | 0.0913     | 0.1119       | 0.3596       |             | 1.2145   | 0.471  
63     | 5.3476     | 0.6277     | 4.0829     | 0.5365     | 0.1005     | 0.1043       | 0.3435       |             | 1.0983   | 0.448  
64     | 5.7387     | 0.6351     | 4.4456     | 0.5556     | 0.1024     | 0.1012       | 0.2839       |             | 1.1263   | 0.385  
65     | 5.5158     | 0.6019     | 4.2849     | 0.5297     | 0.0993     | 0.1012       | 0.2687       |             | 1.1328   | 0.370  
66     | 5.4525     | 0.6083     | 4.2229     | 0.5200     | 0.1013     | 0.0953       | 0.2912       |             | 0.9942   | 0.386  
67     | 5.7620     | 0.6736     | 4.4300     | 0.5512     | 0.1072     | 0.1010       | 0.3448       |             | 1.0081   | 0.446  
68     | 5.6522     | 0.6078     | 4.3932     | 0.5462     | 0.1050     | 0.1092       | 0.3076       |             | 1.0013   | 0.417  
69     | 5.5482     | 0.5883     | 4.3118     | 0.5397     | 0.1084     | 0.0923       | 0.3299       |             | 1.0335   | 0.422  
70     | 5.8371     | 0.6239     | 4.5436     | 0.5603     | 0.1092     | 0.0965       | 0.3597       |             | 1.0392   | 0.456  
71     | 6.0494     | 0.6159     | 4.7572     | 0.5669     | 0.1094     | 0.1090       | 0.3500       |             | 0.9843   | 0.459  
72     | 5.5980     | 0.5759     | 4.3992     | 0.5197     | 0.1033     | 0.1029       | 0.3157       |             | 0.9566   | 0.419  
73     | 5.5463     | 0.5519     | 4.3936     | 0.5022     | 0.0986     | 0.0894       | 0.2936       |             | 0.9943   | 0.383  
74     | 5.6507     | 0.5681     | 4.4710     | 0.5136     | 0.0979     | 0.0998       | 0.3126       |             | 1.1462   | 0.412  
75     | 5.5393     | 0.5690     | 4.3624     | 0.5150     | 0.0928     | 0.0870       | 0.2751       |             | 1.1006   | 0.362  
76     | 5.3168     | 0.5289     | 4.2050     | 0.4910     | 0.0919     | 0.0861       | 0.2652       |             | 1.0536   | 0.351  
77     | 5.5488     | 0.5583     | 4.3964     | 0.5042     | 0.0899     | 0.1092       | 0.2812       |             | 1.1954   | 0.390  
78     | 5.3847     | 0.5361     | 4.2574     | 0.5019     | 0.0892     | 0.1135       | 0.2505       |             | 1.1489   | 0.364  
79     | 5.0805     | 0.4770     | 4.0699     | 0.4494     | 0.0841     | 0.1073       | 0.2172       |             | 1.0484   | 0.324  
80     | 4.9563     | 0.4908     | 3.9231     | 0.4557     | 0.0868     | 0.0982       | 0.2042       |             | 1.0454   | 0.302  
81     | 4.8235     | 0.4573     | 3.8541     | 0.4275     | 0.0847     | 0.1026       | 0.2288       |             | 1.0260   | 0.331  
82     | 5.0726     | 0.5248     | 4.0217     | 0.4439     | 0.0823     | 0.1106       | 0.2189       |             | 0.9821   | 0.330  
83     | 5.5573     | 0.5908     | 4.3781     | 0.4936     | 0.0948     | 0.1127       | 0.3107       |             | 1.1117   | 0.423  
84     | 5.8977     | 0.6636     | 4.6184     | 0.5113     | 0.1044     | 0.0917       | 0.3068       |             | 1.0576   | 0.399  
85     | 5.7895     | 0.5733     | 4.6017     | 0.5116     | 0.1029     | 0.1045       | 0.2653       |             | 1.2082   | 0.370  
86     | 5.6636     | 0.5821     | 4.4820     | 0.4986     | 0.1009     | 0.1100       | 0.2783       |             | 1.0635   | 0.388  
87     | 5.7360     | 0.5833     | 4.5507     | 0.4975     | 0.1044     | 0.0833       | 0.2349       |             | 1.0960   | 0.318  
88     | 5.8515     | 0.5976     | 4.6488     | 0.4997     | 0.1054     | 0.1080       | 0.3167       |             | 1.1404   | 0.425  
89     | 5.9775     | 0.5628     | 4.7777     | 0.5283     | 0.1086     | 0.1090       | 0.3058       |             | 1.2709   | 0.415  
90     | 5.7851     | 0.5541     | 4.6325     | 0.4937     | 0.1048     | 0.0826       | 0.3221       |             | 0.9731   | 0.405  
91     | 5.5221     | 0.5238     | 4.4278     | 0.4701     | 0.1004     | 0.0955       | 0.2417       |             | 0.9402   | 0.337  
92     | 5.3276     | 0.5363     | 4.2541     | 0.4431     | 0.0941     | 0.0989       | 0.2157       |             | 0.9273   | 0.315  
93     | 5.1764     | 0.5114     | 4.1662     | 0.4082     | 0.0906     | 0.1040       | 0.2207       |             | 0.9370   | 0.325  
94     | 5.2121     | 0.4610     | 4.2333     | 0.4270     | 0.0908     | 0.1059       | 0.2086       |             | 1.0213   | 0.315  
95     | 5.3272     | 0.5336     | 4.2797     | 0.4230     | 0.0909     | 0.1086       | 0.2431       |             | 1.0803   | 0.352  
96     | 5.3209     | 0.5192     | 4.3008     | 0.4119     | 0.0889     | 0.1101       | 0.1631       |             | 1.0195   | 0.273  
97     | 5.0402     | 0.4720     | 4.1012     | 0.3818     | 0.0852     | 0.1089       | 0.1963       |             | 1.0291   | 0.305  
98     | 5.1798     | 0.5322     | 4.1598     | 0.3992     | 0.0886     | 0.1135       | 0.1953       |             | 0.9951   | 0.309  
99     | 5.1376     | 0.4884     | 4.1591     | 0.3992     | 0.0910     | 0.1432       | 0.1989       |             | 1.0140   | 0.342  
100    | 5.2680     | 0.4780     | 4.2838     | 0.4169     | 0.0893     | 0.1035       | 0.2385       |             | 1.0153   | 0.342  
101    | 5.2141     | 0.4859     | 4.2261     | 0.4103     | 0.0917     | 0.1002       | 0.2381       |             | 1.0534   | 0.338  
102    | 5.3867     | 0.5239     | 4.3599     | 0.4099     | 0.0930     | 0.1009       | 0.1868       |             | 1.0688   | 0.288  
103    | 5.1921     | 0.5073     | 4.1857     | 0.4090     | 0.0902     | 0.0947       | 0.1867       |             | 0.9993   | 0.281  
104    | 5.3958     | 0.5107     | 4.3839     | 0.4131     | 0.0880     | 0.0844       | 0.2109       |             | 1.0038   | 0.295  
105    | 5.4108     | 0.4905     | 4.4318     | 0.4009     | 0.0876     | 0.0931       | 0.2053       |             | 0.9735   | 0.298  
106    | 5.3735     | 0.5097     | 4.3666     | 0.4086     | 0.0886     | 0.0945       | 0.2065       |             | 1.0276   | 0.301  
107    | 5.0562     | 0.4956     | 4.0953     | 0.3799     | 0.0854     | 0.1058       | 0.1928       |             | 0.9990   | 0.299  
108    | 4.9540     | 0.4534     | 4.0445     | 0.3692     | 0.0869     | 0.0893       | 0.1777       |             | 1.0253   | 0.267  
109    | 5.0837     | 0.4386     | 4.1802     | 0.3779     | 0.0870     | 0.1035       | 0.1675       |             | 1.0153   | 0.271  
110    | 5.1736     | 0.5032     | 4.2142     | 0.3708     | 0.0854     | 0.0910       | 0.1476       |             | 1.0760   | 0.239  
111    | 5.0799     | 0.4658     | 4.1640     | 0.3661     | 0.0840     | 0.0816       | 0.1958       |             | 1.0448   | 0.277  
112    | 5.5377     | 0.5399     | 4.4986     | 0.4130     | 0.0862     | 0.0903       | 0.2105       |             | 1.0574   | 0.301  
113    | 5.2695     | 0.4715     | 4.3175     | 0.3919     | 0.0886     | 0.0915       | 0.1929       |             | 1.0925   | 0.284  
114    | 5.1188     | 0.4783     | 4.1636     | 0.3858     | 0.0910     | 0.0750       | 0.1804       |             | 1.0736   | 0.255  
115    | 4.9688     | 0.4763     | 4.0334     | 0.3694     | 0.0897     | 0.0825       | 0.1564       |             | 1.0681   | 0.239  
116    | 5.0660     | 0.4882     | 4.1283     | 0.3555     | 0.0940     | 0.0860       | 0.1699       |             | 1.0201   | 0.256  
117    | 5.0386     | 0.4925     | 4.0798     | 0.3753     | 0.0910     | 0.1001       | 0.1514       |             | 1.0156   | 0.252  
118    | 4.8503     | 0.4571     | 3.9478     | 0.3557     | 0.0897     | 0.1126       | 0.1681       |             | 1.0558   | 0.281  
119    | 4.7868     | 0.4045     | 3.9465     | 0.3472     | 0.0887     | 0.0980       | 0.1826       |             | 1.0370   | 0.281  
120    | 4.9017     | 0.4213     | 4.0572     | 0.3386     | 0.0846     | 0.0799       | 0.1395       |             | 1.0404   | 0.219  
121    | 4.9612     | 0.4842     | 4.0484     | 0.3434     | 0.0852     | 0.1111       | 0.1450       |             | 1.0614   | 0.256  
122    | 5.0249     | 0.4367     | 4.1420     | 0.3586     | 0.0877     | 0.0909       | 0.1684       |             | 1.0548   | 0.259  
123    | 5.0272     | 0.4567     | 4.1140     | 0.3657     | 0.0909     | 0.0974       | 0.1771       |             | 1.0724   | 0.274  
124    | 4.9869     | 0.4632     | 4.0612     | 0.3705     | 0.0919     | 0.0963       | 0.1497       |             | 1.0126   | 0.246  
125    | 4.8669     | 0.4296     | 4.0010     | 0.3471     | 0.0892     | 0.0884       | 0.1732       |             | 1.0964   | 0.262  
126    | 5.1574     | 0.4725     | 4.2363     | 0.3600     | 0.0886     | 0.0885       | 0.1664       |             | 1.0502   | 0.255  
127    | 5.1194     | 0.4674     | 4.2042     | 0.3552     | 0.0926     | 0.1151       | 0.1610       |             | 1.0625   | 0.276  
128    | 5.1769     | 0.4765     | 4.2555     | 0.3499     | 0.0950     | 0.0857       | 0.1929       |             | 1.0216   | 0.279  
129    | 5.3189     | 0.4851     | 4.3866     | 0.3563     | 0.0908     | 0.1044       | 0.2061       |             | 1.0524   | 0.311  
130    | 5.4351     | 0.5086     | 4.4535     | 0.3785     | 0.0944     | 0.0907       | 0.1837       |             | 1.0873   | 0.274  
131    | 5.2455     | 0.5003     | 4.2766     | 0.3745     | 0.0940     | 0.0851       | 0.2023       |             | 0.9914   | 0.287  
132    | 5.3496     | 0.5472     | 4.3414     | 0.3641     | 0.0969     | 0.1001       | 0.1476       |             | 1.0115   | 0.248  
133    | 5.4144     | 0.5324     | 4.4086     | 0.3752     | 0.0983     | 0.0934       | 0.1892       |             | 1.0743   | 0.283  
134    | 5.2915     | 0.4328     | 4.3871     | 0.3718     | 0.0998     | 0.1112       | 0.1533       |             | 1.1079   | 0.264  
135    | 5.4611     | 0.4887     | 4.5146     | 0.3538     | 0.1040     | 0.0869       | 0.1726       |             | 1.0747   | 0.259  
136    | 5.3416     | 0.4877     | 4.3781     | 0.3731     | 0.1027     | 0.1049       | 0.1894       |             | 1.1420   | 0.294  
137    | 5.2228     | 0.4249     | 4.3293     | 0.3654     | 0.1032     | 0.0791       | 0.1762       |             | 1.1189   | 0.255  
138    | 5.7707     | 0.5043     | 4.7531     | 0.4018     | 0.1115     | 0.0766       | 0.2135       |             | 1.0168   | 0.290  
139    | 5.7117     | 0.5067     | 4.7054     | 0.3922     | 0.1074     | 0.1079       | 0.1790       |             | 1.0732   | 0.287  
140    | 5.4389     | 0.5153     | 4.4431     | 0.3775     | 0.1030     | 0.1080       | 0.1816       |             | 1.1061   | 0.290  
141    | 5.3986     | 0.4618     | 4.4761     | 0.3602     | 0.1005     | 0.1005       | 0.1767       |             | 1.0977   | 0.277  
142    | 5.3707     | 0.4458     | 4.4244     | 0.3924     | 0.1081     | 0.0951       | 0.1619       |             | 1.0248   | 0.257  
143    | 5.3770     | 0.4981     | 4.4031     | 0.3712     | 0.1046     | 0.0829       | 0.1984       |             | 1.0961   | 0.281  
144    | 5.2107     | 0.4310     | 4.3141     | 0.3585     | 0.1071     | 0.0719       | 0.1424       |             | 1.0837   | 0.214  
145    | 5.1462     | 0.4390     | 4.2592     | 0.3424     | 0.1055     | 0.0959       | 0.1710       |             | 1.1394   | 0.267  
146    | 5.2782     | 0.4708     | 4.3525     | 0.3461     | 0.1087     | 0.0984       | 0.1576       |             | 1.0383   | 0.256  
147    | 5.3333     | 0.4666     | 4.3988     | 0.3623     | 0.1056     | 0.0934       | 0.1412       |             | 1.1012   | 0.235  
148    | 5.0334     | 0.4015     | 4.1918     | 0.3380     | 0.1021     | 0.0986       | 0.1615       |             | 1.1148   | 0.260  
149    | 5.1467     | 0.4202     | 4.3063     | 0.3151     | 0.1051     | 0.1056       | 0.1459       |             | 1.1256   | 0.252  
150    | 5.1336     | 0.4507     | 4.2617     | 0.3170     | 0.1041     | 0.0932       | 0.1696       |             | 1.1106   | 0.263  
151    | 5.2518     | 0.4064     | 4.4115     | 0.3339     | 0.1000     | 0.0859       | 0.1812       |             | 1.1950   | 0.267  
152    | 5.1592     | 0.4327     | 4.3071     | 0.3192     | 0.1003     | 0.0887       | 0.1720       |             | 1.1305   | 0.261  
153    | 5.2724     | 0.4137     | 4.4433     | 0.3174     | 0.0979     | 0.0977       | 0.1489       |             | 1.0609   | 0.247  
154    | 5.1871     | 0.4854     | 4.2864     | 0.3154     | 0.0998     | 0.1028       | 0.1635       |             | 1.1064   | 0.266  
155    | 5.0953     | 0.4292     | 4.2684     | 0.2938     | 0.1038     | 0.0862       | 0.1292       |             | 1.1333   | 0.215  
156    | 5.1133     | 0.3845     | 4.3015     | 0.3210     | 0.1063     | 0.0954       | 0.1339       |             | 1.1282   | 0.229  
157    | 5.1173     | 0.3807     | 4.3199     | 0.3115     | 0.1051     | 0.0928       | 0.1239       |             | 1.1450   | 0.217  
158    | 5.1970     | 0.4289     | 4.3568     | 0.3062     | 0.1051     | 0.1046       | 0.1209       |             | 1.1352   | 0.225  
159    | 5.3284     | 0.4478     | 4.4392     | 0.3351     | 0.1063     | 0.1177       | 0.1471       |             | 1.1583   | 0.265  
160    | 5.1773     | 0.4028     | 4.3413     | 0.3226     | 0.1105     | 0.1220       | 0.1296       |             | 1.1297   | 0.252  
161    | 5.2401     | 0.4508     | 4.3580     | 0.3208     | 0.1104     | 0.1107       | 0.1261       |             | 1.1439   | 0.237  
162    | 5.2648     | 0.4376     | 4.4037     | 0.3152     | 0.1082     | 0.0996       | 0.1277       |             | 1.1501   | 0.227  
163    | 5.0771     | 0.4061     | 4.2523     | 0.3146     | 0.1042     | 0.1217       | 0.1300       |             | 1.1203   | 0.252  
164    | 5.1498     | 0.4134     | 4.3322     | 0.3023     | 0.1019     | 0.1108       | 0.1318       |             | 1.1081   | 0.243  
165    | 5.0749     | 0.4005     | 4.2672     | 0.3043     | 0.1030     | 0.1232       | 0.1381       |             | 1.0861   | 0.261  
166    | 5.2290     | 0.4214     | 4.3793     | 0.3180     | 0.1104     | 0.1295       | 0.1126       |             | 1.0894   | 0.242  
167    | 5.1188     | 0.4083     | 4.2982     | 0.3046     | 0.1078     | 0.1271       | 0.1354       |             | 1.1199   | 0.262  
168    | 5.2722     | 0.3835     | 4.4432     | 0.3311     | 0.1144     | 0.1107       | 0.1307       |             | 1.0812   | 0.241  
169    | 5.1581     | 0.3765     | 4.3758     | 0.2982     | 0.1076     | 0.1150       | 0.1424       |             | 1.1174   | 0.257  
170    | 5.1103     | 0.3942     | 4.3081     | 0.3012     | 0.1069     | 0.1222       | 0.1360       |             | 1.1155   | 0.258  
171    | 5.2109     | 0.4220     | 4.3763     | 0.3029     | 0.1098     | 0.1241       | 0.1139       |             | 1.1221   | 0.238  
172    | 4.9305     | 0.3824     | 4.1498     | 0.2856     | 0.1127     | 0.1113       | 0.1089       |             | 1.0950   | 0.220  
173    | 5.1335     | 0.4286     | 4.3086     | 0.2857     | 0.1105     | 0.1009       | 0.1180       |             | 1.1386   | 0.219  
174    | 5.1530     | 0.4172     | 4.3346     | 0.2885     | 0.1127     | 0.1067       | 0.1285       |             | 1.1113   | 0.235  
175    | 5.1968     | 0.3513     | 4.4313     | 0.2979     | 0.1163     | 0.1061       | 0.1371       |             | 1.1122   | 0.243  
176    | 5.3232     | 0.4642     | 4.4373     | 0.3077     | 0.1139     | 0.1137       | 0.1311       |             | 1.1198   | 0.245  
177    | 5.1468     | 0.3959     | 4.3380     | 0.2976     | 0.1153     | 0.0881       | 0.1261       |             | 1.0949   | 0.214  
178    | 5.0619     | 0.4190     | 4.2385     | 0.2872     | 0.1170     | 0.1211       | 0.1213       |             | 1.1182   | 0.242  
179    | 5.1383     | 0.3692     | 4.3627     | 0.2943     | 0.1122     | 0.1127       | 0.1226       |             | 1.1586   | 0.235  
180    | 5.0838     | 0.4142     | 4.2614     | 0.2964     | 0.1118     | 0.1185       | 0.1224       |             | 1.1390   | 0.241  
181    | 5.0432     | 0.3995     | 4.2371     | 0.2942     | 0.1124     | 0.1268       | 0.1143       |             | 1.1357   | 0.241  
182    | 5.0363     | 0.3960     | 4.2415     | 0.2850     | 0.1139     | 0.1277       | 0.1085       |             | 1.1185   | 0.236  
183    | 4.9588     | 0.4041     | 4.1640     | 0.2795     | 0.1113     | 0.1081       | 0.1171       |             | 1.0935   | 0.225  
184    | 5.0588     | 0.4176     | 4.2504     | 0.2779     | 0.1128     | 0.1112       | 0.1233       |             | 1.1080   | 0.234  
185    | 4.8882     | 0.3536     | 4.1584     | 0.2722     | 0.1041     | 0.1190       | 0.1048       |             | 1.1214   | 0.224  
186    | 5.1530     | 0.4103     | 4.3385     | 0.2900     | 0.1142     | 0.1182       | 0.1187       |             | 1.1142   | 0.237  
187    | 5.3905     | 0.4375     | 4.5117     | 0.3171     | 0.1242     | 0.1223       | 0.1463       |             | 1.0883   | 0.269  
188    | 5.0129     | 0.3937     | 4.2307     | 0.2733     | 0.1153     | 0.1176       | 0.1080       |             | 1.1079   | 0.226  
189    | 5.2213     | 0.4062     | 4.4009     | 0.2923     | 0.1220     | 0.1112       | 0.1058       |             | 1.1147   | 0.217  
190    | 5.1357     | 0.4230     | 4.3162     | 0.2812     | 0.1154     | 0.1133       | 0.1180       |             | 1.1160   | 0.231  
191    | 5.1546     | 0.4221     | 4.3315     | 0.2819     | 0.1190     | 0.1259       | 0.1359       |             | 1.1242   | 0.262  
192    | 5.0397     | 0.3899     | 4.2464     | 0.2798     | 0.1236     | 0.1226       | 0.1234       |             | 1.1045   | 0.246  
193    | 5.1107     | 0.3998     | 4.3171     | 0.2755     | 0.1184     | 0.1198       | 0.1168       |             | 1.1417   | 0.237  
194    | 5.3993     | 0.4055     | 4.5764     | 0.2906     | 0.1268     | 0.1129       | 0.1779       |             | 1.1660   | 0.291  
195    | 5.3531     | 0.4331     | 4.4925     | 0.3059     | 0.1216     | 0.1178       | 0.1324       |             | 1.0969   | 0.250  
196    | 5.0657     | 0.3971     | 4.2644     | 0.2843     | 0.1200     | 0.1217       | 0.1291       |             | 1.1389   | 0.251  
197    | 5.1319     | 0.3800     | 4.3539     | 0.2772     | 0.1208     | 0.1266       | 0.1514       |             | 1.1288   | 0.278  
198    | 5.1816     | 0.3910     | 4.3819     | 0.2786     | 0.1301     | 0.1140       | 0.1310       |             | 1.1271   | 0.245  
199    | 5.2468     | 0.4262     | 4.4093     | 0.2863     | 0.1251     | 0.1181       | 0.1343       |             | 1.1390   | 0.252  
200    | 5.1592     | 0.4131     | 4.3350     | 0.2812     | 0.1300     | 0.1163       | 0.1305       |             | 1.1439   | 0.247  
201    | 5.3464     | 0.4475     | 4.4669     | 0.3019     | 0.1301     | 0.1121       | 0.1551       |             | 1.1729   | 0.267  
202    | 5.3276     | 0.3686     | 4.5288     | 0.3026     | 0.1276     | 0.1142       | 0.1459       |             | 1.1155   | 0.260  
203    | 5.4844     | 0.4470     | 4.5865     | 0.3128     | 0.1382     | 0.1191       | 0.1638       |             | 1.0784   | 0.283  
204    | 5.3234     | 0.4352     | 4.4528     | 0.2968     | 0.1386     | 0.1273       | 0.1416       |             | 1.0977   | 0.269  
205    | 5.1459     | 0.4107     | 4.3311     | 0.2724     | 0.1317     | 0.0982       | 0.1326       |             | 1.1078   | 0.231  
