Mode: Fusion | Features: RSSI(4) + RTT(2)
Model Input Dimension: 6
Start Training Seed 42...
Epoch  | Total Loss | l_sc       | l_dc       | l_tc       | l_ca       | val_l_sc     | val_l_dc     | Save        | Test MDE | Score  
13     | 4.5592     | 1.2029     | 2.6080     | 0.6515     | 0.0968     | 0.6060       | 0.4604       |             | 1.9164   | 1.066  
14     | 4.2680     | 1.1162     | 2.4479     | 0.6094     | 0.0946     | 0.7201       | 0.3612       |             | 1.8288   | 1.081  
15     | 3.9269     | 1.0080     | 2.2392     | 0.5865     | 0.0932     | 0.3974       | 0.6603       |             | 1.8472   | 1.058  
16     | 3.8216     | 1.0246     | 2.1547     | 0.5504     | 0.0920     | 0.5278       | 0.4114       |             | 1.8823   | 0.939  
17     | 3.4774     | 0.9403     | 1.9195     | 0.5334     | 0.0841     | 0.6291       | 0.3454       |             | 1.8932   | 0.974  
18     | 3.3640     | 0.9172     | 1.8506     | 0.5084     | 0.0878     | 0.4213       | 0.4160       |             | 1.8918   | 0.837  
19     | 3.2532     | 0.9186     | 1.7756     | 0.4730     | 0.0860     | 0.5473       | 0.2789       |             | 1.8894   | 0.826  
20     | 3.1406     | 0.8528     | 1.7391     | 0.4660     | 0.0826     | 0.3452       | 0.3557       |             | 1.8755   | 0.701  
21     | 2.9794     | 0.8030     | 1.6480     | 0.4406     | 0.0878     | 0.2794       | 0.4284       |             | 1.8517   | 0.708  
22     | 2.8066     | 0.7786     | 1.5361     | 0.4103     | 0.0816     | 0.2530       | 0.4113       |             | 1.9030   | 0.664  
23     | 2.8959     | 0.7814     | 1.6137     | 0.4183     | 0.0825     | 0.2148       | 0.4630       |             | 1.8360   | 0.678  
24     | 2.8039     | 0.7589     | 1.5401     | 0.4219     | 0.0829     | 0.3932       | 0.2473       |             | 1.9417   | 0.641  
25     | 2.7930     | 0.7391     | 1.5699     | 0.4009     | 0.0831     | 0.2678       | 0.3161       |             | 1.9563   | 0.584  
26     | 2.9558     | 0.7306     | 1.7450     | 0.3987     | 0.0815     | 0.4666       | 0.2303       |             | 1.9513   | 0.697  
27     | 2.9138     | 0.7553     | 1.6891     | 0.3872     | 0.0822     | 0.3331       | 0.2739       |             | 1.8953   | 0.607  
28     | 2.9201     | 0.7349     | 1.7001     | 0.4035     | 0.0816     | 0.2719       | 0.2983       |             | 1.8809   | 0.570  
29     | 2.6569     | 0.6840     | 1.5065     | 0.3858     | 0.0806     | 0.2917       | 0.3376       |             | 1.8693   | 0.629  
30     | 2.6496     | 0.6406     | 1.5503     | 0.3788     | 0.0799     | 0.2294       | 0.2590       |             | 1.9257   | 0.488  
31     | 2.8116     | 0.7068     | 1.6491     | 0.3751     | 0.0806     | 0.1777       | 0.3581       |             | 1.8130   | 0.536  
32     | 2.8585     | 0.6912     | 1.6789     | 0.4091     | 0.0793     | 0.2137       | 0.3288       |             | 1.8936   | 0.542  
33     | 2.9775     | 0.6742     | 1.8187     | 0.4034     | 0.0812     | 0.3576       | 0.1950       |             | 1.8929   | 0.553  
34     | 3.2617     | 0.6967     | 2.0601     | 0.4200     | 0.0849     | 0.1962       | 0.3605       |             | 1.9802   | 0.557  
35     | 3.5341     | 0.7157     | 2.2815     | 0.4471     | 0.0899     | 0.1550       | 0.5202       |             | 1.6265   | 0.675  
36     | 3.4366     | 0.7131     | 2.2105     | 0.4264     | 0.0866     | 0.1967       | 0.3116       |             | 1.8233   | 0.508  
37     | 3.2454     | 0.6955     | 2.0235     | 0.4320     | 0.0944     | 0.1436       | 0.3385       |             | 1.9117   | 0.482  
38     | 3.2521     | 0.6744     | 2.0723     | 0.4204     | 0.0850     | 0.1711       | 0.5919       |             | 1.6904   | 0.763  
39     | 3.3661     | 0.6578     | 2.1847     | 0.4310     | 0.0926     | 0.1246       | 0.3803       |             | 1.7796   | 0.505  
40     | 3.1583     | 0.6201     | 2.0328     | 0.4171     | 0.0883     | 0.2420       | 0.2894       |             | 1.7915   | 0.531  
41     | 3.3346     | 0.6486     | 2.1752     | 0.4234     | 0.0873     | 0.1779       | 0.3507       |             | 1.7948   | 0.529  
42     | 3.7837     | 0.7101     | 2.5109     | 0.4700     | 0.0927     | 0.0910       | 0.5058       |             | 1.6327   | 0.597  
43     | 3.8307     | 0.7015     | 2.5415     | 0.4924     | 0.0954     | 0.1465       | 0.3238       |             | 1.6251   | 0.470  
44     | 3.6503     | 0.6389     | 2.4414     | 0.4770     | 0.0930     | 0.1648       | 0.2937       |             | 1.6346   | 0.458  
45     | 3.7789     | 0.6462     | 2.5592     | 0.4811     | 0.0925     | 0.1189       | 0.4408       |             | 1.5388   | 0.560  
46     | 3.5760     | 0.6112     | 2.4027     | 0.4711     | 0.0908     | 0.1872       | 0.2970       |             | 1.6196   | 0.484  
47     | 3.7657     | 0.6449     | 2.5643     | 0.4679     | 0.0886     | 0.1078       | 0.3771       |             | 1.5707   | 0.485  
48     | 4.0800     | 0.6574     | 2.8192     | 0.5144     | 0.0890     | 0.1185       | 0.3435       |             | 1.5515   | 0.462  
49     | 4.0858     | 0.6275     | 2.8497     | 0.5188     | 0.0898     | 0.1860       | 0.3247       |             | 1.5998   | 0.511  
50     | 4.3764     | 0.7207     | 3.0282     | 0.5330     | 0.0945     | 0.1681       | 0.3611       |             | 1.5822   | 0.529  
51     | 4.6394     | 0.6937     | 3.2946     | 0.5602     | 0.0909     | 0.2101       | 0.3927       | (saved)     | 1.5043   | 0.603  
52     | 4.6183     | 0.6874     | 3.2777     | 0.5557     | 0.0976     | 0.1489       | 0.3205       | (saved)     | 1.6050   | 0.469  
53     | 4.2483     | 0.6696     | 2.9933     | 0.4869     | 0.0985     | 0.1419       | 0.3443       |             | 1.4341   | 0.486  
54     | 3.9245     | 0.6212     | 2.7286     | 0.4778     | 0.0969     | 0.1017       | 0.3463       | (saved)     | 1.6071   | 0.448  
55     | 3.8502     | 0.6249     | 2.6728     | 0.4602     | 0.0924     | 0.1442       | 0.2862       | (saved)     | 1.5990   | 0.430  
56     | 4.0269     | 0.6069     | 2.8366     | 0.4870     | 0.0964     | 0.1257       | 0.3043       | (saved)     | 1.3964   | 0.430  
57     | 4.2290     | 0.6500     | 2.9819     | 0.5002     | 0.0969     | 0.0895       | 0.3520       |             | 1.5118   | 0.442  
58     | 4.1551     | 0.6083     | 2.9578     | 0.4990     | 0.0900     | 0.1010       | 0.3616       |             | 1.5162   | 0.463  
59     | 4.5004     | 0.6481     | 3.2419     | 0.5203     | 0.0900     | 0.1235       | 0.3230       |             | 1.4444   | 0.446  
60     | 4.4723     | 0.6437     | 3.2062     | 0.5288     | 0.0935     | 0.1149       | 0.3255       |             | 1.3735   | 0.440  
61     | 4.2221     | 0.6167     | 3.0375     | 0.4768     | 0.0911     | 0.1087       | 0.2862       | (saved)     | 1.4318   | 0.395  
62     | 4.0545     | 0.5867     | 2.9159     | 0.4654     | 0.0864     | 0.0735       | 0.3352       |             | 1.5359   | 0.409  
63     | 4.0463     | 0.5662     | 2.9198     | 0.4749     | 0.0853     | 0.1085       | 0.3516       |             | 1.3439   | 0.460  
64     | 4.3685     | 0.5839     | 3.1746     | 0.5229     | 0.0870     | 0.0843       | 0.3332       |             | 1.4227   | 0.417  
65     | 4.6441     | 0.6628     | 3.3530     | 0.5402     | 0.0882     | 0.1224       | 0.2952       |             | 1.5194   | 0.418  
66     | 4.6601     | 0.6726     | 3.3702     | 0.5267     | 0.0906     | 0.0926       | 0.3341       |             | 1.3818   | 0.427  
67     | 4.4059     | 0.6087     | 3.2112     | 0.4962     | 0.0897     | 0.2272       | 0.2984       |             | 1.3776   | 0.526  
68     | 4.3013     | 0.6173     | 3.0919     | 0.5041     | 0.0880     | 0.1067       | 0.2792       | (saved)     | 1.3787   | 0.386  
69     | 4.1521     | 0.5475     | 3.0275     | 0.4876     | 0.0895     | 0.0882       | 0.2526       | (saved)     | 1.3649   | 0.341  
70     | 4.2259     | 0.5897     | 3.0580     | 0.4865     | 0.0918     | 0.0903       | 0.2672       |             | 1.2778   | 0.358  
71     | 4.5847     | 0.5651     | 3.4009     | 0.5293     | 0.0894     | 0.0949       | 0.3051       |             | 1.1714   | 0.400  
72     | 4.7559     | 0.5760     | 3.5655     | 0.5239     | 0.0905     | 0.0816       | 0.3044       |             | 1.1753   | 0.386  
73     | 4.7557     | 0.5661     | 3.5815     | 0.5198     | 0.0883     | 0.0929       | 0.3152       |             | 1.0504   | 0.408  
74     | 4.6610     | 0.5696     | 3.5031     | 0.5011     | 0.0872     | 0.0856       | 0.2709       |             | 1.1109   | 0.356  
75     | 4.6348     | 0.5354     | 3.5221     | 0.4921     | 0.0852     | 0.1331       | 0.2645       |             | 1.1509   | 0.398  
76     | 4.9966     | 0.5729     | 3.8174     | 0.5169     | 0.0895     | 0.0927       | 0.3188       |             | 1.1843   | 0.411  
77     | 5.0821     | 0.5998     | 3.8669     | 0.5227     | 0.0927     | 0.1164       | 0.3489       |             | 1.1384   | 0.465  
78     | 5.7858     | 0.6568     | 4.4598     | 0.5719     | 0.0973     | 0.0944       | 0.3902       |             | 1.1734   | 0.485  
79     | 5.3265     | 0.5867     | 4.1279     | 0.5217     | 0.0901     | 0.0960       | 0.3932       |             | 1.1678   | 0.489  
80     | 5.8069     | 0.6340     | 4.5199     | 0.5584     | 0.0947     | 0.0689       | 0.3761       |             | 1.1571   | 0.445  
81     | 6.1365     | 0.6181     | 4.8372     | 0.5868     | 0.0944     | 0.0868       | 0.4122       |             | 1.1266   | 0.499  
82     | 6.2121     | 0.6292     | 4.9030     | 0.5850     | 0.0949     | 0.0886       | 0.3471       |             | 1.0286   | 0.436  
83     | 6.1936     | 0.6428     | 4.8708     | 0.5893     | 0.0907     | 0.0746       | 0.3834       |             | 1.0766   | 0.458  
84     | 6.2572     | 0.6666     | 4.9042     | 0.5898     | 0.0966     | 0.0885       | 0.3413       |             | 0.9571   | 0.430  
85     | 5.8171     | 0.5675     | 4.6035     | 0.5544     | 0.0917     | 0.0879       | 0.3324       |             | 1.0206   | 0.420  
86     | 5.5595     | 0.5665     | 4.3779     | 0.5250     | 0.0901     | 0.0754       | 0.3165       |             | 1.0733   | 0.392  
87     | 5.9754     | 0.5623     | 4.8014     | 0.5213     | 0.0903     | 0.0663       | 0.3129       |             | 0.9576   | 0.379  
88     | 5.9784     | 0.6078     | 4.7556     | 0.5252     | 0.0899     | 0.1010       | 0.3104       |             | 0.9559   | 0.411  
89     | 5.9040     | 0.6022     | 4.6826     | 0.5323     | 0.0870     | 0.0755       | 0.3823       |             | 1.0137   | 0.458  
90     | 6.0125     | 0.5964     | 4.7873     | 0.5460     | 0.0828     | 0.0902       | 0.3325       |             | 0.9922   | 0.423  
91     | 6.4468     | 0.6233     | 5.1913     | 0.5461     | 0.0862     | 0.0964       | 0.3672       |             | 1.0682   | 0.464  
92     | 6.5499     | 0.6212     | 5.2732     | 0.5670     | 0.0886     | 0.1084       | 0.4077       |             | 0.9751   | 0.516  
93     | 6.3510     | 0.6657     | 5.0426     | 0.5507     | 0.0919     | 0.0779       | 0.3392       |             | 0.9004   | 0.417  
94     | 6.0063     | 0.5196     | 4.8730     | 0.5294     | 0.0842     | 0.0710       | 0.3347       |             | 1.0472   | 0.406  
95     | 6.1663     | 0.5811     | 4.9988     | 0.5021     | 0.0843     | 0.0819       | 0.3236       |             | 1.1741   | 0.406  
96     | 6.3149     | 0.6257     | 5.0640     | 0.5342     | 0.0911     | 0.0797       | 0.3033       |             | 1.0575   | 0.383  
97     | 5.9907     | 0.5272     | 4.8672     | 0.5113     | 0.0849     | 0.0860       | 0.3277       |             | 0.9696   | 0.414  
98     | 5.8131     | 0.5116     | 4.7378     | 0.4805     | 0.0831     | 0.0893       | 0.2813       |             | 1.0589   | 0.371  
99     | 5.8050     | 0.5554     | 4.7099     | 0.4606     | 0.0790     | 0.0906       | 0.2279       | (saved)     | 1.0949   | 0.318  
100    | 5.7338     | 0.5161     | 4.6897     | 0.4497     | 0.0782     | 0.0913       | 0.2663       |             | 1.1048   | 0.358  
101    | 5.9125     | 0.5955     | 4.7642     | 0.4705     | 0.0824     | 0.0832       | 0.2709       |             | 1.0912   | 0.354  
102    | 5.6863     | 0.5135     | 4.6397     | 0.4559     | 0.0772     | 0.0620       | 0.2168       | (saved)     | 1.0096   | 0.279  
103    | 5.6735     | 0.5156     | 4.6349     | 0.4500     | 0.0730     | 0.0661       | 0.2347       |             | 0.9911   | 0.301  
104    | 5.7419     | 0.5289     | 4.6881     | 0.4492     | 0.0757     | 0.0691       | 0.2200       |             | 0.9779   | 0.289  
105    | 5.6077     | 0.5238     | 4.5761     | 0.4353     | 0.0724     | 0.0702       | 0.2139       |             | 0.9669   | 0.284  
106    | 5.5364     | 0.4759     | 4.5545     | 0.4357     | 0.0703     | 0.0645       | 0.2187       |             | 0.9531   | 0.283  
107    | 5.4635     | 0.4689     | 4.5174     | 0.4093     | 0.0679     | 0.0725       | 0.1792       | (saved)     | 0.9981   | 0.252  
108    | 5.4813     | 0.5203     | 4.4792     | 0.4127     | 0.0691     | 0.0568       | 0.1911       | (saved)     | 1.0327   | 0.248  
109    | 5.2645     | 0.4438     | 4.3581     | 0.3948     | 0.0677     | 0.0778       | 0.1843       |             | 1.0533   | 0.262  
110    | 5.3465     | 0.4762     | 4.3968     | 0.4042     | 0.0693     | 0.0610       | 0.1762       | (saved)     | 1.0461   | 0.237  
111    | 5.6541     | 0.4783     | 4.6516     | 0.4500     | 0.0742     | 0.0901       | 0.2401       |             | 1.1521   | 0.330  
112    | 5.5943     | 0.5335     | 4.5493     | 0.4415     | 0.0699     | 0.0657       | 0.2346       |             | 1.1929   | 0.300  
113    | 5.4999     | 0.5162     | 4.4744     | 0.4415     | 0.0678     | 0.0730       | 0.2120       |             | 1.1341   | 0.285  
114    | 5.6058     | 0.5365     | 4.5404     | 0.4554     | 0.0734     | 0.0624       | 0.2308       |             | 1.0357   | 0.293  
115    | 5.4583     | 0.4729     | 4.4772     | 0.4394     | 0.0688     | 0.0656       | 0.2128       |             | 1.0393   | 0.278  
116    | 5.3637     | 0.4867     | 4.3878     | 0.4187     | 0.0705     | 0.0596       | 0.1867       |             | 0.9841   | 0.246  
117    | 5.5011     | 0.4916     | 4.5257     | 0.4179     | 0.0660     | 0.0620       | 0.2000       |             | 0.9727   | 0.262  
118    | 5.5213     | 0.4782     | 4.5593     | 0.4183     | 0.0655     | 0.0624       | 0.2113       |             | 0.9844   | 0.274  
119    | 5.5520     | 0.4819     | 4.5919     | 0.4144     | 0.0637     | 0.0693       | 0.1923       |             | 0.9940   | 0.262  
120    | 5.3575     | 0.4862     | 4.4067     | 0.3967     | 0.0680     | 0.0708       | 0.2019       |             | 1.0639   | 0.273  
121    | 5.3128     | 0.4547     | 4.3944     | 0.3944     | 0.0694     | 0.0460       | 0.1913       |             | 1.0270   | 0.237  
122    | 5.4426     | 0.4350     | 4.5322     | 0.4056     | 0.0699     | 0.0642       | 0.1811       |             | 0.9952   | 0.245  
123    | 5.3047     | 0.4299     | 4.4364     | 0.3686     | 0.0698     | 0.0539       | 0.1784       | (saved)     | 0.9546   | 0.232  
124    | 5.4813     | 0.4799     | 4.5450     | 0.3904     | 0.0659     | 0.0656       | 0.1955       |             | 1.0142   | 0.261  
125    | 5.3864     | 0.4863     | 4.4414     | 0.3870     | 0.0716     | 0.0612       | 0.2021       |             | 1.0443   | 0.263  
126    | 5.3856     | 0.4730     | 4.4581     | 0.3810     | 0.0735     | 0.0691       | 0.1803       |             | 1.0135   | 0.249  
127    | 5.2684     | 0.4227     | 4.4100     | 0.3641     | 0.0716     | 0.0643       | 0.1783       |             | 1.0241   | 0.243  
128    | 5.3634     | 0.4460     | 4.4656     | 0.3774     | 0.0745     | 0.0550       | 0.1922       |             | 1.0291   | 0.247  
129    | 5.5661     | 0.4800     | 4.6198     | 0.3913     | 0.0750     | 0.0491       | 0.2353       |             | 1.0701   | 0.284  
130    | 5.4185     | 0.4410     | 4.4966     | 0.4043     | 0.0766     | 0.0544       | 0.1976       |             | 1.0841   | 0.252  
131    | 5.4502     | 0.4426     | 4.5517     | 0.3821     | 0.0738     | 0.0535       | 0.2350       |             | 1.0948   | 0.288  
132    | 5.4776     | 0.4556     | 4.5670     | 0.3865     | 0.0686     | 0.0572       | 0.2146       |             | 1.0322   | 0.272  
133    | 5.4360     | 0.4482     | 4.5304     | 0.3838     | 0.0735     | 0.0603       | 0.2218       |             | 0.9647   | 0.282  
134    | 5.3675     | 0.4607     | 4.4573     | 0.3806     | 0.0689     | 0.0630       | 0.1910       |             | 0.9643   | 0.254  
135    | 5.4217     | 0.4557     | 4.5225     | 0.3718     | 0.0717     | 0.0640       | 0.1811       |             | 1.0409   | 0.245  
136    | 5.2309     | 0.4389     | 4.3531     | 0.3689     | 0.0700     | 0.0702       | 0.1981       |             | 0.9993   | 0.268  
137    | 5.3531     | 0.4854     | 4.4244     | 0.3714     | 0.0719     | 0.0676       | 0.1937       |             | 0.9708   | 0.261  
138    | 5.1868     | 0.4844     | 4.2795     | 0.3504     | 0.0725     | 0.0871       | 0.1545       |             | 0.9971   | 0.242  
139    | 5.0696     | 0.4291     | 4.2396     | 0.3277     | 0.0732     | 0.0835       | 0.1436       | (saved)     | 0.9713   | 0.227  
140    | 5.0754     | 0.4465     | 4.2052     | 0.3501     | 0.0736     | 0.0527       | 0.1745       |             | 0.9652   | 0.227  
141    | 5.0327     | 0.4176     | 4.2046     | 0.3343     | 0.0762     | 0.0513       | 0.1947       |             | 0.9346   | 0.246  
142    | 5.0698     | 0.4175     | 4.2188     | 0.3528     | 0.0807     | 0.0708       | 0.1294       | (saved)     | 0.9386   | 0.200  
143    | 5.0537     | 0.3900     | 4.2420     | 0.3433     | 0.0784     | 0.0509       | 0.1640       |             | 0.9617   | 0.215  
144    | 5.0037     | 0.4350     | 4.1394     | 0.3500     | 0.0793     | 0.0549       | 0.1602       |             | 0.9475   | 0.215  
145    | 4.9868     | 0.4336     | 4.1262     | 0.3487     | 0.0784     | 0.0719       | 0.1632       |             | 1.0195   | 0.235  
146    | 5.1255     | 0.4398     | 4.2808     | 0.3292     | 0.0758     | 0.0627       | 0.1454       |             | 0.9557   | 0.208  
147    | 5.1434     | 0.4356     | 4.2974     | 0.3333     | 0.0771     | 0.0553       | 0.1583       |             | 0.9907   | 0.214  
148    | 5.0469     | 0.4286     | 4.2025     | 0.3362     | 0.0796     | 0.0467       | 0.1464       | (saved)     | 0.9541   | 0.193  
149    | 5.1855     | 0.4095     | 4.3550     | 0.3404     | 0.0805     | 0.0506       | 0.1728       |             | 0.9619   | 0.223  
150    | 5.0481     | 0.4151     | 4.1878     | 0.3581     | 0.0871     | 0.0561       | 0.1787       |             | 1.0098   | 0.235  
151    | 5.0388     | 0.3979     | 4.2041     | 0.3519     | 0.0850     | 0.0545       | 0.1349       | (saved)     | 0.9495   | 0.189  
152    | 5.1996     | 0.4332     | 4.3325     | 0.3501     | 0.0839     | 0.0577       | 0.1786       |             | 0.9978   | 0.236  
153    | 5.2234     | 0.4297     | 4.3624     | 0.3505     | 0.0807     | 0.0629       | 0.2029       |             | 0.9849   | 0.266  
154    | 5.3747     | 0.4334     | 4.5076     | 0.3500     | 0.0838     | 0.0868       | 0.1591       |             | 0.9671   | 0.246  
155    | 5.2968     | 0.5177     | 4.3493     | 0.3459     | 0.0839     | 0.0666       | 0.1396       |             | 0.9452   | 0.206  
156    | 5.2742     | 0.4613     | 4.3841     | 0.3444     | 0.0844     | 0.0594       | 0.1675       |             | 0.9677   | 0.227  
157    | 5.2836     | 0.4301     | 4.4194     | 0.3437     | 0.0904     | 0.0532       | 0.1735       |             | 0.9706   | 0.227  
158    | 5.1184     | 0.4334     | 4.2517     | 0.3440     | 0.0893     | 0.0490       | 0.1767       |             | 1.0352   | 0.226  
159    | 5.3557     | 0.4608     | 4.4349     | 0.3666     | 0.0933     | 0.0515       | 0.1962       |             | 1.0071   | 0.248  
160    | 5.3170     | 0.4515     | 4.4106     | 0.3592     | 0.0957     | 0.0452       | 0.1627       |             | 1.0258   | 0.208  
161    | 5.4192     | 0.4183     | 4.5523     | 0.3549     | 0.0937     | 0.0470       | 0.1807       |             | 1.0437   | 0.228  
162    | 5.4884     | 0.4370     | 4.5917     | 0.3638     | 0.0958     | 0.0533       | 0.1805       |             | 0.9682   | 0.234  
163    | 5.3519     | 0.4562     | 4.4576     | 0.3420     | 0.0961     | 0.0693       | 0.1544       |             | 0.9950   | 0.224  
164    | 5.4561     | 0.4253     | 4.5683     | 0.3626     | 0.1000     | 0.0529       | 0.1999       |             | 1.0395   | 0.253  
165    | 5.8863     | 0.4838     | 4.9245     | 0.3740     | 0.1039     | 0.0533       | 0.2197       |             | 1.1091   | 0.273  
166    | 5.7282     | 0.4862     | 4.7833     | 0.3605     | 0.0982     | 0.0696       | 0.1802       |             | 0.9840   | 0.250  
167    | 5.5915     | 0.4308     | 4.7050     | 0.3632     | 0.0925     | 0.0570       | 0.1739       |             | 1.0103   | 0.231  
168    | 5.8375     | 0.4936     | 4.8689     | 0.3841     | 0.0909     | 0.0608       | 0.1788       |             | 1.0477   | 0.240  
169    | 5.9510     | 0.5058     | 4.9864     | 0.3633     | 0.0955     | 0.0523       | 0.1718       |             | 1.0200   | 0.224  
170    | 5.9734     | 0.4904     | 5.0147     | 0.3775     | 0.0909     | 0.0610       | 0.2024       |             | 1.0533   | 0.263  
171    | 6.1087     | 0.5093     | 5.1316     | 0.3795     | 0.0883     | 0.0727       | 0.2382       |             | 1.1073   | 0.311  
172    | 6.2161     | 0.5114     | 5.2241     | 0.3950     | 0.0857     | 0.0736       | 0.2466       |             | 1.2204   | 0.320  
173    | 6.2846     | 0.5026     | 5.2750     | 0.4174     | 0.0896     | 0.0593       | 0.2118       |             | 1.1223   | 0.271  
174    | 5.9047     | 0.4678     | 4.9807     | 0.3717     | 0.0845     | 0.0654       | 0.2032       |             | 1.0369   | 0.269  
175    | 6.1187     | 0.5237     | 5.1314     | 0.3781     | 0.0855     | 0.0574       | 0.2160       |             | 0.9601   | 0.273  
176    | 6.0427     | 0.4710     | 5.1161     | 0.3749     | 0.0808     | 0.0680       | 0.1769       |             | 0.8657   | 0.245  
177    | 6.1211     | 0.5237     | 5.1554     | 0.3627     | 0.0792     | 0.0554       | 0.1939       |             | 1.0017   | 0.249  
178    | 5.9438     | 0.4650     | 5.0405     | 0.3609     | 0.0773     | 0.0687       | 0.2000       |             | 1.0387   | 0.269  
179    | 6.0403     | 0.5008     | 5.0809     | 0.3804     | 0.0783     | 0.0626       | 0.1859       |             | 0.9075   | 0.249  
180    | 5.9795     | 0.4747     | 5.0501     | 0.3737     | 0.0811     | 0.0302       | 0.1964       |             | 1.0131   | 0.227  
181    | 5.7928     | 0.4076     | 4.9484     | 0.3527     | 0.0842     | 0.0456       | 0.1992       |             | 1.0049   | 0.245  
182    | 5.7929     | 0.4124     | 4.9472     | 0.3506     | 0.0827     | 0.0382       | 0.1600       |             | 0.9432   | 0.198  
183    | 5.9811     | 0.4825     | 5.0734     | 0.3452     | 0.0799     | 0.0451       | 0.1931       |             | 0.8846   | 0.238  
184    | 5.8771     | 0.4248     | 5.0196     | 0.3553     | 0.0773     | 0.0408       | 0.1690       |             | 0.9980   | 0.210  
185    | 5.7893     | 0.4456     | 4.9422     | 0.3305     | 0.0710     | 0.0568       | 0.1563       |             | 0.9282   | 0.213  
186    | 5.7387     | 0.4462     | 4.8991     | 0.3238     | 0.0697     | 0.0513       | 0.1688       |             | 0.9143   | 0.220  
187    | 5.6969     | 0.4468     | 4.8730     | 0.3135     | 0.0636     | 0.0449       | 0.1811       |             | 0.8751   | 0.226  
188    | 5.7443     | 0.4405     | 4.9128     | 0.3279     | 0.0631     | 0.0579       | 0.1653       |             | 0.9460   | 0.223  
189    | 6.0221     | 0.5059     | 5.1158     | 0.3348     | 0.0656     | 0.0687       | 0.1587       |             | 0.9155   | 0.227  
190    | 5.8451     | 0.5211     | 4.9255     | 0.3338     | 0.0647     | 0.0502       | 0.1451       |             | 0.8670   | 0.195  
191    | 5.6103     | 0.3894     | 4.8469     | 0.3110     | 0.0630     | 0.0295       | 0.1405       | (saved)     | 0.8625   | 0.170  
192    | 5.6985     | 0.4447     | 4.8792     | 0.3121     | 0.0624     | 0.0429       | 0.1448       |             | 0.8714   | 0.188  
193    | 5.6757     | 0.4633     | 4.8539     | 0.2999     | 0.0586     | 0.0497       | 0.1441       |             | 0.9066   | 0.194  
194    | 5.6896     | 0.4395     | 4.8798     | 0.3100     | 0.0604     | 0.0497       | 0.1253       |             | 0.8707   | 0.175  
195    | 5.7700     | 0.4288     | 4.9639     | 0.3168     | 0.0604     | 0.0370       | 0.1305       | (saved)     | 0.9315   | 0.168  
196    | 5.9049     | 0.4513     | 5.0820     | 0.3110     | 0.0605     | 0.0649       | 0.1286       |             | 0.9367   | 0.193  
197    | 5.7057     | 0.4280     | 4.9208     | 0.2986     | 0.0583     | 0.0496       | 0.1093       | (saved)     | 0.9591   | 0.159  
198    | 5.7638     | 0.4691     | 4.9337     | 0.3037     | 0.0573     | 0.0448       | 0.1197       |             | 0.9448   | 0.164  
199    | 5.6403     | 0.4579     | 4.8269     | 0.2948     | 0.0607     | 0.0514       | 0.1117       |             | 0.9405   | 0.163  
200    | 5.6566     | 0.4647     | 4.8473     | 0.2893     | 0.0552     | 0.0497       | 0.1179       |             | 0.8989   | 0.168  
201    | 5.6560     | 0.4040     | 4.9044     | 0.2895     | 0.0581     | 0.0631       | 0.1063       |             | 0.9248   | 0.169  
202    | 5.6367     | 0.4075     | 4.8825     | 0.2909     | 0.0557     | 0.0616       | 0.1229       |             | 0.9468   | 0.185  
203    | 5.7891     | 0.4457     | 4.9964     | 0.2905     | 0.0565     | 0.0529       | 0.1047       | (saved)     | 0.9053   | 0.158  
