Mode: Fusion | Features: RSSI(4) + RTT(1)
Model Input Dimension: 5
Start Training Seed 42...
Epoch  | Total Loss | l_sc       | l_dc       | l_tc       | l_ca       | val_l_sc     | val_l_dc     | Save        | Test MDE | Score  
45     | 4.7408     | 0.8513     | 3.2005     | 0.5862     | 0.1028     | 0.2903       | 0.5500       |             | 1.8906   | 0.840  
46     | 4.7256     | 0.8748     | 3.1799     | 0.5697     | 0.1012     | 0.2511       | 0.4738       |             | 1.8245   | 0.725  
47     | 4.5467     | 0.8629     | 3.0252     | 0.5572     | 0.1014     | 0.2817       | 0.5312       |             | 1.8402   | 0.813  
48     | 4.4036     | 0.8354     | 2.9217     | 0.5465     | 0.1000     | 0.2281       | 0.6344       |             | 1.7573   | 0.863  
49     | 4.6672     | 0.8408     | 3.1241     | 0.6035     | 0.0989     | 0.2110       | 0.5002       |             | 1.7241   | 0.711  
50     | 4.7811     | 0.8664     | 3.2211     | 0.5946     | 0.0990     | 0.2135       | 0.4840       |             | 1.6618   | 0.697  
51     | 4.7411     | 0.8462     | 3.2365     | 0.5595     | 0.0989     | 0.1719       | 0.6806       | (saved)     | 1.6865   | 0.852  
52     | 4.9778     | 0.8610     | 3.3851     | 0.6268     | 0.1049     | 0.2541       | 0.4923       | (saved)     | 1.6505   | 0.746  
53     | 4.6788     | 0.8045     | 3.1810     | 0.5915     | 0.1017     | 0.1902       | 0.4324       | (saved)     | 1.5574   | 0.623  
54     | 5.1321     | 0.8626     | 3.5284     | 0.6366     | 0.1045     | 0.2132       | 0.5922       |             | 1.3581   | 0.805  
55     | 5.8353     | 0.8995     | 4.1211     | 0.7069     | 0.1078     | 0.2858       | 0.5376       |             | 1.3935   | 0.823  
56     | 5.6315     | 0.7897     | 4.0242     | 0.7047     | 0.1129     | 0.2119       | 0.5884       |             | 1.4578   | 0.800  
57     | 5.7534     | 0.8033     | 4.1519     | 0.6819     | 0.1164     | 0.2598       | 0.5451       |             | 1.4699   | 0.805  
58     | 5.8034     | 0.7564     | 4.2306     | 0.7033     | 0.1132     | 0.1781       | 0.5343       |             | 1.3997   | 0.712  
59     | 5.9081     | 0.8073     | 4.3058     | 0.6874     | 0.1075     | 0.2334       | 0.5330       |             | 1.3390   | 0.766  
60     | 6.2577     | 0.7665     | 4.7009     | 0.6955     | 0.0949     | 0.1744       | 0.5104       |             | 1.5096   | 0.685  
61     | 6.0203     | 0.7509     | 4.5106     | 0.6621     | 0.0968     | 0.1908       | 0.4799       |             | 1.4830   | 0.671  
62     | 6.1615     | 0.7486     | 4.6305     | 0.6857     | 0.0966     | 0.2101       | 0.4779       |             | 1.4097   | 0.688  
63     | 6.3863     | 0.7699     | 4.8426     | 0.6762     | 0.0976     | 0.2677       | 0.4552       |             | 1.4019   | 0.723  
64     | 6.4568     | 0.7574     | 4.9171     | 0.6843     | 0.0980     | 0.1895       | 0.4517       |             | 1.3831   | 0.641  
65     | 6.4068     | 0.7408     | 4.8991     | 0.6746     | 0.0924     | 0.1856       | 0.4072       | (saved)     | 1.3028   | 0.593  
66     | 6.5561     | 0.7835     | 4.9821     | 0.6971     | 0.0934     | 0.1922       | 0.4819       |             | 1.3168   | 0.674  
67     | 6.4036     | 0.7509     | 4.9101     | 0.6545     | 0.0882     | 0.1959       | 0.4789       |             | 1.3159   | 0.675  
68     | 6.6263     | 0.8470     | 5.0373     | 0.6529     | 0.0892     | 0.1893       | 0.4505       |             | 1.2878   | 0.640  
69     | 6.4610     | 0.8089     | 4.9143     | 0.6525     | 0.0853     | 0.1377       | 0.4733       |             | 1.2321   | 0.611  
70     | 6.2494     | 0.7366     | 4.7971     | 0.6336     | 0.0821     | 0.1520       | 0.4431       |             | 1.2451   | 0.595  
71     | 6.0234     | 0.7075     | 4.6089     | 0.6265     | 0.0804     | 0.1666       | 0.4195       | (saved)     | 1.1889   | 0.586  
72     | 6.1033     | 0.7189     | 4.6743     | 0.6321     | 0.0779     | 0.1706       | 0.4271       |             | 1.2779   | 0.598  
73     | 6.1921     | 0.7039     | 4.7824     | 0.6258     | 0.0799     | 0.1407       | 0.4631       |             | 1.2422   | 0.604  
74     | 6.5020     | 0.7568     | 5.0247     | 0.6399     | 0.0805     | 0.1664       | 0.4314       |             | 1.2141   | 0.598  
75     | 6.6191     | 0.8070     | 5.0694     | 0.6556     | 0.0871     | 0.1290       | 0.4321       | (saved)     | 1.2406   | 0.561  
76     | 6.0896     | 0.7425     | 4.6593     | 0.6032     | 0.0845     | 0.1758       | 0.4475       |             | 1.2177   | 0.623  
77     | 5.9130     | 0.6881     | 4.5547     | 0.5918     | 0.0785     | 0.1473       | 0.3565       | (saved)     | 1.2675   | 0.504  
78     | 6.0892     | 0.7600     | 4.6645     | 0.5839     | 0.0809     | 0.1437       | 0.3862       |             | 1.1930   | 0.530  
79     | 6.0765     | 0.7719     | 4.6488     | 0.5784     | 0.0774     | 0.1380       | 0.3883       |             | 1.2425   | 0.526  
80     | 6.1451     | 0.7138     | 4.7647     | 0.5875     | 0.0790     | 0.1454       | 0.3365       | (saved)     | 1.2298   | 0.482  
81     | 6.2614     | 0.7115     | 4.8823     | 0.5891     | 0.0784     | 0.1412       | 0.3625       |             | 1.2249   | 0.504  
82     | 6.1197     | 0.7200     | 4.7342     | 0.5846     | 0.0810     | 0.1642       | 0.3962       |             | 1.1818   | 0.560  
83     | 6.1551     | 0.7199     | 4.7643     | 0.5898     | 0.0811     | 0.1509       | 0.4218       |             | 1.1555   | 0.573  
84     | 6.1758     | 0.6896     | 4.8148     | 0.5898     | 0.0817     | 0.1373       | 0.3777       |             | 1.1396   | 0.515  
85     | 5.9458     | 0.6971     | 4.6116     | 0.5580     | 0.0791     | 0.1456       | 0.3645       |             | 1.0665   | 0.510  
86     | 6.2206     | 0.7479     | 4.8140     | 0.5829     | 0.0758     | 0.1782       | 0.3144       |             | 1.1432   | 0.493  
87     | 6.0936     | 0.7116     | 4.7429     | 0.5616     | 0.0774     | 0.1658       | 0.3455       |             | 1.2424   | 0.511  
88     | 6.2208     | 0.7481     | 4.8342     | 0.5625     | 0.0761     | 0.1373       | 0.3682       |             | 1.1799   | 0.506  
89     | 6.1497     | 0.7164     | 4.8202     | 0.5343     | 0.0788     | 0.1814       | 0.3027       |             | 1.2298   | 0.484  
90     | 5.9040     | 0.6543     | 4.6390     | 0.5361     | 0.0746     | 0.1404       | 0.2875       | (saved)     | 1.2888   | 0.428  
91     | 5.9852     | 0.6821     | 4.7068     | 0.5254     | 0.0708     | 0.1986       | 0.3291       |             | 1.2914   | 0.528  
92     | 5.8716     | 0.6493     | 4.6298     | 0.5181     | 0.0745     | 0.1716       | 0.3191       |             | 1.3369   | 0.491  
93     | 5.9992     | 0.7099     | 4.7061     | 0.5134     | 0.0698     | 0.2151       | 0.3723       |             | 1.3106   | 0.587  
94     | 5.8735     | 0.6815     | 4.6029     | 0.5181     | 0.0710     | 0.1430       | 0.2963       |             | 1.3775   | 0.439  
95     | 5.9135     | 0.6809     | 4.6540     | 0.5076     | 0.0710     | 0.1309       | 0.3549       |             | 1.3225   | 0.486  
96     | 5.8809     | 0.6668     | 4.6431     | 0.5027     | 0.0683     | 0.1425       | 0.2972       |             | 1.2799   | 0.440  
97     | 6.2721     | 0.7288     | 4.9326     | 0.5318     | 0.0789     | 0.1286       | 0.2941       | (saved)     | 1.1973   | 0.423  
98     | 6.3445     | 0.7398     | 4.9976     | 0.5308     | 0.0764     | 0.2104       | 0.3048       |             | 1.1822   | 0.515  
99     | 6.1489     | 0.6843     | 4.8682     | 0.5204     | 0.0760     | 0.1495       | 0.2631       | (saved)     | 1.0960   | 0.413  
100    | 5.9248     | 0.6479     | 4.7213     | 0.4832     | 0.0725     | 0.1784       | 0.2579       |             | 1.1260   | 0.436  
101    | 5.9286     | 0.6563     | 4.7123     | 0.4854     | 0.0745     | 0.1390       | 0.2867       |             | 1.1419   | 0.426  
102    | 5.8975     | 0.6675     | 4.6584     | 0.4961     | 0.0755     | 0.1408       | 0.3583       |             | 1.2176   | 0.499  
103    | 6.2004     | 0.7161     | 4.8747     | 0.5321     | 0.0775     | 0.1785       | 0.3370       |             | 1.1319   | 0.515  
104    | 6.1366     | 0.7188     | 4.8190     | 0.5216     | 0.0773     | 0.1231       | 0.3400       |             | 1.3160   | 0.463  
105    | 6.0417     | 0.7071     | 4.7421     | 0.5157     | 0.0769     | 0.1876       | 0.3345       |             | 1.2271   | 0.522  
106    | 6.1137     | 0.7240     | 4.8225     | 0.4941     | 0.0731     | 0.1508       | 0.3111       |             | 1.2874   | 0.462  
107    | 6.2879     | 0.7155     | 5.0172     | 0.4878     | 0.0674     | 0.1355       | 0.3012       |             | 1.3427   | 0.437  
108    | 6.0785     | 0.6765     | 4.8400     | 0.4932     | 0.0688     | 0.1571       | 0.2840       |             | 1.3530   | 0.441  
109    | 5.9657     | 0.6769     | 4.7344     | 0.4881     | 0.0663     | 0.1338       | 0.2744       | (saved)     | 1.2389   | 0.408  
110    | 5.8267     | 0.6448     | 4.6263     | 0.4896     | 0.0660     | 0.1582       | 0.3144       |             | 1.2108   | 0.473  
111    | 5.9896     | 0.6656     | 4.7622     | 0.4961     | 0.0657     | 0.1973       | 0.2751       |             | 1.1277   | 0.472  
112    | 6.0055     | 0.6757     | 4.7736     | 0.4886     | 0.0676     | 0.1613       | 0.2981       |             | 1.2097   | 0.459  
113    | 5.9127     | 0.6640     | 4.6962     | 0.4874     | 0.0650     | 0.1906       | 0.2858       |             | 1.2087   | 0.476  
114    | 5.9684     | 0.7140     | 4.6955     | 0.4903     | 0.0685     | 0.1611       | 0.3048       |             | 1.1891   | 0.466  
115    | 5.8837     | 0.6605     | 4.6670     | 0.4903     | 0.0658     | 0.1657       | 0.2881       |             | 1.1293   | 0.454  
116    | 6.0547     | 0.7335     | 4.7858     | 0.4681     | 0.0674     | 0.1586       | 0.2912       |             | 1.1011   | 0.450  
117    | 5.6940     | 0.6346     | 4.5277     | 0.4627     | 0.0691     | 0.1773       | 0.2425       |             | 1.0883   | 0.420  
118    | 5.7097     | 0.6437     | 4.5237     | 0.4726     | 0.0696     | 0.1764       | 0.2616       |             | 1.1175   | 0.438  
119    | 5.7639     | 0.6259     | 4.6124     | 0.4585     | 0.0672     | 0.1407       | 0.2699       |             | 1.1051   | 0.411  
120    | 5.6904     | 0.6357     | 4.5168     | 0.4694     | 0.0685     | 0.1365       | 0.2591       | (saved)     | 1.1221   | 0.396  
121    | 5.5583     | 0.6066     | 4.4439     | 0.4424     | 0.0654     | 0.1320       | 0.2665       |             | 1.1042   | 0.398  
122    | 5.7690     | 0.7111     | 4.5357     | 0.4507     | 0.0714     | 0.1432       | 0.3002       |             | 1.1144   | 0.443  
123    | 5.6155     | 0.6462     | 4.4504     | 0.4499     | 0.0690     | 0.1332       | 0.2657       |             | 1.1059   | 0.399  
124    | 5.6429     | 0.6659     | 4.4581     | 0.4484     | 0.0705     | 0.1279       | 0.2546       | (saved)     | 1.0914   | 0.383  
125    | 5.6823     | 0.6471     | 4.5186     | 0.4448     | 0.0718     | 0.1299       | 0.2163       | (saved)     | 1.1351   | 0.346  
126    | 5.8178     | 0.6353     | 4.6570     | 0.4541     | 0.0713     | 0.1311       | 0.2609       |             | 1.1586   | 0.392  
127    | 5.7186     | 0.6517     | 4.5512     | 0.4454     | 0.0703     | 0.1393       | 0.2912       |             | 1.1244   | 0.430  
128    | 5.6247     | 0.5789     | 4.5040     | 0.4704     | 0.0713     | 0.1643       | 0.2516       |             | 1.1172   | 0.416  
129    | 5.8219     | 0.6782     | 4.6362     | 0.4370     | 0.0706     | 0.1311       | 0.2342       |             | 1.0973   | 0.365  
130    | 5.9394     | 0.6945     | 4.7023     | 0.4686     | 0.0741     | 0.1563       | 0.2226       |             | 1.1143   | 0.379  
131    | 5.7451     | 0.6702     | 4.5423     | 0.4562     | 0.0765     | 0.1547       | 0.2257       |             | 1.1239   | 0.380  
132    | 5.8187     | 0.6543     | 4.6346     | 0.4539     | 0.0759     | 0.1393       | 0.2420       |             | 1.1104   | 0.381  
133    | 5.9046     | 0.6557     | 4.6949     | 0.4749     | 0.0792     | 0.1488       | 0.2181       |             | 1.1054   | 0.367  
134    | 5.7908     | 0.6468     | 4.6097     | 0.4592     | 0.0752     | 0.1492       | 0.2264       |             | 1.0973   | 0.376  
135    | 5.5414     | 0.6187     | 4.4322     | 0.4178     | 0.0727     | 0.1713       | 0.2260       |             | 1.0312   | 0.397  
136    | 5.5135     | 0.6699     | 4.3645     | 0.4102     | 0.0690     | 0.1744       | 0.2633       |             | 1.0875   | 0.438  
137    | 5.5873     | 0.6413     | 4.4489     | 0.4271     | 0.0700     | 0.1563       | 0.2610       |             | 1.0541   | 0.417  
138    | 5.8114     | 0.5977     | 4.6938     | 0.4468     | 0.0731     | 0.1444       | 0.2756       |             | 1.1049   | 0.420  
139    | 5.7857     | 0.6185     | 4.6446     | 0.4483     | 0.0742     | 0.1447       | 0.2668       |             | 1.2104   | 0.411  
140    | 5.6138     | 0.5884     | 4.5064     | 0.4440     | 0.0749     | 0.1659       | 0.2305       |             | 1.1472   | 0.396  
141    | 5.6955     | 0.6496     | 4.5217     | 0.4447     | 0.0796     | 0.1388       | 0.2631       |             | 1.1836   | 0.402  
142    | 5.7338     | 0.6284     | 4.5781     | 0.4457     | 0.0816     | 0.1468       | 0.2530       |             | 1.1159   | 0.400  
143    | 5.7300     | 0.6777     | 4.5499     | 0.4222     | 0.0802     | 0.1212       | 0.2165       | (saved)     | 1.1454   | 0.338  
144    | 5.6062     | 0.6047     | 4.4736     | 0.4460     | 0.0818     | 0.1186       | 0.2681       |             | 1.1430   | 0.387  
145    | 5.7982     | 0.6610     | 4.6139     | 0.4416     | 0.0816     | 0.1934       | 0.2731       |             | 1.0891   | 0.467  
146    | 5.7610     | 0.6322     | 4.6116     | 0.4344     | 0.0828     | 0.1325       | 0.2126       |             | 1.1325   | 0.345  
147    | 5.6697     | 0.6062     | 4.5611     | 0.4207     | 0.0817     | 0.1292       | 0.2259       |             | 1.1488   | 0.355  
148    | 5.6132     | 0.6017     | 4.5194     | 0.4113     | 0.0808     | 0.1265       | 0.2022       | (saved)     | 1.1167   | 0.329  
149    | 5.5609     | 0.5194     | 4.5591     | 0.4034     | 0.0790     | 0.1403       | 0.2307       |             | 1.0419   | 0.371  
150    | 5.5847     | 0.5952     | 4.4880     | 0.4189     | 0.0826     | 0.1267       | 0.2237       |             | 1.0933   | 0.350  
151    | 5.4895     | 0.5758     | 4.4446     | 0.3925     | 0.0767     | 0.1373       | 0.2282       |             | 1.0572   | 0.365  
152    | 5.6712     | 0.6656     | 4.5260     | 0.4006     | 0.0790     | 0.1679       | 0.2185       |             | 1.1051   | 0.386  
153    | 5.4779     | 0.5992     | 4.3973     | 0.4032     | 0.0782     | 0.1287       | 0.1957       | (saved)     | 1.1225   | 0.324  
154    | 5.3572     | 0.5580     | 4.3399     | 0.3799     | 0.0794     | 0.1365       | 0.2055       |             | 1.1053   | 0.342  
155    | 5.3040     | 0.5471     | 4.3118     | 0.3681     | 0.0770     | 0.1450       | 0.2064       |             | 1.1072   | 0.351  
156    | 5.5635     | 0.6154     | 4.4678     | 0.4032     | 0.0771     | 0.1517       | 0.2092       |             | 1.0919   | 0.361  
157    | 5.4881     | 0.5994     | 4.4271     | 0.3863     | 0.0752     | 0.1344       | 0.1952       |             | 1.0883   | 0.330  
158    | 5.6166     | 0.6135     | 4.5086     | 0.4146     | 0.0798     | 0.1507       | 0.2230       |             | 1.0699   | 0.374  
159    | 5.8130     | 0.6805     | 4.6252     | 0.4245     | 0.0828     | 0.1345       | 0.2474       |             | 1.1181   | 0.382  
160    | 5.7845     | 0.6935     | 4.5944     | 0.4137     | 0.0829     | 0.1201       | 0.2110       |             | 1.1077   | 0.331  
161    | 5.7366     | 0.6067     | 4.6206     | 0.4300     | 0.0793     | 0.1349       | 0.2220       |             | 1.1336   | 0.357  
162    | 5.7713     | 0.6209     | 4.6639     | 0.4076     | 0.0789     | 0.1224       | 0.2124       |             | 1.1713   | 0.335  
163    | 5.6463     | 0.6149     | 4.5466     | 0.4072     | 0.0775     | 0.1430       | 0.1747       | (saved)     | 1.1095   | 0.318  
164    | 5.5999     | 0.6414     | 4.4671     | 0.4076     | 0.0838     | 0.1396       | 0.1859       |             | 1.1207   | 0.325  
165    | 5.4933     | 0.6364     | 4.3725     | 0.4024     | 0.0820     | 0.1132       | 0.1899       | (saved)     | 1.0784   | 0.303  
166    | 5.4280     | 0.6038     | 4.3446     | 0.3976     | 0.0820     | 0.1419       | 0.1700       |             | 1.0988   | 0.312  
167    | 5.5032     | 0.6336     | 4.3940     | 0.3954     | 0.0802     | 0.1402       | 0.1986       |             | 1.0865   | 0.339  
168    | 5.3124     | 0.5270     | 4.3033     | 0.4029     | 0.0792     | 0.1219       | 0.2380       |             | 1.1540   | 0.360  
169    | 5.6834     | 0.6250     | 4.5614     | 0.4126     | 0.0844     | 0.1366       | 0.2370       |             | 1.1142   | 0.374  
170    | 5.7659     | 0.6442     | 4.5992     | 0.4304     | 0.0921     | 0.1407       | 0.2234       |             | 1.0923   | 0.364  
171    | 5.6825     | 0.6279     | 4.5510     | 0.4159     | 0.0877     | 0.1120       | 0.2232       |             | 1.1017   | 0.335  
172    | 5.5603     | 0.5589     | 4.5356     | 0.3817     | 0.0841     | 0.1312       | 0.2334       |             | 1.1103   | 0.365  
173    | 5.4457     | 0.5871     | 4.4087     | 0.3676     | 0.0824     | 0.1478       | 0.2319       |             | 1.0923   | 0.380  
174    | 5.5015     | 0.5610     | 4.4485     | 0.4078     | 0.0842     | 0.1240       | 0.2615       |             | 1.0878   | 0.385  
175    | 5.6648     | 0.6595     | 4.5207     | 0.3994     | 0.0852     | 0.1431       | 0.2465       |             | 1.0865   | 0.390  
176    | 5.4308     | 0.5691     | 4.3653     | 0.4083     | 0.0880     | 0.1362       | 0.2222       |             | 1.1384   | 0.358  
177    | 5.2623     | 0.5469     | 4.2495     | 0.3823     | 0.0836     | 0.1372       | 0.2230       |             | 1.1328   | 0.360  
178    | 5.3889     | 0.6129     | 4.3178     | 0.3774     | 0.0808     | 0.1255       | 0.2303       |             | 1.1272   | 0.356  
179    | 5.3804     | 0.5898     | 4.3160     | 0.3967     | 0.0778     | 0.1349       | 0.2108       |             | 1.1481   | 0.346  
180    | 5.3290     | 0.5229     | 4.3270     | 0.3908     | 0.0883     | 0.1343       | 0.2101       |             | 1.1678   | 0.344  
181    | 5.6502     | 0.6235     | 4.5321     | 0.4061     | 0.0884     | 0.1455       | 0.2328       |             | 1.1472   | 0.378  
182    | 5.7316     | 0.6546     | 4.5888     | 0.3966     | 0.0917     | 0.1523       | 0.2304       |             | 1.0598   | 0.383  
183    | 5.6919     | 0.6389     | 4.5445     | 0.4172     | 0.0913     | 0.1394       | 0.2378       |             | 1.1745   | 0.377  
184    | 5.2926     | 0.6047     | 4.2103     | 0.3904     | 0.0871     | 0.1353       | 0.2232       |             | 1.1280   | 0.358  
185    | 5.5018     | 0.6429     | 4.3790     | 0.3931     | 0.0869     | 0.1378       | 0.2152       |             | 1.0748   | 0.353  
186    | 5.2944     | 0.5606     | 4.2673     | 0.3769     | 0.0895     | 0.1538       | 0.2165       |             | 1.1255   | 0.370  
187    | 5.4919     | 0.5722     | 4.4494     | 0.3807     | 0.0895     | 0.1342       | 0.2087       |             | 1.1380   | 0.343  
188    | 5.7912     | 0.6300     | 4.6444     | 0.4194     | 0.0973     | 0.1608       | 0.2595       |             | 1.1165   | 0.420  
189    | 5.6070     | 0.6055     | 4.5192     | 0.3902     | 0.0921     | 0.1486       | 0.2291       |             | 1.1381   | 0.378  
190    | 5.4507     | 0.5235     | 4.4568     | 0.3839     | 0.0866     | 0.1385       | 0.2344       |             | 1.2112   | 0.373  
191    | 5.5889     | 0.5489     | 4.5604     | 0.3948     | 0.0847     | 0.1447       | 0.2434       |             | 1.1630   | 0.388  
192    | 5.7875     | 0.5802     | 4.7083     | 0.4131     | 0.0858     | 0.1073       | 0.2458       |             | 1.1887   | 0.353  
193    | 5.6358     | 0.6300     | 4.5199     | 0.3988     | 0.0871     | 0.1912       | 0.2379       |             | 1.1867   | 0.429  
194    | 5.5280     | 0.6040     | 4.4743     | 0.3678     | 0.0819     | 0.1261       | 0.1973       |             | 1.1866   | 0.323  
195    | 5.3479     | 0.5802     | 4.3078     | 0.3724     | 0.0875     | 0.1169       | 0.1947       |             | 1.0814   | 0.312  
196    | 5.5211     | 0.5723     | 4.4842     | 0.3801     | 0.0846     | 0.1164       | 0.1853       | (saved)     | 1.0553   | 0.302  
197    | 5.4606     | 0.5885     | 4.4133     | 0.3702     | 0.0887     | 0.1472       | 0.2132       |             | 1.1064   | 0.360  
198    | 5.4797     | 0.5909     | 4.4109     | 0.3880     | 0.0900     | 0.1130       | 0.2103       |             | 1.0251   | 0.323  
199    | 5.5694     | 0.6328     | 4.4710     | 0.3729     | 0.0927     | 0.1277       | 0.2161       |             | 1.0080   | 0.344  
200    | 5.3825     | 0.5921     | 4.3168     | 0.3816     | 0.0920     | 0.1195       | 0.2320       |             | 1.1006   | 0.351  
201    | 5.4334     | 0.5708     | 4.3890     | 0.3824     | 0.0912     | 0.1283       | 0.1840       |             | 1.0896   | 0.312  
202    | 5.2418     | 0.5419     | 4.2284     | 0.3805     | 0.0909     | 0.1239       | 0.1972       |             | 1.0805   | 0.321  
203    | 5.5029     | 0.5686     | 4.4645     | 0.3752     | 0.0945     | 0.1427       | 0.1996       |             | 1.1096   | 0.342  
