Timestamp,Label,Duration_ms,SSID_1,BSSID_1,RSSI_1,Dist_mm_1,Std_mm_1,Succ_1,Att_1,Rate_1,SSID_2,BSSID_2,RSSI_2,Dist_mm_2,Std_mm_2,Succ_2,Att_2,Rate_2,SSID_3,BSSID_3,RSSI_3,Dist_mm_3,Std_mm_3,Succ_3,Att_3,Rate_3,SSID_4,BSSID_4,RSSI_4,Dist_mm_4,Std_mm_4,Succ_4,Att_4,Rate_4,Diff_RSSI_1_2,Diff_RSSI_1_3,Diff_RSSI_1_4,Diff_RSSI_2_3,Diff_RSSI_2_4,Diff_RSSI_3_4
1772715178661,1-1,101,MCSLab RTT AP1,24:29:34:e2:4c:36,-60.0,3374.0,2050.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68.0,6850.0,1001.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51.0,-1324.0,579.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-72.0,10747.0,1574.0,7.0,8.0,87.5,8.0,-9.0,12.0,-17.0,4.0,21.0
1772715178866,1-1,101,MCSLab RTT AP1,24:29:34:e2:4c:36,-60.0,3257.0,2197.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68.0,6655.0,1095.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52.0,-1168.0,431.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-72.0,10864.0,1607.0,7.0,8.0,87.5,8.0,-8.0,12.0,-16.0,4.0,20.0
1772715179070,1-1,99,MCSLab RTT AP1,24:29:34:e2:4c:36,-60.0,3335.0,2100.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68.0,6772.0,1166.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51.0,-1402.0,602.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-73.0,10864.0,1529.0,7.0,8.0,87.5,8.0,-9.0,13.0,-17.0,5.0,22.0
1772715179273,1-1,96,MCSLab RTT AP1,24:29:34:e2:4c:36,-60.0,3374.0,2050.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68.0,6733.0,1243.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52.0,-1363.0,656.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-73.0,10835.0,1525.0,7.0,8.0,87.5,8.0,-8.0,13.0,-16.0,5.0,21.0
1772715179486,1-1,102,MCSLab RTT AP1,24:29:34:e2:4c:36,-60.0,3374.0,1980.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68.0,6694.0,1176.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52.0,-1363.0,656.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-73.0,10952.0,1390.0,7.0,8.0,87.5,8.0,-8.0,13.0,-16.0,5.0,21.0
1772715179686,1-1,97,MCSLab RTT AP1,24:29:34:e2:4c:36,-60.0,3374.0,1951.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69.0,6616.0,1318.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51.0,-1285.0,640.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-73.0,10835.0,1504.0,7.0,8.0,87.5,9.0,-9.0,13.0,-18.0,4.0,22.0
1772715179890,1-1,94,MCSLab RTT AP1,24:29:34:e2:4c:36,-60.0,3296.0,1930.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69.0,6538.0,1368.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51.0,-1129.0,565.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-73.0,10923.0,1462.0,7.0,8.0,87.5,9.0,-9.0,13.0,-18.0,4.0,22.0
1772715180098,1-1,94,MCSLab RTT AP1,24:29:34:e2:4c:36,-60.0,3335.0,1953.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68.0,6616.0,1421.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-45.0,-1402.0,704.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-73.0,10718.0,1449.0,7.0,8.0,87.5,8.0,-15.0,13.0,-23.0,5.0,28.0
1772715180304,1-1,93,MCSLab RTT AP1,24:29:34:e2:4c:36,-60.0,3335.0,2042.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68.0,6577.0,1365.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51.0,-1246.0,592.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-73.0,10981.0,1432.0,7.0,8.0,87.5,8.0,-9.0,13.0,-17.0,5.0,22.0
1772715180525,1-1,109,MCSLab RTT AP1,24:29:34:e2:4c:36,-60.0,3257.0,1992.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68.0,6577.0,1408.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49.0,-1168.0,506.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-73.0,10981.0,1413.0,7.0,8.0,87.5,8.0,-11.0,13.0,-19.0,5.0,24.0
