Mode: Fusion | Features: RSSI(4) + RTT(3)
Model Input Dimension: 7
Start Training Seed 42...
Epoch  | Total Loss | l_sc       | l_dc       | l_tc       | l_ca       | val_l_sc     | val_l_dc     | Save        | Test MDE | Score  
21     | 2.3851     | 0.7058     | 1.2273     | 0.3679     | 0.0841     | 0.2867       | 0.3674       |             | 1.5150   | 0.654  
22     | 2.3166     | 0.7047     | 1.1795     | 0.3552     | 0.0773     | 0.2957       | 0.3381       |             | 1.5328   | 0.634  
23     | 2.2653     | 0.7006     | 1.1303     | 0.3495     | 0.0849     | 0.3414       | 0.2748       |             | 1.5552   | 0.616  
24     | 2.2819     | 0.7176     | 1.1411     | 0.3404     | 0.0828     | 0.2035       | 0.3840       |             | 1.4623   | 0.588  
25     | 2.1828     | 0.6513     | 1.0967     | 0.3511     | 0.0838     | 0.2613       | 0.3858       |             | 1.4304   | 0.647  
26     | 2.0614     | 0.6134     | 1.0502     | 0.3197     | 0.0781     | 0.2329       | 0.3430       |             | 1.4764   | 0.576  
27     | 2.1187     | 0.6296     | 1.0666     | 0.3395     | 0.0829     | 0.2149       | 0.2840       |             | 1.5293   | 0.499  
28     | 2.1073     | 0.6239     | 1.0958     | 0.3072     | 0.0803     | 0.2282       | 0.3147       |             | 1.5308   | 0.543  
29     | 2.1852     | 0.6173     | 1.1456     | 0.3365     | 0.0858     | 0.2607       | 0.2442       |             | 1.5137   | 0.505  
30     | 2.2174     | 0.6309     | 1.1887     | 0.3116     | 0.0862     | 0.5286       | 0.1454       |             | 1.5643   | 0.674  
31     | 2.2977     | 0.6177     | 1.2657     | 0.3275     | 0.0869     | 0.3984       | 0.2388       |             | 1.5439   | 0.637  
32     | 2.2282     | 0.5645     | 1.2699     | 0.3166     | 0.0772     | 0.1382       | 0.6651       |             | 1.2343   | 0.803  
33     | 2.4428     | 0.6075     | 1.4134     | 0.3353     | 0.0867     | 0.2659       | 0.2731       |             | 1.4957   | 0.539  
34     | 2.1329     | 0.5874     | 1.1497     | 0.3140     | 0.0817     | 0.1505       | 0.3305       |             | 1.4837   | 0.481  
35     | 2.0136     | 0.5614     | 1.0772     | 0.2943     | 0.0806     | 0.1344       | 0.3437       |             | 1.4839   | 0.478  
36     | 2.1613     | 0.5812     | 1.1877     | 0.3129     | 0.0794     | 0.2418       | 0.2262       |             | 1.5360   | 0.468  
37     | 2.7931     | 0.5967     | 1.7493     | 0.3561     | 0.0910     | 0.1858       | 0.4239       |             | 1.4585   | 0.610  
38     | 3.2568     | 0.6529     | 2.0905     | 0.4172     | 0.0963     | 0.1659       | 0.3463       |             | 1.4245   | 0.512  
39     | 3.1011     | 0.6174     | 1.9680     | 0.4100     | 0.1058     | 0.2820       | 0.3065       |             | 1.4717   | 0.589  
40     | 3.7599     | 0.6830     | 2.4820     | 0.4971     | 0.0978     | 0.2301       | 0.3115       |             | 1.5341   | 0.542  
41     | 4.2591     | 0.7267     | 2.8692     | 0.5554     | 0.1078     | 0.1808       | 0.3791       |             | 1.3158   | 0.560  
42     | 3.8785     | 0.6397     | 2.6296     | 0.5126     | 0.0965     | 0.1552       | 0.4153       |             | 1.3017   | 0.570  
43     | 3.8583     | 0.6490     | 2.6147     | 0.4996     | 0.0950     | 0.1473       | 0.3721       |             | 1.1650   | 0.519  
44     | 4.0646     | 0.6517     | 2.7945     | 0.5218     | 0.0965     | 0.2610       | 0.3578       |             | 1.2250   | 0.619  
45     | 4.0755     | 0.5936     | 2.8344     | 0.5510     | 0.0964     | 0.1108       | 0.4648       |             | 1.0007   | 0.576  
46     | 4.5641     | 0.6602     | 3.2283     | 0.5773     | 0.0984     | 0.1193       | 0.3830       |             | 0.9919   | 0.502  
47     | 4.6880     | 0.6361     | 3.3622     | 0.5870     | 0.1028     | 0.1130       | 0.4008       |             | 1.0235   | 0.514  
48     | 4.8462     | 0.6193     | 3.5153     | 0.6074     | 0.1042     | 0.1345       | 0.3541       |             | 0.9146   | 0.489  
49     | 4.8043     | 0.6316     | 3.4821     | 0.5829     | 0.1076     | 0.1224       | 0.3576       |             | 0.9534   | 0.480  
50     | 5.0452     | 0.6245     | 3.7068     | 0.6016     | 0.1123     | 0.1193       | 0.3760       |             | 0.9960   | 0.495  
51     | 5.0743     | 0.6316     | 3.7467     | 0.5856     | 0.1103     | 0.1152       | 0.3928       | (saved)     | 0.9889   | 0.508  
52     | 5.4348     | 0.6544     | 4.0606     | 0.6080     | 0.1117     | 0.1432       | 0.3325       | (saved)     | 0.9958   | 0.476  
53     | 5.7653     | 0.6577     | 4.3603     | 0.6354     | 0.1120     | 0.1287       | 0.4092       |             | 0.9610   | 0.538  
54     | 5.7558     | 0.6394     | 4.3986     | 0.6059     | 0.1118     | 0.1189       | 0.3355       | (saved)     | 0.9083   | 0.454  
55     | 5.6090     | 0.6434     | 4.2622     | 0.5933     | 0.1101     | 0.0946       | 0.3494       | (saved)     | 0.8809   | 0.444  
56     | 5.7158     | 0.6459     | 4.3872     | 0.5802     | 0.1025     | 0.0983       | 0.3216       | (saved)     | 0.8202   | 0.420  
57     | 5.7598     | 0.7154     | 4.3655     | 0.5784     | 0.1005     | 0.1012       | 0.3327       |             | 0.8534   | 0.434  
58     | 5.7737     | 0.6427     | 4.4654     | 0.5657     | 0.0998     | 0.1093       | 0.2699       | (saved)     | 0.8586   | 0.379  
59     | 5.6334     | 0.6276     | 4.3468     | 0.5599     | 0.0990     | 0.1243       | 0.2193       | (saved)     | 0.8115   | 0.344  
60     | 5.3486     | 0.5805     | 4.1556     | 0.5148     | 0.0977     | 0.0958       | 0.2524       |             | 0.7892   | 0.348  
61     | 5.5767     | 0.5941     | 4.3593     | 0.5245     | 0.0988     | 0.0880       | 0.2333       | (saved)     | 0.7946   | 0.321  
62     | 5.3527     | 0.5469     | 4.1831     | 0.5267     | 0.0960     | 0.0879       | 0.2515       |             | 0.8535   | 0.339  
63     | 5.3059     | 0.5737     | 4.1429     | 0.4905     | 0.0989     | 0.0835       | 0.1970       | (saved)     | 0.8121   | 0.280  
64     | 4.9494     | 0.5007     | 3.8673     | 0.4905     | 0.0910     | 0.0861       | 0.2747       |             | 0.7852   | 0.361  
65     | 5.4811     | 0.5451     | 4.3286     | 0.5109     | 0.0966     | 0.1073       | 0.2692       |             | 0.8144   | 0.377  
66     | 5.7721     | 0.5405     | 4.6013     | 0.5307     | 0.0996     | 0.1071       | 0.2539       |             | 0.7986   | 0.361  
67     | 5.6335     | 0.5343     | 4.4773     | 0.5271     | 0.0949     | 0.0850       | 0.2309       |             | 0.7728   | 0.316  
68     | 5.4234     | 0.5284     | 4.3137     | 0.4896     | 0.0917     | 0.0857       | 0.2025       |             | 0.7926   | 0.288  
69     | 5.1161     | 0.5150     | 4.0670     | 0.4463     | 0.0878     | 0.0786       | 0.2274       |             | 0.7822   | 0.306  
70     | 4.8770     | 0.4965     | 3.8356     | 0.4535     | 0.0913     | 0.1074       | 0.1608       | (saved)     | 0.7698   | 0.268  
71     | 5.0093     | 0.4975     | 3.9497     | 0.4668     | 0.0953     | 0.0982       | 0.2016       |             | 0.8437   | 0.300  
72     | 5.3216     | 0.5002     | 4.2365     | 0.4862     | 0.0987     | 0.0970       | 0.1997       |             | 0.8497   | 0.297  
73     | 5.4106     | 0.5136     | 4.3226     | 0.4760     | 0.0984     | 0.0955       | 0.2578       |             | 0.7525   | 0.353  
74     | 5.3810     | 0.4962     | 4.2997     | 0.4864     | 0.0987     | 0.0880       | 0.2058       |             | 0.8030   | 0.294  
75     | 5.0332     | 0.4674     | 4.0406     | 0.4334     | 0.0918     | 0.0956       | 0.1882       |             | 0.8028   | 0.284  
76     | 5.0233     | 0.4834     | 4.0208     | 0.4250     | 0.0941     | 0.0825       | 0.1707       | (saved)     | 0.7771   | 0.253  
77     | 4.8921     | 0.4687     | 3.9037     | 0.4277     | 0.0920     | 0.1102       | 0.1682       |             | 0.7857   | 0.278  
78     | 4.6994     | 0.4731     | 3.7263     | 0.4087     | 0.0913     | 0.0972       | 0.1723       |             | 0.7753   | 0.269  
79     | 4.6763     | 0.4442     | 3.7341     | 0.4085     | 0.0895     | 0.1200       | 0.1759       |             | 0.7903   | 0.296  
80     | 4.5255     | 0.4510     | 3.6066     | 0.3806     | 0.0873     | 0.0854       | 0.1458       | (saved)     | 0.7817   | 0.231  
81     | 4.5776     | 0.4357     | 3.6950     | 0.3637     | 0.0832     | 0.1133       | 0.1732       |             | 0.7852   | 0.286  
82     | 4.5955     | 0.4394     | 3.6798     | 0.3902     | 0.0861     | 0.0917       | 0.1441       |             | 0.7895   | 0.236  
83     | 4.5766     | 0.4434     | 3.6591     | 0.3888     | 0.0853     | 0.0958       | 0.1495       |             | 0.7813   | 0.245  
84     | 5.1117     | 0.4986     | 4.1136     | 0.4104     | 0.0891     | 0.0849       | 0.1798       |             | 0.7984   | 0.265  
85     | 5.0784     | 0.4743     | 4.1178     | 0.3999     | 0.0865     | 0.0865       | 0.2138       |             | 0.7878   | 0.300  
86     | 4.7383     | 0.4472     | 3.8141     | 0.3934     | 0.0836     | 0.0755       | 0.1711       |             | 0.7810   | 0.247  
87     | 4.6286     | 0.4081     | 3.7631     | 0.3730     | 0.0844     | 0.0675       | 0.1399       | (saved)     | 0.7802   | 0.207  
88     | 4.7128     | 0.4239     | 3.8310     | 0.3764     | 0.0816     | 0.0729       | 0.1761       |             | 0.7721   | 0.249  
89     | 4.8478     | 0.4670     | 3.9054     | 0.3908     | 0.0846     | 0.0699       | 0.1811       |             | 0.7611   | 0.251  
90     | 4.9343     | 0.4915     | 3.9390     | 0.4189     | 0.0849     | 0.0682       | 0.1536       |             | 0.7970   | 0.222  
91     | 4.5590     | 0.4161     | 3.6891     | 0.3650     | 0.0888     | 0.1018       | 0.1320       |             | 0.7730   | 0.234  
92     | 4.4574     | 0.4446     | 3.5769     | 0.3488     | 0.0871     | 0.0871       | 0.1289       |             | 0.7745   | 0.216  
93     | 4.4681     | 0.4263     | 3.5921     | 0.3658     | 0.0839     | 0.0808       | 0.1197       | (saved)     | 0.7580   | 0.200  
94     | 4.4850     | 0.3659     | 3.6547     | 0.3781     | 0.0862     | 0.0919       | 0.1656       |             | 0.7663   | 0.257  
95     | 4.3986     | 0.4237     | 3.5195     | 0.3654     | 0.0900     | 0.0711       | 0.1335       |             | 0.7778   | 0.205  
96     | 4.4970     | 0.4029     | 3.6539     | 0.3515     | 0.0887     | 0.0668       | 0.1354       |             | 0.7796   | 0.202  
97     | 4.3808     | 0.3852     | 3.5467     | 0.3572     | 0.0917     | 0.0790       | 0.1392       |             | 0.7756   | 0.218  
98     | 4.6800     | 0.4645     | 3.7444     | 0.3755     | 0.0955     | 0.0654       | 0.1277       | (saved)     | 0.7687   | 0.193  
99     | 4.7179     | 0.4168     | 3.8476     | 0.3571     | 0.0964     | 0.0639       | 0.1487       |             | 0.7645   | 0.213  
100    | 4.6072     | 0.4073     | 3.7309     | 0.3692     | 0.0998     | 0.0781       | 0.1445       |             | 0.7429   | 0.223  
101    | 4.7343     | 0.4634     | 3.8098     | 0.3621     | 0.0990     | 0.0705       | 0.1604       |             | 0.7709   | 0.231  
102    | 4.4919     | 0.4027     | 3.6573     | 0.3391     | 0.0927     | 0.0904       | 0.1519       |             | 0.7688   | 0.242  
103    | 4.6928     | 0.4333     | 3.7978     | 0.3678     | 0.0939     | 0.0969       | 0.1130       |             | 0.7511   | 0.210  
104    | 4.6905     | 0.4056     | 3.8411     | 0.3476     | 0.0961     | 0.0704       | 0.1652       |             | 0.7904   | 0.236  
105    | 4.8647     | 0.4791     | 3.9324     | 0.3516     | 0.1015     | 0.0754       | 0.1457       |             | 0.8018   | 0.221  
106    | 4.8186     | 0.4039     | 3.9580     | 0.3588     | 0.0978     | 0.0722       | 0.1567       |             | 0.7935   | 0.229  
107    | 4.8537     | 0.4473     | 3.9235     | 0.3759     | 0.1069     | 0.0776       | 0.1503       |             | 0.7783   | 0.228  
108    | 4.7059     | 0.3993     | 3.8429     | 0.3630     | 0.1006     | 0.0739       | 0.1529       |             | 0.8126   | 0.227  
109    | 4.8607     | 0.4207     | 3.9579     | 0.3761     | 0.1061     | 0.0698       | 0.1539       |             | 0.8141   | 0.224  
110    | 4.9999     | 0.4646     | 4.0593     | 0.3712     | 0.1047     | 0.0867       | 0.1896       |             | 0.8435   | 0.276  
111    | 4.9071     | 0.4220     | 4.0176     | 0.3613     | 0.1061     | 0.0694       | 0.1925       |             | 0.8020   | 0.262  
112    | 5.2070     | 0.4365     | 4.2784     | 0.3863     | 0.1058     | 0.0720       | 0.1740       |             | 0.7865   | 0.246  
113    | 5.2736     | 0.4458     | 4.3071     | 0.4057     | 0.1150     | 0.0616       | 0.1778       |             | 0.7597   | 0.239  
114    | 4.9975     | 0.4161     | 4.0947     | 0.3747     | 0.1120     | 0.0679       | 0.1832       |             | 0.7680   | 0.251  
115    | 5.0442     | 0.4543     | 4.1179     | 0.3620     | 0.1101     | 0.0934       | 0.1839       |             | 0.7849   | 0.277  
116    | 4.9514     | 0.4423     | 4.0133     | 0.3799     | 0.1159     | 0.0696       | 0.1836       |             | 0.7709   | 0.253  
117    | 5.0342     | 0.4429     | 4.1003     | 0.3784     | 0.1126     | 0.0866       | 0.1453       |             | 0.8427   | 0.232  
118    | 5.0401     | 0.4287     | 4.1302     | 0.3626     | 0.1185     | 0.0783       | 0.1623       |             | 0.8118   | 0.241  
119    | 4.9638     | 0.3927     | 4.0943     | 0.3621     | 0.1147     | 0.0863       | 0.1626       |             | 0.8303   | 0.249  
120    | 5.0847     | 0.4105     | 4.2130     | 0.3521     | 0.1091     | 0.0743       | 0.1882       |             | 0.8482   | 0.262  
121    | 5.0234     | 0.4215     | 4.1364     | 0.3512     | 0.1143     | 0.0669       | 0.1462       |             | 0.7790   | 0.213  
122    | 4.9403     | 0.3606     | 4.1094     | 0.3487     | 0.1215     | 0.0711       | 0.1160       | (saved)     | 0.7805   | 0.187  
123    | 5.0751     | 0.4421     | 4.1607     | 0.3506     | 0.1217     | 0.0668       | 0.1689       |             | 0.7663   | 0.236  
124    | 4.8636     | 0.3772     | 4.0246     | 0.3421     | 0.1198     | 0.0787       | 0.1444       |             | 0.8004   | 0.223  
125    | 5.0185     | 0.4161     | 4.1096     | 0.3655     | 0.1273     | 0.0605       | 0.1486       |             | 0.8153   | 0.209  
126    | 5.2494     | 0.4482     | 4.2785     | 0.3899     | 0.1328     | 0.0640       | 0.1795       |             | 0.8227   | 0.243  
127    | 5.0719     | 0.4022     | 4.1743     | 0.3693     | 0.1262     | 0.0687       | 0.1577       |             | 0.8155   | 0.226  
128    | 5.1599     | 0.4188     | 4.2292     | 0.3709     | 0.1410     | 0.0622       | 0.1634       |             | 0.8285   | 0.226  
129    | 5.0639     | 0.4055     | 4.1566     | 0.3715     | 0.1302     | 0.0749       | 0.1830       |             | 0.8606   | 0.258  
130    | 5.1772     | 0.4032     | 4.2891     | 0.3587     | 0.1261     | 0.0757       | 0.1817       |             | 0.8228   | 0.257  
131    | 5.0023     | 0.4082     | 4.1133     | 0.3515     | 0.1294     | 0.0606       | 0.1684       |             | 0.8616   | 0.229  
132    | 5.0845     | 0.4298     | 4.1648     | 0.3549     | 0.1350     | 0.0622       | 0.1616       |             | 0.8362   | 0.224  
133    | 5.0108     | 0.3992     | 4.1122     | 0.3676     | 0.1318     | 0.0680       | 0.1642       |             | 0.8140   | 0.232  
134    | 4.8747     | 0.3772     | 4.0206     | 0.3468     | 0.1301     | 0.0668       | 0.1730       |             | 0.8325   | 0.240  
135    | 4.8071     | 0.3728     | 3.9786     | 0.3276     | 0.1281     | 0.0847       | 0.1550       |             | 0.8527   | 0.240  
136    | 4.7695     | 0.3746     | 3.9412     | 0.3251     | 0.1285     | 0.0972       | 0.1309       |             | 0.8024   | 0.228  
137    | 4.6885     | 0.3567     | 3.8761     | 0.3239     | 0.1319     | 0.0758       | 0.1563       |             | 0.8207   | 0.232  
138    | 4.7234     | 0.4007     | 3.8768     | 0.3199     | 0.1259     | 0.0809       | 0.1483       |             | 0.7983   | 0.229  
139    | 4.7163     | 0.3466     | 3.9293     | 0.3122     | 0.1283     | 0.0741       | 0.1754       |             | 0.8031   | 0.250  
140    | 4.9190     | 0.3931     | 4.0642     | 0.3281     | 0.1336     | 0.0821       | 0.1579       |             | 0.8688   | 0.240  
141    | 5.0927     | 0.3947     | 4.2333     | 0.3359     | 0.1287     | 0.0756       | 0.1577       |             | 0.8294   | 0.233  
142    | 5.1475     | 0.3935     | 4.2694     | 0.3452     | 0.1394     | 0.0664       | 0.1701       |             | 0.8123   | 0.237  
143    | 5.2541     | 0.4409     | 4.3146     | 0.3517     | 0.1469     | 0.0623       | 0.2006       |             | 0.8329   | 0.263  
144    | 5.0732     | 0.3836     | 4.1963     | 0.3494     | 0.1438     | 0.0604       | 0.2091       |             | 0.8082   | 0.269  
145    | 5.1195     | 0.3767     | 4.2431     | 0.3537     | 0.1460     | 0.0665       | 0.1783       |             | 0.8328   | 0.245  
146    | 5.0561     | 0.3931     | 4.1677     | 0.3501     | 0.1452     | 0.0574       | 0.1872       |             | 0.8651   | 0.245  
147    | 5.2731     | 0.4033     | 4.3839     | 0.3410     | 0.1449     | 0.0601       | 0.2152       |             | 0.8669   | 0.275  
148    | 5.4455     | 0.4075     | 4.5401     | 0.3565     | 0.1413     | 0.0712       | 0.1883       |             | 0.8237   | 0.260  
149    | 5.3905     | 0.4560     | 4.4047     | 0.3754     | 0.1544     | 0.0596       | 0.1739       |             | 0.8218   | 0.234  
150    | 5.4019     | 0.4756     | 4.4233     | 0.3547     | 0.1481     | 0.0611       | 0.1697       |             | 0.8544   | 0.231  
151    | 5.2832     | 0.4364     | 4.3563     | 0.3439     | 0.1466     | 0.0583       | 0.1880       |             | 0.8092   | 0.246  
152    | 5.2134     | 0.4269     | 4.2811     | 0.3574     | 0.1480     | 0.0924       | 0.2077       |             | 0.8366   | 0.300  
153    | 5.4011     | 0.4208     | 4.4682     | 0.3590     | 0.1531     | 0.0803       | 0.1889       |             | 0.8315   | 0.269  
154    | 5.3020     | 0.4302     | 4.3635     | 0.3470     | 0.1613     | 0.0943       | 0.1872       |             | 0.7920   | 0.282  
155    | 5.2836     | 0.4440     | 4.3402     | 0.3407     | 0.1586     | 0.0843       | 0.1994       |             | 0.7717   | 0.284  
156    | 5.2810     | 0.4190     | 4.3366     | 0.3625     | 0.1629     | 0.0939       | 0.1852       |             | 0.8209   | 0.279  
157    | 5.3752     | 0.4592     | 4.3982     | 0.3529     | 0.1650     | 0.0735       | 0.2060       |             | 0.7818   | 0.280  
158    | 5.5813     | 0.4906     | 4.5653     | 0.3591     | 0.1663     | 0.0798       | 0.1849       |             | 0.8009   | 0.265  
159    | 5.3228     | 0.4646     | 4.3522     | 0.3465     | 0.1595     | 0.0878       | 0.1592       |             | 0.7884   | 0.247  
160    | 5.4170     | 0.4425     | 4.4660     | 0.3531     | 0.1553     | 0.0728       | 0.1630       |             | 0.7972   | 0.236  
161    | 5.2870     | 0.4428     | 4.3494     | 0.3408     | 0.1541     | 0.0781       | 0.1716       |             | 0.7863   | 0.250  
162    | 5.3454     | 0.4464     | 4.4041     | 0.3419     | 0.1530     | 0.0511       | 0.1636       |             | 0.7820   | 0.215  
163    | 5.2626     | 0.4370     | 4.3086     | 0.3658     | 0.1513     | 0.0851       | 0.1720       |             | 0.8148   | 0.257  
164    | 5.5050     | 0.4426     | 4.5418     | 0.3667     | 0.1538     | 0.0884       | 0.2341       |             | 0.9139   | 0.322  
165    | 5.5751     | 0.4598     | 4.5601     | 0.3990     | 0.1562     | 0.0699       | 0.1816       |             | 1.0307   | 0.251  
166    | 5.7742     | 0.5204     | 4.6802     | 0.4088     | 0.1648     | 0.0647       | 0.1676       |             | 0.8356   | 0.232  
167    | 5.2469     | 0.4197     | 4.3077     | 0.3649     | 0.1547     | 0.0696       | 0.1781       |             | 0.8425   | 0.248  
168    | 5.1361     | 0.4113     | 4.2120     | 0.3558     | 0.1570     | 0.0793       | 0.1764       |             | 0.7951   | 0.256  
169    | 5.1697     | 0.4037     | 4.2746     | 0.3334     | 0.1581     | 0.0851       | 0.1493       |             | 0.8012   | 0.234  
170    | 4.9750     | 0.4398     | 4.0667     | 0.3136     | 0.1549     | 0.1008       | 0.1342       |             | 0.8344   | 0.235  
171    | 4.9020     | 0.4280     | 4.0260     | 0.3007     | 0.1473     | 0.0845       | 0.1676       |             | 0.8578   | 0.252  
172    | 4.9621     | 0.4189     | 4.0664     | 0.3235     | 0.1533     | 0.0791       | 0.1606       |             | 0.8429   | 0.240  
173    | 5.0460     | 0.4501     | 4.1206     | 0.3273     | 0.1481     | 0.0972       | 0.1553       |             | 0.8583   | 0.253  
174    | 5.1080     | 0.4099     | 4.2184     | 0.3341     | 0.1456     | 0.0822       | 0.1452       |             | 0.8819   | 0.227  
175    | 4.8901     | 0.3937     | 4.0315     | 0.3144     | 0.1506     | 0.0696       | 0.1532       |             | 0.9748   | 0.223  
176    | 4.8292     | 0.3564     | 4.0139     | 0.3146     | 0.1443     | 0.0668       | 0.1651       |             | 0.8439   | 0.232  
177    | 4.9175     | 0.3656     | 4.0916     | 0.3108     | 0.1496     | 0.0791       | 0.1331       |             | 0.8636   | 0.212  
178    | 4.9010     | 0.4006     | 4.0504     | 0.3125     | 0.1375     | 0.0734       | 0.1580       |             | 0.8622   | 0.231  
179    | 5.2464     | 0.3925     | 4.3885     | 0.3173     | 0.1481     | 0.0586       | 0.1862       |             | 1.0350   | 0.245  
180    | 5.5180     | 0.4040     | 4.5986     | 0.3557     | 0.1597     | 0.0732       | 0.2004       |             | 0.9994   | 0.274  
181    | 5.5792     | 0.4208     | 4.6524     | 0.3528     | 0.1532     | 0.0753       | 0.1878       |             | 1.0498   | 0.263  
182    | 5.7901     | 0.4175     | 4.8561     | 0.3656     | 0.1509     | 0.0871       | 0.1609       |             | 1.0602   | 0.248  
183    | 5.6348     | 0.4213     | 4.7058     | 0.3565     | 0.1513     | 0.0836       | 0.2010       |             | 1.0679   | 0.285  
184    | 5.4168     | 0.4059     | 4.5249     | 0.3378     | 0.1481     | 0.0744       | 0.1909       |             | 1.0623   | 0.265  
185    | 5.2833     | 0.3977     | 4.4208     | 0.3269     | 0.1378     | 0.0710       | 0.1474       |             | 1.0114   | 0.218  
186    | 5.3225     | 0.3753     | 4.4930     | 0.3183     | 0.1358     | 0.0770       | 0.1650       |             | 0.9890   | 0.242  
187    | 5.3401     | 0.3707     | 4.5102     | 0.3166     | 0.1426     | 0.0918       | 0.1466       |             | 0.9588   | 0.238  
188    | 5.4401     | 0.4076     | 4.5777     | 0.3142     | 0.1406     | 0.0851       | 0.1330       |             | 0.9686   | 0.218  
189    | 5.4319     | 0.4302     | 4.5455     | 0.3194     | 0.1369     | 0.0769       | 0.1327       |             | 0.9850   | 0.210  
190    | 5.1179     | 0.3483     | 4.3349     | 0.3022     | 0.1325     | 0.0820       | 0.1261       |             | 0.9956   | 0.208  
191    | 5.2941     | 0.3901     | 4.4695     | 0.3037     | 0.1308     | 0.0855       | 0.1474       |             | 1.0073   | 0.233  
192    | 5.1247     | 0.3607     | 4.3352     | 0.2968     | 0.1320     | 0.0755       | 0.1753       |             | 1.0091   | 0.251  
193    | 5.0784     | 0.3519     | 4.3007     | 0.2937     | 0.1322     | 0.0748       | 0.1450       |             | 0.9938   | 0.220  
194    | 5.2976     | 0.4123     | 4.4559     | 0.3020     | 0.1274     | 0.0690       | 0.1628       |             | 1.0403   | 0.232  
195    | 5.3933     | 0.4184     | 4.5366     | 0.3162     | 0.1221     | 0.0846       | 0.1224       |             | 1.0346   | 0.207  
196    | 5.6092     | 0.4169     | 4.7373     | 0.3247     | 0.1304     | 0.0878       | 0.2145       |             | 1.0693   | 0.302  
197    | 5.4665     | 0.3993     | 4.6282     | 0.3102     | 0.1288     | 0.0894       | 0.1487       |             | 1.0267   | 0.238  
198    | 5.3295     | 0.4349     | 4.4653     | 0.3014     | 0.1280     | 0.0739       | 0.1662       |             | 1.0131   | 0.240  
199    | 5.4056     | 0.4243     | 4.5525     | 0.2945     | 0.1342     | 0.0724       | 0.1322       |             | 0.9979   | 0.205  
200    | 5.2071     | 0.3982     | 4.3894     | 0.2834     | 0.1360     | 0.0688       | 0.1504       |             | 1.0158   | 0.219  
201    | 5.1499     | 0.4336     | 4.2988     | 0.2871     | 0.1304     | 0.0782       | 0.1268       |             | 1.0035   | 0.205  
202    | 4.9552     | 0.3428     | 4.2029     | 0.2796     | 0.1298     | 0.0639       | 0.1280       |             | 1.0084   | 0.192  
203    | 5.1922     | 0.3680     | 4.4001     | 0.2931     | 0.1310     | 0.0859       | 0.1198       |             | 1.0426   | 0.206  
204    | 5.7336     | 0.4402     | 4.8277     | 0.3261     | 0.1396     | 0.0714       | 0.1741       |             | 1.0424   | 0.245  
