Mode: Fusion | Features: RSSI(4) + RTT(2)
Model Input Dimension: 6
Start Training Seed 42...
Epoch  | Total Loss | l_sc       | l_dc       | l_tc       | l_ca       | val_l_sc     | val_l_dc     | Save        | Test MDE | Score  
---------------------------------------------------------------------------------------------------------------------------------------
1      | 13.2212    | 3.5733     | 5.5088     | 3.6943     | 0.4448     | 3.0196       | 3.7128       |             | 2.2048   | 6.732  
2      | 11.9803    | 2.9761     | 5.3365     | 3.4221     | 0.2456     | 2.5948       | 3.1270       |             | 1.9949   | 5.722  
3      | 10.8626    | 2.7191     | 5.2078     | 2.7462     | 0.1895     | 2.3466       | 2.3834       |             | 2.0558   | 4.730  
4      | 9.8754     | 2.5723     | 5.0192     | 2.1207     | 0.1631     | 2.0929       | 1.7422       |             | 2.1975   | 3.835  
5      | 8.9685     | 2.3869     | 4.7859     | 1.6466     | 0.1491     | 1.8723       | 1.2403       |             | 2.2485   | 3.113  
6      | 8.1069     | 2.1937     | 4.4606     | 1.3145     | 0.1381     | 1.5234       | 1.1301       |             | 2.2157   | 2.654  
7      | 7.2789     | 1.9575     | 4.1170     | 1.0832     | 0.1212     | 1.3212       | 0.9707       |             | 2.2928   | 2.292  
8      | 6.5787     | 1.7942     | 3.7502     | 0.9081     | 0.1262     | 1.0171       | 1.0814       |             | 2.2236   | 2.098  
9      | 5.8918     | 1.6088     | 3.3779     | 0.7870     | 0.1181     | 1.2543       | 0.5905       |             | 2.3657   | 1.845  
10     | 5.4055     | 1.4837     | 3.0992     | 0.7091     | 0.1136     | 0.8844       | 0.6339       |             | 2.3352   | 1.518  
11     | 4.9701     | 1.3962     | 2.7998     | 0.6681     | 0.1061     | 0.7297       | 0.7566       |             | 2.2512   | 1.486  
12     | 4.4496     | 1.3006     | 2.4616     | 0.5841     | 0.1033     | 0.7903       | 0.4945       |             | 2.3010   | 1.285  
13     | 4.1887     | 1.2548     | 2.2918     | 0.5512     | 0.0909     | 1.3831       | 0.3761       |             | 2.3394   | 1.759  
14     | 3.9017     | 1.1726     | 2.1063     | 0.5206     | 0.1021     | 0.6987       | 0.4225       |             | 2.2887   | 1.121  
15     | 3.5869     | 1.0946     | 1.9158     | 0.4828     | 0.0938     | 0.5092       | 0.6907       |             | 2.2255   | 1.200  
16     | 3.4597     | 1.0902     | 1.8190     | 0.4609     | 0.0896     | 0.7887       | 0.3630       |             | 2.3567   | 1.152  
17     | 3.2285     | 1.0317     | 1.6816     | 0.4235     | 0.0916     | 0.5564       | 0.4711       |             | 2.2775   | 1.027  
18     | 2.9594     | 0.9663     | 1.4947     | 0.4056     | 0.0928     | 0.6971       | 0.3100       |             | 2.2984   | 1.007  
19     | 2.8423     | 0.9701     | 1.4186     | 0.3706     | 0.0830     | 0.4612       | 0.4417       |             | 2.2903   | 0.903  
20     | 2.7189     | 0.9071     | 1.3561     | 0.3714     | 0.0842     | 0.5804       | 0.4212       |             | 2.2474   | 1.002  
21     | 2.8710     | 0.9048     | 1.4868     | 0.3923     | 0.0871     | 1.1094       | 0.3635       |             | 2.3364   | 1.473  
22     | 2.8213     | 0.9166     | 1.4562     | 0.3502     | 0.0983     | 0.5089       | 0.3473       |             | 2.2739   | 0.856  
23     | 2.8618     | 0.8524     | 1.5329     | 0.3818     | 0.0947     | 0.7842       | 0.3009       |             | 2.3455   | 1.085  
24     | 2.8519     | 0.8905     | 1.4983     | 0.3784     | 0.0847     | 0.5616       | 0.3713       |             | 2.2992   | 0.933  
25     | 2.6321     | 0.8605     | 1.3628     | 0.3290     | 0.0798     | 0.5773       | 0.3464       |             | 2.4665   | 0.924  
26     | 2.6908     | 0.8820     | 1.3941     | 0.3331     | 0.0815     | 0.5673       | 0.4718       |             | 2.3287   | 1.039  
27     | 2.7703     | 0.8126     | 1.4856     | 0.3862     | 0.0858     | 0.6803       | 0.2971       |             | 2.3253   | 0.977  
28     | 2.7748     | 0.8385     | 1.4940     | 0.3569     | 0.0854     | 0.5511       | 0.2912       |             | 2.3088   | 0.842  
29     | 2.6455     | 0.8083     | 1.4001     | 0.3443     | 0.0928     | 0.5101       | 0.3662       |             | 2.2870   | 0.876  
30     | 2.4564     | 0.7924     | 1.2585     | 0.3226     | 0.0829     | 0.3327       | 0.4892       |             | 2.1728   | 0.822  
31     | 2.4020     | 0.7999     | 1.1964     | 0.3257     | 0.0800     | 0.3841       | 0.3636       |             | 2.3212   | 0.748  
32     | 2.3726     | 0.7881     | 1.1796     | 0.3233     | 0.0816     | 0.5015       | 0.3107       |             | 2.2980   | 0.812  
33     | 2.2392     | 0.7382     | 1.0967     | 0.3205     | 0.0837     | 0.3477       | 0.3845       |             | 2.2698   | 0.732  
34     | 3.0108     | 0.8072     | 1.7662     | 0.3475     | 0.0899     | 0.7006       | 0.2654       |             | 2.3286   | 0.966  
35     | 2.9436     | 0.8130     | 1.6997     | 0.3410     | 0.0900     | 0.4372       | 0.4231       |             | 2.2276   | 0.860  
36     | 2.7927     | 0.7783     | 1.5823     | 0.3427     | 0.0896     | 0.8815       | 0.2657       |             | 2.3540   | 1.147  
37     | 2.9824     | 0.8181     | 1.6944     | 0.3815     | 0.0885     | 0.3850       | 0.4277       |             | 2.2322   | 0.813  
38     | 2.7036     | 0.7614     | 1.4855     | 0.3682     | 0.0885     | 0.9823       | 0.2455       |             | 2.3112   | 1.228  
39     | 2.9956     | 0.7641     | 1.7549     | 0.3875     | 0.0890     | 0.4061       | 0.4378       |             | 2.1881   | 0.844  
40     | 3.4744     | 0.8165     | 2.1486     | 0.4075     | 0.1018     | 0.3505       | 0.4721       |             | 2.2591   | 0.823  
41     | 3.4924     | 0.8360     | 2.1152     | 0.4430     | 0.0983     | 0.2753       | 0.5309       |             | 2.1720   | 0.806  
42     | 3.3087     | 0.8168     | 1.9537     | 0.4456     | 0.0927     | 0.3200       | 0.4351       |             | 2.2621   | 0.755  
43     | 3.1231     | 0.7974     | 1.8232     | 0.4066     | 0.0960     | 0.3980       | 0.4322       |             | 2.2062   | 0.830  
44     | 3.0101     | 0.7709     | 1.7507     | 0.3940     | 0.0945     | 0.4002       | 0.3455       |             | 2.2597   | 0.746  
45     | 3.6127     | 0.8363     | 2.2101     | 0.4697     | 0.0965     | 0.2504       | 0.5665       |             | 2.1392   | 0.817  
46     | 3.8789     | 0.8217     | 2.4556     | 0.5027     | 0.0990     | 0.3431       | 0.4418       |             | 2.1774   | 0.785  
47     | 4.5959     | 0.8675     | 3.0439     | 0.5736     | 0.1109     | 0.2448       | 0.6149       |             | 1.7131   | 0.860  
48     | 4.3737     | 0.8456     | 2.8137     | 0.6071     | 0.1073     | 0.2449       | 0.4092       |             | 1.9101   | 0.654  
49     | 4.2717     | 0.7864     | 2.7806     | 0.5924     | 0.1123     | 0.2051       | 0.5568       |             | 1.7463   | 0.762  
50     | 5.2491     | 0.8909     | 3.5617     | 0.6862     | 0.1103     | 0.2546       | 0.5631       |             | 1.8225   | 0.818  
51     | 5.5387     | 0.8474     | 3.8387     | 0.7394     | 0.1131     | 0.2804       | 0.5250       | (saved)     | 1.7563   | 0.805  
52     | 5.3141     | 0.8122     | 3.6909     | 0.6993     | 0.1117     | 0.2582       | 0.6324       |             | 1.4858   | 0.891  
53     | 4.9944     | 0.8213     | 3.4151     | 0.6566     | 0.1014     | 0.2027       | 0.5024       | (saved)     | 1.6176   | 0.705  
54     | 6.2346     | 0.8631     | 4.4805     | 0.7842     | 0.1067     | 0.2088       | 0.6041       |             | 1.0264   | 0.813  
55     | 5.9657     | 0.7916     | 4.3421     | 0.7313     | 0.1008     | 0.2320       | 0.6130       |             | 0.9013   | 0.845  
56     | 6.3298     | 0.7901     | 4.7048     | 0.7388     | 0.0960     | 0.1871       | 0.6207       |             | 0.9691   | 0.808  
57     | 5.9071     | 0.7773     | 4.3080     | 0.7276     | 0.0941     | 0.1816       | 0.5803       |             | 1.0046   | 0.762  
58     | 6.1558     | 0.7137     | 4.6183     | 0.7315     | 0.0924     | 0.1694       | 0.5484       |             | 1.1499   | 0.718  
59     | 6.3466     | 0.7477     | 4.7904     | 0.7164     | 0.0920     | 0.1525       | 0.5066       | (saved)     | 0.9500   | 0.659  
60     | 6.1892     | 0.7045     | 4.6846     | 0.7130     | 0.0870     | 0.1697       | 0.4945       |             | 0.9650   | 0.664  
61     | 6.4018     | 0.7408     | 4.8945     | 0.6796     | 0.0869     | 0.2000       | 0.4734       |             | 0.9050   | 0.673  
62     | 6.3515     | 0.7136     | 4.9047     | 0.6511     | 0.0821     | 0.1749       | 0.4600       | (saved)     | 0.9340   | 0.635  
63     | 6.3461     | 0.7063     | 4.8891     | 0.6675     | 0.0833     | 0.1854       | 0.5371       |             | 0.9785   | 0.722  
64     | 6.2049     | 0.7141     | 4.7341     | 0.6753     | 0.0815     | 0.1850       | 0.4940       |             | 0.8547   | 0.679  
65     | 6.3199     | 0.7154     | 4.8802     | 0.6502     | 0.0740     | 0.1808       | 0.4632       |             | 0.7989   | 0.644  
66     | 6.4173     | 0.7231     | 4.9868     | 0.6340     | 0.0734     | 0.1334       | 0.4271       | (saved)     | 0.7926   | 0.560  
67     | 6.2199     | 0.6641     | 4.8509     | 0.6298     | 0.0751     | 0.1493       | 0.4410       |             | 0.8182   | 0.590  
68     | 6.3004     | 0.6967     | 4.8847     | 0.6461     | 0.0728     | 0.1707       | 0.4498       |             | 0.8682   | 0.621  
69     | 6.4488     | 0.7185     | 5.0442     | 0.6138     | 0.0724     | 0.1682       | 0.3825       | (saved)     | 0.7572   | 0.551  
70     | 6.3461     | 0.6932     | 4.9577     | 0.6186     | 0.0767     | 0.1602       | 0.3729       | (saved)     | 0.7807   | 0.533  
71     | 6.0404     | 0.6415     | 4.7401     | 0.5853     | 0.0735     | 0.1439       | 0.4021       |             | 0.8332   | 0.546  
72     | 6.0717     | 0.6411     | 4.7840     | 0.5765     | 0.0702     | 0.1586       | 0.3128       | (saved)     | 0.9210   | 0.471  
73     | 6.0794     | 0.6666     | 4.7942     | 0.5515     | 0.0672     | 0.1326       | 0.3446       |             | 0.8585   | 0.477  
74     | 6.1078     | 0.6820     | 4.7873     | 0.5719     | 0.0665     | 0.1681       | 0.3600       |             | 0.8510   | 0.528  
75     | 5.9917     | 0.6282     | 4.7413     | 0.5540     | 0.0681     | 0.1616       | 0.3755       |             | 0.8662   | 0.537  
76     | 6.1743     | 0.6428     | 4.8887     | 0.5736     | 0.0692     | 0.1554       | 0.3262       |             | 0.9563   | 0.482  
77     | 6.0756     | 0.6660     | 4.8104     | 0.5324     | 0.0669     | 0.1852       | 0.3267       |             | 0.9544   | 0.512  
78     | 5.7840     | 0.6359     | 4.5626     | 0.5198     | 0.0658     | 0.1829       | 0.3123       |             | 0.8513   | 0.495  
79     | 5.8572     | 0.5946     | 4.6848     | 0.5132     | 0.0646     | 0.1575       | 0.3123       | (saved)     | 0.9130   | 0.470  
80     | 6.0887     | 0.6762     | 4.8190     | 0.5275     | 0.0660     | 0.1305       | 0.2808       | (saved)     | 0.8741   | 0.411  
81     | 5.8289     | 0.5944     | 4.6646     | 0.5084     | 0.0616     | 0.1662       | 0.3034       |             | 0.8835   | 0.470  
82     | 5.7636     | 0.6011     | 4.6018     | 0.5004     | 0.0603     | 0.1523       | 0.2900       |             | 0.9370   | 0.442  
83     | 6.0222     | 0.6143     | 4.8049     | 0.5385     | 0.0646     | 0.1430       | 0.2937       |             | 0.8970   | 0.437  
84     | 5.9228     | 0.6349     | 4.7056     | 0.5177     | 0.0646     | 0.1462       | 0.2827       |             | 0.9208   | 0.429  
85     | 6.0502     | 0.6069     | 4.8348     | 0.5438     | 0.0647     | 0.1568       | 0.3121       |             | 0.8672   | 0.469  
86     | 6.0406     | 0.6236     | 4.8388     | 0.5125     | 0.0657     | 0.1588       | 0.2965       |             | 0.9155   | 0.455  
87     | 6.0444     | 0.6396     | 4.8282     | 0.5125     | 0.0641     | 0.1262       | 0.3261       |             | 0.9177   | 0.452  
88     | 6.0210     | 0.6507     | 4.7989     | 0.5072     | 0.0642     | 0.1598       | 0.2903       |             | 0.9793   | 0.450  
89     | 6.0056     | 0.6161     | 4.8271     | 0.5000     | 0.0623     | 0.1588       | 0.2567       |             | 0.9712   | 0.416  
90     | 6.1842     | 0.6109     | 4.9853     | 0.5262     | 0.0619     | 0.1564       | 0.2927       |             | 0.8758   | 0.449  
