Mode: Fusion | Features: RSSI(4) + RTT(2)
Model Input Dimension: 6
Start Training Seed 42...
Epoch  | Total Loss | l_sc       | l_dc       | l_tc       | l_ca       | val_l_sc     | val_l_dc     | Save        | Test MDE | Score  
56     | 5.4754     | 0.6594     | 4.0748     | 0.6320     | 0.1092     | 0.1344       | 0.4307       |             | 1.0689   | 0.565  
57     | 5.8946     | 0.7245     | 4.4119     | 0.6459     | 0.1123     | 0.1354       | 0.3803       |             | 1.0157   | 0.516  
58     | 6.2458     | 0.7501     | 4.7118     | 0.6688     | 0.1152     | 0.1321       | 0.5137       |             | 1.0826   | 0.646  
59     | 6.6027     | 0.7589     | 5.0351     | 0.6881     | 0.1207     | 0.1424       | 0.4745       |             | 1.1204   | 0.617  
60     | 6.3642     | 0.7580     | 4.8076     | 0.6757     | 0.1230     | 0.1476       | 0.5301       |             | 1.1835   | 0.678  
61     | 6.0704     | 0.7590     | 4.5384     | 0.6559     | 0.1171     | 0.1106       | 0.4590       |             | 1.0983   | 0.570  
62     | 5.6466     | 0.6598     | 4.2702     | 0.6183     | 0.0984     | 0.1160       | 0.4173       |             | 1.1015   | 0.533  
63     | 5.7944     | 0.6654     | 4.4111     | 0.6166     | 0.1012     | 0.1429       | 0.3865       |             | 1.0424   | 0.529  
64     | 5.5787     | 0.6583     | 4.2281     | 0.5866     | 0.1057     | 0.1226       | 0.3283       |             | 1.0347   | 0.451  
65     | 5.4248     | 0.6227     | 4.1700     | 0.5332     | 0.0989     | 0.1473       | 0.2775       | (saved)     | 0.9456   | 0.425  
66     | 5.9516     | 0.6854     | 4.5950     | 0.5716     | 0.0995     | 0.1038       | 0.3182       | (saved)     | 0.9866   | 0.422  
67     | 6.0747     | 0.6496     | 4.7442     | 0.5825     | 0.0984     | 0.1046       | 0.3092       | (saved)     | 0.9592   | 0.414  
68     | 6.1158     | 0.6514     | 4.7736     | 0.5939     | 0.0969     | 0.1179       | 0.3731       |             | 1.0444   | 0.491  
69     | 6.1832     | 0.6431     | 4.8475     | 0.5953     | 0.0973     | 0.1315       | 0.3902       |             | 1.0414   | 0.522  
70     | 6.1988     | 0.6713     | 4.8252     | 0.6014     | 0.1009     | 0.1441       | 0.3454       |             | 0.9727   | 0.489  
71     | 6.1648     | 0.6835     | 4.8060     | 0.5755     | 0.0998     | 0.1232       | 0.3023       |             | 1.0302   | 0.425  
72     | 6.2021     | 0.6344     | 4.8728     | 0.5945     | 0.1004     | 0.1195       | 0.3903       |             | 1.0676   | 0.510  
73     | 6.1733     | 0.6673     | 4.8282     | 0.5817     | 0.0961     | 0.1260       | 0.3145       |             | 0.9628   | 0.441  
74     | 5.7811     | 0.6158     | 4.5291     | 0.5426     | 0.0936     | 0.1373       | 0.2865       |             | 0.9967   | 0.424  
75     | 5.5606     | 0.5819     | 4.3726     | 0.5196     | 0.0865     | 0.1506       | 0.2838       |             | 0.9359   | 0.434  
76     | 5.7657     | 0.6035     | 4.5661     | 0.5052     | 0.0910     | 0.1433       | 0.2942       |             | 0.9196   | 0.438  
77     | 5.8105     | 0.6484     | 4.5622     | 0.5107     | 0.0892     | 0.1112       | 0.2479       | (saved)     | 0.8898   | 0.359  
78     | 5.5685     | 0.6023     | 4.4010     | 0.4813     | 0.0838     | 0.1407       | 0.2598       |             | 0.8831   | 0.400  
79     | 5.5905     | 0.5940     | 4.4362     | 0.4789     | 0.0814     | 0.1012       | 0.2896       |             | 0.8548   | 0.391  
80     | 5.6754     | 0.5999     | 4.4871     | 0.5000     | 0.0885     | 0.1026       | 0.2499       | (saved)     | 0.8896   | 0.353  
81     | 5.7391     | 0.5691     | 4.5801     | 0.5063     | 0.0836     | 0.1318       | 0.3541       |             | 0.8989   | 0.486  
82     | 5.9801     | 0.6069     | 4.7628     | 0.5246     | 0.0859     | 0.1010       | 0.2743       |             | 0.9249   | 0.375  
83     | 5.6229     | 0.5516     | 4.4846     | 0.5031     | 0.0838     | 0.1062       | 0.2620       |             | 0.9802   | 0.368  
84     | 5.6063     | 0.5820     | 4.4675     | 0.4736     | 0.0832     | 0.1036       | 0.2372       | (saved)     | 0.9001   | 0.341  
85     | 5.6368     | 0.5544     | 4.5194     | 0.4810     | 0.0820     | 0.1090       | 0.2592       |             | 0.9368   | 0.368  
86     | 5.4194     | 0.5647     | 4.3220     | 0.4531     | 0.0796     | 0.1084       | 0.2107       | (saved)     | 0.8740   | 0.319  
87     | 5.5316     | 0.5867     | 4.4089     | 0.4559     | 0.0801     | 0.1076       | 0.2195       |             | 0.8886   | 0.327  
88     | 5.5785     | 0.5798     | 4.4371     | 0.4768     | 0.0847     | 0.1259       | 0.2244       |             | 0.8607   | 0.350  
89     | 5.4054     | 0.5520     | 4.3100     | 0.4603     | 0.0831     | 0.1423       | 0.2223       |             | 0.9162   | 0.365  
90     | 5.4888     | 0.5625     | 4.3823     | 0.4646     | 0.0794     | 0.1322       | 0.2344       |             | 0.8691   | 0.367  
91     | 5.4088     | 0.5551     | 4.3015     | 0.4716     | 0.0806     | 0.1187       | 0.2057       |             | 0.9221   | 0.324  
92     | 5.4902     | 0.5412     | 4.4152     | 0.4542     | 0.0795     | 0.1085       | 0.2229       |             | 0.9298   | 0.331  
93     | 5.5346     | 0.5783     | 4.4225     | 0.4566     | 0.0772     | 0.1011       | 0.2223       |             | 0.9097   | 0.323  
94     | 5.2961     | 0.5518     | 4.2069     | 0.4603     | 0.0772     | 0.1115       | 0.2227       |             | 0.8736   | 0.334  
95     | 5.3172     | 0.5322     | 4.2801     | 0.4294     | 0.0755     | 0.1180       | 0.2143       |             | 0.9002   | 0.332  
96     | 5.4231     | 0.5352     | 4.3593     | 0.4514     | 0.0772     | 0.1166       | 0.2332       |             | 0.8830   | 0.350  
97     | 5.4754     | 0.5306     | 4.4152     | 0.4503     | 0.0792     | 0.1137       | 0.2137       |             | 0.9767   | 0.327  
98     | 5.3790     | 0.5358     | 4.3389     | 0.4264     | 0.0779     | 0.0922       | 0.2174       | (saved)     | 0.9039   | 0.310  
99     | 5.3579     | 0.5319     | 4.2917     | 0.4550     | 0.0793     | 0.1247       | 0.2420       |             | 0.9194   | 0.367  
100    | 5.4450     | 0.5205     | 4.4026     | 0.4433     | 0.0786     | 0.1022       | 0.2617       |             | 0.8800   | 0.364  
101    | 5.5254     | 0.5334     | 4.4586     | 0.4563     | 0.0771     | 0.1351       | 0.2491       |             | 0.9059   | 0.384  
102    | 5.4636     | 0.5354     | 4.3912     | 0.4567     | 0.0803     | 0.1197       | 0.2417       |             | 0.9671   | 0.361  
103    | 5.3262     | 0.4999     | 4.3095     | 0.4422     | 0.0746     | 0.1102       | 0.2315       |             | 0.9005   | 0.342  
104    | 5.3457     | 0.5019     | 4.3496     | 0.4198     | 0.0744     | 0.1132       | 0.3211       |             | 0.9865   | 0.434  
105    | 5.4084     | 0.5619     | 4.3476     | 0.4237     | 0.0753     | 0.0865       | 0.2570       |             | 0.9025   | 0.344  
106    | 5.4089     | 0.5055     | 4.3993     | 0.4283     | 0.0758     | 0.1008       | 0.2319       |             | 0.9263   | 0.333  
107    | 5.4317     | 0.4890     | 4.4270     | 0.4390     | 0.0767     | 0.1128       | 0.2188       |             | 0.9569   | 0.332  
108    | 5.3255     | 0.5352     | 4.2993     | 0.4122     | 0.0787     | 0.0979       | 0.2040       | (saved)     | 0.9375   | 0.302  
109    | 5.3612     | 0.5127     | 4.3538     | 0.4158     | 0.0789     | 0.1025       | 0.2507       |             | 1.0170   | 0.353  
110    | 5.5616     | 0.5638     | 4.4721     | 0.4442     | 0.0815     | 0.1242       | 0.2562       |             | 1.2026   | 0.380  
111    | 5.5943     | 0.5688     | 4.5055     | 0.4358     | 0.0842     | 0.1184       | 0.2263       |             | 1.0916   | 0.345  
112    | 5.4283     | 0.5610     | 4.3663     | 0.4212     | 0.0798     | 0.1118       | 0.2245       |             | 1.1365   | 0.336  
113    | 5.5186     | 0.5383     | 4.4857     | 0.4107     | 0.0838     | 0.1448       | 0.2027       |             | 1.1006   | 0.348  
114    | 5.6296     | 0.5715     | 4.5522     | 0.4223     | 0.0836     | 0.1344       | 0.2270       |             | 1.0588   | 0.361  
115    | 5.6799     | 0.5124     | 4.6619     | 0.4216     | 0.0839     | 0.1366       | 0.2146       |             | 1.0188   | 0.351  
116    | 5.5540     | 0.5017     | 4.5584     | 0.4127     | 0.0812     | 0.1257       | 0.2135       |             | 1.1027   | 0.339  
117    | 5.6488     | 0.5916     | 4.5583     | 0.4138     | 0.0852     | 0.1219       | 0.2448       |             | 1.1045   | 0.367  
118    | 5.4103     | 0.5524     | 4.3672     | 0.4079     | 0.0828     | 0.1195       | 0.1931       |             | 1.0708   | 0.313  
119    | 5.4221     | 0.5317     | 4.4068     | 0.4036     | 0.0800     | 0.1227       | 0.2096       |             | 1.0673   | 0.332  
120    | 5.3382     | 0.5230     | 4.3358     | 0.3955     | 0.0840     | 0.1111       | 0.2288       |             | 0.9854   | 0.340  
121    | 5.2027     | 0.4792     | 4.2549     | 0.3868     | 0.0817     | 0.1236       | 0.2136       |             | 0.9607   | 0.337  
122    | 5.2545     | 0.4652     | 4.3201     | 0.3899     | 0.0793     | 0.1166       | 0.1602       | (saved)     | 0.9076   | 0.277  
123    | 5.2491     | 0.4605     | 4.3335     | 0.3796     | 0.0755     | 0.1129       | 0.1799       |             | 0.8538   | 0.293  
124    | 5.4530     | 0.5071     | 4.4911     | 0.3754     | 0.0793     | 0.1010       | 0.2078       |             | 0.9124   | 0.309  
125    | 5.4988     | 0.5276     | 4.5082     | 0.3834     | 0.0797     | 0.1103       | 0.2017       |             | 0.9971   | 0.312  
126    | 5.8851     | 0.5572     | 4.8163     | 0.4232     | 0.0884     | 0.1285       | 0.2299       |             | 1.0920   | 0.358  
127    | 5.7872     | 0.5310     | 4.7589     | 0.4124     | 0.0849     | 0.1161       | 0.2033       |             | 1.0175   | 0.319  
128    | 5.8623     | 0.5535     | 4.7955     | 0.4251     | 0.0882     | 0.0944       | 0.2423       |             | 0.9904   | 0.337  
129    | 5.7170     | 0.5129     | 4.7148     | 0.4064     | 0.0829     | 0.0980       | 0.2378       |             | 0.9893   | 0.336  
130    | 5.5492     | 0.5268     | 4.5480     | 0.3937     | 0.0808     | 0.0911       | 0.2408       |             | 0.9945   | 0.332  
131    | 5.5296     | 0.5281     | 4.5129     | 0.4021     | 0.0866     | 0.1312       | 0.1723       |             | 0.9418   | 0.304  
132    | 5.5840     | 0.5467     | 4.5543     | 0.3922     | 0.0908     | 0.1224       | 0.2170       |             | 0.9548   | 0.339  
133    | 5.4368     | 0.4926     | 4.4752     | 0.3826     | 0.0863     | 0.1210       | 0.1927       |             | 0.9526   | 0.314  
134    | 5.3038     | 0.5009     | 4.3527     | 0.3656     | 0.0845     | 0.0712       | 0.2108       |             | 0.9782   | 0.282  
135    | 5.2412     | 0.5231     | 4.2547     | 0.3741     | 0.0894     | 0.1112       | 0.1905       |             | 0.9698   | 0.302  
136    | 5.3141     | 0.4875     | 4.3669     | 0.3780     | 0.0818     | 0.1319       | 0.2176       |             | 1.0248   | 0.349  
137    | 5.6071     | 0.5658     | 4.5775     | 0.3768     | 0.0870     | 0.1438       | 0.1753       |             | 0.9777   | 0.319  
138    | 5.5290     | 0.5489     | 4.5306     | 0.3633     | 0.0863     | 0.0938       | 0.1594       | (saved)     | 0.9654   | 0.253  
139    | 5.3873     | 0.4718     | 4.4650     | 0.3659     | 0.0847     | 0.1128       | 0.1700       |             | 0.9589   | 0.283  
140    | 5.3340     | 0.4681     | 4.4233     | 0.3596     | 0.0830     | 0.1121       | 0.1591       |             | 0.9843   | 0.271  
141    | 5.4722     | 0.4948     | 4.5384     | 0.3536     | 0.0854     | 0.1035       | 0.1791       |             | 0.9709   | 0.283  
142    | 5.4963     | 0.5289     | 4.4909     | 0.3912     | 0.0854     | 0.0946       | 0.1919       |             | 0.9505   | 0.286  
143    | 5.2982     | 0.4657     | 4.3590     | 0.3851     | 0.0885     | 0.1008       | 0.1772       |             | 0.9273   | 0.278  
144    | 5.2742     | 0.5000     | 4.3145     | 0.3711     | 0.0887     | 0.0830       | 0.1652       | (saved)     | 0.8783   | 0.248  
145    | 5.4175     | 0.5026     | 4.4528     | 0.3752     | 0.0869     | 0.1721       | 0.2138       |             | 1.0025   | 0.386  
146    | 5.5668     | 0.5133     | 4.5879     | 0.3760     | 0.0897     | 0.1073       | 0.1970       |             | 0.9463   | 0.304  
147    | 5.2602     | 0.4445     | 4.3796     | 0.3499     | 0.0862     | 0.1002       | 0.1801       |             | 0.9281   | 0.280  
148    | 5.4268     | 0.4688     | 4.4984     | 0.3677     | 0.0918     | 0.0954       | 0.2156       |             | 0.9229   | 0.311  
149    | 5.4625     | 0.4648     | 4.5350     | 0.3738     | 0.0889     | 0.1276       | 0.1821       |             | 0.9562   | 0.310  
150    | 5.3726     | 0.4677     | 4.4545     | 0.3616     | 0.0888     | 0.1274       | 0.1801       |             | 0.9540   | 0.308  
151    | 5.2019     | 0.4664     | 4.3019     | 0.3472     | 0.0865     | 0.1354       | 0.1756       |             | 0.9049   | 0.311  
152    | 5.5492     | 0.4526     | 4.6603     | 0.3473     | 0.0890     | 0.1539       | 0.1774       |             | 0.9562   | 0.331  
153    | 5.3418     | 0.4768     | 4.4260     | 0.3515     | 0.0875     | 0.1483       | 0.1671       |             | 1.0042   | 0.315  
154    | 5.2691     | 0.4864     | 4.3461     | 0.3503     | 0.0863     | 0.1322       | 0.1717       |             | 1.0171   | 0.304  
155    | 5.3510     | 0.4975     | 4.4125     | 0.3501     | 0.0910     | 0.1496       | 0.1797       |             | 0.9836   | 0.329  
156    | 5.3946     | 0.4918     | 4.4667     | 0.3446     | 0.0915     | 0.1248       | 0.1698       |             | 0.9412   | 0.295  
157    | 5.3066     | 0.4500     | 4.4235     | 0.3430     | 0.0901     | 0.1081       | 0.1805       |             | 0.9850   | 0.289  
158    | 5.3502     | 0.4756     | 4.4432     | 0.3404     | 0.0909     | 0.1367       | 0.1572       |             | 1.0014   | 0.294  
159    | 5.2852     | 0.4122     | 4.4135     | 0.3657     | 0.0938     | 0.0976       | 0.1632       |             | 0.9866   | 0.261  
160    | 5.7396     | 0.5033     | 4.7812     | 0.3627     | 0.0924     | 0.1264       | 0.2061       |             | 0.9094   | 0.332  
161    | 5.5354     | 0.4718     | 4.6106     | 0.3605     | 0.0926     | 0.1412       | 0.1699       |             | 0.9372   | 0.311  
162    | 5.4355     | 0.4693     | 4.5332     | 0.3384     | 0.0946     | 0.1378       | 0.1886       |             | 0.8905   | 0.326  
163    | 5.3590     | 0.4674     | 4.4547     | 0.3455     | 0.0914     | 0.1398       | 0.1669       |             | 0.8531   | 0.307  
164    | 5.3166     | 0.4721     | 4.4123     | 0.3431     | 0.0891     | 0.1240       | 0.1781       |             | 0.8653   | 0.302  
165    | 5.5177     | 0.4935     | 4.5813     | 0.3521     | 0.0908     | 0.1316       | 0.1502       |             | 0.9173   | 0.282  
166    | 5.4284     | 0.5042     | 4.4908     | 0.3427     | 0.0907     | 0.1555       | 0.1687       |             | 0.8996   | 0.324  
167    | 5.5310     | 0.4685     | 4.6081     | 0.3632     | 0.0913     | 0.1574       | 0.1823       |             | 0.9220   | 0.340  
168    | 5.6042     | 0.4943     | 4.6683     | 0.3521     | 0.0895     | 0.1377       | 0.1536       |             | 0.9897   | 0.291  
169    | 5.4469     | 0.4681     | 4.5476     | 0.3396     | 0.0915     | 0.1041       | 0.1472       |             | 0.8984   | 0.251  
170    | 5.3960     | 0.4482     | 4.5113     | 0.3424     | 0.0941     | 0.1376       | 0.1704       |             | 0.9774   | 0.308  
171    | 5.4669     | 0.4630     | 4.5691     | 0.3423     | 0.0924     | 0.1317       | 0.1437       |             | 0.9188   | 0.275  
172    | 5.2585     | 0.4551     | 4.3963     | 0.3179     | 0.0892     | 0.1383       | 0.1442       |             | 0.9256   | 0.283  
173    | 5.2042     | 0.4236     | 4.3548     | 0.3369     | 0.0888     | 0.0897       | 0.1631       |             | 0.9527   | 0.253  
174    | 5.3218     | 0.4369     | 4.4461     | 0.3475     | 0.0913     | 0.1056       | 0.1468       |             | 0.9790   | 0.252  
175    | 5.4661     | 0.4971     | 4.5393     | 0.3360     | 0.0938     | 0.1010       | 0.1624       |             | 1.0185   | 0.263  
176    | 5.4632     | 0.4760     | 4.5575     | 0.3394     | 0.0903     | 0.1369       | 0.1540       |             | 0.9602   | 0.291  
177    | 5.4390     | 0.5011     | 4.5012     | 0.3475     | 0.0893     | 0.1236       | 0.1840       |             | 1.0005   | 0.308  
178    | 5.6864     | 0.4896     | 4.7584     | 0.3407     | 0.0977     | 0.1588       | 0.1530       |             | 0.9934   | 0.312  
179    | 5.8183     | 0.5445     | 4.8144     | 0.3632     | 0.0963     | 0.1015       | 0.1838       |             | 0.9540   | 0.285  
180    | 5.6923     | 0.5181     | 4.7295     | 0.3515     | 0.0932     | 0.1127       | 0.1635       |             | 0.9936   | 0.276  
181    | 5.6458     | 0.4815     | 4.7396     | 0.3345     | 0.0902     | 0.0940       | 0.1900       |             | 1.0522   | 0.284  
182    | 5.6607     | 0.4545     | 4.7657     | 0.3453     | 0.0952     | 0.0983       | 0.1708       |             | 1.0452   | 0.269  
183    | 5.6335     | 0.5145     | 4.6947     | 0.3352     | 0.0892     | 0.0912       | 0.1438       | (saved)     | 0.9858   | 0.235  
184    | 5.5076     | 0.4733     | 4.6223     | 0.3253     | 0.0867     | 0.1032       | 0.1666       |             | 1.0270   | 0.270  
185    | 5.5656     | 0.4529     | 4.7075     | 0.3215     | 0.0837     | 0.0825       | 0.1565       |             | 0.9338   | 0.239  
186    | 5.6731     | 0.4836     | 4.7587     | 0.3423     | 0.0885     | 0.0799       | 0.1528       | (saved)     | 0.9140   | 0.233  
187    | 5.4605     | 0.4728     | 4.5811     | 0.3226     | 0.0840     | 0.0646       | 0.1616       | (saved)     | 0.9263   | 0.226  
188    | 5.5018     | 0.4675     | 4.6270     | 0.3217     | 0.0856     | 0.0825       | 0.1700       |             | 0.9845   | 0.252  
189    | 5.4472     | 0.4564     | 4.5892     | 0.3161     | 0.0855     | 0.0761       | 0.1476       | (saved)     | 1.0273   | 0.224  
190    | 5.5843     | 0.4939     | 4.6802     | 0.3216     | 0.0887     | 0.1047       | 0.1704       |             | 1.0286   | 0.275  
191    | 5.4038     | 0.3896     | 4.6102     | 0.3180     | 0.0860     | 0.0904       | 0.1406       |             | 0.9878   | 0.231  
192    | 5.5136     | 0.4301     | 4.6664     | 0.3354     | 0.0817     | 0.0949       | 0.1615       |             | 1.0237   | 0.256  
193    | 5.6150     | 0.4703     | 4.7353     | 0.3257     | 0.0837     | 0.0894       | 0.1612       |             | 1.0328   | 0.251  
194    | 5.6145     | 0.4978     | 4.7061     | 0.3259     | 0.0847     | 0.1125       | 0.1693       |             | 1.0529   | 0.282  
195    | 5.5235     | 0.4334     | 4.6761     | 0.3299     | 0.0841     | 0.0877       | 0.1461       |             | 1.0605   | 0.234  
196    | 5.7320     | 0.4468     | 4.8658     | 0.3388     | 0.0806     | 0.0946       | 0.1748       |             | 1.0547   | 0.269  
197    | 5.7766     | 0.4748     | 4.8827     | 0.3401     | 0.0790     | 0.1349       | 0.1864       |             | 1.0672   | 0.321  
198    | 5.8223     | 0.4873     | 4.9180     | 0.3388     | 0.0781     | 0.1017       | 0.1851       |             | 1.1624   | 0.287  
199    | 6.0590     | 0.5373     | 5.0962     | 0.3460     | 0.0796     | 0.1152       | 0.1720       |             | 1.0865   | 0.287  
200    | 6.0439     | 0.5115     | 5.1199     | 0.3379     | 0.0746     | 0.1166       | 0.1750       |             | 1.0479   | 0.292  
201    | 5.8390     | 0.4773     | 4.9591     | 0.3284     | 0.0742     | 0.1140       | 0.1544       |             | 1.0865   | 0.268  
202    | 5.5936     | 0.4446     | 4.7659     | 0.3097     | 0.0734     | 0.1200       | 0.1641       |             | 1.0717   | 0.284  
203    | 5.6410     | 0.4505     | 4.8073     | 0.3083     | 0.0750     | 0.1174       | 0.1550       |             | 1.1172   | 0.272  
204    | 5.5514     | 0.4088     | 4.7591     | 0.3123     | 0.0711     | 0.1063       | 0.1616       |             | 1.0851   | 0.268  
