Mode: Fusion | Features: RSSI(4) + RTT(1)
Model Input Dimension: 5
Start Training Seed 42...
Epoch  | Total Loss | l_sc       | l_dc       | l_tc       | l_ca       | val_l_sc     | val_l_dc     | Save        | Test MDE | Score  
33     | 2.5458     | 0.8100     | 1.3320     | 0.3304     | 0.0734     | 0.6549       | 0.3457       |             | 2.2689   | 1.001  
34     | 2.7298     | 0.8820     | 1.4354     | 0.3429     | 0.0695     | 0.4747       | 0.3962       |             | 2.2141   | 0.871  
35     | 2.8483     | 0.8226     | 1.5859     | 0.3607     | 0.0790     | 0.3440       | 0.5916       |             | 1.9580   | 0.936  
36     | 3.0295     | 0.8589     | 1.7358     | 0.3607     | 0.0740     | 0.4248       | 0.4144       |             | 2.1123   | 0.839  
37     | 3.1869     | 0.8631     | 1.8386     | 0.4057     | 0.0795     | 0.3448       | 0.5693       |             | 2.0043   | 0.914  
38     | 3.6005     | 0.8814     | 2.2001     | 0.4361     | 0.0830     | 0.3681       | 0.4990       |             | 2.0545   | 0.867  
39     | 3.3192     | 0.8594     | 1.9775     | 0.4035     | 0.0788     | 0.6244       | 0.3254       |             | 2.3393   | 0.950  
40     | 3.6284     | 0.8509     | 2.2237     | 0.4716     | 0.0823     | 0.7145       | 0.3270       |             | 2.2092   | 1.042  
41     | 4.0593     | 0.9288     | 2.5493     | 0.4931     | 0.0882     | 0.3091       | 0.4975       |             | 2.1236   | 0.807  
42     | 3.5991     | 0.8573     | 2.2150     | 0.4414     | 0.0855     | 0.5812       | 0.2775       |             | 2.2545   | 0.859  
43     | 3.4776     | 0.8344     | 2.1301     | 0.4289     | 0.0842     | 0.4104       | 0.4830       |             | 2.1246   | 0.893  
44     | 3.7563     | 0.8668     | 2.3344     | 0.4673     | 0.0878     | 0.2855       | 0.5215       |             | 1.8715   | 0.807  
45     | 4.0923     | 0.9310     | 2.5930     | 0.4758     | 0.0925     | 0.3242       | 0.5086       |             | 2.1358   | 0.833  
46     | 4.0400     | 0.8965     | 2.5780     | 0.4752     | 0.0903     | 0.9519       | 0.2765       |             | 2.1072   | 1.228  
47     | 3.9720     | 0.8406     | 2.5893     | 0.4563     | 0.0857     | 0.5043       | 0.4801       |             | 2.0456   | 0.984  
48     | 4.0082     | 0.8881     | 2.5506     | 0.4771     | 0.0924     | 0.5467       | 0.4644       |             | 1.8316   | 1.011  
49     | 4.0217     | 0.8479     | 2.5837     | 0.4956     | 0.0945     | 0.3268       | 0.5849       |             | 1.6821   | 0.912  
50     | 3.6166     | 0.7904     | 2.2691     | 0.4711     | 0.0860     | 0.4192       | 0.4244       |             | 1.9840   | 0.844  
51     | 3.6056     | 0.7809     | 2.2929     | 0.4501     | 0.0817     | 0.2624       | 0.5294       | (saved)     | 1.9978   | 0.792  
52     | 3.7769     | 0.7843     | 2.4401     | 0.4701     | 0.0823     | 0.4468       | 0.3413       | (saved)     | 2.1520   | 0.788  
53     | 3.7242     | 0.7933     | 2.3930     | 0.4540     | 0.0839     | 0.2543       | 0.4533       | (saved)     | 2.0171   | 0.708  
54     | 4.2236     | 0.8188     | 2.7843     | 0.5324     | 0.0881     | 0.3101       | 0.4394       |             | 1.7483   | 0.750  
55     | 4.5605     | 0.8806     | 3.0397     | 0.5498     | 0.0904     | 0.2950       | 0.5015       |             | 1.7805   | 0.796  
56     | 4.4869     | 0.8168     | 3.0140     | 0.5579     | 0.0982     | 0.2233       | 0.4572       | (saved)     | 1.7776   | 0.681  
57     | 4.4975     | 0.8163     | 3.0501     | 0.5408     | 0.0904     | 0.2856       | 0.5031       |             | 1.8107   | 0.789  
58     | 4.5391     | 0.7884     | 3.1178     | 0.5466     | 0.0863     | 0.3123       | 0.4005       |             | 1.8598   | 0.713  
59     | 4.6044     | 0.8472     | 3.1373     | 0.5303     | 0.0897     | 0.2398       | 0.5555       |             | 1.6968   | 0.795  
60     | 5.2281     | 0.9187     | 3.6175     | 0.5939     | 0.0980     | 0.3448       | 0.4292       |             | 1.9370   | 0.774  
61     | 4.5475     | 0.8254     | 3.0785     | 0.5411     | 0.1024     | 0.2100       | 0.4600       | (saved)     | 1.7114   | 0.670  
62     | 4.6005     | 0.8291     | 3.1205     | 0.5542     | 0.0967     | 0.2109       | 0.5029       |             | 1.5084   | 0.714  
63     | 4.7448     | 0.8089     | 3.2794     | 0.5642     | 0.0923     | 0.2131       | 0.4710       |             | 1.7527   | 0.684  
64     | 4.7166     | 0.8336     | 3.2452     | 0.5438     | 0.0940     | 0.1706       | 0.4336       | (saved)     | 1.4572   | 0.604  
65     | 4.2166     | 0.7415     | 2.8612     | 0.5266     | 0.0873     | 0.2521       | 0.3429       | (saved)     | 1.6428   | 0.595  
66     | 4.8090     | 0.7660     | 3.3954     | 0.5627     | 0.0848     | 0.1577       | 0.4488       |             | 1.4459   | 0.606  
67     | 5.5645     | 0.7676     | 4.0756     | 0.6303     | 0.0909     | 0.1611       | 0.4821       |             | 1.2374   | 0.643  
68     | 5.9848     | 0.7991     | 4.4257     | 0.6683     | 0.0918     | 0.1768       | 0.4824       |             | 1.2213   | 0.659  
69     | 6.2601     | 0.7932     | 4.7060     | 0.6677     | 0.0932     | 0.1608       | 0.4889       |             | 1.2929   | 0.650  
70     | 6.4227     | 0.8201     | 4.8052     | 0.7019     | 0.0955     | 0.1761       | 0.4908       |             | 1.2409   | 0.667  
71     | 6.4466     | 0.7959     | 4.8730     | 0.6852     | 0.0925     | 0.1719       | 0.4541       |             | 1.2963   | 0.626  
72     | 6.1166     | 0.7898     | 4.5614     | 0.6745     | 0.0909     | 0.1707       | 0.4647       |             | 1.1898   | 0.635  
73     | 6.0770     | 0.7541     | 4.5747     | 0.6573     | 0.0909     | 0.1832       | 0.4610       |             | 1.2255   | 0.644  
74     | 6.0335     | 0.7591     | 4.5306     | 0.6561     | 0.0877     | 0.1869       | 0.4256       |             | 1.2811   | 0.612  
75     | 6.1287     | 0.7661     | 4.6106     | 0.6622     | 0.0899     | 0.1787       | 0.4704       |             | 1.1813   | 0.649  
76     | 6.0706     | 0.7693     | 4.5540     | 0.6560     | 0.0913     | 0.1834       | 0.4229       |             | 1.2294   | 0.606  
77     | 5.9122     | 0.7618     | 4.4539     | 0.6088     | 0.0877     | 0.1917       | 0.4226       |             | 1.2733   | 0.614  
78     | 6.5411     | 0.8290     | 4.9602     | 0.6640     | 0.0879     | 0.1783       | 0.4865       |             | 1.1898   | 0.665  
79     | 6.5641     | 0.8151     | 5.0071     | 0.6517     | 0.0901     | 0.1917       | 0.4344       |             | 1.1804   | 0.626  
80     | 6.2625     | 0.7720     | 4.8024     | 0.6020     | 0.0861     | 0.1965       | 0.4179       |             | 1.1852   | 0.614  
81     | 6.1517     | 0.7713     | 4.6706     | 0.6212     | 0.0886     | 0.1667       | 0.4568       |             | 1.4248   | 0.624  
82     | 6.4964     | 0.8054     | 4.9700     | 0.6339     | 0.0870     | 0.1742       | 0.3868       | (saved)     | 1.3415   | 0.561  
83     | 6.2832     | 0.7837     | 4.7929     | 0.6192     | 0.0874     | 0.1942       | 0.3637       | (saved)     | 1.2174   | 0.558  
84     | 6.3449     | 0.8245     | 4.8322     | 0.6043     | 0.0839     | 0.1850       | 0.4251       |             | 1.2188   | 0.610  
85     | 6.6905     | 0.8151     | 5.1725     | 0.6165     | 0.0864     | 0.1815       | 0.4217       |             | 1.2196   | 0.603  
86     | 6.5827     | 0.8048     | 5.0615     | 0.6294     | 0.0869     | 0.1976       | 0.4327       |             | 1.1989   | 0.630  
87     | 6.2011     | 0.7436     | 4.7809     | 0.5929     | 0.0837     | 0.1792       | 0.3850       |             | 1.1731   | 0.564  
88     | 6.2325     | 0.7740     | 4.7913     | 0.5883     | 0.0790     | 0.1658       | 0.4418       |             | 1.2452   | 0.608  
89     | 6.2776     | 0.7907     | 4.8240     | 0.5841     | 0.0788     | 0.2156       | 0.4072       |             | 1.3415   | 0.623  
90     | 6.4254     | 0.8171     | 4.9397     | 0.5865     | 0.0821     | 0.1789       | 0.4500       |             | 1.3635   | 0.629  
91     | 6.1440     | 0.7697     | 4.7319     | 0.5651     | 0.0773     | 0.1965       | 0.4063       |             | 1.4379   | 0.603  
92     | 6.1536     | 0.7601     | 4.7440     | 0.5709     | 0.0787     | 0.1764       | 0.4047       |             | 1.4152   | 0.581  
93     | 6.0379     | 0.7109     | 4.6865     | 0.5592     | 0.0813     | 0.1729       | 0.4068       |             | 1.4912   | 0.580  
94     | 5.9572     | 0.7117     | 4.6067     | 0.5598     | 0.0790     | 0.1806       | 0.3932       |             | 1.4592   | 0.574  
95     | 6.1290     | 0.7546     | 4.7361     | 0.5584     | 0.0799     | 0.1670       | 0.3809       | (saved)     | 1.3289   | 0.548  
96     | 5.9816     | 0.7168     | 4.6401     | 0.5455     | 0.0792     | 0.1417       | 0.3582       | (saved)     | 1.2684   | 0.500  
97     | 5.9394     | 0.7375     | 4.5785     | 0.5387     | 0.0846     | 0.1636       | 0.3423       |             | 1.2344   | 0.506  
98     | 5.9733     | 0.7342     | 4.6397     | 0.5239     | 0.0755     | 0.2064       | 0.3486       |             | 1.3858   | 0.555  
99     | 6.0463     | 0.7396     | 4.7097     | 0.5181     | 0.0789     | 0.1613       | 0.3364       | (saved)     | 1.3146   | 0.498  
100    | 5.8245     | 0.6906     | 4.5414     | 0.5165     | 0.0761     | 0.2105       | 0.3092       |             | 1.3234   | 0.520  
101    | 5.8929     | 0.7030     | 4.5967     | 0.5178     | 0.0754     | 0.1587       | 0.3441       |             | 1.2487   | 0.503  
102    | 5.9278     | 0.6722     | 4.6551     | 0.5251     | 0.0755     | 0.1727       | 0.3464       |             | 1.2847   | 0.519  
103    | 6.0301     | 0.7092     | 4.7245     | 0.5175     | 0.0789     | 0.1768       | 0.3662       |             | 1.1703   | 0.543  
104    | 5.9356     | 0.7104     | 4.6492     | 0.5002     | 0.0757     | 0.1932       | 0.3278       |             | 1.2346   | 0.521  
105    | 5.8568     | 0.7167     | 4.5838     | 0.4806     | 0.0757     | 0.1607       | 0.3195       | (saved)     | 1.1550   | 0.480  
106    | 5.8774     | 0.6873     | 4.6178     | 0.4928     | 0.0796     | 0.1757       | 0.2780       | (saved)     | 1.2085   | 0.454  
107    | 5.8307     | 0.6932     | 4.5652     | 0.4924     | 0.0800     | 0.1188       | 0.2993       | (saved)     | 1.1904   | 0.418  
108    | 5.7955     | 0.6564     | 4.5651     | 0.4960     | 0.0781     | 0.1827       | 0.2876       |             | 1.1963   | 0.470  
109    | 5.9427     | 0.6887     | 4.6695     | 0.5053     | 0.0791     | 0.1385       | 0.2880       |             | 1.2237   | 0.426  
110    | 5.7358     | 0.6617     | 4.5150     | 0.4837     | 0.0754     | 0.1589       | 0.2689       |             | 1.2260   | 0.428  
111    | 5.7523     | 0.6772     | 4.5142     | 0.4856     | 0.0752     | 0.1573       | 0.2641       |             | 1.2156   | 0.421  
112    | 5.7684     | 0.7153     | 4.4976     | 0.4777     | 0.0777     | 0.1395       | 0.3248       |             | 1.1808   | 0.464  
113    | 5.9543     | 0.7128     | 4.6619     | 0.4968     | 0.0828     | 0.1632       | 0.3032       |             | 1.2081   | 0.466  
114    | 6.0031     | 0.7131     | 4.7139     | 0.4939     | 0.0822     | 0.1305       | 0.3239       |             | 1.2421   | 0.454  
115    | 5.8389     | 0.6752     | 4.5891     | 0.4910     | 0.0835     | 0.1510       | 0.3284       |             | 1.2411   | 0.479  
116    | 5.7708     | 0.6599     | 4.5397     | 0.4902     | 0.0810     | 0.1517       | 0.2777       |             | 1.3234   | 0.429  
117    | 5.8579     | 0.6538     | 4.6345     | 0.4854     | 0.0843     | 0.1479       | 0.2821       |             | 1.3246   | 0.430  
118    | 6.1202     | 0.7258     | 4.8051     | 0.5045     | 0.0847     | 0.1603       | 0.2870       |             | 1.2701   | 0.447  
119    | 5.9411     | 0.6799     | 4.6800     | 0.4993     | 0.0820     | 0.2143       | 0.2961       |             | 1.2515   | 0.510  
120    | 5.8670     | 0.7027     | 4.5979     | 0.4803     | 0.0861     | 0.2140       | 0.2796       |             | 1.2415   | 0.494  
121    | 5.8568     | 0.6760     | 4.6131     | 0.4812     | 0.0865     | 0.1489       | 0.3227       |             | 1.2530   | 0.472  
122    | 5.7862     | 0.7009     | 4.5293     | 0.4722     | 0.0838     | 0.1710       | 0.2921       |             | 1.2041   | 0.463  
123    | 6.0712     | 0.6818     | 4.8264     | 0.4834     | 0.0796     | 0.1692       | 0.3081       |             | 1.1897   | 0.477  
124    | 5.9997     | 0.7301     | 4.7043     | 0.4832     | 0.0821     | 0.1708       | 0.3292       |             | 1.3057   | 0.500  
125    | 5.8106     | 0.6624     | 4.6002     | 0.4679     | 0.0802     | 0.1895       | 0.2652       |             | 1.2322   | 0.455  
126    | 5.9546     | 0.6923     | 4.7065     | 0.4768     | 0.0791     | 0.1589       | 0.2921       |             | 1.2138   | 0.451  
127    | 5.8224     | 0.6415     | 4.6298     | 0.4676     | 0.0835     | 0.1717       | 0.2693       |             | 1.2186   | 0.441  
128    | 5.6481     | 0.6357     | 4.4664     | 0.4624     | 0.0836     | 0.1830       | 0.2671       |             | 1.1751   | 0.450  
129    | 5.6976     | 0.6926     | 4.4708     | 0.4527     | 0.0815     | 0.2031       | 0.2462       |             | 1.2680   | 0.449  
130    | 5.7017     | 0.6503     | 4.5130     | 0.4518     | 0.0865     | 0.1688       | 0.2889       |             | 1.2416   | 0.458  
131    | 5.7577     | 0.7059     | 4.5107     | 0.4553     | 0.0857     | 0.1492       | 0.3242       |             | 1.2897   | 0.473  
132    | 5.5727     | 0.6405     | 4.4060     | 0.4412     | 0.0850     | 0.2239       | 0.2520       |             | 1.2763   | 0.476  
133    | 5.4948     | 0.6383     | 4.3556     | 0.4189     | 0.0820     | 0.1663       | 0.2159       | (saved)     | 1.2264   | 0.382  
134    | 5.4465     | 0.6561     | 4.2833     | 0.4253     | 0.0818     | 0.1370       | 0.2271       | (saved)     | 1.1877   | 0.364  
135    | 5.3180     | 0.6167     | 4.2064     | 0.4190     | 0.0760     | 0.1275       | 0.2230       | (saved)     | 1.1918   | 0.350  
136    | 5.4615     | 0.6563     | 4.3149     | 0.4090     | 0.0813     | 0.1396       | 0.2163       |             | 1.1736   | 0.356  
137    | 5.4495     | 0.6189     | 4.3159     | 0.4330     | 0.0817     | 0.1294       | 0.2527       |             | 1.1295   | 0.382  
138    | 5.4402     | 0.6273     | 4.3091     | 0.4244     | 0.0794     | 0.1515       | 0.2266       |             | 1.2161   | 0.378  
139    | 5.4971     | 0.6278     | 4.3401     | 0.4476     | 0.0816     | 0.1764       | 0.2167       |             | 1.1376   | 0.393  
140    | 5.5581     | 0.6667     | 4.3842     | 0.4206     | 0.0864     | 0.1471       | 0.2491       |             | 1.1622   | 0.396  
141    | 5.5885     | 0.6728     | 4.4063     | 0.4244     | 0.0851     | 0.1574       | 0.2091       |             | 1.1528   | 0.366  
142    | 5.6187     | 0.7346     | 4.3790     | 0.4160     | 0.0890     | 0.1998       | 0.2683       |             | 1.2146   | 0.468  
143    | 5.5571     | 0.6578     | 4.3953     | 0.4157     | 0.0882     | 0.1722       | 0.2323       |             | 1.2174   | 0.404  
144    | 5.7186     | 0.6724     | 4.5090     | 0.4486     | 0.0887     | 0.1567       | 0.2330       |             | 1.2023   | 0.390  
145    | 5.7500     | 0.6897     | 4.5215     | 0.4485     | 0.0903     | 0.1579       | 0.2483       |             | 1.2765   | 0.406  
146    | 5.8372     | 0.7013     | 4.5901     | 0.4508     | 0.0949     | 0.1895       | 0.2581       |             | 1.1699   | 0.448  
147    | 5.6079     | 0.5925     | 4.4866     | 0.4386     | 0.0903     | 0.1614       | 0.2471       |             | 1.2000   | 0.409  
148    | 5.6017     | 0.5965     | 4.4937     | 0.4259     | 0.0857     | 0.1513       | 0.2394       |             | 1.1635   | 0.391  
149    | 5.4349     | 0.6107     | 4.3283     | 0.4117     | 0.0843     | 0.1647       | 0.2165       |             | 1.1476   | 0.381  
150    | 5.7639     | 0.6456     | 4.6022     | 0.4266     | 0.0895     | 0.2251       | 0.2051       |             | 1.2043   | 0.430  
151    | 5.7051     | 0.6463     | 4.5306     | 0.4362     | 0.0920     | 0.1712       | 0.2277       |             | 1.1643   | 0.399  
152    | 5.6597     | 0.7334     | 4.4049     | 0.4291     | 0.0923     | 0.1572       | 0.2326       |             | 1.1326   | 0.390  
153    | 5.3519     | 0.6244     | 4.2267     | 0.4101     | 0.0906     | 0.1464       | 0.2117       |             | 1.2027   | 0.358  
154    | 5.2671     | 0.6198     | 4.1510     | 0.4083     | 0.0881     | 0.1550       | 0.2363       |             | 1.1859   | 0.391  
155    | 5.2918     | 0.5933     | 4.1949     | 0.4179     | 0.0857     | 0.1553       | 0.2151       |             | 1.1547   | 0.370  
156    | 5.4055     | 0.6132     | 4.2789     | 0.4253     | 0.0881     | 0.1661       | 0.2569       |             | 1.2589   | 0.423  
157    | 5.3120     | 0.6574     | 4.1549     | 0.4099     | 0.0899     | 0.1799       | 0.2381       |             | 1.2984   | 0.418  
158    | 5.4630     | 0.6055     | 4.3135     | 0.4515     | 0.0925     | 0.1541       | 0.2713       |             | 1.3272   | 0.425  
159    | 5.4938     | 0.6172     | 4.3457     | 0.4315     | 0.0994     | 0.1812       | 0.2723       |             | 1.2392   | 0.453  
160    | 5.2424     | 0.5882     | 4.1606     | 0.4009     | 0.0927     | 0.1476       | 0.2272       |             | 1.2329   | 0.375  
161    | 5.2975     | 0.5982     | 4.1946     | 0.4114     | 0.0934     | 0.1397       | 0.2472       |             | 1.1904   | 0.387  
162    | 5.3989     | 0.6274     | 4.2727     | 0.4008     | 0.0980     | 0.1626       | 0.2068       |             | 1.1504   | 0.369  
163    | 5.3785     | 0.5960     | 4.2882     | 0.4036     | 0.0907     | 0.1773       | 0.2016       |             | 1.1262   | 0.379  
164    | 5.1699     | 0.5733     | 4.1119     | 0.3905     | 0.0942     | 0.1255       | 0.2063       | (saved)     | 1.1690   | 0.332  
165    | 5.3249     | 0.5914     | 4.2329     | 0.4057     | 0.0950     | 0.1253       | 0.1934       | (saved)     | 1.1739   | 0.319  
166    | 5.3292     | 0.6388     | 4.2007     | 0.3953     | 0.0944     | 0.1351       | 0.2189       |             | 1.1503   | 0.354  
167    | 5.2730     | 0.5531     | 4.2470     | 0.3792     | 0.0937     | 0.1591       | 0.1926       |             | 1.1984   | 0.352  
168    | 5.2186     | 0.5500     | 4.1911     | 0.3834     | 0.0940     | 0.1724       | 0.2052       |             | 1.1475   | 0.378  
169    | 5.3125     | 0.5897     | 4.2372     | 0.3834     | 0.1022     | 0.1591       | 0.1737       |             | 1.1553   | 0.333  
170    | 5.4153     | 0.6264     | 4.2769     | 0.4104     | 0.1015     | 0.1335       | 0.2253       |             | 1.1733   | 0.359  
171    | 5.6535     | 0.6932     | 4.4381     | 0.4145     | 0.1076     | 0.1826       | 0.2280       |             | 1.2974   | 0.411  
172    | 5.6550     | 0.6359     | 4.4904     | 0.4211     | 0.1075     | 0.1257       | 0.2247       |             | 1.2220   | 0.350  
173    | 5.5624     | 0.6302     | 4.4415     | 0.3892     | 0.1014     | 0.1618       | 0.2061       |             | 1.2354   | 0.368  
174    | 5.5581     | 0.6036     | 4.4210     | 0.4300     | 0.1036     | 0.1598       | 0.2261       |             | 1.2524   | 0.386  
175    | 5.5270     | 0.6514     | 4.3575     | 0.4154     | 0.1028     | 0.1383       | 0.2275       |             | 1.1650   | 0.366  
176    | 5.3177     | 0.6017     | 4.2176     | 0.3994     | 0.0990     | 0.1265       | 0.2455       |             | 1.1759   | 0.372  
177    | 5.5732     | 0.6391     | 4.4216     | 0.4073     | 0.1052     | 0.1361       | 0.2304       |             | 1.2265   | 0.367  
178    | 5.5008     | 0.5974     | 4.3919     | 0.4075     | 0.1039     | 0.1530       | 0.2288       |             | 1.2342   | 0.382  
179    | 5.4309     | 0.6060     | 4.3119     | 0.4082     | 0.1048     | 0.1724       | 0.2176       |             | 1.2788   | 0.390  
180    | 5.4398     | 0.6212     | 4.3154     | 0.3947     | 0.1086     | 0.1673       | 0.2460       |             | 1.2574   | 0.413  
181    | 5.4113     | 0.6254     | 4.2651     | 0.4156     | 0.1052     | 0.1367       | 0.2535       |             | 1.1961   | 0.390  
182    | 5.4980     | 0.6470     | 4.3549     | 0.3894     | 0.1066     | 0.1443       | 0.1870       |             | 1.1080   | 0.331  
183    | 5.3982     | 0.6651     | 4.2170     | 0.4081     | 0.1081     | 0.1735       | 0.1967       |             | 1.1382   | 0.370  
184    | 5.3117     | 0.6213     | 4.2044     | 0.3808     | 0.1051     | 0.1764       | 0.2092       |             | 1.1445   | 0.386  
185    | 5.3672     | 0.6185     | 4.2807     | 0.3630     | 0.1049     | 0.1329       | 0.2181       |             | 1.0775   | 0.351  
186    | 5.1909     | 0.5852     | 4.1283     | 0.3758     | 0.1017     | 0.1471       | 0.1890       |             | 1.1175   | 0.336  
187    | 5.3206     | 0.6032     | 4.2359     | 0.3772     | 0.1044     | 0.1637       | 0.2145       |             | 1.1610   | 0.378  
188    | 5.4224     | 0.5822     | 4.3454     | 0.3892     | 0.1056     | 0.1396       | 0.2277       |             | 1.2195   | 0.367  
189    | 5.5695     | 0.6335     | 4.4584     | 0.3731     | 0.1045     | 0.1964       | 0.1992       |             | 1.2151   | 0.396  
190    | 5.5658     | 0.6273     | 4.4505     | 0.3872     | 0.1008     | 0.1764       | 0.2192       |             | 1.1946   | 0.396  
191    | 5.8044     | 0.6297     | 4.6739     | 0.3933     | 0.1075     | 0.1365       | 0.2120       |             | 1.2226   | 0.348  
192    | 5.8200     | 0.6606     | 4.6542     | 0.3989     | 0.1062     | 0.1801       | 0.2222       |             | 1.2296   | 0.402  
193    | 5.8262     | 0.6712     | 4.6432     | 0.4090     | 0.1027     | 0.1956       | 0.2781       |             | 1.1763   | 0.474  
194    | 5.7124     | 0.6714     | 4.5267     | 0.4035     | 0.1108     | 0.1452       | 0.2566       |             | 1.1549   | 0.402  
195    | 5.5338     | 0.6066     | 4.4181     | 0.3967     | 0.1123     | 0.1496       | 0.2089       |             | 1.1636   | 0.359  
196    | 5.2198     | 0.5690     | 4.1692     | 0.3747     | 0.1069     | 0.1645       | 0.2079       |             | 1.1457   | 0.372  
197    | 5.2699     | 0.5772     | 4.1951     | 0.3875     | 0.1101     | 0.1822       | 0.2069       |             | 1.1769   | 0.389  
198    | 5.1812     | 0.5939     | 4.0910     | 0.3863     | 0.1100     | 0.1454       | 0.2155       |             | 1.1195   | 0.361  
199    | 5.3964     | 0.6284     | 4.2642     | 0.3901     | 0.1136     | 0.1805       | 0.2235       |             | 1.0917   | 0.404  
200    | 5.4015     | 0.5819     | 4.3235     | 0.3865     | 0.1096     | 0.1628       | 0.2346       |             | 1.1149   | 0.397  
201    | 5.6442     | 0.6003     | 4.5284     | 0.4024     | 0.1132     | 0.1779       | 0.2014       |             | 1.0956   | 0.379  
202    | 5.4846     | 0.5902     | 4.3870     | 0.3961     | 0.1112     | 0.1691       | 0.2247       |             | 1.1016   | 0.394  
203    | 5.5851     | 0.6669     | 4.3777     | 0.4209     | 0.1195     | 0.1703       | 0.2137       |             | 1.1652   | 0.384  
