Mode: Fusion | Features: RSSI(4) + RTT(3)
Model Input Dimension: 7
Start Training Seed 42...
Epoch  | Total Loss | l_sc       | l_dc       | l_tc       | l_ca       | val_l_sc     | val_l_dc     | Save        | Test MDE | Score  
64     | 5.8591     | 0.5630     | 4.7014     | 0.5151     | 0.0795     | 0.1274       | 0.2739       |             | 0.9327   | 0.401  
65     | 5.8426     | 0.5362     | 4.7074     | 0.5217     | 0.0772     | 0.1267       | 0.2871       |             | 0.9433   | 0.414  
66     | 6.0322     | 0.5435     | 4.8661     | 0.5362     | 0.0864     | 0.1317       | 0.2539       |             | 0.9521   | 0.386  
67     | 5.9366     | 0.5483     | 4.7964     | 0.5100     | 0.0820     | 0.1414       | 0.2742       |             | 0.9611   | 0.416  
68     | 5.8916     | 0.5157     | 4.7823     | 0.5130     | 0.0806     | 0.1208       | 0.2690       |             | 0.9044   | 0.390  
69     | 5.8310     | 0.5184     | 4.7451     | 0.4913     | 0.0762     | 0.1059       | 0.2342       | (saved)     | 0.9623   | 0.340  
70     | 5.8600     | 0.5408     | 4.7613     | 0.4809     | 0.0769     | 0.1164       | 0.2433       |             | 0.9398   | 0.360  
71     | 6.0733     | 0.5522     | 4.9376     | 0.5052     | 0.0783     | 0.1224       | 0.2030       | (saved)     | 0.9094   | 0.325  
72     | 5.9203     | 0.5402     | 4.8316     | 0.4761     | 0.0724     | 0.1070       | 0.1711       | (saved)     | 0.9326   | 0.278  
73     | 5.6303     | 0.4959     | 4.6090     | 0.4552     | 0.0703     | 0.1130       | 0.2181       |             | 0.9096   | 0.331  
74     | 5.6993     | 0.5204     | 4.6442     | 0.4653     | 0.0694     | 0.1012       | 0.1654       | (saved)     | 0.9527   | 0.267  
75     | 5.6735     | 0.4641     | 4.6828     | 0.4569     | 0.0697     | 0.1145       | 0.2200       |             | 0.9154   | 0.334  
76     | 5.7434     | 0.5116     | 4.7177     | 0.4414     | 0.0727     | 0.1101       | 0.1749       |             | 0.9243   | 0.285  
77     | 5.5833     | 0.5230     | 4.5757     | 0.4150     | 0.0696     | 0.1275       | 0.1829       |             | 0.9981   | 0.310  
78     | 5.4715     | 0.5204     | 4.4621     | 0.4201     | 0.0689     | 0.1001       | 0.1893       |             | 0.9440   | 0.289  
79     | 5.4975     | 0.4912     | 4.5036     | 0.4312     | 0.0715     | 0.1108       | 0.1993       |             | 0.8750   | 0.310  
80     | 5.6314     | 0.5170     | 4.5817     | 0.4558     | 0.0769     | 0.1014       | 0.2158       |             | 0.9064   | 0.317  
81     | 5.6546     | 0.5104     | 4.6089     | 0.4568     | 0.0785     | 0.0986       | 0.2621       |             | 1.0357   | 0.361  
82     | 5.8479     | 0.5449     | 4.7365     | 0.4891     | 0.0775     | 0.1282       | 0.2548       |             | 0.9741   | 0.383  
83     | 5.6283     | 0.5212     | 4.5734     | 0.4599     | 0.0738     | 0.1093       | 0.1882       |             | 0.8784   | 0.298  
84     | 5.5796     | 0.5455     | 4.5512     | 0.4122     | 0.0708     | 0.1226       | 0.1673       |             | 0.9327   | 0.290  
85     | 5.4845     | 0.5145     | 4.4949     | 0.4034     | 0.0717     | 0.1257       | 0.1493       |             | 0.9195   | 0.275  
86     | 5.4595     | 0.4910     | 4.4891     | 0.4098     | 0.0696     | 0.1241       | 0.1670       |             | 0.9548   | 0.291  
87     | 5.4160     | 0.4753     | 4.4741     | 0.3941     | 0.0725     | 0.1432       | 0.1663       |             | 0.8923   | 0.309  
88     | 5.3454     | 0.4908     | 4.3948     | 0.3883     | 0.0715     | 0.1516       | 0.1593       |             | 0.9267   | 0.311  
89     | 5.3928     | 0.4828     | 4.4437     | 0.3952     | 0.0712     | 0.1277       | 0.1706       |             | 0.9048   | 0.298  
90     | 5.6361     | 0.4972     | 4.6394     | 0.4269     | 0.0725     | 0.1322       | 0.1669       |             | 0.9375   | 0.299  
91     | 5.5481     | 0.4597     | 4.5959     | 0.4201     | 0.0725     | 0.1283       | 0.1883       |             | 0.9466   | 0.317  
92     | 5.3261     | 0.5078     | 4.3555     | 0.3939     | 0.0690     | 0.1121       | 0.1947       |             | 0.9067   | 0.307  
93     | 5.4210     | 0.5035     | 4.4545     | 0.3958     | 0.0672     | 0.1398       | 0.1771       |             | 0.9648   | 0.317  
94     | 5.4025     | 0.4458     | 4.4760     | 0.4088     | 0.0719     | 0.1286       | 0.1564       |             | 0.9333   | 0.285  
95     | 5.3518     | 0.4684     | 4.4322     | 0.3821     | 0.0690     | 0.1175       | 0.1781       |             | 0.8878   | 0.296  
96     | 5.4206     | 0.4495     | 4.5178     | 0.3861     | 0.0672     | 0.1175       | 0.1589       |             | 0.9112   | 0.276  
97     | 5.5557     | 0.4636     | 4.6361     | 0.3859     | 0.0701     | 0.1096       | 0.1637       |             | 0.9111   | 0.273  
98     | 5.3974     | 0.4644     | 4.4958     | 0.3652     | 0.0719     | 0.1332       | 0.1481       |             | 0.9180   | 0.281  
99     | 5.2922     | 0.4204     | 4.4366     | 0.3635     | 0.0717     | 0.1278       | 0.1437       |             | 0.9211   | 0.271  
100    | 5.3901     | 0.4675     | 4.4847     | 0.3693     | 0.0687     | 0.1317       | 0.1420       |             | 0.9535   | 0.274  
101    | 5.3357     | 0.4676     | 4.4320     | 0.3677     | 0.0685     | 0.1142       | 0.1590       |             | 0.9078   | 0.273  
102    | 5.3086     | 0.4632     | 4.4222     | 0.3556     | 0.0677     | 0.1248       | 0.1589       |             | 0.9447   | 0.284  
103    | 5.4457     | 0.4557     | 4.5638     | 0.3549     | 0.0714     | 0.1093       | 0.1665       |             | 0.9115   | 0.276  
104    | 5.5127     | 0.4794     | 4.5834     | 0.3748     | 0.0751     | 0.1198       | 0.1533       |             | 0.8728   | 0.273  
105    | 5.6081     | 0.4718     | 4.7058     | 0.3559     | 0.0747     | 0.1202       | 0.1702       |             | 0.9164   | 0.290  
106    | 5.6035     | 0.4925     | 4.6865     | 0.3548     | 0.0696     | 0.1216       | 0.1484       |             | 0.9131   | 0.270  
107    | 5.5872     | 0.5070     | 4.6521     | 0.3555     | 0.0726     | 0.1369       | 0.1436       |             | 0.9338   | 0.281  
108    | 5.5041     | 0.4570     | 4.6251     | 0.3517     | 0.0704     | 0.1358       | 0.1586       |             | 0.9185   | 0.294  
109    | 5.4971     | 0.4527     | 4.6067     | 0.3688     | 0.0689     | 0.1393       | 0.1541       |             | 0.9403   | 0.293  
110    | 5.4713     | 0.4713     | 4.5758     | 0.3552     | 0.0691     | 0.1485       | 0.1471       |             | 0.9497   | 0.296  
111    | 5.3416     | 0.4345     | 4.5036     | 0.3353     | 0.0683     | 0.1421       | 0.1290       |             | 0.8940   | 0.271  
112    | 5.6505     | 0.4680     | 4.7710     | 0.3450     | 0.0665     | 0.1463       | 0.1478       |             | 0.9773   | 0.294  
113    | 5.6891     | 0.4691     | 4.7889     | 0.3646     | 0.0666     | 0.1648       | 0.1780       |             | 1.1132   | 0.343  
114    | 5.8786     | 0.5202     | 4.9069     | 0.3836     | 0.0678     | 0.1342       | 0.2026       |             | 1.0159   | 0.337  
115    | 5.5911     | 0.4368     | 4.7259     | 0.3620     | 0.0664     | 0.1477       | 0.1554       |             | 0.9257   | 0.303  
116    | 5.5587     | 0.4465     | 4.6936     | 0.3517     | 0.0668     | 0.1444       | 0.1553       |             | 0.9267   | 0.300  
117    | 5.4888     | 0.4565     | 4.6185     | 0.3468     | 0.0670     | 0.1661       | 0.1384       |             | 0.8986   | 0.304  
118    | 5.3671     | 0.4336     | 4.5401     | 0.3297     | 0.0637     | 0.1581       | 0.1338       |             | 0.8699   | 0.292  
119    | 5.3623     | 0.4145     | 4.5609     | 0.3267     | 0.0602     | 0.1403       | 0.1004       | (saved)     | 0.8859   | 0.241  
120    | 5.4309     | 0.4285     | 4.6186     | 0.3228     | 0.0609     | 0.1552       | 0.0965       |             | 0.8815   | 0.252  
121    | 5.6011     | 0.4360     | 4.7813     | 0.3253     | 0.0585     | 0.1415       | 0.1250       |             | 0.8710   | 0.266  
122    | 5.4665     | 0.4365     | 4.6352     | 0.3369     | 0.0579     | 0.1274       | 0.1329       |             | 0.9018   | 0.260  
123    | 5.4089     | 0.4328     | 4.5962     | 0.3209     | 0.0591     | 0.1236       | 0.1369       |             | 0.9050   | 0.260  
124    | 5.4337     | 0.4161     | 4.6202     | 0.3383     | 0.0591     | 0.1345       | 0.1187       |             | 0.9138   | 0.253  
125    | 5.2922     | 0.3892     | 4.5109     | 0.3327     | 0.0594     | 0.1708       | 0.1452       |             | 0.9132   | 0.316  
126    | 5.4345     | 0.4510     | 4.5804     | 0.3419     | 0.0612     | 0.1479       | 0.1523       |             | 0.9206   | 0.300  
127    | 5.3514     | 0.4290     | 4.5317     | 0.3315     | 0.0592     | 0.1233       | 0.1251       |             | 0.8963   | 0.248  
128    | 5.4989     | 0.4701     | 4.6404     | 0.3288     | 0.0597     | 0.1386       | 0.1171       |             | 0.9176   | 0.256  
129    | 5.2529     | 0.4310     | 4.4650     | 0.2994     | 0.0575     | 0.1330       | 0.1325       |             | 0.9137   | 0.265  
130    | 5.4133     | 0.4599     | 4.5903     | 0.3010     | 0.0621     | 0.1224       | 0.1397       |             | 0.9168   | 0.262  
131    | 5.3938     | 0.4277     | 4.5675     | 0.3323     | 0.0663     | 0.1366       | 0.1255       |             | 0.8979   | 0.262  
132    | 5.5264     | 0.4686     | 4.6846     | 0.3096     | 0.0636     | 0.1421       | 0.1349       |             | 0.9174   | 0.277  
133    | 5.3834     | 0.4546     | 4.5492     | 0.3152     | 0.0644     | 0.1328       | 0.1206       |             | 0.9238   | 0.253  
134    | 5.2923     | 0.4045     | 4.5007     | 0.3245     | 0.0626     | 0.1261       | 0.0938       | (saved)     | 0.8950   | 0.220  
135    | 5.2252     | 0.4259     | 4.4288     | 0.3038     | 0.0667     | 0.1434       | 0.1002       |             | 0.9233   | 0.244  
136    | 5.3338     | 0.4254     | 4.5268     | 0.3145     | 0.0670     | 0.1413       | 0.0999       |             | 0.9074   | 0.241  
137    | 5.3055     | 0.3977     | 4.5103     | 0.3319     | 0.0656     | 0.1346       | 0.1174       |             | 0.8847   | 0.252  
138    | 5.2970     | 0.4297     | 4.4823     | 0.3205     | 0.0646     | 0.1327       | 0.1050       |             | 0.9195   | 0.238  
139    | 5.3426     | 0.4147     | 4.5514     | 0.3098     | 0.0667     | 0.1413       | 0.1208       |             | 0.8743   | 0.262  
140    | 5.7522     | 0.5008     | 4.8437     | 0.3383     | 0.0694     | 0.1470       | 0.1293       |             | 0.8949   | 0.276  
141    | 5.6224     | 0.4281     | 4.7846     | 0.3417     | 0.0679     | 0.1287       | 0.1468       |             | 0.9858   | 0.275  
142    | 5.6040     | 0.4152     | 4.7893     | 0.3356     | 0.0640     | 0.1025       | 0.1487       |             | 0.8924   | 0.251  
143    | 5.6313     | 0.4593     | 4.7749     | 0.3313     | 0.0658     | 0.1187       | 0.1615       |             | 0.9507   | 0.280  
144    | 5.6359     | 0.4453     | 4.7799     | 0.3409     | 0.0698     | 0.1251       | 0.1454       |             | 0.9146   | 0.271  
145    | 5.5980     | 0.4246     | 4.7816     | 0.3243     | 0.0676     | 0.1279       | 0.1336       |             | 0.9251   | 0.261  
146    | 5.3880     | 0.4070     | 4.6015     | 0.3157     | 0.0638     | 0.1216       | 0.1397       |             | 0.8938   | 0.261  
147    | 5.6341     | 0.4319     | 4.8170     | 0.3200     | 0.0652     | 0.1127       | 0.1575       |             | 0.9073   | 0.270  
148    | 5.6657     | 0.4458     | 4.8393     | 0.3151     | 0.0655     | 0.1133       | 0.1637       |             | 1.0446   | 0.277  
149    | 5.8386     | 0.4421     | 4.9692     | 0.3560     | 0.0714     | 0.1087       | 0.1367       |             | 1.0628   | 0.245  
150    | 5.6465     | 0.4397     | 4.7999     | 0.3404     | 0.0666     | 0.1151       | 0.1629       |             | 1.0058   | 0.278  
151    | 5.5501     | 0.4141     | 4.7462     | 0.3277     | 0.0621     | 0.1039       | 0.1418       |             | 1.0319   | 0.246  
152    | 5.3287     | 0.3705     | 4.5737     | 0.3231     | 0.0615     | 0.1163       | 0.1449       |             | 0.8342   | 0.261  
153    | 5.2848     | 0.4001     | 4.5248     | 0.3004     | 0.0594     | 0.0966       | 0.1437       |             | 0.8539   | 0.240  
154    | 5.3479     | 0.4311     | 4.5666     | 0.2873     | 0.0630     | 0.1005       | 0.1207       |             | 0.8478   | 0.221  
155    | 5.3420     | 0.4134     | 4.5634     | 0.2974     | 0.0677     | 0.1142       | 0.1340       |             | 0.9038   | 0.248  
156    | 5.4124     | 0.4063     | 4.6271     | 0.3106     | 0.0684     | 0.1432       | 0.1158       |             | 0.9146   | 0.259  
157    | 5.4273     | 0.3918     | 4.6713     | 0.2973     | 0.0668     | 0.1329       | 0.1325       |             | 0.9024   | 0.265  
158    | 5.5579     | 0.4103     | 4.7779     | 0.3061     | 0.0635     | 0.1007       | 0.1268       |             | 0.8608   | 0.228  
159    | 5.3489     | 0.4221     | 4.5746     | 0.2869     | 0.0653     | 0.1239       | 0.1051       |             | 0.9214   | 0.229  
160    | 5.3660     | 0.3883     | 4.6216     | 0.2899     | 0.0663     | 0.1234       | 0.1117       |             | 0.9008   | 0.235  
161    | 5.4428     | 0.4337     | 4.6383     | 0.3029     | 0.0679     | 0.1250       | 0.1212       |             | 0.9215   | 0.246  
162    | 5.3588     | 0.4443     | 4.5543     | 0.2898     | 0.0705     | 0.1106       | 0.1314       |             | 0.9410   | 0.242  
163    | 5.4863     | 0.4241     | 4.6835     | 0.3084     | 0.0703     | 0.1296       | 0.1415       |             | 0.9903   | 0.271  
164    | 5.6718     | 0.4146     | 4.8473     | 0.3355     | 0.0744     | 0.1374       | 0.1364       |             | 1.0210   | 0.274  
165    | 5.8853     | 0.4536     | 5.0240     | 0.3352     | 0.0725     | 0.1239       | 0.1621       |             | 1.0596   | 0.286  
166    | 5.8923     | 0.4509     | 5.0354     | 0.3333     | 0.0727     | 0.1443       | 0.1189       |             | 1.0872   | 0.263  
167    | 5.8835     | 0.4310     | 5.0701     | 0.3115     | 0.0709     | 0.1463       | 0.1202       |             | 1.0795   | 0.267  
168    | 5.8622     | 0.3679     | 5.1039     | 0.3163     | 0.0740     | 0.1693       | 0.1144       |             | 1.0898   | 0.284  
169    | 5.9941     | 0.4741     | 5.1313     | 0.3168     | 0.0719     | 0.1535       | 0.1357       |             | 1.0756   | 0.289  
170    | 5.7234     | 0.4347     | 4.9006     | 0.3176     | 0.0706     | 0.1792       | 0.1158       |             | 1.0807   | 0.295  
171    | 5.6503     | 0.4421     | 4.8500     | 0.2922     | 0.0660     | 0.1266       | 0.1430       |             | 0.9776   | 0.270  
172    | 5.5468     | 0.3933     | 4.7776     | 0.3055     | 0.0704     | 0.1411       | 0.1397       |             | 1.0094   | 0.281  
173    | 5.5648     | 0.4616     | 4.7379     | 0.2970     | 0.0683     | 0.1269       | 0.1156       |             | 0.9539   | 0.242  
174    | 5.5783     | 0.4276     | 4.7817     | 0.3038     | 0.0652     | 0.1279       | 0.1109       |             | 0.9506   | 0.239  
175    | 5.4155     | 0.3859     | 4.6754     | 0.2895     | 0.0648     | 0.1311       | 0.1116       |             | 0.9695   | 0.243  
176    | 5.7400     | 0.4240     | 4.9477     | 0.3029     | 0.0654     | 0.1215       | 0.1396       |             | 1.1212   | 0.261  
177    | 5.8313     | 0.4514     | 5.0177     | 0.2959     | 0.0663     | 0.1219       | 0.1223       |             | 1.1338   | 0.244  
178    | 5.5769     | 0.4141     | 4.8199     | 0.2778     | 0.0652     | 0.1421       | 0.0971       |             | 1.1589   | 0.239  
179    | 5.6207     | 0.4035     | 4.8661     | 0.2840     | 0.0672     | 0.1332       | 0.1065       |             | 1.1428   | 0.240  
180    | 5.5803     | 0.4134     | 4.8286     | 0.2711     | 0.0672     | 0.1184       | 0.1470       |             | 1.1140   | 0.265  
181    | 5.6365     | 0.4264     | 4.8482     | 0.2979     | 0.0640     | 0.1165       | 0.0992       | (saved)     | 1.1233   | 0.216  
182    | 5.6028     | 0.4050     | 4.8473     | 0.2868     | 0.0636     | 0.1244       | 0.1061       |             | 0.9535   | 0.230  
183    | 5.5916     | 0.3931     | 4.8486     | 0.2846     | 0.0653     | 0.1086       | 0.1090       |             | 0.9435   | 0.218  
184    | 5.5840     | 0.4204     | 4.8105     | 0.2891     | 0.0640     | 0.1034       | 0.1228       |             | 0.8989   | 0.226  
185    | 5.3730     | 0.3840     | 4.6479     | 0.2782     | 0.0630     | 0.1090       | 0.1155       |             | 0.9163   | 0.225  
186    | 5.4856     | 0.4103     | 4.7305     | 0.2812     | 0.0637     | 0.1271       | 0.1095       |             | 0.9409   | 0.237  
187    | 5.5468     | 0.4275     | 4.7434     | 0.3029     | 0.0729     | 0.1215       | 0.0937       | (saved)     | 0.8937   | 0.215  
188    | 5.4337     | 0.3890     | 4.7066     | 0.2706     | 0.0675     | 0.0994       | 0.1061       | (saved)     | 0.9225   | 0.205  
189    | 5.5085     | 0.4446     | 4.7198     | 0.2758     | 0.0683     | 0.1395       | 0.1371       |             | 0.9589   | 0.277  
190    | 5.6202     | 0.3920     | 4.8491     | 0.3105     | 0.0686     | 0.1244       | 0.1329       |             | 1.0141   | 0.257  
191    | 5.7493     | 0.4234     | 4.9426     | 0.3133     | 0.0699     | 0.1171       | 0.1198       |             | 1.0713   | 0.237  
192    | 5.5327     | 0.4252     | 4.7764     | 0.2633     | 0.0678     | 0.1207       | 0.1017       |             | 1.2256   | 0.222  
193    | 5.6294     | 0.4146     | 4.8672     | 0.2791     | 0.0685     | 0.1026       | 0.1324       |             | 1.1505   | 0.235  
194    | 5.6555     | 0.4093     | 4.8988     | 0.2807     | 0.0666     | 0.1009       | 0.1312       |             | 1.1678   | 0.232  
195    | 5.6768     | 0.3875     | 4.9375     | 0.2835     | 0.0684     | 0.1118       | 0.1233       |             | 1.1249   | 0.235  
196    | 5.4709     | 0.3768     | 4.7633     | 0.2657     | 0.0651     | 0.1197       | 0.1046       |             | 1.1902   | 0.224  
197    | 5.4063     | 0.3704     | 4.7032     | 0.2691     | 0.0636     | 0.1158       | 0.1080       |             | 1.1895   | 0.224  
198    | 5.5521     | 0.3910     | 4.8138     | 0.2813     | 0.0660     | 0.1376       | 0.1432       |             | 1.1506   | 0.281  
199    | 5.6239     | 0.4355     | 4.8501     | 0.2754     | 0.0629     | 0.1198       | 0.1097       |             | 1.1213   | 0.229  
200    | 5.6169     | 0.3935     | 4.8756     | 0.2836     | 0.0642     | 0.1181       | 0.1440       |             | 1.0971   | 0.262  
201    | 5.7106     | 0.4322     | 4.9329     | 0.2797     | 0.0657     | 0.1377       | 0.1054       |             | 1.1878   | 0.243  
202    | 5.5500     | 0.3541     | 4.8415     | 0.2883     | 0.0660     | 0.0998       | 0.1142       |             | 1.1614   | 0.214  
203    | 5.4374     | 0.3479     | 4.7648     | 0.2618     | 0.0628     | 0.1264       | 0.0967       |             | 1.1054   | 0.223  
204    | 5.5727     | 0.4052     | 4.8227     | 0.2805     | 0.0643     | 0.0972       | 0.0971       | (saved)     | 1.1574   | 0.194  
