Mode: Fusion | Features: RSSI(4) + RTT(3)
Model Input Dimension: 7
cuda
Start Training Seed 42...
Epoch  | Total Loss | l_sc       | l_dc       | l_tc       | l_ca       | val_l_sc     | val_l_dc     | Save        | Test MDE | Score  
57     | 1.3905     | 0.4799     | 0.6382     | 0.2202     | 0.0522     | 0.1345       | 0.1243       |             | 2.2009   | 0.259  
58     | 1.3729     | 0.4539     | 0.6424     | 0.2353     | 0.0413     | 0.1033       | 0.1687       |             | 2.1211   | 0.272  
59     | 1.4211     | 0.4764     | 0.6571     | 0.2426     | 0.0450     | 0.1662       | 0.1501       |             | 2.2150   | 0.316  
60     | 1.3932     | 0.4623     | 0.6531     | 0.2383     | 0.0395     | 0.1327       | 0.1978       |             | 2.2157   | 0.330  
61     | 1.4432     | 0.4661     | 0.6685     | 0.2442     | 0.0644     | 0.1269       | 0.1607       |             | 2.2305   | 0.288  
62     | 1.3438     | 0.4179     | 0.6582     | 0.2290     | 0.0387     | 0.1287       | 0.1311       |             | 2.2256   | 0.260  
63     | 1.3541     | 0.4689     | 0.6371     | 0.2074     | 0.0406     | 0.1280       | 0.1321       |             | 2.2394   | 0.260  
64     | 1.3760     | 0.4516     | 0.6375     | 0.2420     | 0.0450     | 0.1271       | 0.1234       |             | 2.2223   | 0.251  
65     | 1.3672     | 0.4633     | 0.6130     | 0.2440     | 0.0469     | 0.1266       | 0.1537       |             | 2.2083   | 0.280  
66     | 1.2438     | 0.4067     | 0.5846     | 0.2192     | 0.0333     | 0.1345       | 0.1418       |             | 2.1975   | 0.276  
67     | 1.2974     | 0.4170     | 0.5941     | 0.2300     | 0.0563     | 0.1285       | 0.1144       |             | 2.2506   | 0.243  
68     | 1.4597     | 0.4316     | 0.7065     | 0.2595     | 0.0620     | 0.1652       | 0.1167       |             | 2.2235   | 0.282  
69     | 1.5474     | 0.4788     | 0.7664     | 0.2555     | 0.0467     | 0.1421       | 0.1970       |             | 2.1581   | 0.339  
70     | 1.6244     | 0.4857     | 0.8125     | 0.2736     | 0.0526     | 0.1276       | 0.1471       |             | 2.1928   | 0.275  
71     | 1.6439     | 0.4617     | 0.8172     | 0.2907     | 0.0742     | 0.1638       | 0.1419       |             | 2.2360   | 0.306  
72     | 1.6089     | 0.4738     | 0.7900     | 0.2875     | 0.0575     | 0.1351       | 0.1840       |             | 2.1804   | 0.319  
73     | 1.5800     | 0.4710     | 0.7823     | 0.2650     | 0.0616     | 0.1636       | 0.1876       |             | 2.2197   | 0.351  
74     | 1.6135     | 0.4690     | 0.8058     | 0.2822     | 0.0565     | 0.1247       | 0.1430       |             | 2.1530   | 0.268  
75     | 1.5198     | 0.4541     | 0.7652     | 0.2507     | 0.0498     | 0.1456       | 0.2077       |             | 2.1366   | 0.353  
76     | 1.6542     | 0.5156     | 0.7998     | 0.2760     | 0.0627     | 0.1953       | 0.1297       |             | 2.1940   | 0.325  
77     | 1.6033     | 0.4756     | 0.8072     | 0.2652     | 0.0553     | 0.1899       | 0.1528       |             | 2.1723   | 0.343  
78     | 1.6314     | 0.4584     | 0.8224     | 0.2830     | 0.0676     | 0.1210       | 0.1905       |             | 2.1228   | 0.312  
79     | 1.7980     | 0.4925     | 0.9285     | 0.3120     | 0.0650     | 0.1261       | 0.2310       |             | 2.1781   | 0.357  
80     | 1.7855     | 0.4764     | 0.9289     | 0.3139     | 0.0664     | 0.1552       | 0.1872       |             | 2.1267   | 0.342  
81     | 1.7473     | 0.4789     | 0.8958     | 0.3076     | 0.0650     | 0.1520       | 0.1571       |             | 2.1202   | 0.309  
82     | 1.8372     | 0.4909     | 0.9482     | 0.3360     | 0.0622     | 0.1445       | 0.2461       |             | 2.0841   | 0.391  
83     | 2.0478     | 0.5151     | 1.0771     | 0.3706     | 0.0851     | 0.1472       | 0.2202       |             | 1.8928   | 0.367  
84     | 2.0270     | 0.5216     | 1.0684     | 0.3680     | 0.0690     | 0.1319       | 0.2297       |             | 1.7529   | 0.362  
85     | 2.0707     | 0.5218     | 1.1056     | 0.3649     | 0.0785     | 0.1394       | 0.2029       |             | 1.8746   | 0.342  
86     | 2.0474     | 0.5086     | 1.1164     | 0.3612     | 0.0612     | 0.1632       | 0.1510       |             | 1.7594   | 0.314  
87     | 2.0932     | 0.4983     | 1.1428     | 0.3754     | 0.0767     | 0.1075       | 0.2498       |             | 1.6876   | 0.357  
88     | 2.1255     | 0.4901     | 1.1904     | 0.3782     | 0.0667     | 0.1251       | 0.2717       |             | 1.7485   | 0.397  
89     | 2.2000     | 0.4768     | 1.2385     | 0.4139     | 0.0708     | 0.1399       | 0.1956       |             | 1.7972   | 0.336  
90     | 2.2975     | 0.4928     | 1.3118     | 0.4145     | 0.0785     | 0.1067       | 0.3940       |             | 1.5910   | 0.501  
91     | 2.3644     | 0.4956     | 1.3544     | 0.4267     | 0.0877     | 0.1341       | 0.2366       |             | 1.7204   | 0.371  
92     | 2.2550     | 0.4923     | 1.3076     | 0.3851     | 0.0701     | 0.1287       | 0.2543       |             | 1.7230   | 0.383  
93     | 2.2301     | 0.5014     | 1.2937     | 0.3691     | 0.0659     | 0.1291       | 0.2244       |             | 1.7357   | 0.354  
94     | 2.1600     | 0.4385     | 1.2660     | 0.3817     | 0.0738     | 0.1836       | 0.2099       |             | 1.7351   | 0.394  
95     | 2.0828     | 0.5025     | 1.1606     | 0.3461     | 0.0737     | 0.1205       | 0.2561       |             | 1.6311   | 0.377  
96     | 2.2900     | 0.4719     | 1.3315     | 0.4148     | 0.0718     | 0.1077       | 0.2502       |             | 1.5979   | 0.358  
97     | 2.1089     | 0.4362     | 1.2494     | 0.3641     | 0.0591     | 0.1057       | 0.2228       |             | 1.5269   | 0.328  
98     | 2.2010     | 0.4621     | 1.2651     | 0.3970     | 0.0768     | 0.0894       | 0.3040       |             | 1.5043   | 0.393  
99     | 2.1995     | 0.4333     | 1.3155     | 0.3902     | 0.0606     | 0.0878       | 0.3168       |             | 1.3955   | 0.405  
100    | 2.3575     | 0.4346     | 1.4425     | 0.4175     | 0.0628     | 0.1022       | 0.2178       |             | 1.5590   | 0.320  
101    | 2.2886     | 0.4752     | 1.3589     | 0.3944     | 0.0601     | 0.0784       | 0.2262       | (saved)     | 1.5060   | 0.305  
102    | 2.1977     | 0.4900     | 1.2701     | 0.3746     | 0.0630     | 0.0733       | 0.2138       | (saved)     | 1.5834   | 0.287  
103    | 2.2482     | 0.4679     | 1.3220     | 0.3831     | 0.0753     | 0.0924       | 0.2339       |             | 1.5977   | 0.326  
104    | 2.1267     | 0.4210     | 1.2813     | 0.3675     | 0.0569     | 0.0850       | 0.2682       |             | 1.6214   | 0.353  
105    | 2.2085     | 0.4796     | 1.3043     | 0.3676     | 0.0570     | 0.0839       | 0.2185       |             | 1.5819   | 0.302  
106    | 2.0964     | 0.4196     | 1.2595     | 0.3566     | 0.0608     | 0.1156       | 0.1929       |             | 1.5618   | 0.309  
107    | 2.1977     | 0.4865     | 1.2985     | 0.3582     | 0.0544     | 0.0896       | 0.2114       |             | 1.5469   | 0.301  
108    | 2.1614     | 0.4523     | 1.2830     | 0.3677     | 0.0584     | 0.0904       | 0.1735       | (saved)     | 1.6892   | 0.264  
109    | 2.0598     | 0.3955     | 1.2276     | 0.3738     | 0.0630     | 0.0810       | 0.2405       |             | 1.5095   | 0.322  
110    | 2.2323     | 0.4703     | 1.3158     | 0.3855     | 0.0607     | 0.0994       | 0.2094       |             | 1.4760   | 0.309  
111    | 2.2216     | 0.4414     | 1.3400     | 0.3795     | 0.0606     | 0.1334       | 0.1740       |             | 1.5244   | 0.307  
112    | 2.3587     | 0.4614     | 1.4408     | 0.3969     | 0.0597     | 0.1154       | 0.2351       |             | 1.3443   | 0.350  
113    | 2.3861     | 0.4186     | 1.4935     | 0.4109     | 0.0632     | 0.1109       | 0.2637       |             | 1.4694   | 0.375  
114    | 2.2989     | 0.4185     | 1.4232     | 0.4016     | 0.0556     | 0.1005       | 0.2588       |             | 1.5255   | 0.359  
115    | 2.3677     | 0.4522     | 1.4552     | 0.3994     | 0.0609     | 0.1107       | 0.2337       |             | 1.3954   | 0.344  
116    | 2.3717     | 0.4492     | 1.4705     | 0.3963     | 0.0556     | 0.1188       | 0.2545       |             | 1.4048   | 0.373  
117    | 2.4260     | 0.4353     | 1.5448     | 0.3871     | 0.0588     | 0.1335       | 0.2034       |             | 1.3994   | 0.337  
118    | 2.3185     | 0.4175     | 1.4620     | 0.3800     | 0.0590     | 0.1266       | 0.2503       |             | 1.3620   | 0.377  
119    | 2.1876     | 0.3685     | 1.3930     | 0.3744     | 0.0517     | 0.1171       | 0.2264       |             | 1.4095   | 0.344  
120    | 2.3044     | 0.4082     | 1.4648     | 0.3776     | 0.0537     | 0.1133       | 0.1950       |             | 1.3871   | 0.308  
121    | 2.2415     | 0.4308     | 1.3935     | 0.3586     | 0.0587     | 0.1452       | 0.1773       |             | 1.3656   | 0.323  
122    | 2.1412     | 0.3699     | 1.3395     | 0.3695     | 0.0623     | 0.1201       | 0.1744       |             | 1.3561   | 0.295  
123    | 2.2453     | 0.4258     | 1.4011     | 0.3651     | 0.0533     | 0.0997       | 0.2148       |             | 1.3428   | 0.314  
124    | 2.1853     | 0.4010     | 1.3745     | 0.3538     | 0.0561     | 0.1201       | 0.1712       |             | 1.3330   | 0.291  
125    | 2.2550     | 0.4253     | 1.4171     | 0.3646     | 0.0480     | 0.1041       | 0.1658       |             | 1.3538   | 0.270  
126    | 2.2388     | 0.4185     | 1.3958     | 0.3670     | 0.0575     | 0.1312       | 0.1477       |             | 1.3111   | 0.279  
127    | 2.3037     | 0.4267     | 1.4689     | 0.3611     | 0.0469     | 0.1222       | 0.1881       |             | 1.2707   | 0.310  
128    | 2.4839     | 0.4913     | 1.5211     | 0.3984     | 0.0730     | 0.1113       | 0.2159       |             | 1.3718   | 0.327  
129    | 2.3266     | 0.4386     | 1.4656     | 0.3644     | 0.0581     | 0.1021       | 0.1651       |             | 1.3543   | 0.267  
130    | 2.3942     | 0.4237     | 1.5281     | 0.3780     | 0.0644     | 0.1069       | 0.2003       |             | 1.3435   | 0.307  
131    | 2.3044     | 0.4159     | 1.4624     | 0.3651     | 0.0611     | 0.0992       | 0.2132       |             | 1.3441   | 0.312  
132    | 2.4157     | 0.4317     | 1.5394     | 0.3847     | 0.0598     | 0.1261       | 0.2374       |             | 1.3390   | 0.363  
133    | 2.3573     | 0.4634     | 1.4776     | 0.3633     | 0.0531     | 0.0992       | 0.1796       |             | 1.3421   | 0.279  
134    | 2.1881     | 0.3596     | 1.4177     | 0.3688     | 0.0420     | 0.1273       | 0.1789       |             | 1.3124   | 0.306  
135    | 2.2937     | 0.4288     | 1.4601     | 0.3577     | 0.0471     | 0.1042       | 0.2268       |             | 1.2589   | 0.331  
136    | 2.2215     | 0.3917     | 1.4182     | 0.3702     | 0.0413     | 0.1080       | 0.2018       |             | 1.1448   | 0.310  
137    | 2.1570     | 0.3938     | 1.3674     | 0.3574     | 0.0383     | 0.1422       | 0.2043       |             | 1.0980   | 0.347  
138    | 2.2378     | 0.4051     | 1.4203     | 0.3639     | 0.0484     | 0.1131       | 0.2158       |             | 1.1248   | 0.329  
139    | 2.1364     | 0.3555     | 1.3836     | 0.3565     | 0.0408     | 0.1343       | 0.1587       |             | 1.1045   | 0.293  
140    | 2.1991     | 0.3913     | 1.4076     | 0.3577     | 0.0425     | 0.1094       | 0.1878       |             | 1.0976   | 0.297  
141    | 2.1087     | 0.3718     | 1.3614     | 0.3372     | 0.0383     | 0.1302       | 0.1770       |             | 1.1061   | 0.307  
142    | 2.2131     | 0.3812     | 1.4307     | 0.3536     | 0.0477     | 0.1322       | 0.1909       |             | 1.1254   | 0.323  
143    | 2.2351     | 0.3950     | 1.4500     | 0.3391     | 0.0510     | 0.1468       | 0.1695       |             | 1.1319   | 0.316  
144    | 2.1890     | 0.3593     | 1.4297     | 0.3478     | 0.0521     | 0.1411       | 0.1597       |             | 1.1801   | 0.301  
145    | 2.1436     | 0.3675     | 1.4113     | 0.3220     | 0.0429     | 0.1247       | 0.1919       |             | 1.1895   | 0.317  
146    | 2.1149     | 0.3627     | 1.3934     | 0.3194     | 0.0393     | 0.1368       | 0.2090       |             | 1.1849   | 0.346  
147    | 2.1880     | 0.3521     | 1.4475     | 0.3492     | 0.0392     | 0.1371       | 0.1895       |             | 1.1543   | 0.327  
148    | 2.2766     | 0.4220     | 1.4694     | 0.3411     | 0.0441     | 0.1082       | 0.2286       |             | 1.0975   | 0.337  
149    | 2.2920     | 0.4118     | 1.4784     | 0.3541     | 0.0478     | 0.1100       | 0.2108       |             | 1.1009   | 0.321  
150    | 2.3099     | 0.3776     | 1.4960     | 0.3794     | 0.0569     | 0.1288       | 0.2056       |             | 1.1256   | 0.334  
151    | 2.3536     | 0.3615     | 1.5591     | 0.3818     | 0.0512     | 0.1145       | 0.2004       |             | 1.1248   | 0.315  
152    | 2.2030     | 0.3855     | 1.4245     | 0.3498     | 0.0432     | 0.1107       | 0.1741       |             | 1.1227   | 0.285  
153    | 2.2214     | 0.3631     | 1.4820     | 0.3443     | 0.0320     | 0.1203       | 0.2169       |             | 1.1278   | 0.337  
154    | 2.2883     | 0.3777     | 1.4997     | 0.3620     | 0.0489     | 0.1330       | 0.1771       |             | 1.1339   | 0.310  
155    | 2.2721     | 0.4035     | 1.4769     | 0.3545     | 0.0372     | 0.1204       | 0.1903       |             | 1.0929   | 0.311  
156    | 2.1902     | 0.3787     | 1.4195     | 0.3423     | 0.0498     | 0.1208       | 0.1961       |             | 1.1073   | 0.317  
157    | 2.1053     | 0.3402     | 1.4058     | 0.3297     | 0.0296     | 0.1431       | 0.1858       |             | 1.0886   | 0.329  
158    | 2.2263     | 0.4156     | 1.4480     | 0.3275     | 0.0352     | 0.1340       | 0.1786       |             | 1.1013   | 0.313  
159    | 2.3000     | 0.3768     | 1.5564     | 0.3307     | 0.0361     | 0.1232       | 0.1770       |             | 1.0586   | 0.300  
160    | 2.2687     | 0.3868     | 1.5096     | 0.3346     | 0.0377     | 0.1266       | 0.1791       |             | 1.1708   | 0.306  
161    | 2.4240     | 0.3963     | 1.6374     | 0.3519     | 0.0385     | 0.1025       | 0.1884       |             | 1.1879   | 0.291  
162    | 2.4085     | 0.3921     | 1.6195     | 0.3604     | 0.0365     | 0.1108       | 0.1751       |             | 1.2282   | 0.286  
163    | 2.3855     | 0.3988     | 1.5947     | 0.3504     | 0.0417     | 0.0919       | 0.1577       | (saved)     | 1.2287   | 0.250  
164    | 2.4109     | 0.3986     | 1.6083     | 0.3588     | 0.0451     | 0.1311       | 0.1402       |             | 1.2266   | 0.271  
165    | 2.3073     | 0.3509     | 1.5840     | 0.3303     | 0.0422     | 0.1202       | 0.1671       |             | 1.1576   | 0.287  
166    | 2.4443     | 0.3805     | 1.6563     | 0.3582     | 0.0492     | 0.1420       | 0.1546       |             | 1.0597   | 0.297  
167    | 2.3335     | 0.3568     | 1.5977     | 0.3345     | 0.0445     | 0.1387       | 0.1994       |             | 1.1194   | 0.338  
168    | 2.4549     | 0.3392     | 1.7131     | 0.3617     | 0.0409     | 0.1349       | 0.2608       |             | 1.1751   | 0.396  
169    | 2.5390     | 0.3799     | 1.7472     | 0.3725     | 0.0394     | 0.1454       | 0.1750       |             | 1.1200   | 0.320  
170    | 2.4028     | 0.3761     | 1.6491     | 0.3388     | 0.0388     | 0.1413       | 0.1772       |             | 1.1214   | 0.318  
171    | 2.4107     | 0.3829     | 1.6597     | 0.3284     | 0.0397     | 0.1057       | 0.1753       |             | 1.0557   | 0.281  
172    | 2.3582     | 0.3315     | 1.6536     | 0.3306     | 0.0426     | 0.1040       | 0.1863       |             | 1.0489   | 0.290  
173    | 2.4045     | 0.3873     | 1.6612     | 0.3151     | 0.0408     | 0.0940       | 0.1679       |             | 1.0321   | 0.262  
174    | 2.4661     | 0.3407     | 1.7543     | 0.3299     | 0.0413     | 0.1009       | 0.1536       |             | 1.0117   | 0.254  
175    | 2.4042     | 0.3414     | 1.7085     | 0.3182     | 0.0361     | 0.0801       | 0.1658       | (saved)     | 1.0239   | 0.246  
176    | 2.4416     | 0.3551     | 1.7371     | 0.3084     | 0.0411     | 0.1073       | 0.1309       | (saved)     | 1.0301   | 0.238  
177    | 2.3647     | 0.3344     | 1.6917     | 0.2994     | 0.0393     | 0.1117       | 0.1381       |             | 1.0153   | 0.250  
178    | 2.3514     | 0.3556     | 1.6477     | 0.3054     | 0.0427     | 0.1157       | 0.1410       |             | 0.9741   | 0.257  
179    | 2.3715     | 0.3205     | 1.7135     | 0.3040     | 0.0335     | 0.0933       | 0.1364       | (saved)     | 1.0389   | 0.230  
180    | 2.2833     | 0.3602     | 1.6111     | 0.2800     | 0.0320     | 0.0905       | 0.1224       | (saved)     | 0.9922   | 0.213  
181    | 2.2697     | 0.3537     | 1.5908     | 0.2928     | 0.0325     | 0.0969       | 0.1080       | (saved)     | 0.9527   | 0.205  
182    | 2.2466     | 0.3605     | 1.5615     | 0.2892     | 0.0355     | 0.1104       | 0.0947       |             | 0.9842   | 0.205  
183    | 2.2944     | 0.3550     | 1.6093     | 0.2922     | 0.0379     | 0.0997       | 0.1099       |             | 0.9660   | 0.210  
184    | 2.2678     | 0.3054     | 1.6420     | 0.2832     | 0.0372     | 0.0973       | 0.1386       |             | 0.9778   | 0.236  
185    | 2.3439     | 0.3293     | 1.6866     | 0.2968     | 0.0311     | 0.0924       | 0.1343       |             | 1.0353   | 0.227  
186    | 2.2874     | 0.2710     | 1.6975     | 0.2883     | 0.0305     | 0.0990       | 0.1734       |             | 0.9644   | 0.272  
187    | 2.4049     | 0.3193     | 1.7311     | 0.3126     | 0.0419     | 0.0995       | 0.1621       |             | 0.9846   | 0.262  
188    | 2.3967     | 0.3251     | 1.7376     | 0.2970     | 0.0370     | 0.1206       | 0.1578       |             | 1.0215   | 0.278  
189    | 2.5464     | 0.3572     | 1.8502     | 0.3038     | 0.0352     | 0.1096       | 0.1609       |             | 1.0042   | 0.271  
190    | 2.3666     | 0.3168     | 1.7163     | 0.2980     | 0.0356     | 0.0967       | 0.1506       |             | 0.9971   | 0.247  
191    | 2.5103     | 0.3771     | 1.8011     | 0.2911     | 0.0411     | 0.1539       | 0.1256       |             | 0.9944   | 0.279  
192    | 2.4155     | 0.3454     | 1.7543     | 0.2835     | 0.0323     | 0.1108       | 0.1164       |             | 0.9908   | 0.227  
193    | 2.3870     | 0.3418     | 1.7212     | 0.2893     | 0.0347     | 0.1015       | 0.1449       |             | 0.9365   | 0.246  
194    | 2.4307     | 0.3577     | 1.7580     | 0.2858     | 0.0291     | 0.0905       | 0.1179       |             | 0.9369   | 0.208  
195    | 2.3678     | 0.3264     | 1.7189     | 0.2893     | 0.0333     | 0.0791       | 0.1326       |             | 0.9228   | 0.212  
196    | 2.3556     | 0.3409     | 1.6876     | 0.2807     | 0.0463     | 0.0751       | 0.1339       |             | 0.9164   | 0.209  
197    | 2.3088     | 0.2934     | 1.6832     | 0.2876     | 0.0446     | 0.0736       | 0.1333       |             | 0.9412   | 0.207  
198    | 2.3770     | 0.3510     | 1.6955     | 0.2922     | 0.0382     | 0.0576       | 0.1562       |             | 0.9523   | 0.214  
199    | 2.4373     | 0.3594     | 1.7298     | 0.3034     | 0.0449     | 0.0813       | 0.1370       |             | 0.9636   | 0.218  
200    | 2.2515     | 0.2965     | 1.6645     | 0.2685     | 0.0220     | 0.0736       | 0.1082       | (saved)     | 0.9167   | 0.182  
201    | 2.3563     | 0.3332     | 1.6984     | 0.2826     | 0.0421     | 0.1018       | 0.1130       |             | 0.9151   | 0.215  
202    | 2.2823     | 0.3053     | 1.6756     | 0.2698     | 0.0316     | 0.0936       | 0.1337       |             | 0.9466   | 0.227  
203    | 2.4669     | 0.3299     | 1.7997     | 0.2978     | 0.0395     | 0.0913       | 0.1287       |             | 0.9595   | 0.220  
204    | 2.3896     | 0.3222     | 1.7521     | 0.2762     | 0.0392     | 0.0968       | 0.1328       |             | 0.9691   | 0.230  
