Mode: Fusion | Features: RSSI(4) + RTT(1)
Model Input Dimension: 5
cuda
Start Training Seed 42...
Epoch  | Total Loss | l_sc       | l_dc       | l_tc       | l_ca       | val_l_sc     | val_l_dc     | Save        | Test MDE | Score  
88     | 5.8563     | 0.8389     | 4.3462     | 0.5926     | 0.0786     | 0.2553       | 0.4179       |             | 1.1532   | 0.673  
89     | 5.8326     | 0.7560     | 4.4117     | 0.5858     | 0.0791     | 0.3071       | 0.4962       |             | 1.2383   | 0.803  
90     | 6.0915     | 0.8183     | 4.5872     | 0.6060     | 0.0800     | 0.3043       | 0.4920       |             | 1.1538   | 0.796  
91     | 6.3186     | 0.8676     | 4.7456     | 0.6236     | 0.0818     | 0.2889       | 0.4433       |             | 1.1596   | 0.732  
92     | 6.1093     | 0.8309     | 4.6083     | 0.5891     | 0.0810     | 0.3189       | 0.4245       |             | 1.1776   | 0.743  
93     | 6.2292     | 0.8504     | 4.6986     | 0.5980     | 0.0822     | 0.3545       | 0.4537       |             | 1.1484   | 0.808  
94     | 6.1606     | 0.7813     | 4.6727     | 0.6258     | 0.0809     | 0.3126       | 0.5106       |             | 1.2077   | 0.823  
95     | 6.1304     | 0.8327     | 4.5974     | 0.6163     | 0.0839     | 0.3409       | 0.4591       |             | 1.1943   | 0.800  
96     | 6.0370     | 0.7744     | 4.5931     | 0.5885     | 0.0811     | 0.3160       | 0.4890       |             | 1.1880   | 0.805  
97     | 6.5067     | 0.8209     | 4.9606     | 0.6405     | 0.0848     | 0.3484       | 0.4772       |             | 1.3668   | 0.826  
98     | 6.3398     | 0.8420     | 4.7950     | 0.6195     | 0.0834     | 0.3327       | 0.4543       |             | 1.2876   | 0.787  
99     | 6.1306     | 0.8380     | 4.6147     | 0.5926     | 0.0853     | 0.2933       | 0.4416       |             | 1.2042   | 0.735  
100    | 6.0272     | 0.8302     | 4.5482     | 0.5676     | 0.0812     | 0.2863       | 0.3976       |             | 1.2669   | 0.684  
101    | 5.9095     | 0.7505     | 4.4995     | 0.5793     | 0.0803     | 0.3149       | 0.4117       |             | 1.1794   | 0.727  
102    | 5.8290     | 0.7929     | 4.4025     | 0.5587     | 0.0749     | 0.3311       | 0.3788       |             | 1.1702   | 0.710  
103    | 5.9884     | 0.7755     | 4.5673     | 0.5711     | 0.0746     | 0.3014       | 0.3912       |             | 1.1713   | 0.693  
104    | 5.8825     | 0.7502     | 4.5018     | 0.5545     | 0.0760     | 0.3088       | 0.4461       |             | 1.1063   | 0.755  
105    | 5.9305     | 0.7419     | 4.5710     | 0.5470     | 0.0707     | 0.3495       | 0.4049       |             | 1.2298   | 0.754  
106    | 5.9384     | 0.7653     | 4.5542     | 0.5483     | 0.0706     | 0.2990       | 0.3809       |             | 1.1383   | 0.680  
107    | 5.9990     | 0.8271     | 4.5512     | 0.5490     | 0.0717     | 0.3196       | 0.3798       |             | 1.2336   | 0.699  
108    | 6.0493     | 0.8133     | 4.6115     | 0.5532     | 0.0713     | 0.3381       | 0.3895       |             | 1.1856   | 0.728  
109    | 5.9010     | 0.7997     | 4.4653     | 0.5636     | 0.0724     | 0.2893       | 0.4394       |             | 1.1892   | 0.729  
110    | 5.7694     | 0.7563     | 4.4044     | 0.5386     | 0.0702     | 0.2842       | 0.4098       |             | 1.1789   | 0.694  
111    | 5.8430     | 0.7732     | 4.4551     | 0.5459     | 0.0688     | 0.3355       | 0.3996       |             | 1.2160   | 0.735  
112    | 5.8630     | 0.8041     | 4.4519     | 0.5369     | 0.0702     | 0.3076       | 0.3867       |             | 1.2527   | 0.694  
113    | 6.0155     | 0.7907     | 4.6160     | 0.5366     | 0.0723     | 0.3119       | 0.4130       |             | 1.2109   | 0.725  
114    | 6.0649     | 0.7760     | 4.6690     | 0.5484     | 0.0715     | 0.3020       | 0.3826       |             | 1.2054   | 0.685  
115    | 6.2228     | 0.7699     | 4.8236     | 0.5543     | 0.0750     | 0.3414       | 0.4168       |             | 1.2095   | 0.758  
116    | 6.2817     | 0.8118     | 4.8607     | 0.5382     | 0.0710     | 0.3259       | 0.4254       |             | 1.2609   | 0.751  
117    | 6.1934     | 0.7262     | 4.8584     | 0.5382     | 0.0706     | 0.2676       | 0.4150       |             | 1.2045   | 0.683  
118    | 6.1332     | 0.7358     | 4.8100     | 0.5183     | 0.0690     | 0.2642       | 0.3943       | (saved)     | 1.2284   | 0.658  
119    | 6.1208     | 0.7419     | 4.7854     | 0.5263     | 0.0672     | 0.3058       | 0.3504       | (saved)     | 1.2160   | 0.656  
120    | 6.2499     | 0.8081     | 4.8482     | 0.5234     | 0.0702     | 0.3112       | 0.3459       |             | 1.2345   | 0.657  
121    | 5.9773     | 0.7056     | 4.7123     | 0.4939     | 0.0655     | 0.2996       | 0.3802       |             | 1.2141   | 0.680  
122    | 6.1251     | 0.7853     | 4.7594     | 0.5145     | 0.0660     | 0.2881       | 0.3911       |             | 1.1991   | 0.679  
123    | 5.8822     | 0.7206     | 4.5751     | 0.5215     | 0.0651     | 0.2803       | 0.3870       |             | 1.2420   | 0.667  
124    | 6.0284     | 0.7878     | 4.6584     | 0.5149     | 0.0672     | 0.2866       | 0.3606       | (saved)     | 1.2024   | 0.647  
125    | 5.7082     | 0.6698     | 4.4740     | 0.5002     | 0.0643     | 0.2568       | 0.3698       | (saved)     | 1.2481   | 0.627  
126    | 5.7040     | 0.6866     | 4.4587     | 0.4942     | 0.0645     | 0.2858       | 0.3450       |             | 1.2099   | 0.631  
127    | 5.5991     | 0.7055     | 4.3491     | 0.4783     | 0.0663     | 0.2862       | 0.3223       | (saved)     | 1.1918   | 0.609  
128    | 5.5800     | 0.6754     | 4.3293     | 0.5077     | 0.0676     | 0.3267       | 0.3229       |             | 1.1787   | 0.650  
129    | 5.6810     | 0.7359     | 4.3842     | 0.4914     | 0.0695     | 0.2862       | 0.3517       |             | 1.1390   | 0.638  
130    | 5.7554     | 0.7384     | 4.4673     | 0.4796     | 0.0701     | 0.2944       | 0.3629       |             | 1.1530   | 0.657  
131    | 5.9746     | 0.8010     | 4.6084     | 0.4937     | 0.0715     | 0.2814       | 0.3789       |             | 1.2005   | 0.660  
132    | 5.7236     | 0.7202     | 4.4486     | 0.4861     | 0.0687     | 0.3006       | 0.3525       |             | 1.1669   | 0.653  
133    | 5.7427     | 0.7646     | 4.4259     | 0.4833     | 0.0688     | 0.2944       | 0.3740       |             | 1.1925   | 0.668  
134    | 5.7604     | 0.7294     | 4.4540     | 0.5040     | 0.0730     | 0.2861       | 0.3646       |             | 1.1952   | 0.651  
135    | 5.6799     | 0.6997     | 4.4296     | 0.4792     | 0.0714     | 0.3207       | 0.3772       |             | 1.2409   | 0.698  
136    | 6.0176     | 0.7874     | 4.6777     | 0.4808     | 0.0717     | 0.2759       | 0.3614       |             | 1.2235   | 0.637  
137    | 5.8550     | 0.6536     | 4.6296     | 0.5007     | 0.0713     | 0.2722       | 0.3636       |             | 1.2109   | 0.636  
138    | 5.9068     | 0.6934     | 4.6365     | 0.5047     | 0.0722     | 0.2752       | 0.3781       |             | 1.3006   | 0.653  
139    | 5.9178     | 0.7626     | 4.5910     | 0.4953     | 0.0689     | 0.2991       | 0.3501       |             | 1.2098   | 0.649  
140    | 5.6990     | 0.7130     | 4.4364     | 0.4787     | 0.0708     | 0.2955       | 0.3414       |             | 1.2551   | 0.637  
141    | 5.9367     | 0.7587     | 4.6019     | 0.5046     | 0.0715     | 0.3225       | 0.3714       |             | 1.2246   | 0.694  
142    | 6.0325     | 0.7815     | 4.6795     | 0.4983     | 0.0733     | 0.3359       | 0.3576       |             | 1.2053   | 0.694  
143    | 5.8891     | 0.7659     | 4.5604     | 0.4907     | 0.0722     | 0.3258       | 0.3458       |             | 1.2531   | 0.672  
144    | 6.0435     | 0.7272     | 4.7486     | 0.4936     | 0.0741     | 0.3559       | 0.3844       |             | 1.2205   | 0.740  
145    | 6.1326     | 0.7630     | 4.7864     | 0.5089     | 0.0744     | 0.3380       | 0.3658       |             | 1.1619   | 0.704  
146    | 6.1563     | 0.7794     | 4.8203     | 0.4835     | 0.0730     | 0.3281       | 0.3567       |             | 1.2185   | 0.685  
147    | 5.9229     | 0.6928     | 4.6767     | 0.4810     | 0.0724     | 0.2914       | 0.3518       |             | 1.2329   | 0.643  
148    | 5.7269     | 0.7010     | 4.5073     | 0.4478     | 0.0708     | 0.2942       | 0.3229       |             | 1.2187   | 0.617  
149    | 5.5529     | 0.6397     | 4.3923     | 0.4508     | 0.0701     | 0.2921       | 0.3276       |             | 1.2266   | 0.620  
150    | 5.7449     | 0.7588     | 4.4479     | 0.4682     | 0.0700     | 0.3461       | 0.3026       |             | 1.2278   | 0.649  
151    | 5.6272     | 0.7165     | 4.3723     | 0.4668     | 0.0716     | 0.2876       | 0.3173       | (saved)     | 1.1987   | 0.605  
152    | 5.7511     | 0.7544     | 4.4626     | 0.4610     | 0.0731     | 0.2854       | 0.3291       |             | 1.2020   | 0.614  
153    | 5.7976     | 0.6985     | 4.5573     | 0.4667     | 0.0751     | 0.3393       | 0.3464       |             | 1.2387   | 0.686  
154    | 5.7347     | 0.7170     | 4.4710     | 0.4663     | 0.0804     | 0.3185       | 0.3078       |             | 1.2163   | 0.626  
155    | 5.6550     | 0.6949     | 4.4403     | 0.4449     | 0.0749     | 0.3138       | 0.3192       |             | 1.2383   | 0.633  
156    | 5.8607     | 0.7226     | 4.6048     | 0.4592     | 0.0740     | 0.2966       | 0.3138       |             | 1.2222   | 0.610  
157    | 5.7327     | 0.7375     | 4.4706     | 0.4499     | 0.0747     | 0.4042       | 0.3091       |             | 1.2099   | 0.713  
158    | 5.8081     | 0.6937     | 4.5867     | 0.4508     | 0.0769     | 0.3188       | 0.3120       |             | 1.2285   | 0.631  
159    | 5.9608     | 0.7067     | 4.7115     | 0.4667     | 0.0759     | 0.3638       | 0.3085       |             | 1.2256   | 0.672  
160    | 6.1486     | 0.7547     | 4.8493     | 0.4719     | 0.0727     | 0.2972       | 0.3323       |             | 1.3192   | 0.629  
161    | 6.0920     | 0.7373     | 4.8134     | 0.4683     | 0.0731     | 0.3213       | 0.3371       |             | 1.2634   | 0.658  
162    | 5.9196     | 0.7157     | 4.6441     | 0.4860     | 0.0737     | 0.3132       | 0.3451       |             | 1.3030   | 0.658  
163    | 5.9462     | 0.7540     | 4.6413     | 0.4766     | 0.0743     | 0.3093       | 0.3282       |             | 1.2063   | 0.637  
164    | 5.6637     | 0.6889     | 4.4482     | 0.4515     | 0.0751     | 0.2682       | 0.3102       | (saved)     | 1.2553   | 0.578  
165    | 5.7108     | 0.7146     | 4.4550     | 0.4641     | 0.0771     | 0.2987       | 0.2911       |             | 1.2036   | 0.590  
166    | 5.7883     | 0.7215     | 4.5416     | 0.4535     | 0.0716     | 0.3504       | 0.3362       |             | 1.2958   | 0.687  
167    | 5.8345     | 0.7277     | 4.5686     | 0.4673     | 0.0708     | 0.2769       | 0.3382       |             | 1.2841   | 0.615  
168    | 5.7560     | 0.6872     | 4.5556     | 0.4440     | 0.0692     | 0.3168       | 0.3393       |             | 1.2151   | 0.656  
169    | 5.6943     | 0.6787     | 4.4948     | 0.4501     | 0.0707     | 0.3025       | 0.2887       |             | 1.2796   | 0.591  
170    | 5.8505     | 0.7384     | 4.5878     | 0.4524     | 0.0720     | 0.3519       | 0.3014       |             | 1.2785   | 0.653  
171    | 6.0288     | 0.7666     | 4.7152     | 0.4714     | 0.0756     | 0.3539       | 0.3118       |             | 1.2126   | 0.666  
172    | 6.1390     | 0.7273     | 4.8420     | 0.4916     | 0.0781     | 0.2848       | 0.3250       |             | 1.2173   | 0.610  
173    | 6.0524     | 0.7684     | 4.7455     | 0.4617     | 0.0768     | 0.2736       | 0.3241       |             | 1.1279   | 0.598  
174    | 5.9308     | 0.7256     | 4.6641     | 0.4702     | 0.0709     | 0.2959       | 0.3160       |             | 1.2079   | 0.612  
175    | 5.9541     | 0.7222     | 4.6855     | 0.4740     | 0.0724     | 0.2831       | 0.3498       |             | 1.2072   | 0.633  
176    | 5.9716     | 0.7294     | 4.6876     | 0.4800     | 0.0745     | 0.3422       | 0.3509       |             | 1.2422   | 0.693  
177    | 5.7259     | 0.7262     | 4.4807     | 0.4478     | 0.0711     | 0.2561       | 0.3282       |             | 1.3138   | 0.584  
178    | 5.5937     | 0.6840     | 4.3958     | 0.4449     | 0.0690     | 0.2669       | 0.3015       | (saved)     | 1.2562   | 0.568  
179    | 5.8889     | 0.7034     | 4.6353     | 0.4791     | 0.0711     | 0.2876       | 0.3375       |             | 1.2451   | 0.625  
180    | 5.9469     | 0.6767     | 4.7175     | 0.4736     | 0.0791     | 0.2679       | 0.3154       |             | 1.3308   | 0.583  
181    | 5.9172     | 0.7002     | 4.6742     | 0.4655     | 0.0773     | 0.3287       | 0.3297       |             | 1.2814   | 0.658  
182    | 6.1136     | 0.7748     | 4.7942     | 0.4693     | 0.0753     | 0.2580       | 0.3497       |             | 1.3247   | 0.608  
183    | 6.1871     | 0.8154     | 4.8060     | 0.4890     | 0.0767     | 0.2982       | 0.3283       |             | 1.2956   | 0.627  
184    | 5.9189     | 0.7105     | 4.6716     | 0.4604     | 0.0765     | 0.3562       | 0.3368       |             | 1.3728   | 0.693  
185    | 6.1750     | 0.7799     | 4.8619     | 0.4594     | 0.0739     | 0.2859       | 0.3454       |             | 1.3899   | 0.631  
186    | 6.0528     | 0.6835     | 4.8443     | 0.4522     | 0.0727     | 0.2693       | 0.3450       |             | 1.2909   | 0.614  
187    | 5.9700     | 0.7327     | 4.7163     | 0.4487     | 0.0723     | 0.2339       | 0.3052       | (saved)     | 1.2617   | 0.539  
188    | 6.0398     | 0.7570     | 4.7535     | 0.4537     | 0.0756     | 0.2401       | 0.3142       |             | 1.3475   | 0.554  
189    | 5.8005     | 0.7167     | 4.5560     | 0.4535     | 0.0743     | 0.2995       | 0.3277       |             | 1.3849   | 0.627  
190    | 5.7333     | 0.6830     | 4.5361     | 0.4428     | 0.0714     | 0.2830       | 0.3455       |             | 1.3461   | 0.628  
191    | 5.7286     | 0.7108     | 4.5027     | 0.4408     | 0.0743     | 0.2081       | 0.3099       | (saved)     | 1.3685   | 0.518  
192    | 5.7628     | 0.6999     | 4.5492     | 0.4410     | 0.0727     | 0.3122       | 0.3317       |             | 1.3282   | 0.644  
193    | 5.7550     | 0.6768     | 4.5709     | 0.4362     | 0.0711     | 0.2631       | 0.3000       |             | 1.4013   | 0.563  
194    | 5.8117     | 0.7200     | 4.6033     | 0.4193     | 0.0691     | 0.2624       | 0.2934       |             | 1.3788   | 0.556  
195    | 5.7196     | 0.6889     | 4.5199     | 0.4394     | 0.0715     | 0.2514       | 0.3124       |             | 1.3877   | 0.564  
196    | 5.7398     | 0.7115     | 4.5046     | 0.4491     | 0.0746     | 0.2324       | 0.3183       |             | 1.3498   | 0.551  
197    | 5.8965     | 0.6722     | 4.7028     | 0.4466     | 0.0749     | 0.3345       | 0.2999       |             | 1.4124   | 0.634  
198    | 6.1076     | 0.7365     | 4.8561     | 0.4384     | 0.0766     | 0.2787       | 0.3173       |             | 1.3746   | 0.596  
199    | 5.9274     | 0.6830     | 4.7275     | 0.4426     | 0.0744     | 0.2859       | 0.2894       |             | 1.3539   | 0.575  
200    | 5.9406     | 0.7123     | 4.7256     | 0.4293     | 0.0734     | 0.2922       | 0.3218       |             | 1.3716   | 0.614  
201    | 5.8994     | 0.6770     | 4.7051     | 0.4465     | 0.0709     | 0.3129       | 0.2870       |             | 1.3879   | 0.600  
202    | 5.8585     | 0.6378     | 4.7085     | 0.4385     | 0.0737     | 0.2953       | 0.2845       |             | 1.3406   | 0.580  
203    | 6.1701     | 0.7225     | 4.9270     | 0.4495     | 0.0711     | 0.2843       | 0.3193       |             | 1.3707   | 0.604  
