Mode: Fusion | Features: RSSI(4) + RTT(1)
Model Input Dimension: 5
cuda
Start Training Seed 42...
Epoch  | Total Loss | l_sc       | l_dc       | l_tc       | l_ca       | val_l_sc     | val_l_dc     | Save        | Test MDE | Score  
24     | 3.1362     | 0.9637     | 1.6340     | 0.4586     | 0.0800     | 0.6449       | 0.3758       |             | 1.9203   | 1.021  
25     | 2.9240     | 0.9312     | 1.4866     | 0.4278     | 0.0783     | 0.4808       | 0.5641       |             | 1.9465   | 1.045  
26     | 3.0609     | 0.9648     | 1.5489     | 0.4670     | 0.0802     | 0.5129       | 0.6323       |             | 1.8663   | 1.145  
27     | 2.8987     | 0.8968     | 1.4839     | 0.4417     | 0.0764     | 0.4994       | 0.6047       |             | 1.9338   | 1.104  
28     | 2.8417     | 0.9011     | 1.4412     | 0.4265     | 0.0729     | 0.3196       | 0.6736       |             | 1.7529   | 0.993  
29     | 2.7525     | 0.8787     | 1.3603     | 0.4280     | 0.0855     | 0.5809       | 0.4042       |             | 1.8181   | 0.985  
30     | 2.7215     | 0.8748     | 1.3444     | 0.4241     | 0.0782     | 0.4920       | 0.4128       |             | 1.8661   | 0.905  
31     | 2.7023     | 0.8640     | 1.3467     | 0.4161     | 0.0755     | 0.4502       | 0.4747       |             | 1.8368   | 0.925  
32     | 2.9004     | 0.8602     | 1.5050     | 0.4544     | 0.0808     | 0.3940       | 0.5869       |             | 1.8478   | 0.981  
33     | 2.7213     | 0.8717     | 1.3519     | 0.4182     | 0.0795     | 0.8076       | 0.3745       |             | 1.7996   | 1.182  
34     | 2.7793     | 0.8814     | 1.3956     | 0.4238     | 0.0785     | 0.4865       | 0.4287       |             | 1.7959   | 0.915  
35     | 2.6506     | 0.8292     | 1.3178     | 0.4289     | 0.0747     | 0.3962       | 0.4989       |             | 1.7415   | 0.895  
36     | 2.9001     | 0.8571     | 1.4991     | 0.4664     | 0.0775     | 0.3728       | 0.4576       |             | 1.8113   | 0.830  
37     | 3.0026     | 0.8660     | 1.5886     | 0.4703     | 0.0777     | 0.4570       | 0.4602       |             | 1.7392   | 0.917  
38     | 3.6225     | 0.8746     | 2.1146     | 0.5518     | 0.0815     | 0.6757       | 0.3766       |             | 1.8497   | 1.052  
39     | 3.3275     | 0.8620     | 1.8871     | 0.4937     | 0.0847     | 0.3734       | 0.4668       |             | 1.7703   | 0.840  
40     | 3.4407     | 0.8544     | 1.9748     | 0.5315     | 0.0799     | 0.3764       | 0.7279       |             | 1.7102   | 1.104  
41     | 4.5388     | 0.9500     | 2.8610     | 0.6362     | 0.0915     | 0.2972       | 0.6798       |             | 1.8353   | 0.977  
42     | 4.8171     | 0.9211     | 3.1077     | 0.6904     | 0.0978     | 0.4028       | 0.5760       |             | 1.9079   | 0.979  
43     | 4.5852     | 0.9308     | 2.9256     | 0.6341     | 0.0947     | 0.6699       | 0.4490       |             | 1.7910   | 1.119  
44     | 4.5425     | 0.8960     | 2.8627     | 0.6821     | 0.1018     | 0.2715       | 0.5907       |             | 1.7239   | 0.862  
45     | 5.0659     | 0.9135     | 3.3467     | 0.7021     | 0.1035     | 0.2957       | 0.7619       |             | 1.7481   | 1.058  
46     | 5.6431     | 0.9650     | 3.8282     | 0.7430     | 0.1070     | 0.2096       | 0.6140       |             | 1.6407   | 0.824  
47     | 5.8030     | 0.8808     | 4.0054     | 0.8025     | 0.1144     | 0.2024       | 0.6609       |             | 1.6282   | 0.863  
48     | 6.1006     | 0.9201     | 4.2632     | 0.8078     | 0.1095     | 0.2721       | 0.7757       |             | 1.7463   | 1.048  
49     | 6.9129     | 0.9915     | 4.9478     | 0.8568     | 0.1168     | 0.2929       | 0.6053       |             | 1.6219   | 0.898  
50     | 6.2624     | 0.9041     | 4.4501     | 0.7986     | 0.1096     | 0.2507       | 0.5672       |             | 1.6004   | 0.818  
51     | 6.5743     | 0.8693     | 4.8295     | 0.7731     | 0.1024     | 0.2041       | 0.5657       | (saved)     | 1.5968   | 0.770  
52     | 6.3944     | 0.8208     | 4.7041     | 0.7681     | 0.1014     | 0.1985       | 0.5304       | (saved)     | 1.5354   | 0.729  
53     | 6.4886     | 0.8832     | 4.7274     | 0.7755     | 0.1026     | 0.2037       | 0.5655       |             | 1.6103   | 0.769  
54     | 6.6505     | 0.8496     | 4.8999     | 0.7990     | 0.1020     | 0.2314       | 0.5764       |             | 1.6061   | 0.808  
55     | 6.7489     | 0.8729     | 5.0089     | 0.7695     | 0.0976     | 0.2229       | 0.5123       |             | 1.5665   | 0.735  
56     | 6.6932     | 0.9164     | 4.9078     | 0.7683     | 0.1007     | 0.2344       | 0.4858       | (saved)     | 1.5993   | 0.720  
57     | 6.3472     | 0.7759     | 4.7658     | 0.7153     | 0.0901     | 0.1530       | 0.4800       | (saved)     | 1.5028   | 0.633  
58     | 6.2695     | 0.7666     | 4.7074     | 0.7093     | 0.0862     | 0.1638       | 0.4652       | (saved)     | 1.4708   | 0.629  
59     | 6.2926     | 0.7987     | 4.7059     | 0.7043     | 0.0838     | 0.1606       | 0.4645       | (saved)     | 1.5531   | 0.625  
60     | 6.1843     | 0.7625     | 4.6709     | 0.6703     | 0.0806     | 0.1522       | 0.4257       | (saved)     | 1.4914   | 0.578  
61     | 6.6005     | 0.8177     | 5.0132     | 0.6857     | 0.0840     | 0.2231       | 0.4725       |             | 1.4162   | 0.696  
62     | 6.6013     | 0.8173     | 5.0151     | 0.6829     | 0.0860     | 0.2349       | 0.4416       |             | 1.4001   | 0.676  
63     | 6.3074     | 0.7994     | 4.7767     | 0.6490     | 0.0824     | 0.2050       | 0.4480       |             | 1.3910   | 0.653  
64     | 6.4928     | 0.7959     | 4.9473     | 0.6712     | 0.0784     | 0.2001       | 0.3832       |             | 1.3629   | 0.583  
65     | 6.2251     | 0.7511     | 4.7682     | 0.6323     | 0.0734     | 0.1817       | 0.4202       |             | 1.3579   | 0.602  
66     | 6.2153     | 0.7284     | 4.7619     | 0.6515     | 0.0735     | 0.1715       | 0.4077       |             | 1.3249   | 0.579  
67     | 6.0876     | 0.7083     | 4.6815     | 0.6283     | 0.0694     | 0.1814       | 0.4382       |             | 1.2675   | 0.620  
68     | 6.2749     | 0.7677     | 4.8109     | 0.6306     | 0.0658     | 0.1851       | 0.4377       |             | 1.3955   | 0.623  
69     | 6.2622     | 0.7716     | 4.8146     | 0.6112     | 0.0648     | 0.1859       | 0.4144       |             | 1.4621   | 0.600  
70     | 6.2420     | 0.7591     | 4.7947     | 0.6259     | 0.0623     | 0.1702       | 0.4029       | (saved)     | 1.4396   | 0.573  
71     | 6.3215     | 0.7743     | 4.8526     | 0.6274     | 0.0671     | 0.2276       | 0.4522       |             | 1.5653   | 0.680  
72     | 6.2810     | 0.7769     | 4.8017     | 0.6353     | 0.0671     | 0.2311       | 0.3940       |             | 1.3236   | 0.625  
73     | 6.1717     | 0.7315     | 4.7612     | 0.6116     | 0.0674     | 0.1364       | 0.3858       | (saved)     | 1.3855   | 0.522  
74     | 6.2064     | 0.7667     | 4.7665     | 0.6064     | 0.0669     | 0.1587       | 0.3881       |             | 1.4272   | 0.547  
75     | 6.2083     | 0.7492     | 4.7867     | 0.6063     | 0.0662     | 0.2011       | 0.3812       |             | 1.4127   | 0.582  
76     | 6.1471     | 0.7397     | 4.7538     | 0.5866     | 0.0669     | 0.1863       | 0.3555       |             | 1.3477   | 0.542  
77     | 6.0397     | 0.7271     | 4.6664     | 0.5788     | 0.0674     | 0.1641       | 0.3575       | (saved)     | 1.3920   | 0.522  
78     | 6.1153     | 0.7482     | 4.7115     | 0.5886     | 0.0670     | 0.1784       | 0.4020       |             | 1.5813   | 0.580  
79     | 5.9025     | 0.7102     | 4.5668     | 0.5629     | 0.0626     | 0.1644       | 0.3395       | (saved)     | 1.4727   | 0.504  
80     | 6.1948     | 0.7416     | 4.8174     | 0.5751     | 0.0608     | 0.1763       | 0.3477       |             | 1.4014   | 0.524  
81     | 6.3811     | 0.7686     | 4.9523     | 0.5966     | 0.0635     | 0.2161       | 0.4108       |             | 1.4512   | 0.627  
82     | 6.3382     | 0.7843     | 4.8884     | 0.6004     | 0.0651     | 0.1425       | 0.3966       |             | 1.4514   | 0.539  
83     | 6.3222     | 0.7610     | 4.9226     | 0.5753     | 0.0634     | 0.1892       | 0.3743       |             | 1.5121   | 0.563  
84     | 6.1491     | 0.7450     | 4.7573     | 0.5851     | 0.0617     | 0.2189       | 0.3274       |             | 1.4394   | 0.546  
85     | 6.0710     | 0.7000     | 4.7535     | 0.5549     | 0.0627     | 0.1761       | 0.3351       |             | 1.3682   | 0.511  
86     | 6.1984     | 0.7766     | 4.8047     | 0.5549     | 0.0622     | 0.2451       | 0.3545       |             | 1.4778   | 0.600  
87     | 6.0851     | 0.6496     | 4.8026     | 0.5726     | 0.0604     | 0.1667       | 0.3527       |             | 1.3787   | 0.519  
88     | 5.9778     | 0.7468     | 4.6313     | 0.5402     | 0.0595     | 0.2017       | 0.3227       |             | 1.3474   | 0.524  
89     | 5.8299     | 0.6954     | 4.5430     | 0.5366     | 0.0549     | 0.1751       | 0.3107       | (saved)     | 1.3223   | 0.486  
90     | 5.6414     | 0.6485     | 4.4140     | 0.5267     | 0.0521     | 0.1547       | 0.3175       | (saved)     | 1.4400   | 0.472  
91     | 5.6313     | 0.6515     | 4.4133     | 0.5159     | 0.0507     | 0.1710       | 0.3136       |             | 1.4721   | 0.485  
92     | 5.6281     | 0.6521     | 4.4106     | 0.5148     | 0.0506     | 0.1958       | 0.3281       |             | 1.4032   | 0.524  
93     | 5.7683     | 0.6753     | 4.5168     | 0.5238     | 0.0523     | 0.2908       | 0.3345       |             | 1.4474   | 0.625  
94     | 5.7283     | 0.6379     | 4.5163     | 0.5186     | 0.0556     | 0.2335       | 0.3069       |             | 1.3173   | 0.540  
95     | 5.7725     | 0.6684     | 4.5450     | 0.5025     | 0.0566     | 0.1869       | 0.2930       |             | 1.3254   | 0.480  
96     | 5.7107     | 0.6678     | 4.4867     | 0.5026     | 0.0536     | 0.1819       | 0.2975       |             | 1.3739   | 0.479  
97     | 5.9356     | 0.7033     | 4.6507     | 0.5263     | 0.0552     | 0.2263       | 0.2983       |             | 1.3211   | 0.525  
98     | 5.8120     | 0.6629     | 4.5977     | 0.4990     | 0.0524     | 0.2269       | 0.3122       |             | 1.2972   | 0.539  
99     | 5.8664     | 0.6785     | 4.6376     | 0.4949     | 0.0554     | 0.2044       | 0.2988       |             | 1.3434   | 0.503  
100    | 5.9429     | 0.6701     | 4.7196     | 0.5005     | 0.0527     | 0.1659       | 0.2952       | (saved)     | 1.3960   | 0.461  
101    | 6.1259     | 0.6836     | 4.8722     | 0.5179     | 0.0522     | 0.1812       | 0.3033       |             | 1.4400   | 0.485  
102    | 5.9585     | 0.7012     | 4.7172     | 0.4886     | 0.0516     | 0.2301       | 0.2557       |             | 1.3652   | 0.486  
103    | 5.7695     | 0.6762     | 4.5537     | 0.4859     | 0.0537     | 0.2095       | 0.2566       |             | 1.4030   | 0.466  
104    | 5.5825     | 0.6401     | 4.4284     | 0.4628     | 0.0513     | 0.1839       | 0.2546       | (saved)     | 1.3780   | 0.438  
105    | 5.5083     | 0.6077     | 4.3906     | 0.4609     | 0.0491     | 0.1697       | 0.2593       | (saved)     | 1.3159   | 0.429  
106    | 5.5226     | 0.6478     | 4.3586     | 0.4623     | 0.0540     | 0.1993       | 0.2897       |             | 1.3999   | 0.489  
107    | 5.5389     | 0.6230     | 4.3848     | 0.4779     | 0.0532     | 0.1719       | 0.2647       |             | 1.3910   | 0.437  
108    | 5.5765     | 0.6621     | 4.3901     | 0.4701     | 0.0542     | 0.2252       | 0.2497       |             | 1.3746   | 0.475  
109    | 5.5972     | 0.6705     | 4.4095     | 0.4617     | 0.0555     | 0.1839       | 0.2798       |             | 1.3564   | 0.464  
110    | 5.8566     | 0.6360     | 4.6653     | 0.4998     | 0.0556     | 0.2086       | 0.3230       |             | 1.4723   | 0.532  
111    | 5.9884     | 0.7079     | 4.7056     | 0.5167     | 0.0582     | 0.1747       | 0.3358       |             | 1.6045   | 0.510  
112    | 6.1070     | 0.7563     | 4.8068     | 0.4875     | 0.0564     | 0.2219       | 0.2837       |             | 1.5599   | 0.506  
113    | 6.0057     | 0.7062     | 4.7441     | 0.4978     | 0.0576     | 0.1952       | 0.3412       |             | 1.4912   | 0.536  
114    | 5.8745     | 0.6898     | 4.6422     | 0.4870     | 0.0554     | 0.2286       | 0.2763       |             | 1.4043   | 0.505  
115    | 5.8998     | 0.6745     | 4.6868     | 0.4868     | 0.0517     | 0.2758       | 0.2900       |             | 1.4882   | 0.566  
116    | 6.0179     | 0.7378     | 4.7410     | 0.4865     | 0.0527     | 0.1636       | 0.2712       |             | 1.3684   | 0.435  
117    | 5.8715     | 0.6673     | 4.6520     | 0.4989     | 0.0533     | 0.1864       | 0.2933       |             | 1.3814   | 0.480  
118    | 6.0630     | 0.7631     | 4.7714     | 0.4772     | 0.0513     | 0.1942       | 0.3089       |             | 1.4258   | 0.503  
119    | 5.8216     | 0.6882     | 4.6156     | 0.4678     | 0.0500     | 0.1643       | 0.2576       | (saved)     | 1.4312   | 0.422  
120    | 5.9240     | 0.7319     | 4.6594     | 0.4818     | 0.0508     | 0.1765       | 0.2982       |             | 1.4904   | 0.475  
121    | 6.1304     | 0.6567     | 4.9462     | 0.4730     | 0.0546     | 0.2090       | 0.2916       |             | 1.4227   | 0.501  
122    | 6.3715     | 0.8163     | 5.0169     | 0.4840     | 0.0543     | 0.2005       | 0.2948       |             | 1.4290   | 0.495  
123    | 5.9173     | 0.7130     | 4.6755     | 0.4771     | 0.0517     | 0.2070       | 0.2788       |             | 1.4752   | 0.486  
124    | 5.8688     | 0.7156     | 4.6088     | 0.4893     | 0.0550     | 0.2171       | 0.3052       |             | 1.4808   | 0.522  
125    | 5.7690     | 0.6844     | 4.5501     | 0.4798     | 0.0546     | 0.1757       | 0.2553       |             | 1.4206   | 0.431  
126    | 5.9005     | 0.6767     | 4.6912     | 0.4754     | 0.0572     | 0.1750       | 0.3015       |             | 1.4055   | 0.477  
127    | 5.9369     | 0.7050     | 4.6973     | 0.4733     | 0.0613     | 0.2238       | 0.2811       |             | 1.3438   | 0.505  
128    | 5.6875     | 0.6299     | 4.5173     | 0.4813     | 0.0591     | 0.1546       | 0.2927       |             | 1.4627   | 0.447  
129    | 6.2698     | 0.7063     | 5.0124     | 0.4911     | 0.0600     | 0.1559       | 0.2908       |             | 1.4593   | 0.447  
130    | 6.0124     | 0.7253     | 4.7607     | 0.4663     | 0.0601     | 0.1877       | 0.2874       |             | 1.4286   | 0.475  
131    | 5.9064     | 0.7173     | 4.6618     | 0.4670     | 0.0603     | 0.1734       | 0.2710       |             | 1.5363   | 0.444  
132    | 5.9588     | 0.6742     | 4.7759     | 0.4523     | 0.0565     | 0.2179       | 0.2806       |             | 1.3568   | 0.499  
133    | 5.8073     | 0.6634     | 4.6571     | 0.4320     | 0.0547     | 0.2418       | 0.2547       |             | 1.2698   | 0.496  
134    | 5.9251     | 0.7061     | 4.7280     | 0.4354     | 0.0557     | 0.1483       | 0.2587       | (saved)     | 1.3787   | 0.407  
135    | 5.8719     | 0.6885     | 4.7027     | 0.4269     | 0.0539     | 0.1707       | 0.2759       |             | 1.3406   | 0.447  
136    | 5.8115     | 0.7035     | 4.6185     | 0.4354     | 0.0542     | 0.1535       | 0.2626       |             | 1.3614   | 0.416  
137    | 5.5644     | 0.6153     | 4.4456     | 0.4485     | 0.0550     | 0.1766       | 0.2637       |             | 1.3277   | 0.440  
138    | 5.7216     | 0.6465     | 4.5543     | 0.4588     | 0.0620     | 0.1783       | 0.2575       |             | 1.3053   | 0.436  
139    | 5.8863     | 0.6644     | 4.6946     | 0.4661     | 0.0612     | 0.1895       | 0.2775       |             | 1.3892   | 0.467  
140    | 5.7420     | 0.6535     | 4.5593     | 0.4648     | 0.0644     | 0.1703       | 0.2797       |             | 1.5151   | 0.450  
141    | 5.6274     | 0.6722     | 4.4456     | 0.4425     | 0.0671     | 0.1915       | 0.2401       |             | 1.4186   | 0.432  
142    | 5.8395     | 0.6834     | 4.6481     | 0.4433     | 0.0647     | 0.1813       | 0.2568       |             | 1.4032   | 0.438  
143    | 5.8203     | 0.6983     | 4.6119     | 0.4486     | 0.0615     | 0.1987       | 0.2510       |             | 1.3906   | 0.450  
144    | 5.7674     | 0.6293     | 4.6481     | 0.4326     | 0.0573     | 0.1629       | 0.2512       |             | 1.4191   | 0.414  
145    | 5.9558     | 0.6678     | 4.7854     | 0.4422     | 0.0604     | 0.1890       | 0.3040       |             | 1.4921   | 0.493  
146    | 5.8379     | 0.7189     | 4.6367     | 0.4232     | 0.0591     | 0.1681       | 0.2459       |             | 1.4789   | 0.414  
147    | 5.7957     | 0.6407     | 4.6531     | 0.4420     | 0.0599     | 0.1737       | 0.2436       |             | 1.4382   | 0.417  
148    | 5.5953     | 0.6093     | 4.4909     | 0.4337     | 0.0614     | 0.1537       | 0.2496       | (saved)     | 1.4199   | 0.403  
149    | 5.6782     | 0.5886     | 4.6021     | 0.4268     | 0.0608     | 0.2456       | 0.2323       |             | 1.3775   | 0.478  
150    | 5.7939     | 0.6675     | 4.6217     | 0.4405     | 0.0642     | 0.1879       | 0.2654       |             | 1.4580   | 0.453  
151    | 6.0786     | 0.6850     | 4.8765     | 0.4547     | 0.0623     | 0.2519       | 0.2673       |             | 1.5101   | 0.519  
152    | 6.0770     | 0.7031     | 4.8716     | 0.4414     | 0.0609     | 0.1665       | 0.2969       |             | 1.4234   | 0.463  
153    | 6.0157     | 0.6619     | 4.8424     | 0.4469     | 0.0645     | 0.2083       | 0.2686       |             | 1.3764   | 0.477  
154    | 5.7478     | 0.5733     | 4.6768     | 0.4344     | 0.0633     | 0.1788       | 0.2271       |             | 1.3865   | 0.406  
155    | 5.6968     | 0.6273     | 4.5990     | 0.4097     | 0.0607     | 0.1301       | 0.2453       | (saved)     | 1.4198   | 0.375  
156    | 5.8669     | 0.6355     | 4.7357     | 0.4342     | 0.0614     | 0.1669       | 0.2673       |             | 1.5093   | 0.434  
157    | 5.8524     | 0.6840     | 4.6638     | 0.4435     | 0.0612     | 0.2147       | 0.2440       |             | 1.5299   | 0.459  
158    | 5.7770     | 0.7165     | 4.5728     | 0.4239     | 0.0637     | 0.1664       | 0.2442       |             | 1.4824   | 0.411  
159    | 5.5787     | 0.6431     | 4.4726     | 0.3993     | 0.0637     | 0.1852       | 0.2184       |             | 1.4282   | 0.404  
160    | 5.7453     | 0.6632     | 4.6181     | 0.4023     | 0.0617     | 0.2271       | 0.2516       |             | 1.5064   | 0.479  
161    | 5.7437     | 0.5845     | 4.6971     | 0.4032     | 0.0589     | 0.1686       | 0.2150       |             | 1.5442   | 0.384  
162    | 5.8300     | 0.6138     | 4.7279     | 0.4275     | 0.0608     | 0.1717       | 0.2268       |             | 1.4982   | 0.398  
163    | 5.9848     | 0.6744     | 4.8454     | 0.4033     | 0.0617     | 0.1914       | 0.2387       |             | 1.5382   | 0.430  
164    | 5.9302     | 0.6147     | 4.8280     | 0.4261     | 0.0615     | 0.1663       | 0.2557       |             | 1.5469   | 0.422  
165    | 5.9692     | 0.6792     | 4.8083     | 0.4160     | 0.0657     | 0.2061       | 0.2305       |             | 1.4640   | 0.437  
166    | 5.9533     | 0.7044     | 4.7769     | 0.4080     | 0.0640     | 0.1990       | 0.2503       |             | 1.5539   | 0.449  
167    | 5.8940     | 0.6649     | 4.7541     | 0.4107     | 0.0643     | 0.1794       | 0.2331       |             | 1.4741   | 0.413  
168    | 5.6359     | 0.6170     | 4.5512     | 0.4052     | 0.0624     | 0.1865       | 0.2359       |             | 1.4821   | 0.422  
169    | 5.7733     | 0.5977     | 4.7112     | 0.4039     | 0.0606     | 0.1776       | 0.2294       |             | 1.5438   | 0.407  
170    | 5.8811     | 0.6714     | 4.7312     | 0.4145     | 0.0640     | 0.2294       | 0.2310       |             | 1.5193   | 0.460  
171    | 5.8668     | 0.6464     | 4.7307     | 0.4208     | 0.0690     | 0.2352       | 0.2297       |             | 1.4622   | 0.465  
172    | 5.7261     | 0.6158     | 4.6468     | 0.4017     | 0.0618     | 0.1724       | 0.2265       |             | 1.4992   | 0.399  
173    | 5.6985     | 0.5795     | 4.6637     | 0.3945     | 0.0609     | 0.2200       | 0.2244       |             | 1.4600   | 0.444  
174    | 5.6420     | 0.5453     | 4.6320     | 0.4039     | 0.0608     | 0.2394       | 0.2255       |             | 1.4584   | 0.465  
175    | 5.9353     | 0.6452     | 4.7934     | 0.4341     | 0.0626     | 0.1852       | 0.2520       |             | 1.5426   | 0.437  
176    | 5.9619     | 0.6437     | 4.8334     | 0.4206     | 0.0641     | 0.3068       | 0.2203       |             | 1.4300   | 0.527  
177    | 5.7387     | 0.6306     | 4.6396     | 0.4037     | 0.0648     | 0.1853       | 0.2088       |             | 1.4732   | 0.394  
178    | 5.7710     | 0.6129     | 4.6764     | 0.4177     | 0.0640     | 0.2130       | 0.2214       |             | 1.4825   | 0.434  
179    | 5.8305     | 0.5997     | 4.7561     | 0.4084     | 0.0663     | 0.2167       | 0.2294       |             | 1.4703   | 0.446  
180    | 5.6508     | 0.5707     | 4.6212     | 0.3962     | 0.0627     | 0.2495       | 0.2161       |             | 1.4985   | 0.466  
181    | 5.7489     | 0.6075     | 4.6744     | 0.4048     | 0.0621     | 0.2133       | 0.2271       |             | 1.4798   | 0.440  
182    | 5.8864     | 0.6450     | 4.7627     | 0.4166     | 0.0621     | 0.1729       | 0.2108       |             | 1.4915   | 0.384  
183    | 5.7262     | 0.6300     | 4.6361     | 0.3976     | 0.0625     | 0.1719       | 0.2312       |             | 1.4920   | 0.403  
184    | 5.7936     | 0.6107     | 4.7222     | 0.4007     | 0.0601     | 0.2744       | 0.2004       |             | 1.4405   | 0.475  
185    | 5.7372     | 0.6639     | 4.6202     | 0.3929     | 0.0602     | 0.1554       | 0.2098       | (saved)     | 1.4323   | 0.365  
186    | 5.6507     | 0.5529     | 4.6444     | 0.3932     | 0.0602     | 0.1655       | 0.2158       |             | 1.4319   | 0.381  
187    | 5.9382     | 0.6532     | 4.8286     | 0.3930     | 0.0634     | 0.1722       | 0.2018       |             | 1.4426   | 0.374  
188    | 5.7297     | 0.6101     | 4.6772     | 0.3826     | 0.0598     | 0.1970       | 0.2215       |             | 1.4728   | 0.419  
189    | 5.7118     | 0.6096     | 4.6641     | 0.3772     | 0.0609     | 0.2049       | 0.2304       |             | 1.4715   | 0.435  
190    | 5.7892     | 0.6316     | 4.7088     | 0.3878     | 0.0609     | 0.2402       | 0.2201       |             | 1.4940   | 0.460  
191    | 5.7223     | 0.5791     | 4.6944     | 0.3870     | 0.0617     | 0.1907       | 0.2222       |             | 1.5048   | 0.413  
192    | 5.8800     | 0.6210     | 4.8094     | 0.3881     | 0.0615     | 0.1861       | 0.2179       |             | 1.4563   | 0.404  
193    | 5.6877     | 0.5947     | 4.6559     | 0.3761     | 0.0610     | 0.1671       | 0.2181       |             | 1.4631   | 0.385  
194    | 5.8588     | 0.6740     | 4.7397     | 0.3807     | 0.0643     | 0.2324       | 0.2073       |             | 1.4787   | 0.440  
195    | 5.7138     | 0.5832     | 4.6875     | 0.3833     | 0.0598     | 0.1870       | 0.1948       |             | 1.4776   | 0.382  
196    | 5.5997     | 0.6050     | 4.5403     | 0.3943     | 0.0601     | 0.1919       | 0.2102       |             | 1.4635   | 0.402  
197    | 5.6222     | 0.5896     | 4.5821     | 0.3876     | 0.0629     | 0.1752       | 0.2121       |             | 1.4884   | 0.387  
198    | 5.8605     | 0.6380     | 4.7345     | 0.4191     | 0.0689     | 0.2579       | 0.2278       |             | 1.4736   | 0.486  
199    | 5.9653     | 0.7002     | 4.7907     | 0.4055     | 0.0688     | 0.2576       | 0.2272       |             | 1.4328   | 0.485  
200    | 5.7444     | 0.5950     | 4.6913     | 0.3915     | 0.0666     | 0.2541       | 0.2269       |             | 1.4594   | 0.481  
201    | 5.6166     | 0.5797     | 4.5961     | 0.3775     | 0.0632     | 0.1853       | 0.2286       |             | 1.4458   | 0.414  
202    | 5.9273     | 0.5924     | 4.8676     | 0.4060     | 0.0614     | 0.1683       | 0.2520       |             | 1.4752   | 0.420  
203    | 5.7924     | 0.5677     | 4.7699     | 0.3916     | 0.0631     | 0.1988       | 0.2256       |             | 1.4283   | 0.424  
