Mode: Fusion | Features: RSSI(4) + RTT(2)
Model Input Dimension: 6
cuda
Start Training Seed 42...
Epoch  | Total Loss | l_sc       | l_dc       | l_tc       | l_ca       | val_l_sc     | val_l_dc     | Save        | Test MDE | Score  
92     | 5.3735     | 0.5323     | 4.2960     | 0.4800     | 0.0652     | 0.1075       | 0.3677       |             | 0.8817   | 0.475  
93     | 5.5590     | 0.5850     | 4.4050     | 0.5016     | 0.0672     | 0.1381       | 0.3097       |             | 0.9929   | 0.448  
94     | 5.6188     | 0.5779     | 4.4871     | 0.4861     | 0.0677     | 0.1123       | 0.3395       |             | 0.8952   | 0.452  
95     | 5.5656     | 0.5600     | 4.4604     | 0.4760     | 0.0692     | 0.1400       | 0.3221       |             | 1.0163   | 0.462  
96     | 5.6599     | 0.5954     | 4.5147     | 0.4814     | 0.0684     | 0.1234       | 0.3106       | (saved)     | 0.9298   | 0.434  
97     | 5.6896     | 0.5487     | 4.5848     | 0.4865     | 0.0697     | 0.1511       | 0.3247       |             | 0.9734   | 0.476  
98     | 5.6869     | 0.5305     | 4.5979     | 0.4919     | 0.0667     | 0.1221       | 0.3312       |             | 0.9631   | 0.453  
99     | 5.8720     | 0.5606     | 4.7368     | 0.5065     | 0.0680     | 0.1129       | 0.3746       |             | 1.0096   | 0.488  
100    | 5.6688     | 0.5572     | 4.5470     | 0.4949     | 0.0698     | 0.1138       | 0.3062       | (saved)     | 0.9580   | 0.420  
101    | 5.5063     | 0.5633     | 4.3968     | 0.4776     | 0.0687     | 0.1192       | 0.3170       |             | 0.9173   | 0.436  
102    | 5.6456     | 0.5639     | 4.5337     | 0.4803     | 0.0676     | 0.1258       | 0.3229       |             | 0.9638   | 0.449  
103    | 5.6715     | 0.5988     | 4.5204     | 0.4796     | 0.0728     | 0.1441       | 0.3148       |             | 1.0206   | 0.459  
104    | 5.4353     | 0.5393     | 4.3583     | 0.4646     | 0.0731     | 0.1140       | 0.2948       | (saved)     | 0.9839   | 0.409  
105    | 5.6129     | 0.6080     | 4.4654     | 0.4663     | 0.0732     | 0.1052       | 0.2742       | (saved)     | 0.9413   | 0.379  
106    | 5.6707     | 0.5430     | 4.5809     | 0.4751     | 0.0717     | 0.1103       | 0.3180       |             | 0.9937   | 0.428  
107    | 5.7201     | 0.5504     | 4.6185     | 0.4766     | 0.0747     | 0.1125       | 0.3307       |             | 0.9830   | 0.443  
108    | 5.9271     | 0.6256     | 4.7425     | 0.4808     | 0.0782     | 0.1380       | 0.3589       |             | 1.0279   | 0.497  
109    | 5.8414     | 0.6054     | 4.6881     | 0.4722     | 0.0757     | 0.1323       | 0.3431       |             | 0.9882   | 0.475  
110    | 5.8368     | 0.5914     | 4.6937     | 0.4786     | 0.0732     | 0.1234       | 0.3005       |             | 0.9850   | 0.424  
111    | 5.9204     | 0.6102     | 4.7424     | 0.4910     | 0.0768     | 0.1462       | 0.2988       |             | 0.9985   | 0.445  
112    | 5.5961     | 0.5762     | 4.4715     | 0.4711     | 0.0772     | 0.1282       | 0.3011       |             | 0.9925   | 0.429  
113    | 5.7609     | 0.5553     | 4.6628     | 0.4666     | 0.0763     | 0.1486       | 0.3279       |             | 1.0228   | 0.477  
114    | 5.5087     | 0.5151     | 4.4609     | 0.4561     | 0.0767     | 0.1179       | 0.3191       |             | 1.0840   | 0.437  
115    | 5.6963     | 0.5481     | 4.6084     | 0.4638     | 0.0759     | 0.1092       | 0.2805       |             | 1.0953   | 0.390  
116    | 5.6703     | 0.5316     | 4.6266     | 0.4376     | 0.0745     | 0.1304       | 0.2650       |             | 1.0353   | 0.395  
117    | 5.5392     | 0.5820     | 4.4464     | 0.4346     | 0.0762     | 0.1084       | 0.2682       | (saved)     | 1.0066   | 0.377  
118    | 5.4582     | 0.5385     | 4.3927     | 0.4533     | 0.0736     | 0.1262       | 0.2624       |             | 0.9708   | 0.389  
119    | 5.6137     | 0.5559     | 4.5328     | 0.4497     | 0.0754     | 0.1243       | 0.3106       |             | 0.9841   | 0.435  
120    | 5.8458     | 0.5698     | 4.7037     | 0.4928     | 0.0795     | 0.1325       | 0.3031       |             | 1.0026   | 0.436  
121    | 5.6004     | 0.5846     | 4.4735     | 0.4624     | 0.0798     | 0.1058       | 0.2982       |             | 1.0075   | 0.404  
122    | 5.6404     | 0.5135     | 4.5776     | 0.4652     | 0.0841     | 0.1210       | 0.3120       |             | 1.0046   | 0.433  
123    | 5.5436     | 0.5611     | 4.4609     | 0.4413     | 0.0803     | 0.1216       | 0.2694       |             | 1.0047   | 0.391  
124    | 5.4352     | 0.5008     | 4.4329     | 0.4238     | 0.0777     | 0.1391       | 0.2540       |             | 0.9726   | 0.393  
125    | 5.3740     | 0.5105     | 4.3708     | 0.4126     | 0.0802     | 0.1059       | 0.2492       | (saved)     | 1.0311   | 0.355  
126    | 5.5582     | 0.5592     | 4.4986     | 0.4214     | 0.0790     | 0.1142       | 0.2594       |             | 0.9913   | 0.374  
127    | 5.5635     | 0.5446     | 4.5408     | 0.4041     | 0.0741     | 0.1193       | 0.2589       |             | 0.9558   | 0.378  
128    | 5.4986     | 0.4842     | 4.5184     | 0.4219     | 0.0742     | 0.0996       | 0.2380       | (saved)     | 0.9730   | 0.338  
129    | 5.5446     | 0.5556     | 4.5094     | 0.4082     | 0.0714     | 0.1073       | 0.2870       |             | 1.0297   | 0.394  
130    | 5.5084     | 0.5576     | 4.4603     | 0.4152     | 0.0752     | 0.1490       | 0.2400       |             | 1.0197   | 0.389  
131    | 5.2259     | 0.4925     | 4.2576     | 0.3976     | 0.0781     | 0.1029       | 0.2554       |             | 0.9847   | 0.358  
132    | 5.4556     | 0.5175     | 4.4520     | 0.4105     | 0.0756     | 0.1042       | 0.2762       |             | 1.0290   | 0.380  
133    | 5.3540     | 0.5038     | 4.3668     | 0.4102     | 0.0732     | 0.0867       | 0.2799       |             | 1.0033   | 0.367  
134    | 5.3679     | 0.5010     | 4.3857     | 0.4083     | 0.0729     | 0.1074       | 0.2481       |             | 0.9626   | 0.356  
135    | 5.5526     | 0.5776     | 4.4744     | 0.4286     | 0.0720     | 0.1117       | 0.2890       |             | 0.9972   | 0.401  
136    | 5.6581     | 0.5316     | 4.6066     | 0.4442     | 0.0757     | 0.1135       | 0.2610       |             | 1.0224   | 0.374  
137    | 5.5041     | 0.5297     | 4.4940     | 0.4052     | 0.0752     | 0.1055       | 0.2564       |             | 0.9927   | 0.362  
138    | 5.2234     | 0.4984     | 4.2567     | 0.3969     | 0.0714     | 0.1115       | 0.2674       |             | 0.9789   | 0.379  
139    | 5.1395     | 0.4404     | 4.2126     | 0.4149     | 0.0717     | 0.0987       | 0.2531       |             | 1.0125   | 0.352  
140    | 5.3162     | 0.4788     | 4.3558     | 0.4083     | 0.0733     | 0.1119       | 0.2903       |             | 1.0928   | 0.402  
141    | 5.5197     | 0.5245     | 4.5045     | 0.4165     | 0.0741     | 0.1007       | 0.2584       |             | 1.0443   | 0.359  
142    | 5.5532     | 0.5286     | 4.5308     | 0.4196     | 0.0742     | 0.1170       | 0.2721       |             | 1.0126   | 0.389  
143    | 5.4904     | 0.5029     | 4.5229     | 0.3924     | 0.0722     | 0.1328       | 0.2435       |             | 1.0083   | 0.376  
144    | 5.3729     | 0.5609     | 4.3487     | 0.3932     | 0.0701     | 0.1186       | 0.2432       |             | 1.0144   | 0.362  
145    | 5.4427     | 0.5584     | 4.4012     | 0.4086     | 0.0744     | 0.1352       | 0.2603       |             | 1.1115   | 0.395  
146    | 5.3431     | 0.5196     | 4.3522     | 0.3956     | 0.0756     | 0.1262       | 0.2411       |             | 1.0548   | 0.367  
147    | 5.2145     | 0.4972     | 4.2386     | 0.4011     | 0.0776     | 0.1106       | 0.2233       | (saved)     | 1.0337   | 0.334  
148    | 5.4850     | 0.5529     | 4.4413     | 0.4072     | 0.0837     | 0.1429       | 0.2660       |             | 0.9705   | 0.409  
149    | 5.4278     | 0.4727     | 4.4584     | 0.4161     | 0.0807     | 0.1252       | 0.2245       |             | 0.9793   | 0.350  
150    | 5.6480     | 0.5272     | 4.6266     | 0.4137     | 0.0805     | 0.1381       | 0.2633       |             | 0.9923   | 0.401  
151    | 5.8920     | 0.5946     | 4.7847     | 0.4312     | 0.0816     | 0.1206       | 0.2699       |             | 1.0789   | 0.391  
152    | 5.6230     | 0.5435     | 4.5875     | 0.4116     | 0.0805     | 0.1315       | 0.2627       |             | 1.0700   | 0.394  
153    | 5.5409     | 0.5202     | 4.5241     | 0.4197     | 0.0769     | 0.1237       | 0.2463       |             | 0.9852   | 0.370  
154    | 5.4308     | 0.5333     | 4.4172     | 0.4048     | 0.0755     | 0.1333       | 0.2370       |             | 0.9346   | 0.370  
155    | 5.6116     | 0.5234     | 4.5958     | 0.4129     | 0.0796     | 0.1549       | 0.2618       |             | 0.9518   | 0.417  
156    | 5.5186     | 0.5138     | 4.5309     | 0.3963     | 0.0776     | 0.1288       | 0.2508       |             | 1.0065   | 0.380  
157    | 5.4762     | 0.5480     | 4.4498     | 0.3994     | 0.0791     | 0.1413       | 0.2495       |             | 1.0581   | 0.391  
158    | 5.3131     | 0.4834     | 4.3599     | 0.3901     | 0.0796     | 0.1520       | 0.2342       |             | 0.9905   | 0.386  
159    | 5.2815     | 0.4706     | 4.3461     | 0.3878     | 0.0770     | 0.1796       | 0.2294       |             | 1.0698   | 0.409  
160    | 5.5585     | 0.5041     | 4.5846     | 0.3878     | 0.0820     | 0.1448       | 0.2466       |             | 1.0149   | 0.391  
161    | 5.4895     | 0.4944     | 4.5314     | 0.3827     | 0.0809     | 0.1355       | 0.2411       |             | 1.0111   | 0.377  
162    | 5.4937     | 0.5295     | 4.5108     | 0.3751     | 0.0783     | 0.1244       | 0.2374       |             | 1.0195   | 0.362  
163    | 5.6229     | 0.5278     | 4.6241     | 0.3900     | 0.0809     | 0.1645       | 0.2200       |             | 1.0873   | 0.385  
164    | 5.4101     | 0.5308     | 4.4146     | 0.3872     | 0.0775     | 0.1312       | 0.2198       |             | 1.0884   | 0.351  
165    | 5.4382     | 0.5271     | 4.4538     | 0.3777     | 0.0796     | 0.1151       | 0.2432       |             | 1.0259   | 0.358  
166    | 5.5526     | 0.5547     | 4.5358     | 0.3851     | 0.0770     | 0.1375       | 0.2555       |             | 1.0169   | 0.393  
167    | 5.5066     | 0.4908     | 4.5590     | 0.3846     | 0.0721     | 0.1507       | 0.2491       |             | 1.0353   | 0.400  
168    | 5.4711     | 0.5150     | 4.4950     | 0.3850     | 0.0760     | 0.1447       | 0.2354       |             | 1.0269   | 0.380  
169    | 5.5398     | 0.5785     | 4.4803     | 0.3985     | 0.0825     | 0.1354       | 0.2490       |             | 1.0847   | 0.384  
170    | 5.4967     | 0.5317     | 4.4970     | 0.3899     | 0.0781     | 0.1080       | 0.2487       |             | 0.9945   | 0.357  
171    | 5.2603     | 0.4566     | 4.3457     | 0.3842     | 0.0737     | 0.1117       | 0.2359       |             | 1.0071   | 0.348  
172    | 5.3931     | 0.5160     | 4.4197     | 0.3809     | 0.0764     | 0.1379       | 0.2484       |             | 1.0102   | 0.386  
173    | 5.4934     | 0.5144     | 4.5233     | 0.3808     | 0.0749     | 0.1179       | 0.2514       |             | 1.0329   | 0.369  
174    | 5.4724     | 0.5057     | 4.5053     | 0.3853     | 0.0761     | 0.1090       | 0.2548       |             | 1.0142   | 0.364  
175    | 5.4772     | 0.4700     | 4.5361     | 0.3910     | 0.0800     | 0.1103       | 0.2478       |             | 1.0191   | 0.358  
176    | 5.5028     | 0.5417     | 4.4976     | 0.3838     | 0.0797     | 0.1280       | 0.2434       |             | 0.9887   | 0.371  
177    | 5.4554     | 0.4953     | 4.5080     | 0.3738     | 0.0784     | 0.1226       | 0.2369       |             | 0.9445   | 0.360  
178    | 5.6040     | 0.4642     | 4.6856     | 0.3723     | 0.0820     | 0.1148       | 0.2432       |             | 1.0389   | 0.358  
179    | 5.5400     | 0.4914     | 4.5809     | 0.3874     | 0.0803     | 0.1179       | 0.2301       |             | 1.0687   | 0.348  
180    | 5.7346     | 0.5138     | 4.7426     | 0.3945     | 0.0836     | 0.1257       | 0.2448       |             | 1.0641   | 0.371  
181    | 5.4131     | 0.4878     | 4.4628     | 0.3797     | 0.0828     | 0.1220       | 0.2218       |             | 1.0269   | 0.344  
182    | 5.2897     | 0.4858     | 4.3670     | 0.3568     | 0.0801     | 0.1252       | 0.2295       |             | 1.1063   | 0.355  
183    | 5.4144     | 0.4731     | 4.4819     | 0.3789     | 0.0805     | 0.1486       | 0.2115       |             | 1.1015   | 0.360  
184    | 5.3483     | 0.4675     | 4.4451     | 0.3575     | 0.0782     | 0.1065       | 0.2113       | (saved)     | 1.1136   | 0.318  
185    | 5.4566     | 0.5199     | 4.4977     | 0.3623     | 0.0767     | 0.1288       | 0.2147       |             | 1.0851   | 0.343  
186    | 5.5509     | 0.5395     | 4.5633     | 0.3681     | 0.0800     | 0.1163       | 0.2248       |             | 1.0618   | 0.341  
187    | 5.6011     | 0.5371     | 4.6185     | 0.3671     | 0.0784     | 0.1030       | 0.2228       |             | 0.9736   | 0.326  
188    | 5.6562     | 0.5706     | 4.6317     | 0.3747     | 0.0792     | 0.1298       | 0.2342       |             | 0.9966   | 0.364  
189    | 5.6544     | 0.5441     | 4.6454     | 0.3848     | 0.0800     | 0.1187       | 0.2310       |             | 1.0265   | 0.350  
190    | 5.8531     | 0.5587     | 4.8300     | 0.3784     | 0.0860     | 0.1352       | 0.2395       |             | 1.0431   | 0.375  
191    | 5.8240     | 0.5642     | 4.8053     | 0.3704     | 0.0842     | 0.1173       | 0.2248       |             | 1.0342   | 0.342  
192    | 5.8108     | 0.5162     | 4.8247     | 0.3831     | 0.0867     | 0.1142       | 0.2078       |             | 1.0710   | 0.322  
193    | 5.6740     | 0.5390     | 4.6795     | 0.3705     | 0.0849     | 0.1173       | 0.2307       |             | 1.0094   | 0.348  
194    | 5.8294     | 0.5616     | 4.8212     | 0.3627     | 0.0839     | 0.1149       | 0.1999       | (saved)     | 1.0758   | 0.315  
195    | 5.4040     | 0.4599     | 4.5043     | 0.3588     | 0.0810     | 0.1068       | 0.2146       |             | 1.0404   | 0.321  
196    | 5.5969     | 0.5211     | 4.6423     | 0.3548     | 0.0787     | 0.1192       | 0.2075       |             | 1.0003   | 0.327  
197    | 5.4907     | 0.4793     | 4.5615     | 0.3713     | 0.0785     | 0.1215       | 0.2319       |             | 0.9962   | 0.353  
198    | 5.8241     | 0.5254     | 4.8496     | 0.3692     | 0.0798     | 0.1217       | 0.2462       |             | 0.9653   | 0.368  
199    | 5.8218     | 0.5643     | 4.7992     | 0.3760     | 0.0823     | 0.1157       | 0.2376       |             | 0.9580   | 0.353  
200    | 5.8244     | 0.6006     | 4.7628     | 0.3814     | 0.0796     | 0.1105       | 0.2539       |             | 1.0114   | 0.364  
201    | 5.7117     | 0.5412     | 4.7111     | 0.3783     | 0.0810     | 0.1250       | 0.2406       |             | 1.0296   | 0.366  
202    | 5.6833     | 0.5254     | 4.6882     | 0.3856     | 0.0841     | 0.1191       | 0.2392       |             | 1.1098   | 0.358  
203    | 5.7966     | 0.5180     | 4.8297     | 0.3645     | 0.0844     | 0.1146       | 0.2287       |             | 1.1118   | 0.343  
