Mode: Fusion | Features: RSSI(4) + RTT(2)
Model Input Dimension: 6
cuda
Start Training Seed 42...
Epoch  | Total Loss | l_sc       | l_dc       | l_tc       | l_ca       | val_l_sc     | val_l_dc     | Save        | Test MDE | Score  
59     | 6.3302     | 0.6853     | 4.9012     | 0.6406     | 0.1031     | 0.1596       | 0.4246       |             | 1.1814   | 0.584  
60     | 6.0710     | 0.6757     | 4.6676     | 0.6252     | 0.1025     | 0.1412       | 0.3374       |             | 1.0802   | 0.479  
61     | 5.7292     | 0.6710     | 4.3874     | 0.5724     | 0.0984     | 0.1300       | 0.3285       | (saved)     | 1.0997   | 0.459  
62     | 5.5847     | 0.6072     | 4.3143     | 0.5694     | 0.0938     | 0.1446       | 0.3249       |             | 1.0733   | 0.470  
63     | 5.5975     | 0.6375     | 4.3156     | 0.5510     | 0.0934     | 0.1291       | 0.3438       |             | 1.1118   | 0.473  
64     | 5.6012     | 0.6411     | 4.3180     | 0.5507     | 0.0914     | 0.1225       | 0.2981       | (saved)     | 1.0859   | 0.421  
65     | 5.5898     | 0.6718     | 4.2813     | 0.5446     | 0.0921     | 0.1672       | 0.3499       |             | 1.1012   | 0.517  
66     | 5.5770     | 0.6428     | 4.2975     | 0.5449     | 0.0918     | 0.1350       | 0.3312       |             | 1.0788   | 0.466  
67     | 5.6677     | 0.6351     | 4.4069     | 0.5380     | 0.0877     | 0.1134       | 0.3413       |             | 1.0942   | 0.455  
68     | 5.5482     | 0.5978     | 4.3266     | 0.5331     | 0.0907     | 0.1395       | 0.2860       |             | 1.0842   | 0.425  
69     | 5.4698     | 0.5888     | 4.2732     | 0.5213     | 0.0866     | 0.1359       | 0.2804       | (saved)     | 1.0407   | 0.416  
70     | 5.4863     | 0.5704     | 4.3087     | 0.5175     | 0.0897     | 0.1194       | 0.3012       |             | 1.0212   | 0.421  
71     | 5.5957     | 0.6297     | 4.3437     | 0.5289     | 0.0934     | 0.1389       | 0.2766       | (saved)     | 1.0965   | 0.416  
72     | 5.4384     | 0.6072     | 4.2045     | 0.5326     | 0.0941     | 0.1292       | 0.3264       |             | 1.0424   | 0.456  
73     | 5.2327     | 0.5912     | 4.0481     | 0.4996     | 0.0938     | 0.1604       | 0.2911       |             | 1.0499   | 0.452  
74     | 5.3095     | 0.5672     | 4.1287     | 0.5186     | 0.0949     | 0.1699       | 0.3041       |             | 1.0751   | 0.474  
75     | 5.5625     | 0.6109     | 4.3277     | 0.5310     | 0.0929     | 0.1459       | 0.2784       |             | 1.0521   | 0.424  
76     | 5.6201     | 0.6208     | 4.4108     | 0.4976     | 0.0908     | 0.1564       | 0.3015       |             | 1.0697   | 0.458  
77     | 5.9453     | 0.6447     | 4.6445     | 0.5632     | 0.0929     | 0.1423       | 0.3321       |             | 1.0209   | 0.474  
78     | 5.6860     | 0.5942     | 4.4938     | 0.5124     | 0.0856     | 0.1233       | 0.3703       |             | 1.0889   | 0.494  
79     | 5.8258     | 0.6285     | 4.5747     | 0.5386     | 0.0840     | 0.1796       | 0.3574       |             | 1.0446   | 0.537  
80     | 5.5869     | 0.5891     | 4.4180     | 0.4955     | 0.0843     | 0.1466       | 0.3133       |             | 0.9721   | 0.460  
81     | 5.5479     | 0.5755     | 4.3866     | 0.5037     | 0.0821     | 0.1194       | 0.3126       |             | 0.9888   | 0.432  
82     | 5.5306     | 0.5650     | 4.4038     | 0.4832     | 0.0786     | 0.1529       | 0.3069       |             | 1.0197   | 0.460  
83     | 5.4638     | 0.5365     | 4.3582     | 0.4891     | 0.0800     | 0.1590       | 0.2710       |             | 0.9714   | 0.430  
84     | 5.5180     | 0.5770     | 4.3740     | 0.4877     | 0.0792     | 0.1452       | 0.2960       |             | 1.0425   | 0.441  
85     | 5.4972     | 0.5393     | 4.3776     | 0.4997     | 0.0805     | 0.1338       | 0.2990       |             | 1.0764   | 0.433  
86     | 5.3675     | 0.5447     | 4.2711     | 0.4766     | 0.0751     | 0.1713       | 0.2884       |             | 1.0043   | 0.460  
87     | 5.6177     | 0.5827     | 4.4567     | 0.4958     | 0.0825     | 0.1405       | 0.3362       |             | 1.0449   | 0.477  
88     | 5.8324     | 0.6442     | 4.6029     | 0.4971     | 0.0882     | 0.1194       | 0.3364       |             | 1.0428   | 0.456  
89     | 5.6322     | 0.5664     | 4.5008     | 0.4786     | 0.0864     | 0.1551       | 0.2976       |             | 1.0492   | 0.453  
90     | 5.6235     | 0.5842     | 4.4798     | 0.4754     | 0.0842     | 0.1453       | 0.3010       |             | 1.0191   | 0.446  
91     | 5.5105     | 0.5462     | 4.4111     | 0.4707     | 0.0825     | 0.1255       | 0.2514       | (saved)     | 1.0037   | 0.377  
92     | 5.3102     | 0.5089     | 4.2623     | 0.4553     | 0.0836     | 0.1123       | 0.2722       |             | 1.0161   | 0.384  
93     | 5.6230     | 0.5809     | 4.4838     | 0.4704     | 0.0879     | 0.1200       | 0.2514       | (saved)     | 1.0033   | 0.371  
94     | 5.3064     | 0.5238     | 4.2642     | 0.4335     | 0.0849     | 0.1204       | 0.2596       |             | 1.0097   | 0.380  
95     | 5.1400     | 0.5207     | 4.1253     | 0.4098     | 0.0842     | 0.1210       | 0.2440       | (saved)     | 1.0085   | 0.365  
96     | 5.4372     | 0.5225     | 4.3580     | 0.4666     | 0.0901     | 0.1216       | 0.2509       |             | 1.0275   | 0.373  
97     | 5.2554     | 0.4988     | 4.2351     | 0.4355     | 0.0861     | 0.1211       | 0.2602       |             | 1.0154   | 0.381  
98     | 5.1694     | 0.4782     | 4.1762     | 0.4330     | 0.0821     | 0.1203       | 0.2572       |             | 1.0320   | 0.377  
99     | 5.4575     | 0.5344     | 4.3781     | 0.4609     | 0.0841     | 0.1332       | 0.2594       |             | 1.0613   | 0.393  
100    | 5.3295     | 0.4669     | 4.3284     | 0.4497     | 0.0845     | 0.1198       | 0.2751       |             | 1.0351   | 0.395  
101    | 5.6873     | 0.5927     | 4.5455     | 0.4619     | 0.0872     | 0.1196       | 0.2805       |             | 1.0180   | 0.400  
102    | 5.8381     | 0.5765     | 4.6999     | 0.4701     | 0.0916     | 0.1359       | 0.2878       |             | 0.9826   | 0.424  
103    | 5.6521     | 0.6120     | 4.5056     | 0.4445     | 0.0900     | 0.1238       | 0.2492       |             | 1.0121   | 0.373  
104    | 5.3049     | 0.5310     | 4.2408     | 0.4392     | 0.0939     | 0.1140       | 0.2325       | (saved)     | 1.0101   | 0.346  
105    | 5.2921     | 0.5355     | 4.2497     | 0.4221     | 0.0849     | 0.1234       | 0.2594       |             | 1.0420   | 0.383  
106    | 5.4109     | 0.5402     | 4.3410     | 0.4461     | 0.0836     | 0.1314       | 0.2549       |             | 0.9573   | 0.386  
107    | 5.3375     | 0.5119     | 4.3106     | 0.4309     | 0.0841     | 0.1467       | 0.2317       |             | 0.9982   | 0.378  
108    | 5.2477     | 0.5677     | 4.1839     | 0.4133     | 0.0828     | 0.1192       | 0.2217       | (saved)     | 0.9846   | 0.341  
109    | 5.0178     | 0.4962     | 4.0315     | 0.4080     | 0.0822     | 0.1251       | 0.2134       | (saved)     | 0.9643   | 0.339  
110    | 5.1113     | 0.5385     | 4.0808     | 0.4083     | 0.0836     | 0.1458       | 0.2144       |             | 0.9777   | 0.360  
111    | 5.1615     | 0.5278     | 4.1097     | 0.4389     | 0.0851     | 0.1221       | 0.2399       |             | 0.9796   | 0.362  
112    | 5.2952     | 0.5250     | 4.2537     | 0.4285     | 0.0881     | 0.1220       | 0.2623       |             | 0.9727   | 0.384  
113    | 5.1983     | 0.5041     | 4.1973     | 0.4129     | 0.0840     | 0.1309       | 0.2150       |             | 0.9980   | 0.346  
114    | 4.9085     | 0.4929     | 3.9405     | 0.3886     | 0.0864     | 0.1213       | 0.2163       | (saved)     | 0.9893   | 0.338  
115    | 4.8571     | 0.4567     | 3.9419     | 0.3771     | 0.0815     | 0.1513       | 0.2060       |             | 0.9879   | 0.357  
116    | 4.9829     | 0.5252     | 3.9779     | 0.3906     | 0.0892     | 0.1363       | 0.2216       |             | 1.0660   | 0.358  
117    | 5.0201     | 0.4893     | 4.0364     | 0.4017     | 0.0927     | 0.1505       | 0.2470       |             | 1.0634   | 0.398  
118    | 4.9836     | 0.5191     | 3.9961     | 0.3812     | 0.0872     | 0.1294       | 0.2327       |             | 1.0706   | 0.362  
119    | 4.9720     | 0.5135     | 3.9738     | 0.3989     | 0.0857     | 0.1114       | 0.2257       | (saved)     | 1.0187   | 0.337  
120    | 5.0014     | 0.4703     | 4.0576     | 0.3859     | 0.0876     | 0.1177       | 0.2206       |             | 1.0146   | 0.338  
121    | 5.1810     | 0.5199     | 4.1798     | 0.3929     | 0.0884     | 0.1147       | 0.2441       |             | 0.9678   | 0.359  
122    | 5.2386     | 0.4429     | 4.3196     | 0.3887     | 0.0874     | 0.1362       | 0.2081       |             | 1.0557   | 0.344  
123    | 5.3333     | 0.5200     | 4.3296     | 0.3961     | 0.0876     | 0.1265       | 0.2086       | (saved)     | 1.0081   | 0.335  
124    | 5.3094     | 0.4903     | 4.3242     | 0.4041     | 0.0908     | 0.1165       | 0.2323       |             | 1.0152   | 0.349  
125    | 5.3515     | 0.4860     | 4.3816     | 0.3901     | 0.0938     | 0.1015       | 0.2375       |             | 1.0310   | 0.339  
126    | 5.6035     | 0.5581     | 4.5061     | 0.4393     | 0.1001     | 0.1356       | 0.2474       |             | 1.0100   | 0.383  
127    | 5.1160     | 0.5134     | 4.1108     | 0.3996     | 0.0922     | 0.1040       | 0.2157       | (saved)     | 1.0070   | 0.320  
128    | 5.3314     | 0.4928     | 4.3274     | 0.4128     | 0.0984     | 0.1193       | 0.2210       |             | 0.9994   | 0.340  
129    | 5.1448     | 0.5162     | 4.1355     | 0.3968     | 0.0963     | 0.1085       | 0.2121       |             | 1.0100   | 0.321  
130    | 5.0223     | 0.4964     | 4.0434     | 0.3832     | 0.0992     | 0.1330       | 0.2338       |             | 1.0156   | 0.367  
131    | 5.3539     | 0.5220     | 4.3313     | 0.3972     | 0.1034     | 0.1307       | 0.2677       |             | 1.0178   | 0.398  
132    | 5.1534     | 0.5003     | 4.1642     | 0.3913     | 0.0977     | 0.1092       | 0.2420       |             | 1.0256   | 0.351  
133    | 5.1424     | 0.4620     | 4.1872     | 0.3916     | 0.1016     | 0.0982       | 0.2516       |             | 1.0315   | 0.350  
134    | 5.0748     | 0.4828     | 4.0995     | 0.3944     | 0.0982     | 0.1057       | 0.2076       | (saved)     | 1.0228   | 0.313  
135    | 5.1192     | 0.4898     | 4.1655     | 0.3657     | 0.0982     | 0.1112       | 0.2331       |             | 1.0350   | 0.344  
136    | 5.1261     | 0.4855     | 4.1594     | 0.3841     | 0.0971     | 0.1215       | 0.2340       |             | 0.9670   | 0.356  
137    | 5.0036     | 0.4499     | 4.0849     | 0.3700     | 0.0987     | 0.1099       | 0.1977       | (saved)     | 0.9863   | 0.308  
138    | 5.2536     | 0.5209     | 4.2554     | 0.3791     | 0.0983     | 0.1040       | 0.2103       |             | 1.0374   | 0.314  
139    | 5.1941     | 0.4404     | 4.2765     | 0.3770     | 0.1003     | 0.1509       | 0.2436       |             | 1.0346   | 0.394  
140    | 5.0887     | 0.4828     | 4.1178     | 0.3861     | 0.1021     | 0.1228       | 0.2168       |             | 1.0670   | 0.340  
141    | 5.0539     | 0.4457     | 4.1445     | 0.3626     | 0.1011     | 0.1168       | 0.1995       |             | 1.0282   | 0.316  
142    | 5.1229     | 0.4775     | 4.1800     | 0.3636     | 0.1018     | 0.1205       | 0.2150       |             | 1.0057   | 0.335  
143    | 4.9965     | 0.4391     | 4.0968     | 0.3620     | 0.0986     | 0.1173       | 0.2194       |             | 1.0014   | 0.337  
144    | 5.2090     | 0.5153     | 4.2185     | 0.3743     | 0.1009     | 0.1150       | 0.2139       |             | 0.9966   | 0.329  
145    | 5.1621     | 0.5096     | 4.1744     | 0.3771     | 0.1010     | 0.1180       | 0.2235       |             | 0.9914   | 0.341  
146    | 5.1706     | 0.4964     | 4.1938     | 0.3770     | 0.1034     | 0.1095       | 0.2178       |             | 0.9678   | 0.327  
147    | 5.2907     | 0.4784     | 4.3350     | 0.3757     | 0.1016     | 0.0839       | 0.2610       |             | 0.9992   | 0.345  
148    | 5.2641     | 0.4932     | 4.2754     | 0.3860     | 0.1095     | 0.1131       | 0.2442       |             | 0.9469   | 0.357  
149    | 5.0294     | 0.4297     | 4.1117     | 0.3819     | 0.1061     | 0.1186       | 0.2044       |             | 0.9670   | 0.323  
150    | 5.0768     | 0.4677     | 4.1404     | 0.3640     | 0.1048     | 0.1234       | 0.2239       |             | 0.9697   | 0.347  
151    | 4.9365     | 0.4502     | 4.0359     | 0.3471     | 0.1034     | 0.1220       | 0.2023       |             | 0.9799   | 0.324  
152    | 4.8342     | 0.4892     | 3.9027     | 0.3399     | 0.1024     | 0.1505       | 0.2098       |             | 0.9586   | 0.360  
153    | 5.0451     | 0.4953     | 4.1094     | 0.3386     | 0.1018     | 0.1492       | 0.2011       |             | 0.9549   | 0.350  
154    | 4.9510     | 0.4463     | 4.0526     | 0.3462     | 0.1059     | 0.1252       | 0.1960       |             | 0.9650   | 0.321  
155    | 5.0340     | 0.4448     | 4.1426     | 0.3400     | 0.1065     | 0.1097       | 0.1783       | (saved)     | 0.9731   | 0.288  
156    | 5.2600     | 0.5068     | 4.2937     | 0.3499     | 0.1097     | 0.1013       | 0.2213       |             | 0.9275   | 0.323  
157    | 4.9040     | 0.4470     | 4.0094     | 0.3395     | 0.1081     | 0.1303       | 0.2044       |             | 0.9831   | 0.335  
158    | 4.9202     | 0.4377     | 4.0462     | 0.3321     | 0.1041     | 0.1171       | 0.2056       |             | 0.9634   | 0.323  
159    | 5.1691     | 0.4021     | 4.3096     | 0.3531     | 0.1044     | 0.1305       | 0.1950       |             | 0.9028   | 0.325  
160    | 5.1794     | 0.4167     | 4.2953     | 0.3611     | 0.1063     | 0.1251       | 0.2001       |             | 0.9396   | 0.325  
161    | 5.1143     | 0.4373     | 4.2269     | 0.3429     | 0.1072     | 0.1165       | 0.2078       |             | 0.9058   | 0.324  
162    | 5.2588     | 0.4606     | 4.3290     | 0.3628     | 0.1064     | 0.1181       | 0.2120       |             | 0.9288   | 0.330  
163    | 5.1743     | 0.4343     | 4.2808     | 0.3493     | 0.1099     | 0.1708       | 0.1863       |             | 0.9288   | 0.357  
164    | 5.1208     | 0.4537     | 4.2035     | 0.3557     | 0.1079     | 0.1284       | 0.1916       |             | 0.9885   | 0.320  
165    | 5.1086     | 0.4560     | 4.1787     | 0.3636     | 0.1102     | 0.1424       | 0.2333       |             | 0.9916   | 0.376  
166    | 5.1989     | 0.4754     | 4.2613     | 0.3558     | 0.1063     | 0.1357       | 0.2235       |             | 0.9860   | 0.359  
167    | 5.2283     | 0.4645     | 4.2926     | 0.3602     | 0.1110     | 0.1520       | 0.2278       |             | 1.0359   | 0.380  
168    | 5.3626     | 0.5322     | 4.3490     | 0.3706     | 0.1109     | 0.1257       | 0.2091       |             | 0.9656   | 0.335  
169    | 5.4359     | 0.5109     | 4.4282     | 0.3782     | 0.1187     | 0.1405       | 0.2264       |             | 1.0091   | 0.367  
170    | 5.1240     | 0.4590     | 4.1833     | 0.3655     | 0.1161     | 0.1551       | 0.1888       |             | 0.9373   | 0.344  
171    | 5.4805     | 0.4962     | 4.4979     | 0.3704     | 0.1160     | 0.1191       | 0.1894       |             | 0.9379   | 0.309  
172    | 5.1702     | 0.4703     | 4.2284     | 0.3571     | 0.1145     | 0.1493       | 0.2009       |             | 0.9612   | 0.350  
173    | 5.0267     | 0.4457     | 4.1180     | 0.3470     | 0.1160     | 0.1356       | 0.1788       |             | 0.9712   | 0.314  
174    | 5.0422     | 0.4348     | 4.1303     | 0.3597     | 0.1174     | 0.1606       | 0.1841       |             | 0.9950   | 0.345  
175    | 5.2917     | 0.4793     | 4.3312     | 0.3570     | 0.1243     | 0.1246       | 0.2181       |             | 0.9952   | 0.343  
176    | 5.2639     | 0.5132     | 4.2745     | 0.3517     | 0.1245     | 0.1204       | 0.2189       |             | 0.9744   | 0.339  
177    | 5.3551     | 0.4810     | 4.3847     | 0.3685     | 0.1208     | 0.1095       | 0.2069       |             | 0.9870   | 0.316  
178    | 5.2908     | 0.4695     | 4.3514     | 0.3495     | 0.1205     | 0.1263       | 0.1858       |             | 0.9688   | 0.312  
179    | 5.3366     | 0.4948     | 4.3666     | 0.3509     | 0.1243     | 0.1108       | 0.2075       |             | 0.9836   | 0.318  
180    | 5.3954     | 0.4775     | 4.4308     | 0.3623     | 0.1247     | 0.1472       | 0.2217       |             | 1.0202   | 0.369  
181    | 5.4142     | 0.4872     | 4.4404     | 0.3644     | 0.1222     | 0.1064       | 0.2148       |             | 1.0035   | 0.321  
182    | 5.0060     | 0.4080     | 4.1300     | 0.3501     | 0.1178     | 0.1055       | 0.2127       |             | 0.9563   | 0.318  
183    | 5.1162     | 0.4574     | 4.1917     | 0.3454     | 0.1216     | 0.1231       | 0.1996       |             | 0.9176   | 0.323  
184    | 5.1531     | 0.4484     | 4.2499     | 0.3405     | 0.1143     | 0.1103       | 0.2199       |             | 0.9754   | 0.330  
185    | 5.1985     | 0.4927     | 4.2589     | 0.3298     | 0.1171     | 0.1162       | 0.2079       |             | 0.9820   | 0.324  
186    | 5.3967     | 0.4510     | 4.4911     | 0.3368     | 0.1178     | 0.1102       | 0.2120       |             | 0.9899   | 0.322  
187    | 5.3466     | 0.4602     | 4.4133     | 0.3521     | 0.1210     | 0.1069       | 0.2072       |             | 0.9371   | 0.314  
188    | 5.2918     | 0.4504     | 4.3673     | 0.3514     | 0.1227     | 0.1265       | 0.2028       |             | 1.0109   | 0.329  
189    | 5.4263     | 0.4408     | 4.5313     | 0.3326     | 0.1217     | 0.1247       | 0.2188       |             | 0.9283   | 0.344  
190    | 5.5508     | 0.4952     | 4.5871     | 0.3454     | 0.1231     | 0.1278       | 0.2027       |             | 0.9670   | 0.331  
191    | 5.2514     | 0.4259     | 4.3647     | 0.3354     | 0.1254     | 0.1110       | 0.1917       |             | 0.9710   | 0.303  
192    | 5.2172     | 0.4343     | 4.3178     | 0.3382     | 0.1269     | 0.1244       | 0.1984       |             | 0.9993   | 0.323  
193    | 5.4593     | 0.4580     | 4.5333     | 0.3410     | 0.1269     | 0.1313       | 0.2128       |             | 1.0408   | 0.344  
194    | 5.5768     | 0.4873     | 4.6225     | 0.3475     | 0.1195     | 0.1141       | 0.2101       |             | 0.9374   | 0.324  
195    | 5.5659     | 0.4425     | 4.6411     | 0.3575     | 0.1248     | 0.1169       | 0.1906       |             | 0.9604   | 0.308  
196    | 5.5402     | 0.4654     | 4.5963     | 0.3478     | 0.1307     | 0.1061       | 0.2046       |             | 0.9541   | 0.311  
197    | 5.2214     | 0.4368     | 4.3141     | 0.3489     | 0.1216     | 0.1173       | 0.2017       |             | 0.9261   | 0.319  
198    | 5.3248     | 0.4922     | 4.3586     | 0.3422     | 0.1318     | 0.1252       | 0.1686       |             | 0.9358   | 0.294  
199    | 5.2810     | 0.4660     | 4.3472     | 0.3351     | 0.1327     | 0.0927       | 0.1837       | (saved)     | 0.9591   | 0.276  
200    | 5.4976     | 0.5108     | 4.5195     | 0.3391     | 0.1282     | 0.1222       | 0.2094       |             | 0.9240   | 0.332  
201    | 5.5854     | 0.4856     | 4.6188     | 0.3486     | 0.1324     | 0.1153       | 0.1829       |             | 0.9696   | 0.298  
202    | 5.2827     | 0.4423     | 4.3640     | 0.3426     | 0.1338     | 0.1237       | 0.1896       |             | 0.9450   | 0.313  
203    | 5.2184     | 0.4630     | 4.2906     | 0.3280     | 0.1367     | 0.1322       | 0.1847       |             | 0.9567   | 0.317  
