Timestamp,Label,Duration_ms,SSID_1,BSSID_1,RSSI_1,Dist_mm_1,Std_mm_1,Succ_1,Att_1,Rate_1
1767254104292,1-1,55,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,5789,1473,7,8,87.5
1767254104525,1-1,78,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,5936,1421,7,8,87.5
1767254104708,1-1,52,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,5907,1375,7,8,87.5
1767254104932,1-1,67,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,5907,1279,7,8,87.5
1767254105127,1-1,52,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,5760,1374,7,8,87.5
1767254105349,1-1,65,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5877,1297,7,8,87.5
1767254105547,1-1,55,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,5750,1356,7,8,87.5
1767254105756,1-1,53,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,5877,1315,7,8,87.5
1767254105975,1-1,63,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5819,1305,7,8,87.5
1767254106177,1-1,56,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,5877,1181,7,8,87.5
1767254106384,1-1,53,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,5819,1305,7,8,87.5
1767254106604,1-1,62,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5877,1283,7,8,87.5
1767254106804,1-1,54,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,5907,1246,7,8,87.5
1767254107027,1-1,67,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,5760,1395,7,8,87.5
1767254107220,1-1,49,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5701,1418,7,8,87.5
1767254107428,1-1,48,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5789,1384,7,8,87.5
1767254107654,1-1,65,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5731,1404,7,8,87.5
1767254107857,1-1,57,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5936,1265,7,8,87.5
1767254108079,1-1,68,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,5829,1349,7,8,87.5
1767254108271,1-1,51,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,5848,1327,7,8,87.5
1767254108492,1-1,62,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5877,1377,7,8,87.5
1767254108691,1-1,51,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5672,1421,7,8,87.5
1767254108930,1-1,81,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,5848,1337,7,8,87.5
1767254109108,1-1,50,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5819,1288,7,8,87.5
1767254109336,1-1,70,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,5789,1397,7,8,87.5
1767254109546,1-1,70,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5848,1308,7,8,87.5
1767254109745,1-1,50,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,5587,1486,7,8,87.5
1767254109969,1-1,66,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5760,1368,7,8,87.5
1767254110169,1-1,57,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,5789,1277,7,8,87.5
1767254110373,1-1,50,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,5819,1223,7,8,87.5
1767254110599,1-1,67,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5877,1256,7,8,87.5
1767254110797,1-1,55,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5907,1341,7,8,87.5
1767254111006,1-1,55,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,5819,1305,7,8,87.5
1767254111214,1-1,56,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5936,1248,7,8,87.5
1767254111422,1-1,53,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5936,1253,7,8,87.5
1767254111625,1-1,48,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5877,1354,7,8,87.5
1767254111854,1-1,67,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5731,1372,7,8,87.5
1767254112050,1-1,54,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,5819,1266,7,8,87.5
1767254112264,1-1,58,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5789,1339,7,8,87.5
1767254112471,1-1,54,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5789,1268,7,8,87.5
1767254112681,1-1,55,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5848,1328,7,8,87.5
1767254112898,1-1,63,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,5936,1096,7,8,87.5
1767254113099,1-1,55,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,5848,1316,7,8,87.5
1767254113303,1-1,51,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5789,1379,7,8,87.5
1767254113535,1-1,72,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,5985,1181,7,8,87.5
1767254113726,1-1,54,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,5856,1290,7,8,87.5
1767254113948,1-1,66,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,5848,1251,7,8,87.5
1767254114144,1-1,52,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5760,1333,7,8,87.5
1767254114352,1-1,51,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,5848,1270,7,8,87.5
1767254114578,1-1,67,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,5877,1317,7,8,87.5
1767254114768,1-1,49,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5877,1293,7,8,87.5
1767254114987,1-1,59,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,5819,1291,7,8,87.5
1767254115192,1-1,54,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5731,1369,7,8,87.5
1767254115401,1-1,54,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,5789,1177,7,8,87.5
1767254115611,1-1,54,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,5789,1339,7,8,87.5
1767254115835,1-1,69,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,5848,1228,7,8,87.5
1767254116028,1-1,52,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,5614,2179,7,8,87.5
1767254116242,1-1,57,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,5877,1234,7,8,87.5
1767254116452,1-1,59,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,5731,1330,7,8,87.5
1767254116679,1-1,75,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5877,1277,7,8,87.5
1767254116895,1-1,66,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,5504,1457,7,8,87.5
1767254117094,1-1,57,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,5789,1276,7,8,87.5
1767254117298,1-1,53,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5965,1235,7,8,87.5
1767254117528,1-1,73,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,5789,1298,7,8,87.5
1767254117717,1-1,52,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,5965,1191,7,8,87.5
1767254117946,1-1,68,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,5760,1314,7,8,87.5
1767254118142,1-1,54,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5731,1389,7,8,87.5
1767254118352,1-1,55,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,5819,1234,7,8,87.5
1767254118559,1-1,53,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,5555,1416,7,8,87.5
1767254118784,1-1,69,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,5789,1300,7,8,87.5
1767254118980,1-1,55,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,5701,1327,7,8,87.5
1767254119189,1-1,55,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,5672,1342,7,8,87.5
1767254119394,1-1,50,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,5789,1299,7,8,87.5
1767254119620,1-1,67,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,5643,1394,7,8,87.5
1767254119815,1-1,52,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,5672,1357,7,8,87.5
1767254120021,1-1,47,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,5965,1113,7,8,87.5
1767254147893,1-2,61,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,2860,834,7,8,87.5
1767254148078,1-2,40,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3836,565,7,8,87.5
1767254148300,1-2,56,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3602,584,7,8,87.5
1767254148498,1-2,48,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,4188,487,7,8,87.5
1767254148706,1-2,51,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3875,436,7,8,87.5
1767254148920,1-2,59,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3797,593,7,8,87.5
1767254149121,1-2,52,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3680,507,7,8,87.5
1767254149341,1-2,63,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,3641,685,7,8,87.5
1767254149538,1-2,51,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,3641,637,7,8,87.5
1767254149761,1-2,64,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3758,534,7,8,87.5
1767254149956,1-2,50,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3719,584,7,8,87.5
1767254150176,1-2,59,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3602,656,7,8,87.5
1767254150380,1-2,53,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55,3641,754,7,8,87.5
1767254150588,1-2,52,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3641,670,7,8,87.5
1767254150810,1-2,64,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3524,635,7,8,87.5
1767254151011,1-2,54,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3797,495,7,8,87.5
1767254151245,1-2,78,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3719,568,7,8,87.5
1767254151428,1-2,49,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3719,546,7,8,87.5
1767254151654,1-2,67,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3758,615,7,8,87.5
1767254151848,1-2,51,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3719,613,7,8,87.5
1767254152070,1-2,61,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3758,564,7,8,87.5
1767254152273,1-2,53,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3602,686,7,8,87.5
1767254152498,1-2,68,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3758,565,7,8,87.5
1767254152694,1-2,53,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3719,572,7,8,87.5
1767254152915,1-2,66,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3563,682,7,8,87.5
1767254153112,1-2,53,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3797,584,7,8,87.5
1767254153343,1-2,75,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3621,611,7,8,87.5
1767254153532,1-2,54,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3758,569,7,8,87.5
1767254153759,1-2,71,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,3836,660,7,8,87.5
1767254153939,1-2,41,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3719,538,7,8,87.5
1767254154161,1-2,55,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3563,573,7,8,87.5
1767254154391,1-2,75,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3641,645,7,8,87.5
1767254154575,1-2,49,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3758,522,7,8,87.5
1767254154802,1-2,66,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3719,625,7,8,87.5
1767254154999,1-2,52,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3719,542,7,8,87.5
1767254155220,1-2,62,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3758,562,7,8,87.5
1767254155421,1-2,54,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3797,525,7,8,87.5
1767254155645,1-2,68,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3875,516,7,8,87.5
1767254155841,1-2,54,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3797,533,7,8,87.5
1767254156064,1-2,67,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3602,718,7,8,87.5
1767254156262,1-2,54,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,4266,406,7,8,87.5
1767254156478,1-2,61,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3797,552,7,8,87.5
1767254156683,1-2,57,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3680,584,7,8,87.5
1767254156889,1-2,52,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3758,584,7,8,87.5
1767254157107,1-2,60,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3602,606,7,8,87.5
1767254157312,1-2,57,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3602,680,7,8,87.5
1767254157528,1-2,64,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3641,631,7,8,87.5
1767254157722,1-2,49,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3797,618,7,8,87.5
1767254157949,1-2,66,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3680,680,7,8,87.5
1767254158149,1-2,57,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3641,678,7,8,87.5
1767254158344,1-2,42,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3641,631,7,8,87.5
1767254158578,1-2,66,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55,3651,650,7,8,87.5
1767254158773,1-2,53,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55,3524,670,7,8,87.5
1767254158999,1-2,69,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3641,661,7,8,87.5
1767254159196,1-2,56,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3758,549,7,8,87.5
1767254159407,1-2,56,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,3680,671,7,8,87.5
1767254159622,1-2,62,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3563,699,7,8,87.5
1767254159827,1-2,56,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3680,559,7,8,87.5
1767254160045,1-2,64,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3719,542,7,8,87.5
1767254160251,1-2,59,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3758,572,7,8,87.5
1767254160457,1-2,54,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3719,598,7,8,87.5
1767254160669,1-2,56,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3680,570,7,8,87.5
1767254160873,1-2,50,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3641,640,7,8,87.5
1767254161099,1-2,66,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3719,616,7,8,87.5
1767254161296,1-2,54,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3719,591,7,8,87.5
1767254161511,1-2,60,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3836,541,7,8,87.5
1767254161711,1-2,49,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3758,508,7,8,87.5
1767254161931,1-2,60,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3680,584,7,8,87.5
1767254162135,1-2,54,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3719,616,7,8,87.5
1767254162357,1-2,67,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,3602,629,7,8,87.5
1767254162554,1-2,55,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3563,683,7,8,87.5
1767254162768,1-2,59,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,3641,589,7,8,87.5
1767254162974,1-2,55,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3680,590,7,8,87.5
1767254163184,1-2,55,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3719,584,7,8,87.5
1767254163386,1-2,48,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3719,596,7,8,87.5
1767254163604,1-2,57,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3719,565,7,8,87.5
1767254163814,1-2,58,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,3840,544,7,8,87.5
1767254164032,1-2,65,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3719,576,7,8,87.5
1767254164225,1-2,49,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,3573,1452,7,8,87.5
1767254164449,1-2,63,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3758,544,7,8,87.5
1767254164651,1-2,56,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3836,477,7,8,87.5
1767254164868,1-2,63,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3680,627,7,8,87.5
1767254165071,1-2,56,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3680,612,7,8,87.5
1767254165279,1-2,53,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3797,556,7,8,87.5
1767254165510,1-2,74,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3797,529,7,8,87.5
1767254165711,1-2,66,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3680,1192,7,8,87.5
1767254165907,1-2,54,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3602,656,7,8,87.5
1767254166130,1-2,67,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3602,708,7,8,87.5
1767254166326,1-2,53,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3758,553,7,8,87.5
1767254166546,1-2,61,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3758,541,7,8,87.5
1767254166760,1-2,63,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3602,730,7,8,87.5
1767254166959,1-2,53,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3602,673,7,8,87.5
1767254167191,1-2,73,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3758,567,7,8,87.5
1767254167376,1-2,48,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3680,606,7,8,87.5
1767254167598,1-2,60,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,3957,534,7,8,87.5
1767254167816,1-2,67,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3641,607,7,8,87.5
1767254168008,1-2,50,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,3797,543,7,8,87.5
1767254168236,1-2,67,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3797,586,7,8,87.5
1767254168437,1-2,59,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3758,568,7,8,87.5
1767254168638,1-2,50,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3719,568,7,8,87.5
1767254168863,1-2,63,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3719,577,7,8,87.5
1767254169064,1-2,54,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3719,623,7,8,87.5
1767254169281,1-2,61,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3719,610,7,8,87.5
1767254169481,1-2,52,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3719,656,7,8,87.5
1767254169725,1-2,81,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3719,653,7,8,87.5
1767254169915,1-2,49,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3719,667,7,8,87.5
1767254170138,1-2,64,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3602,740,7,8,87.5
1767254170337,1-2,52,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3719,733,7,8,87.5
1767254170551,1-2,56,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3602,744,7,8,87.5
1767254170766,1-2,61,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,3183,1108,7,8,87.5
1767254170976,1-2,62,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3758,680,7,8,87.5
1767254171174,1-2,50,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3641,697,7,8,87.5
1767254171398,1-2,65,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3758,616,7,8,87.5
1767254171597,1-2,54,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,4113,532,7,8,87.5
1767254171817,1-2,64,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3797,630,7,8,87.5
1767254172018,1-2,55,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3758,664,7,8,87.5
1767254172241,1-2,67,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3680,683,7,8,87.5
1767254172425,1-2,41,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3758,654,7,8,87.5
1767254172678,1-2,86,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3641,658,7,8,87.5
1767254172879,1-2,67,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3563,731,7,8,87.5
1767254202672,1-3,48,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,3211,1746,7,8,87.5
1767254202888,1-3,57,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3367,234,7,8,87.5
1767254203089,1-3,49,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3367,303,7,8,87.5
1767254203307,1-3,50,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3289,342,7,8,87.5
1767254203511,1-3,48,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,3094,535,7,8,87.5
1767254203717,1-3,47,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,3055,676,7,8,87.5
1767254203929,1-3,51,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,3016,467,7,8,87.5
1767254204143,1-3,54,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,3172,604,7,8,87.5
1767254204347,1-3,49,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,3172,853,7,8,87.5
