Timestamp,Label,Duration_ms,SSID_1,BSSID_1,RSSI_1,Dist_mm_1,Std_mm_1,Succ_1,Att_1,Rate_1,SSID_2,BSSID_2,RSSI_2,Dist_mm_2,Std_mm_2,Succ_2,Att_2,Rate_2,SSID_3,BSSID_3,RSSI_3,Dist_mm_3,Std_mm_3,Succ_3,Att_3,Rate_3,SSID_4,BSSID_4,RSSI_4,Dist_mm_4,Std_mm_4,Succ_4,Att_4,Rate_4,Diff_RSSI_1_2,Diff_RSSI_1_3,Diff_RSSI_1_4,Diff_RSSI_2_3,Diff_RSSI_2_4,Diff_RSSI_3_4
1769588884590,1-1,123,MCSLab RTT AP1,24:29:34:e2:4c:36,-58.0,3764.0,844.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67.0,7163.0,1087.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53.0,-1207.0,556.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70.0,11958.0,872.0,7.0,8.0,87.5,9.0,-5.0,12.0,-14.0,3.0,17.0
1769588884785,1-1,111,MCSLab RTT AP1,24:29:34:e2:4c:36,-58.0,3686.0,869.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67.0,6694.0,1209.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53.0,-1246.0,552.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70.0,11919.0,967.0,7.0,8.0,87.5,9.0,-5.0,12.0,-14.0,3.0,17.0
1769588885037,1-1,158,MCSLab RTT AP1,24:29:34:e2:4c:36,-58.0,3804.0,895.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67.0,6577.0,1212.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53.0,-1226.0,556.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70.0,11997.0,987.0,7.0,8.0,87.5,9.0,-5.0,12.0,-14.0,3.0,17.0
1769588885203,1-1,116,MCSLab RTT AP1,24:29:34:e2:4c:36,-58.0,3764.0,838.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67.0,6421.0,1315.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53.0,-1246.0,575.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69.0,12205.0,943.0,7.0,8.0,87.5,9.0,-5.0,11.0,-14.0,2.0,16.0
1769588885431,1-1,138,MCSLab RTT AP1,24:29:34:e2:4c:36,-58.0,3843.0,751.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67.0,6499.0,1275.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53.0,-1285.0,610.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-73.0,11841.0,1103.0,7.0,8.0,87.5,9.0,-5.0,15.0,-14.0,6.0,20.0
1769588885625,1-1,127,MCSLab RTT AP1,24:29:34:e2:4c:36,-58.0,3803.0,828.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67.0,6460.0,1285.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53.0,-1363.0,612.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-73.0,11606.0,1152.0,7.0,8.0,87.5,9.0,-5.0,15.0,-14.0,6.0,20.0
1769588885832,1-1,128,MCSLab RTT AP1,24:29:34:e2:4c:36,-57.0,3843.0,721.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67.0,6772.0,1168.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51.0,-1402.0,613.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-74.0,11606.0,962.0,7.0,8.0,87.5,10.0,-6.0,17.0,-16.0,7.0,23.0
1769588886039,1-1,128,MCSLab RTT AP1,24:29:34:e2:4c:36,-58.0,3882.0,729.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67.0,6772.0,1245.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52.0,-1324.0,735.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-74.0,11528.0,852.0,7.0,8.0,87.5,9.0,-6.0,16.0,-15.0,7.0,22.0
1769588886248,1-1,130,MCSLab RTT AP1,24:29:34:e2:4c:36,-57.0,3764.0,762.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66.0,7319.0,933.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52.0,-1285.0,566.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-73.0,11450.0,1204.0,7.0,8.0,87.5,9.0,-5.0,16.0,-14.0,7.0,21.0
1769588886425,1-1,101,MCSLab RTT AP1,24:29:34:e2:4c:36,-58.0,3804.0,696.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66.0,7436.0,877.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53.0,-1363.0,622.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-74.0,11372.0,1229.0,7.0,8.0,87.5,8.0,-5.0,16.0,-13.0,8.0,21.0
