==========================================
Current Architecture: GeoSPA-Net (Fixed)
mcAPs (Real Anchors): [1, 2, 4] (Indices: [0, 1, 3])
Legacy APs (Virtual): [3] (Indices: [2])
==========================================

Start GeoSPA-Net Training Seed 42...
Epoch  | Total Loss | Tr Cls     | Tr Dom RSSI  | Tr Dom RTT   | Val T Acc  | Val T Entropy | Test MDE
------------------------------------------------------------------------------------------------------------------------
10     | 4.0658     | 1.8540     | 1.1559       | 1.0559       | 0.9354     | 3.1977       | 0.6677   |           
20     | 3.0114     | 1.0930     | 0.9731       | 0.9453       | 0.9865     | 2.4734       | 0.5886   | (ADV -0.25)
30     | 2.6365     | 0.7470     | 0.9699       | 0.9196       | 0.9917     | 1.8866       | 0.5870   | (ADV 0.05)
40     | 2.4662     | 0.6111     | 0.9851       | 0.8701       | 0.9885     | 1.6006       | 0.6016   |           
50     | 2.3793     | 0.5116     | 0.9376       | 0.9302       | 0.9927     | 1.3005       | 0.6183   | (ADV 0.34)
60     | 2.4742     | 0.4852     | 0.9612       | 1.0278       | 0.9938     | 1.2408       | 0.5687   |           
70     | 2.4639     | 0.4636     | 0.9966       | 1.0038       | 0.9958     | 1.0072       | 0.5659   | (ADV 0.49)
80     | 2.5296     | 0.4829     | 1.0032       | 1.0435       | 0.9906     | 1.0831       | 0.5964   |           
90     | 2.6087     | 0.4655     | 1.0648       | 1.0784       | 0.9938     | 0.8987       | 0.5217   |           
100    | 2.6556     | 0.4672     | 1.1119       | 1.0765       | 0.9833     | 0.8191       | 0.5981   |           
110    | 2.7096     | 0.4742     | 1.1241       | 1.1114       | 0.9885     | 0.7799       | 0.5675   |           
120    | 2.6569     | 0.4030     | 1.1605       | 1.0934       | 0.9938     | 0.6827       | 0.5236   | (ADV 0.65)
130    | 2.6915     | 0.3954     | 1.1631       | 1.1329       | 0.9781     | 0.6441       | 0.5512   |           
140    | 2.7099     | 0.4058     | 1.1796       | 1.1246       | 0.9917     | 0.6412       | 0.5150   |           
150    | 2.7593     | 0.3888     | 1.2059       | 1.1646       | 0.9927     | 0.7151       | 0.6069   |           
160    | 2.7789     | 0.4350     | 1.1946       | 1.1493       | 0.9906     | 0.5958       | 0.5983   |           
170    | 2.7501     | 0.3876     | 1.2149       | 1.1476       | 0.9958     | 0.6099       | 0.5822   |           
180    | 2.7449     | 0.3581     | 1.2352       | 1.1516       | 0.9969     | 0.5554       | 0.5418   |           
190    | 2.8026     | 0.3823     | 1.2333       | 1.1870       | 0.9927     | 0.5843       | 0.5715   |           
200    | 2.7800     | 0.3636     | 1.2330       | 1.1833       | 0.9896     | 0.5464       | 0.5384   |           
210    | 2.8159     | 0.3768     | 1.2539       | 1.1852       | 0.9917     | 0.5116       | 0.5330   |           
220    | 2.7721     | 0.3501     | 1.2296       | 1.1923       | 0.9927     | 0.4718       | 0.5899   |           
230    | 2.7766     | 0.3432     | 1.2416       | 1.1919       | 0.9979     | 0.4290       | 0.5286   | (ADV 0.78)
240    | 2.7708     | 0.3346     | 1.2578       | 1.1784       | 0.9938     | 0.4809       | 0.5634   |           
250    | 2.7796     | 0.3557     | 1.2533       | 1.1706       | 0.9938     | 0.4632       | 0.5264   |           
260    | 2.7668     | 0.3398     | 1.2446       | 1.1824       | 0.9906     | 0.5034       | 0.6327   |           
270    | 2.7531     | 0.3122     | 1.2555       | 1.1854       | 0.9865     | 0.4286       | 0.5369   |           
280    | 2.7246     | 0.3030     | 1.2456       | 1.1760       | 0.9896     | 0.4269       | 0.5423   |           
290    | 2.7672     | 0.3266     | 1.2556       | 1.1849       | 0.9948     | 0.4816       | 0.5596   |           
300    | 2.7412     | 0.3350     | 1.2406       | 1.1656       | 0.9927     | 0.4740       | 0.5224   |           
310    | 2.7552     | 0.3036     | 1.2621       | 1.1894       | 0.9927     | 0.3863       | 0.5089   |           
