==========================================
Current Architecture: GeoSPA-Net (Fixed)
mcAPs (Real Anchors): [1, 3, 4] (Indices: [0, 2, 3])
Legacy APs (Virtual): [2] (Indices: [1])
==========================================

Start GeoSPA-Net Training Seed 42...
Epoch  | Total Loss | Tr Cls     | Tr Dom RSSI  | Tr Dom RTT   | Val T Acc  | Val T Entropy | Test MDE
------------------------------------------------------------------------------------------------------------------------
10     | 4.2358     | 1.9551     | 1.1274       | 1.1533       | 0.8750     | 3.2035       | 0.8345   |           
20     | 3.1443     | 1.1943     | 0.9464       | 1.0035       | 0.9719     | 2.5192       | 0.8921   | (ADV -0.29)
30     | 2.7413     | 0.8388     | 0.9436       | 0.9589       | 0.9750     | 1.9363       | 0.7660   |           
40     | 2.6799     | 0.7339     | 0.9592       | 0.9869       | 0.9750     | 1.6369       | 0.6273   | (ADV 0.16)
50     | 2.6032     | 0.6280     | 0.9734       | 1.0018       | 0.9792     | 1.3956       | 0.6631   | (ADV 0.28)
60     | 2.5560     | 0.5579     | 1.0048       | 0.9933       | 0.9781     | 1.2498       | 0.6728   | (ADV 0.35)
70     | 2.5565     | 0.5509     | 1.0154       | 0.9903       | 0.9844     | 1.1417       | 0.6166   | (ADV 0.41)
80     | 2.6325     | 0.5593     | 1.0296       | 1.0436       | 0.9771     | 1.1347       | 0.6335   |           
90     | 2.6011     | 0.5095     | 1.0509       | 1.0408       | 0.9792     | 0.9888       | 0.5851   |           
100    | 2.7155     | 0.5330     | 1.1114       | 1.0711       | 0.9812     | 0.9274       | 0.5940   |           
110    | 2.7695     | 0.5247     | 1.1285       | 1.1163       | 0.9823     | 0.7895       | 0.6217   | (ADV 0.59)
120    | 2.7474     | 0.4946     | 1.1345       | 1.1183       | 0.9792     | 0.8240       | 0.6411   |           
130    | 2.7738     | 0.4978     | 1.1365       | 1.1396       | 0.9781     | 0.7296       | 0.6091   | (ADV 0.61)
140    | 2.7495     | 0.4394     | 1.1501       | 1.1601       | 0.9833     | 0.7284       | 0.7206   |           
150    | 2.8244     | 0.4898     | 1.1710       | 1.1636       | 0.9812     | 0.7795       | 0.6895   |           
160    | 2.8139     | 0.4732     | 1.1772       | 1.1634       | 0.9729     | 0.6960       | 0.6270   |           
170    | 2.8065     | 0.4306     | 1.1776       | 1.1984       | 0.9823     | 0.6936       | 0.6932   |           
180    | 2.8394     | 0.4378     | 1.2162       | 1.1854       | 0.9844     | 0.6609       | 0.6046   |           
190    | 2.8719     | 0.4675     | 1.1898       | 1.2146       | 0.9698     | 0.6147       | 0.6408   |           
200    | 2.8759     | 0.4518     | 1.2067       | 1.2174       | 0.9719     | 0.6276       | 0.6090   |           
210    | 2.8379     | 0.4145     | 1.2415       | 1.1819       | 0.9802     | 0.5937       | 0.6345   |           
220    | 2.8200     | 0.4411     | 1.1976       | 1.1812       | 0.9667     | 0.5316       | 0.6735   |           
230    | 2.8156     | 0.4054     | 1.2368       | 1.1734       | 0.9823     | 0.5931       | 0.6165   |           
240    | 2.7665     | 0.3640     | 1.2247       | 1.1778       | 0.9885     | 0.5457       | 0.5865   |           
250    | 2.8564     | 0.4369     | 1.2213       | 1.1982       | 0.9844     | 0.5571       | 0.6704   |           
260    | 2.8601     | 0.4353     | 1.2090       | 1.2158       | 0.9802     | 0.5089       | 0.5481   |           
270    | 2.7984     | 0.3702     | 1.2342       | 1.1940       | 0.9812     | 0.5258       | 0.5719   |           
280    | 2.7741     | 0.3384     | 1.2243       | 1.2113       | 0.9771     | 0.4704       | 0.5863   |           
290    | 2.8309     | 0.3563     | 1.2570       | 1.2177       | 0.9854     | 0.4946       | 0.5919   |           
300    | 2.9105     | 0.4030     | 1.2746       | 1.2330       | 0.9854     | 0.4363       | 0.5721   | (ADV 0.77)
310    | 2.8145     | 0.3597     | 1.2368       | 1.2180       | 0.9844     | 0.4907       | 0.6464   |           
320    | 2.8458     | 0.3630     | 1.2439       | 1.2390       | 0.9823     | 0.4311       | 0.6205   |           
330    | 2.8342     | 0.3392     | 1.2416       | 1.2534       | 0.9823     | 0.4240       | 0.5992   |           
340    | 2.8874     | 0.3736     | 1.2735       | 1.2403       | 0.9750     | 0.4508       | 0.5792   |           
350    | 2.8529     | 0.3554     | 1.2494       | 1.2481       | 0.9823     | 0.4521       | 0.5595   |           
360    | 2.8595     | 0.3604     | 1.2476       | 1.2515       | 0.9812     | 0.4510       | 0.5181   |           
370    | 2.8568     | 0.3428     | 1.2539       | 1.2602       | 0.9802     | 0.4673       | 0.6093   |           
380    | 2.8426     | 0.3343     | 1.2609       | 1.2474       | 0.9875     | 0.3983       | 0.6698   |           
390    | 2.8275     | 0.3298     | 1.2353       | 1.2624       | 0.9802     | 0.3581       | 0.4788   |           
400    | 2.8000     | 0.2835     | 1.2788       | 1.2376       | 0.9781     | 0.3758       | 0.5587   |           
410    | 2.8784     | 0.3401     | 1.3015       | 1.2369       | 0.9781     | 0.3342       | 0.5427   |           
420    | 2.8681     | 0.3130     | 1.2841       | 1.2710       | 0.9833     | 0.3441       | 0.5606   |           
