==========================================
Current Architecture: GeoSPA-Net (Fixed)
mcAPs (Real Anchors): [2, 3] (Indices: [1, 2])
Legacy APs (Virtual): [1, 4] (Indices: [0, 3])
==========================================

Start GeoSPA-Net Training Seed 42...
Epoch  | Total Loss | Tr Cls     | Tr Dom RSSI  | Tr Dom RTT   | Val T Acc  | Val T Entropy | Test MDE
------------------------------------------------------------------------------------------------------------------------
10     | 4.3582     | 1.9548     | 1.1336       | 1.2697       | 0.8635     | 3.1055       | 0.8097   |           
20     | 3.3712     | 1.2475     | 0.9600       | 1.1637       | 0.9313     | 2.4360       | 0.8784   | (ADV -0.29)
30     | 3.0193     | 0.9040     | 0.9923       | 1.1229       | 0.9448     | 1.9543       | 0.8252   |           
40     | 2.8951     | 0.7994     | 0.9655       | 1.1301       | 0.9521     | 1.6316       | 0.8333   |           
50     | 2.7300     | 0.6828     | 0.9537       | 1.0935       | 0.9583     | 1.3540       | 0.8104   | (ADV 0.28)
60     | 2.6965     | 0.6246     | 0.9699       | 1.1020       | 0.9677     | 1.3179       | 0.8660   | (ADV 0.31)
70     | 2.7084     | 0.6134     | 0.9783       | 1.1167       | 0.9719     | 1.2103       | 0.8709   | (ADV 0.37)
80     | 2.7100     | 0.6055     | 0.9808       | 1.1237       | 0.9656     | 1.1517       | 0.7684   |           
90     | 2.6948     | 0.5726     | 1.0096       | 1.1127       | 0.9604     | 1.0720       | 0.8705   |           
100    | 2.7703     | 0.5701     | 1.0599       | 1.1403       | 0.9688     | 0.9856       | 0.8366   | (ADV 0.48)
110    | 2.8202     | 0.5500     | 1.0893       | 1.1809       | 0.9563     | 1.0063       | 0.7538   |           
120    | 2.8506     | 0.5743     | 1.1068       | 1.1695       | 0.9646     | 0.9331       | 0.7469   | (ADV 0.50)
130    | 2.8478     | 0.5468     | 1.1186       | 1.1824       | 0.9646     | 0.8935       | 0.8211   |           
140    | 2.7993     | 0.4895     | 1.1208       | 1.1891       | 0.9573     | 0.8917       | 0.7943   |           
150    | 2.8971     | 0.5637     | 1.1458       | 1.1876       | 0.9667     | 0.8248       | 0.7681   |           
160    | 2.8099     | 0.5403     | 1.1169       | 1.1527       | 0.9448     | 0.8432       | 0.8013   |           
170    | 2.8195     | 0.5021     | 1.1558       | 1.1615       | 0.9729     | 0.7905       | 0.8531   | (ADV 0.58)
