==========================================
Current Architecture: GeoSPA-Net (Fixed)
mcAPs (Real Anchors): [1, 2] (Indices: [0, 1])
Legacy APs (Virtual): [3, 4] (Indices: [2, 3])
==========================================

Start GeoSPA-Net Training Seed 42...
Epoch  | Total Loss | Tr Cls     | Tr Dom RSSI  | Tr Dom RTT   | Val T Acc  | Val T Entropy | Test MDE
------------------------------------------------------------------------------------------------------------------------
10     | 4.4491     | 2.0310     | 1.1487       | 1.2695       | 0.8750     | 3.2062       | 0.9579   |           
20     | 3.3544     | 1.2591     | 0.9567       | 1.1387       | 0.9719     | 2.4723       | 0.9455   | (ADV -0.26)
30     | 3.0023     | 0.9289     | 0.9653       | 1.1082       | 0.9729     | 1.9156       | 0.8007   | (ADV 0.02)
40     | 2.8661     | 0.7976     | 0.9859       | 1.0826       | 0.9677     | 1.6220       | 0.7968   |           
50     | 2.6977     | 0.6779     | 0.9567       | 1.0631       | 0.9844     | 1.3055       | 0.7970   | (ADV 0.33)
60     | 2.6606     | 0.6147     | 0.9714       | 1.0745       | 0.9802     | 1.2168       | 0.7846   |           
70     | 2.7319     | 0.5996     | 1.0132       | 1.1190       | 0.9823     | 1.1071       | 0.7676   |           
80     | 2.6539     | 0.5687     | 0.9988       | 1.0864       | 0.9812     | 1.0380       | 0.8238   | (ADV 0.46)
90     | 2.6948     | 0.5419     | 1.0390       | 1.1139       | 0.9854     | 0.9636       | 0.7595   |           
100    | 2.7641     | 0.5474     | 1.0819       | 1.1347       | 0.9833     | 0.9311       | 0.7632   |           
110    | 2.7365     | 0.5387     | 1.0625       | 1.1354       | 0.9833     | 0.9095       | 0.8215   |           
120    | 2.7072     | 0.5127     | 1.0641       | 1.1303       | 0.9885     | 0.8856       | 0.8646   |           
130    | 2.6963     | 0.4909     | 1.0642       | 1.1411       | 0.9854     | 0.8067       | 0.8474   | (ADV 0.58)
140    | 2.7364     | 0.4965     | 1.0761       | 1.1637       | 0.9812     | 0.8163       | 0.9492   |           
150    | 2.8067     | 0.5215     | 1.1178       | 1.1674       | 0.9833     | 0.8329       | 0.7014   |           
160    | 2.8168     | 0.5402     | 1.1047       | 1.1719       | 0.9740     | 0.7929       | 0.8393   |           
170    | 2.7683     | 0.4620     | 1.1229       | 1.1834       | 0.9781     | 0.7605       | 0.9822   |           
180    | 2.7765     | 0.4490     | 1.1430       | 1.1845       | 0.9802     | 0.7602       | 0.9610   |           
190    | 2.8450     | 0.4949     | 1.1521       | 1.1981       | 0.9802     | 0.7829       | 0.9111   |           
200    | 2.8270     | 0.4783     | 1.1620       | 1.1867       | 0.9604     | 0.7319       | 0.7774   |           
210    | 2.8285     | 0.5014     | 1.1428       | 1.1843       | 0.9885     | 0.6674       | 0.9603   | (ADV 0.65)
220    | 2.7979     | 0.4626     | 1.1599       | 1.1754       | 0.9792     | 0.7038       | 1.0139   |           
230    | 2.8384     | 0.4810     | 1.1312       | 1.2262       | 0.9812     | 0.6782       | 0.6606   |           
240    | 2.7577     | 0.4215     | 1.1514       | 1.1848       | 0.9781     | 0.7389       | 0.7534   |           
250    | 2.8578     | 0.5012     | 1.1474       | 1.2092       | 0.9771     | 0.6507       | 0.8037   |           
260    | 2.8230     | 0.4643     | 1.1361       | 1.2225       | 0.9656     | 0.6997       | 0.7824   |           
270    | 2.7583     | 0.4203     | 1.1424       | 1.1956       | 0.9812     | 0.6416       | 0.7598   |           
280    | 2.8373     | 0.4246     | 1.1844       | 1.2283       | 0.9802     | 0.6005       | 0.7429   | (ADV 0.68)
290    | 2.8150     | 0.4095     | 1.1778       | 1.2277       | 0.9781     | 0.6332       | 0.7443   |           
300    | 2.8816     | 0.4483     | 1.1962       | 1.2371       | 0.9865     | 0.6069       | 0.9310   | (ADV 0.68)
310    | 2.8502     | 0.4006     | 1.2174       | 1.2322       | 0.9812     | 0.5577       | 0.7725   | (ADV 0.70)
320    | 2.8368     | 0.4060     | 1.2020       | 1.2288       | 0.9812     | 0.5966       | 0.9019   |           
330    | 2.8072     | 0.3948     | 1.1993       | 1.2130       | 0.9812     | 0.6153       | 0.9293   |           
340    | 2.8422     | 0.4030     | 1.2154       | 1.2238       | 0.9771     | 0.6407       | 0.8338   |           
350    | 2.8240     | 0.3845     | 1.1975       | 1.2420       | 0.9833     | 0.6036       | 0.9413   |           
360    | 2.8869     | 0.4326     | 1.2163       | 1.2379       | 0.9802     | 0.5787       | 0.9005   |           
370    | 2.9067     | 0.4406     | 1.2132       | 1.2528       | 0.9885     | 0.5775       | 0.8328   |           
380    | 2.8841     | 0.4203     | 1.2129       | 1.2509       | 0.9865     | 0.5659       | 0.8406   |           
390    | 2.8533     | 0.4128     | 1.2093       | 1.2312       | 0.9917     | 0.5766       | 0.9733   |           
400    | 2.7931     | 0.3388     | 1.2000       | 1.2543       | 0.9802     | 0.5573       | 0.7728   |           
410    | 2.8826     | 0.3966     | 1.2443       | 1.2416       | 0.9844     | 0.5693       | 0.8175   |           
420    | 2.8503     | 0.3914     | 1.2053       | 1.2536       | 0.9844     | 0.5616       | 0.7538   |           
430    | 2.8817     | 0.3887     | 1.2346       | 1.2584       | 0.9833     | 0.5131       | 0.7951   |           
440    | 2.8626     | 0.3823     | 1.2543       | 1.2259       | 0.9885     | 0.5831       | 0.9495   |           
450    | 2.8839     | 0.4065     | 1.2352       | 1.2421       | 0.9844     | 0.5227       | 0.7919   |           
460    | 2.9416     | 0.4177     | 1.2562       | 1.2677       | 0.9865     | 0.5182       | 0.8139   |           
470    | 2.9098     | 0.3858     | 1.2533       | 1.2706       | 0.9792     | 0.5548       | 0.9299   |           
480    | 2.8910     | 0.3737     | 1.2492       | 1.2681       | 0.9781     | 0.4840       | 0.8983   |           
490    | 2.8403     | 0.3241     | 1.2541       | 1.2620       | 0.9563     | 0.4708       | 0.7873   |           
500    | 2.8221     | 0.3261     | 1.2501       | 1.2459       | 0.9896     | 0.4559       | 0.8142   | (ADV 0.76)
Seed 42 | Src Acc: 98.2653 | Src MDE: 0.0258 | Tgt Acc: 40.2041 | Tgt MDE: 0.8142

Start GeoSPA-Net Training Seed 67...
Epoch  | Total Loss | Tr Cls     | Tr Dom RSSI  | Tr Dom RTT   | Val T Acc  | Val T Entropy | Test MDE
------------------------------------------------------------------------------------------------------------------------
10     | 4.4038     | 2.0079     | 1.1444       | 1.2515       | 0.9167     | 3.2236       | 0.8456   |           
20     | 3.3696     | 1.1900     | 1.0244       | 1.1552       | 0.9406     | 2.3372       | 0.6145   | (ADV -0.23)
30     | 3.0135     | 0.8864     | 1.0033       | 1.1237       | 0.9594     | 1.9055       | 0.6703   |           
40     | 2.7558     | 0.7094     | 0.9727       | 1.0737       | 0.9500     | 1.5362       | 0.6712   |           
50     | 2.7131     | 0.6632     | 0.9790       | 1.0709       | 0.9594     | 1.3680       | 0.6798   |           
60     | 2.5268     | 0.5284     | 0.9609       | 1.0375       | 0.9708     | 1.2630       | 0.6822   |           
70     | 2.6067     | 0.5559     | 0.9895       | 1.0613       | 0.9656     | 1.1753       | 0.6186   |           
80     | 2.6682     | 0.5546     | 1.0408       | 1.0728       | 0.9604     | 1.0538       | 0.7226   |           
90     | 2.6785     | 0.5439     | 1.0526       | 1.0820       | 0.9646     | 1.0088       | 0.7741   |           
100    | 2.7465     | 0.5308     | 1.0936       | 1.1221       | 0.9646     | 0.9413       | 0.7790   |           
110    | 2.7205     | 0.5131     | 1.0721       | 1.1353       | 0.9542     | 0.9204       | 0.8642   |           
120    | 2.7894     | 0.5317     | 1.1213       | 1.1364       | 0.9625     | 0.9442       | 0.7736   |           
130    | 2.6896     | 0.4744     | 1.1143       | 1.1009       | 0.9708     | 0.9217       | 0.7342   |           
140    | 2.7214     | 0.4628     | 1.1037       | 1.1549       | 0.9594     | 0.8217       | 0.8318   |           
150    | 2.7873     | 0.5344     | 1.1203       | 1.1327       | 0.9604     | 0.7613       | 0.6544   | (ADV 0.58)
160    | 2.7522     | 0.4809     | 1.1226       | 1.1487       | 0.9490     | 0.7334       | 0.8751   |           
170    | 2.7938     | 0.5167     | 1.1205       | 1.1567       | 0.9573     | 0.8320       | 0.6964   |           
180    | 2.7778     | 0.4912     | 1.1199       | 1.1666       | 0.9698     | 0.7907       | 0.8411   |           
190    | 2.7591     | 0.4571     | 1.1229       | 1.1791       | 0.9698     | 0.7757       | 0.8209   |           
200    | 2.7683     | 0.4830     | 1.1259       | 1.1594       | 0.9729     | 0.8532       | 0.7748   |           
210    | 2.7705     | 0.4847     | 1.1108       | 1.1750       | 0.9594     | 0.8008       | 0.8479   |           
220    | 2.7771     | 0.4290     | 1.1540       | 1.1942       | 0.9719     | 0.7420       | 0.9054   |           
230    | 2.8169     | 0.4445     | 1.1604       | 1.2120       | 0.9708     | 0.7015       | 0.7962   |           
240    | 2.7787     | 0.4270     | 1.1488       | 1.2029       | 0.9458     | 0.6797       | 0.6803   |           
250    | 2.7887     | 0.4241     | 1.1433       | 1.2212       | 0.9698     | 0.6860       | 0.6700   |           
260    | 2.7937     | 0.4449     | 1.1362       | 1.2127       | 0.9604     | 0.6942       | 0.6133   |           
270    | 2.8444     | 0.4510     | 1.1712       | 1.2222       | 0.9688     | 0.6537       | 0.9139   |           
280    | 2.7882     | 0.4326     | 1.1402       | 1.2154       | 0.9594     | 0.6701       | 0.7976   |           
290    | 2.8010     | 0.4154     | 1.1632       | 1.2224       | 0.9708     | 0.7096       | 0.6725   |           
300    | 2.8300     | 0.4238     | 1.1827       | 1.2235       | 0.9677     | 0.6027       | 0.7808   | (ADV 0.67)
310    | 2.8855     | 0.4637     | 1.2035       | 1.2183       | 0.9583     | 0.6482       | 0.8819   |           
320    | 2.8261     | 0.4299     | 1.1817       | 1.2145       | 0.9771     | 0.6875       | 0.9175   |           
330    | 2.8660     | 0.4224     | 1.1880       | 1.2556       | 0.9646     | 0.6129       | 0.8729   |           
340    | 2.8880     | 0.4406     | 1.2044       | 1.2429       | 0.9688     | 0.5935       | 0.7610   |           
350    | 2.8274     | 0.3980     | 1.1907       | 1.2387       | 0.9552     | 0.6532       | 0.7684   |           
360    | 2.8616     | 0.4224     | 1.1887       | 1.2505       | 0.9729     | 0.5510       | 0.6705   | (ADV 0.70)
