==========================================
Current Architecture: GeoSPA-Net (Fixed)
mcAPs (Real Anchors): [1, 3] (Indices: [0, 2])
Legacy APs (Virtual): [2, 4] (Indices: [1, 3])
==========================================

Start GeoSPA-Net Training Seed 42...
Epoch  | Total Loss | Tr Cls     | Tr Dom RSSI  | Tr Dom RTT   | Val T Acc  | Val T Entropy | Test MDE
------------------------------------------------------------------------------------------------------------------------
10     | 4.4197     | 2.0130     | 1.1448       | 1.2619       | 0.8292     | 3.1678       | 0.8094   |           
20     | 3.3932     | 1.2884     | 0.9522       | 1.1527       | 0.9354     | 2.5025       | 0.9286   | (ADV -0.32)
30     | 3.0058     | 0.9134     | 0.9544       | 1.1381       | 0.9500     | 1.9697       | 0.9504   | (ADV -0.03)
40     | 2.9018     | 0.8538     | 0.9577       | 1.0904       | 0.9510     | 1.6595       | 0.9146   | (ADV 0.12)
50     | 2.7998     | 0.7229     | 0.9607       | 1.1163       | 0.9448     | 1.4539       | 0.8215   | (ADV 0.22)
60     | 2.7241     | 0.6500     | 0.9905       | 1.0835       | 0.9458     | 1.3178       | 0.8501   |           
70     | 2.7662     | 0.6567     | 1.0046       | 1.1049       | 0.9604     | 1.2419       | 0.8157   |           
80     | 2.6841     | 0.6076     | 0.9727       | 1.1038       | 0.9604     | 1.2081       | 0.8850   |           
90     | 2.7777     | 0.6229     | 1.0273       | 1.1275       | 0.9583     | 1.0624       | 0.8530   | (ADV 0.43)
100    | 2.7689     | 0.5999     | 1.0412       | 1.1279       | 0.9563     | 1.0788       | 0.8845   |           
110    | 2.8116     | 0.5685     | 1.0751       | 1.1680       | 0.9615     | 0.9389       | 0.8205   | (ADV 0.49)
120    | 2.7976     | 0.5903     | 1.0596       | 1.1477       | 0.9625     | 0.9642       | 0.8137   |           
130    | 2.8622     | 0.5856     | 1.1124       | 1.1642       | 0.9479     | 0.8808       | 0.8309   |           
140    | 2.8030     | 0.5134     | 1.1053       | 1.1843       | 0.9594     | 0.9498       | 0.8736   |           
150    | 2.8600     | 0.5578     | 1.1017       | 1.2004       | 0.9490     | 0.9374       | 0.7906   |           
160    | 2.9033     | 0.6011     | 1.1127       | 1.1895       | 0.9583     | 0.9030       | 0.8390   |           
170    | 2.8255     | 0.5214     | 1.1077       | 1.1963       | 0.9646     | 0.8097       | 0.8224   |           
180    | 2.8078     | 0.5011     | 1.1164       | 1.1902       | 0.9604     | 0.8098       | 0.8758   |           
190    | 2.8630     | 0.5328     | 1.1340       | 1.1963       | 0.9573     | 0.7527       | 0.8209   | (ADV 0.58)
200    | 2.9624     | 0.5747     | 1.1805       | 1.2072       | 0.9479     | 0.7449       | 0.8104   |           
210    | 2.9313     | 0.5521     | 1.1932       | 1.1860       | 0.9698     | 0.7570       | 0.7868   |           
220    | 2.8890     | 0.5362     | 1.1649       | 1.1879       | 0.9625     | 0.7267       | 0.7657   |           
230    | 2.9071     | 0.5338     | 1.1911       | 1.1821       | 0.9604     | 0.7217       | 0.7106   |           
240    | 2.8819     | 0.4890     | 1.2007       | 1.1922       | 0.9552     | 0.6957       | 0.6705   |           
250    | 2.9029     | 0.5139     | 1.2099       | 1.1791       | 0.9698     | 0.6919       | 0.7057   |           
260    | 2.9253     | 0.5139     | 1.1995       | 1.2119       | 0.9437     | 0.6879       | 0.7585   |           
270    | 2.9001     | 0.5032     | 1.2004       | 1.1965       | 0.9708     | 0.6438       | 0.7587   |           
280    | 2.9131     | 0.4634     | 1.2419       | 1.2077       | 0.9573     | 0.6664       | 0.7938   |           
290    | 2.9380     | 0.5009     | 1.2407       | 1.1964       | 0.9583     | 0.6817       | 0.8047   |           
300    | 2.9747     | 0.5141     | 1.2383       | 1.2224       | 0.9542     | 0.6274       | 0.7705   |           
310    | 2.9500     | 0.4867     | 1.2468       | 1.2166       | 0.9594     | 0.5904       | 0.7227   |           
320    | 2.8949     | 0.4753     | 1.2131       | 1.2065       | 0.9583     | 0.5697       | 0.7489   |           
330    | 2.8487     | 0.4354     | 1.2029       | 1.2104       | 0.9490     | 0.6044       | 0.7447   |           
340    | 2.9044     | 0.4866     | 1.2009       | 1.2169       | 0.9646     | 0.6242       | 0.7889   |           
350    | 2.9311     | 0.4915     | 1.2408       | 1.1988       | 0.9479     | 0.6627       | 0.7750   |           
360    | 2.9318     | 0.4768     | 1.2416       | 1.2134       | 0.9573     | 0.6691       | 0.7263   |           
370    | 2.9543     | 0.4789     | 1.2505       | 1.2249       | 0.9646     | 0.6165       | 0.7626   |           
380    | 2.9198     | 0.4642     | 1.2431       | 1.2124       | 0.9594     | 0.5848       | 0.6971   |           
390    | 2.9518     | 0.4713     | 1.2350       | 1.2454       | 0.9594     | 0.5987       | 0.7233   |           
400    | 2.8904     | 0.4123     | 1.2523       | 1.2258       | 0.9708     | 0.6091       | 0.7620   |           
410    | 2.9246     | 0.4467     | 1.2420       | 1.2359       | 0.9552     | 0.5375       | 0.7592   |           
420    | 2.9103     | 0.4314     | 1.2636       | 1.2153       | 0.9646     | 0.5450       | 0.6955   |           
430    | 2.9150     | 0.4432     | 1.2698       | 1.2020       | 0.9667     | 0.5313       | 0.6674   | (ADV 0.70)
440    | 2.9099     | 0.4487     | 1.2529       | 1.2082       | 0.9646     | 0.6035       | 0.6975   |           
450    | 2.8677     | 0.4326     | 1.2262       | 1.2089       | 0.9563     | 0.6062       | 0.6930   |           
460    | 2.9574     | 0.4530     | 1.2552       | 1.2491       | 0.9573     | 0.5280       | 0.7272   |           
470    | 2.8958     | 0.4308     | 1.2394       | 1.2256       | 0.9635     | 0.5543       | 0.6628   |           
480    | 2.8812     | 0.4018     | 1.2409       | 1.2385       | 0.9531     | 0.5669       | 0.7636   |           
490    | 2.8429     | 0.3831     | 1.2550       | 1.2047       | 0.9656     | 0.5540       | 0.6709   |           
500    | 2.9000     | 0.4069     | 1.2612       | 1.2319       | 0.9615     | 0.5604       | 0.6924   |           
Seed 42 | Src Acc: 96.0204 | Src MDE: 0.0601 | Tgt Acc: 37.5510 | Tgt MDE: 0.6881

Start GeoSPA-Net Training Seed 67...
Epoch  | Total Loss | Tr Cls     | Tr Dom RSSI  | Tr Dom RTT   | Val T Acc  | Val T Entropy | Test MDE
------------------------------------------------------------------------------------------------------------------------
10     | 4.4309     | 2.0115     | 1.1387       | 1.2807       | 0.8865     | 3.2479       | 0.9483   |           
20     | 3.4110     | 1.2519     | 0.9716       | 1.1876       | 0.9313     | 2.3970       | 0.8801   | (ADV -0.27)
30     | 3.0724     | 0.9617     | 0.9844       | 1.1263       | 0.9469     | 1.9123       | 0.9055   | (ADV -0.01)
40     | 2.8642     | 0.8054     | 0.9741       | 1.0846       | 0.9458     | 1.6524       | 0.9506   | (ADV 0.12)
50     | 2.7843     | 0.7354     | 0.9671       | 1.0819       | 0.9510     | 1.4611       | 0.9130   |           
60     | 2.6771     | 0.6103     | 0.9844       | 1.0824       | 0.9656     | 1.3256       | 0.8959   | (ADV 0.30)
70     | 2.7698     | 0.6574     | 1.0073       | 1.1052       | 0.9542     | 1.2575       | 0.8671   |           
80     | 2.8245     | 0.6428     | 1.0842       | 1.0975       | 0.9583     | 1.1902       | 0.8419   |           
90     | 2.7809     | 0.6131     | 1.0513       | 1.1165       | 0.9604     | 1.1147       | 0.7724   |           
100    | 2.8354     | 0.5914     | 1.0854       | 1.1587       | 0.9615     | 1.0706       | 0.8814   |           
110    | 2.8330     | 0.5902     | 1.0848       | 1.1580       | 0.9563     | 0.9907       | 0.8159   |           
120    | 2.9705     | 0.6237     | 1.1400       | 1.2068       | 0.9656     | 1.0474       | 0.8659   |           
130    | 2.8574     | 0.5650     | 1.1249       | 1.1675       | 0.9521     | 0.9723       | 0.7271   |           
140    | 2.8858     | 0.5738     | 1.1267       | 1.1854       | 0.9521     | 0.9231       | 0.8512   |           
150    | 2.9209     | 0.5957     | 1.1290       | 1.1962       | 0.9542     | 0.9074       | 0.7743   |           
160    | 2.8790     | 0.5738     | 1.1271       | 1.1780       | 0.9604     | 0.9159       | 0.7774   |           
170    | 2.8849     | 0.5352     | 1.1644       | 1.1853       | 0.9573     | 0.8787       | 0.9251   |           
180    | 2.8808     | 0.5683     | 1.1630       | 1.1495       | 0.9396     | 0.8025       | 0.8341   |           
190    | 2.9180     | 0.5466     | 1.1863       | 1.1851       | 0.9427     | 0.7615       | 0.7398   |           
200    | 2.8698     | 0.5256     | 1.1744       | 1.1699       | 0.9479     | 0.7703       | 0.7655   |           
210    | 2.9613     | 0.5824     | 1.1825       | 1.1964       | 0.9594     | 0.7643       | 0.8438   |           
220    | 2.8966     | 0.5308     | 1.1995       | 1.1662       | 0.9469     | 0.7337       | 0.8840   |           
230    | 2.9053     | 0.5250     | 1.1786       | 1.2017       | 0.9646     | 0.7387       | 0.9689   |           
240    | 2.9259     | 0.5170     | 1.1870       | 1.2219       | 0.9417     | 0.7218       | 0.8983   |           
250    | 2.8400     | 0.4623     | 1.1781       | 1.1996       | 0.9510     | 0.6971       | 0.8523   |           
260    | 2.8847     | 0.4924     | 1.2138       | 1.1784       | 0.9458     | 0.7062       | 0.9334   |           
270    | 2.9475     | 0.5205     | 1.2176       | 1.2093       | 0.9458     | 0.7270       | 0.8679   |           
280    | 2.9234     | 0.5291     | 1.2207       | 1.1735       | 0.9531     | 0.6730       | 0.8938   |           
290    | 2.9043     | 0.4919     | 1.2082       | 1.2042       | 0.9521     | 0.6186       | 0.8522   |           
300    | 2.8891     | 0.4482     | 1.2218       | 1.2191       | 0.9563     | 0.6156       | 0.8539   |           
310    | 2.9885     | 0.5299     | 1.2442       | 1.2144       | 0.9521     | 0.6781       | 0.8468   |           
320    | 2.8651     | 0.4538     | 1.2136       | 1.1978       | 0.9531     | 0.6434       | 0.8933   |           
330    | 2.8808     | 0.4382     | 1.2173       | 1.2253       | 0.9615     | 0.6347       | 0.9317   |           
340    | 2.9181     | 0.5147     | 1.2019       | 1.2015       | 0.9635     | 0.5954       | 0.8691   | (ADV 0.67)
350    | 2.8429     | 0.4692     | 1.2023       | 1.1714       | 0.9333     | 0.6381       | 0.8979   |           
360    | 2.8934     | 0.4563     | 1.2319       | 1.2052       | 0.9625     | 0.6147       | 0.7336   |           
370    | 2.8558     | 0.4644     | 1.2066       | 1.1849       | 0.9583     | 0.6319       | 0.7299   |           
380    | 2.9171     | 0.4947     | 1.2227       | 1.1997       | 0.9615     | 0.6145       | 0.7089   |           
390    | 2.8746     | 0.4695     | 1.2210       | 1.1841       | 0.9563     | 0.6162       | 0.8062   |           
400    | 2.8718     | 0.4423     | 1.2218       | 1.2078       | 0.9635     | 0.5993       | 0.8339   |           
410    | 2.8749     | 0.4362     | 1.2249       | 1.2138       | 0.9615     | 0.6336       | 0.9577   |           
420    | 2.9030     | 0.4669     | 1.2161       | 1.2200       | 0.9688     | 0.5716       | 0.7988   |           
