Timestamp,Label,True_X,True_Y,RSSI_1,RSSI_2,RSSI_3,RSSI_4,Pseudo_RTT_1,Pseudo_RTT_2,Pseudo_RTT_3,Pseudo_RTT_4
1767276229378,1-1,0.0,0.0,-60.0,-63.0,-49.0,-72.0,3.1742728,5.770228,0.12135947,9.073666
1767276229651,1-1,0.0,0.0,-61.0,-64.0,-49.0,-70.0,3.6996512,5.429256,0.12135947,8.633552
1767276229822,1-1,0.0,0.0,-61.0,-64.0,-54.0,-70.0,3.6996512,5.429256,1.3336484,8.633552
1767276230057,1-1,0.0,0.0,-61.0,-63.0,-54.0,-69.0,3.6996512,5.770228,1.3336484,8.73549
1767276230273,1-1,0.0,0.0,-60.0,-63.0,-52.0,-68.0,3.1742728,5.770228,1.5158904,8.863414
1767276230466,1-1,0.0,0.0,-60.0,-64.0,-50.0,-68.0,3.1742728,5.429256,0.29585257,8.863414
1767276230667,1-1,0.0,0.0,-61.0,-64.0,-52.0,-68.0,3.6996512,5.429256,1.5158904,8.863414
1767276230875,1-1,0.0,0.0,-61.0,-64.0,-52.0,-68.0,3.6996512,5.429256,1.5158904,8.863414
1767276231049,1-1,0.0,0.0,-60.0,-63.0,-50.0,-68.0,3.1742728,5.770228,0.29585257,8.863414
1767276231289,1-1,0.0,0.0,-61.0,-63.0,-50.0,-69.0,3.6996512,5.770228,0.29585257,8.73549
1767276231491,1-1,0.0,0.0,-61.0,-63.0,-48.0,-69.0,3.6996512,5.770228,0.3619534,8.73549
1767276231694,1-1,0.0,0.0,-61.0,-63.0,-50.0,-69.0,3.6996512,5.770228,0.29585257,8.73549
1767276231901,1-1,0.0,0.0,-61.0,-64.0,-51.0,-69.0,3.6996512,5.429256,0.66173625,8.73549
1767276232108,1-1,0.0,0.0,-61.0,-64.0,-50.0,-69.0,3.6996512,5.429256,0.29585257,8.73549
1767276232317,1-1,0.0,0.0,-61.0,-64.0,-48.0,-69.0,3.6996512,5.429256,0.3619534,8.73549
1767276232525,1-1,0.0,0.0,-61.0,-64.0,-50.0,-69.0,3.6996512,5.429256,0.29585257,8.73549
1767276232750,1-1,0.0,0.0,-61.0,-64.0,-50.0,-65.0,3.6996512,5.429256,0.29585257,7.872086
1767276232923,1-1,0.0,0.0,-61.0,-63.0,-50.0,-68.0,3.6996512,5.770228,0.29585257,8.863414
1767276233158,1-1,0.0,0.0,-61.0,-64.0,-50.0,-66.0,3.6996512,5.429256,0.29585257,8.46435
1767276233369,1-1,0.0,0.0,-61.0,-64.0,-43.0,-68.0,3.6996512,5.429256,-0.7489779,8.863414
1767276233569,1-1,0.0,0.0,-61.0,-64.0,-51.0,-68.0,3.6996512,5.429256,0.66173625,8.863414
1767276233791,1-1,0.0,0.0,-61.0,-64.0,-52.0,-68.0,3.6996512,5.429256,1.5158904,8.863414
1767276233989,1-1,0.0,0.0,-61.0,-64.0,-45.0,-68.0,3.6996512,5.429256,-0.64419854,8.863414
1767276234174,1-1,0.0,0.0,-61.0,-64.0,-52.0,-68.0,3.6996512,5.429256,1.5158904,8.863414
1767276234403,1-1,0.0,0.0,-61.0,-64.0,-51.0,-68.0,3.6996512,5.429256,0.66173625,8.863414
1767276234612,1-1,0.0,0.0,-61.0,-64.0,-51.0,-68.0,3.6996512,5.429256,0.66173625,8.863414
1767276234812,1-1,0.0,0.0,-61.0,-64.0,-52.0,-68.0,3.6996512,5.429256,1.5158904,8.863414
1767276235027,1-1,0.0,0.0,-61.0,-64.0,-52.0,-68.0,3.6996512,5.429256,1.5158904,8.863414
1767276235252,1-1,0.0,0.0,-61.0,-64.0,-51.0,-68.0,3.6996512,5.429256,0.66173625,8.863414
1767276235446,1-1,0.0,0.0,-61.0,-64.0,-50.0,-68.0,3.6996512,5.429256,0.29585257,8.863414
1767276235653,1-1,0.0,0.0,-61.0,-64.0,-50.0,-68.0,3.6996512,5.429256,0.29585257,8.863414
1767276235833,1-1,0.0,0.0,-61.0,-64.0,-51.0,-68.0,3.6996512,5.429256,0.66173625,8.863414
1767276236075,1-1,0.0,0.0,-61.0,-64.0,-52.0,-68.0,3.6996512,5.429256,1.5158904,8.863414
1767276236263,1-1,0.0,0.0,-61.0,-64.0,-51.0,-68.0,3.6996512,5.429256,0.66173625,8.863414
1767276236513,1-1,0.0,0.0,-61.0,-64.0,-51.0,-68.0,3.6996512,5.429256,0.66173625,8.863414
1767276236709,1-1,0.0,0.0,-61.0,-64.0,-51.0,-69.0,3.6996512,5.429256,0.66173625,8.73549
1767276236903,1-1,0.0,0.0,-61.0,-64.0,-51.0,-69.0,3.6996512,5.429256,0.66173625,8.73549
1767276237134,1-1,0.0,0.0,-61.0,-64.0,-50.0,-68.0,3.6996512,5.429256,0.29585257,8.863414
1767276237334,1-1,0.0,0.0,-61.0,-64.0,-52.0,-65.0,3.6996512,5.429256,1.5158904,7.872086
1767276237548,1-1,0.0,0.0,-61.0,-64.0,-52.0,-68.0,3.6996512,5.429256,1.5158904,8.863414
1767276237756,1-1,0.0,0.0,-61.0,-64.0,-52.0,-68.0,3.6996512,5.429256,1.5158904,8.863414
1767276237962,1-1,0.0,0.0,-61.0,-64.0,-46.0,-68.0,3.6996512,5.429256,-0.6638205,8.863414
1767276238172,1-1,0.0,0.0,-61.0,-64.0,-52.0,-68.0,3.6996512,5.429256,1.5158904,8.863414
1767276238380,1-1,0.0,0.0,-61.0,-64.0,-53.0,-68.0,3.6996512,5.429256,1.4743234,8.863414
1767276238573,1-1,0.0,0.0,-61.0,-64.0,-53.0,-66.0,3.6996512,5.429256,1.4743234,8.46435
1767276238778,1-1,0.0,0.0,-60.0,-64.0,-52.0,-64.0,3.1742728,5.429256,1.5158904,6.3297405
1767276238991,1-1,0.0,0.0,-61.0,-64.0,-52.0,-68.0,3.6996512,5.429256,1.5158904,8.863414
1767276239203,1-1,0.0,0.0,-61.0,-64.0,-52.0,-68.0,3.6996512,5.429256,1.5158904,8.863414
1767276239408,1-1,0.0,0.0,-61.0,-64.0,-52.0,-68.0,3.6996512,5.429256,1.5158904,8.863414
1767276239615,1-1,0.0,0.0,-61.0,-64.0,-52.0,-68.0,3.6996512,5.429256,1.5158904,8.863414
1767276239841,1-1,0.0,0.0,-61.0,-64.0,-52.0,-68.0,3.6996512,5.429256,1.5158904,8.863414
1767276240045,1-1,0.0,0.0,-61.0,-64.0,-53.0,-68.0,3.6996512,5.429256,1.4743234,8.863414
1767276240256,1-1,0.0,0.0,-61.0,-64.0,-51.0,-68.0,3.6996512,5.429256,0.66173625,8.863414
1767276240483,1-1,0.0,0.0,-61.0,-64.0,-51.0,-68.0,3.6996512,5.429256,0.66173625,8.863414
1767276240665,1-1,0.0,0.0,-61.0,-64.0,-53.0,-68.0,3.6996512,5.429256,1.4743234,8.863414
1767276240864,1-1,0.0,0.0,-61.0,-64.0,-53.0,-68.0,3.6996512,5.429256,1.4743234,8.863414
1767276241098,1-1,0.0,0.0,-61.0,-64.0,-53.0,-68.0,3.6996512,5.429256,1.4743234,8.863414
1767276241290,1-1,0.0,0.0,-61.0,-64.0,-53.0,-68.0,3.6996512,5.429256,1.4743234,8.863414
1767276241529,1-1,0.0,0.0,-61.0,-64.0,-53.0,-68.0,3.6996512,5.429256,1.4743234,8.863414
1767276241705,1-1,0.0,0.0,-61.0,-64.0,-53.0,-68.0,3.6996512,5.429256,1.4743234,8.863414
1767276241938,1-1,0.0,0.0,-61.0,-64.0,-52.0,-68.0,3.6996512,5.429256,1.5158904,8.863414
1767276242139,1-1,0.0,0.0,-61.0,-64.0,-52.0,-68.0,3.6996512,5.429256,1.5158904,8.863414
1767276242346,1-1,0.0,0.0,-61.0,-64.0,-53.0,-68.0,3.6996512,5.429256,1.4743234,8.863414
1767276242550,1-1,0.0,0.0,-61.0,-64.0,-54.0,-68.0,3.6996512,5.429256,1.3336484,8.863414
1767276242733,1-1,0.0,0.0,-61.0,-64.0,-54.0,-68.0,3.6996512,5.429256,1.3336484,8.863414
1767276242963,1-1,0.0,0.0,-61.0,-64.0,-54.0,-68.0,3.6996512,5.429256,1.3336484,8.863414
1767276243163,1-1,0.0,0.0,-61.0,-64.0,-54.0,-68.0,3.6996512,5.429256,1.3336484,8.863414
1767276243369,1-1,0.0,0.0,-61.0,-64.0,-54.0,-68.0,3.6996512,5.429256,1.3336484,8.863414
1767276243576,1-1,0.0,0.0,-61.0,-64.0,-54.0,-68.0,3.6996512,5.429256,1.3336484,8.863414
1767276243778,1-1,0.0,0.0,-61.0,-64.0,-54.0,-68.0,3.6996512,5.429256,1.3336484,8.863414
1767276243983,1-1,0.0,0.0,-62.0,-64.0,-51.0,-68.0,4.2023225,5.429256,0.66173625,8.863414
1767276244213,1-1,0.0,0.0,-61.0,-64.0,-53.0,-65.0,3.6996512,5.429256,1.4743234,7.872086
1767276244410,1-1,0.0,0.0,-60.0,-64.0,-53.0,-68.0,3.1742728,5.429256,1.4743234,8.863414
1767276244645,1-1,0.0,0.0,-59.0,-64.0,-47.0,-68.0,2.674464,5.429256,-0.5457941,8.863414
1767276244827,1-1,0.0,0.0,-61.0,-64.0,-54.0,-68.0,3.6996512,5.429256,1.3336484,8.863414
1767276245031,1-1,0.0,0.0,-60.0,-64.0,-54.0,-68.0,3.1742728,5.429256,1.3336484,8.863414
1767276245237,1-1,0.0,0.0,-60.0,-64.0,-54.0,-65.0,3.1742728,5.429256,1.3336484,7.872086
1767276245452,1-1,0.0,0.0,-61.0,-64.0,-54.0,-68.0,3.6996512,5.429256,1.3336484,8.863414
1767276245664,1-1,0.0,0.0,-61.0,-64.0,-54.0,-68.0,3.6996512,5.429256,1.3336484,8.863414
1767276245868,1-1,0.0,0.0,-61.0,-64.0,-54.0,-68.0,3.6996512,5.429256,1.3336484,8.863414
1767276246071,1-1,0.0,0.0,-61.0,-64.0,-54.0,-68.0,3.6996512,5.429256,1.3336484,8.863414
1767276246281,1-1,0.0,0.0,-61.0,-64.0,-54.0,-68.0,3.6996512,5.429256,1.3336484,8.863414
1767276246486,1-1,0.0,0.0,-61.0,-64.0,-54.0,-68.0,3.6996512,5.429256,1.3336484,8.863414
1767276246696,1-1,0.0,0.0,-61.0,-64.0,-54.0,-68.0,3.6996512,5.429256,1.3336484,8.863414
1767276246918,1-1,0.0,0.0,-61.0,-64.0,-51.0,-68.0,3.6996512,5.429256,0.66173625,8.863414
1767276247111,1-1,0.0,0.0,-61.0,-64.0,-52.0,-68.0,3.6996512,5.429256,1.5158904,8.863414
1767276247337,1-1,0.0,0.0,-61.0,-64.0,-53.0,-68.0,3.6996512,5.429256,1.4743234,8.863414
1767276247549,1-1,0.0,0.0,-61.0,-64.0,-51.0,-69.0,3.6996512,5.429256,0.66173625,8.73549
1767276247727,1-1,0.0,0.0,-61.0,-64.0,-46.0,-68.0,3.6996512,5.429256,-0.6638205,8.863414
1767276247985,1-1,0.0,0.0,-61.0,-64.0,-54.0,-69.0,3.6996512,5.429256,1.3336484,8.73549
1767276248180,1-1,0.0,0.0,-61.0,-64.0,-54.0,-68.0,3.6996512,5.429256,1.3336484,8.863414
1767276248389,1-1,0.0,0.0,-61.0,-64.0,-53.0,-69.0,3.6996512,5.429256,1.4743234,8.73549
1767276248597,1-1,0.0,0.0,-59.0,-63.0,-54.0,-68.0,2.674464,5.770228,1.3336484,8.863414
1767276248800,1-1,0.0,0.0,-61.0,-64.0,-54.0,-65.0,3.6996512,5.429256,1.3336484,7.872086
1767276249024,1-1,0.0,0.0,-61.0,-64.0,-54.0,-69.0,3.6996512,5.429256,1.3336484,8.73549
1767276249216,1-1,0.0,0.0,-61.0,-64.0,-52.0,-69.0,3.6996512,5.429256,1.5158904,8.73549
1767276249436,1-1,0.0,0.0,-61.0,-64.0,-53.0,-68.0,3.6996512,5.429256,1.4743234,8.863414
1767276249622,1-1,0.0,0.0,-61.0,-64.0,-52.0,-68.0,3.6996512,5.429256,1.5158904,8.863414
1767276249847,1-1,0.0,0.0,-61.0,-64.0,-46.0,-66.0,3.6996512,5.429256,-0.6638205,8.46435
1767276250045,1-1,0.0,0.0,-60.0,-64.0,-47.0,-69.0,3.1742728,5.429256,-0.5457941,8.73549
1767276250244,1-1,0.0,0.0,-61.0,-64.0,-53.0,-68.0,3.6996512,5.429256,1.4743234,8.863414
1767276250467,1-1,0.0,0.0,-61.0,-64.0,-54.0,-69.0,3.6996512,5.429256,1.3336484,8.73549
1767276250665,1-1,0.0,0.0,-59.0,-64.0,-53.0,-68.0,2.674464,5.429256,1.4743234,8.863414
1767276250893,1-1,0.0,0.0,-61.0,-64.0,-54.0,-69.0,3.6996512,5.429256,1.3336484,8.73549
1767276251112,1-1,0.0,0.0,-60.0,-64.0,-54.0,-69.0,3.1742728,5.429256,1.3336484,8.73549
1767276251292,1-1,0.0,0.0,-61.0,-64.0,-53.0,-68.0,3.6996512,5.429256,1.4743234,8.863414
1767276251512,1-1,0.0,0.0,-61.0,-64.0,-53.0,-69.0,3.6996512,5.429256,1.4743234,8.73549
1767276251729,1-1,0.0,0.0,-61.0,-64.0,-52.0,-68.0,3.6996512,5.429256,1.5158904,8.863414
1767276251925,1-1,0.0,0.0,-61.0,-64.0,-54.0,-69.0,3.6996512,5.429256,1.3336484,8.73549
1767276252112,1-1,0.0,0.0,-61.0,-64.0,-53.0,-69.0,3.6996512,5.429256,1.4743234,8.73549
1767276252346,1-1,0.0,0.0,-61.0,-64.0,-53.0,-69.0,3.6996512,5.429256,1.4743234,8.73549
1767276252552,1-1,0.0,0.0,-61.0,-64.0,-51.0,-69.0,3.6996512,5.429256,0.66173625,8.73549
1767276252758,1-1,0.0,0.0,-61.0,-64.0,-48.0,-69.0,3.6996512,5.429256,0.3619534,8.73549
1767276252996,1-1,0.0,0.0,-61.0,-64.0,-54.0,-69.0,3.6996512,5.429256,1.3336484,8.73549
1767276253168,1-1,0.0,0.0,-61.0,-64.0,-54.0,-69.0,3.6996512,5.429256,1.3336484,8.73549
1767276253368,1-1,0.0,0.0,-61.0,-64.0,-54.0,-69.0,3.6996512,5.429256,1.3336484,8.73549
1767276253610,1-1,0.0,0.0,-61.0,-64.0,-54.0,-69.0,3.6996512,5.429256,1.3336484,8.73549
1767276253803,1-1,0.0,0.0,-61.0,-64.0,-54.0,-69.0,3.6996512,5.429256,1.3336484,8.73549
1767276254029,1-1,0.0,0.0,-61.0,-64.0,-54.0,-69.0,3.6996512,5.429256,1.3336484,8.73549
1767276254227,1-1,0.0,0.0,-62.0,-64.0,-47.0,-68.0,4.2023225,5.429256,-0.5457941,8.863414
1767276254449,1-1,0.0,0.0,-60.0,-64.0,-54.0,-68.0,3.1742728,5.429256,1.3336484,8.863414
1767276254657,1-1,0.0,0.0,-61.0,-64.0,-54.0,-68.0,3.6996512,5.429256,1.3336484,8.863414
1767276254857,1-1,0.0,0.0,-61.0,-64.0,-54.0,-68.0,3.6996512,5.429256,1.3336484,8.863414
1767276255064,1-1,0.0,0.0,-60.0,-64.0,-54.0,-69.0,3.1742728,5.429256,1.3336484,8.73549
1767276255275,1-1,0.0,0.0,-62.0,-64.0,-54.0,-68.0,4.2023225,5.429256,1.3336484,8.863414
1767276255460,1-1,0.0,0.0,-61.0,-63.0,-46.0,-67.0,3.6996512,5.770228,-0.6638205,8.576704
1767276255702,1-1,0.0,0.0,-62.0,-64.0,-54.0,-68.0,4.2023225,5.429256,1.3336484,8.863414
1767276255895,1-1,0.0,0.0,-62.0,-64.0,-54.0,-68.0,4.2023225,5.429256,1.3336484,8.863414
1767276256115,1-1,0.0,0.0,-62.0,-64.0,-54.0,-68.0,4.2023225,5.429256,1.3336484,8.863414
1767276256312,1-1,0.0,0.0,-62.0,-64.0,-54.0,-69.0,4.2023225,5.429256,1.3336484,8.73549
1767276256533,1-1,0.0,0.0,-62.0,-65.0,-54.0,-69.0,4.2023225,4.976663,1.3336484,8.73549
1767276256729,1-1,0.0,0.0,-62.0,-64.0,-54.0,-69.0,4.2023225,5.429256,1.3336484,8.73549
1767276256963,1-1,0.0,0.0,-61.0,-64.0,-54.0,-69.0,3.6996512,5.429256,1.3336484,8.73549
1767276257139,1-1,0.0,0.0,-61.0,-64.0,-54.0,-68.0,3.6996512,5.429256,1.3336484,8.863414
1767276257356,1-1,0.0,0.0,-62.0,-64.0,-54.0,-68.0,4.2023225,5.429256,1.3336484,8.863414
1767276257555,1-1,0.0,0.0,-61.0,-64.0,-54.0,-68.0,3.6996512,5.429256,1.3336484,8.863414
1767276257778,1-1,0.0,0.0,-61.0,-64.0,-54.0,-68.0,3.6996512,5.429256,1.3336484,8.863414
1767276257944,1-1,0.0,0.0,-61.0,-64.0,-54.0,-68.0,3.6996512,5.429256,1.3336484,8.863414
1767276258184,1-1,0.0,0.0,-61.0,-64.0,-54.0,-68.0,3.6996512,5.429256,1.3336484,8.863414
1767276258422,1-1,0.0,0.0,-61.0,-64.0,-54.0,-68.0,3.6996512,5.429256,1.3336484,8.863414
1767276258609,1-1,0.0,0.0,-61.0,-64.0,-53.0,-69.0,3.6996512,5.429256,1.4743234,8.73549
1767276258838,1-1,0.0,0.0,-61.0,-64.0,-52.0,-69.0,3.6996512,5.429256,1.5158904,8.73549
1767276259041,1-1,0.0,0.0,-62.0,-64.0,-52.0,-69.0,4.2023225,5.429256,1.5158904,8.73549
1767276259203,1-1,0.0,0.0,-60.0,-63.0,-54.0,-69.0,3.1742728,5.770228,1.3336484,8.73549
1767276259454,1-1,0.0,0.0,-62.0,-64.0,-54.0,-69.0,4.2023225,5.429256,1.3336484,8.73549
1767276259661,1-1,0.0,0.0,-62.0,-64.0,-54.0,-69.0,4.2023225,5.429256,1.3336484,8.73549
1767276259861,1-1,0.0,0.0,-62.0,-64.0,-53.0,-68.0,4.2023225,5.429256,1.4743234,8.863414
1767276260066,1-1,0.0,0.0,-62.0,-64.0,-52.0,-69.0,4.2023225,5.429256,1.5158904,8.73549
1767276260284,1-1,0.0,0.0,-60.0,-64.0,-54.0,-69.0,3.1742728,5.429256,1.3336484,8.73549
1767276260471,1-1,0.0,0.0,-60.0,-63.0,-53.0,-68.0,3.1742728,5.770228,1.4743234,8.863414
1767276260685,1-1,0.0,0.0,-61.0,-64.0,-54.0,-69.0,3.6996512,5.429256,1.3336484,8.73549
1767276260897,1-1,0.0,0.0,-60.0,-64.0,-47.0,-69.0,3.1742728,5.429256,-0.5457941,8.73549
1767276261098,1-1,0.0,0.0,-60.0,-64.0,-54.0,-69.0,3.1742728,5.429256,1.3336484,8.73549
1767276261324,1-1,0.0,0.0,-61.0,-64.0,-54.0,-67.0,3.6996512,5.429256,1.3336484,8.576704
1767276261519,1-1,0.0,0.0,-62.0,-64.0,-54.0,-69.0,4.2023225,5.429256,1.3336484,8.73549
1767276261717,1-1,0.0,0.0,-60.0,-64.0,-54.0,-69.0,3.1742728,5.429256,1.3336484,8.73549
1767276261954,1-1,0.0,0.0,-62.0,-64.0,-54.0,-69.0,4.2023225,5.429256,1.3336484,8.73549
1767276262148,1-1,0.0,0.0,-62.0,-64.0,-54.0,-69.0,4.2023225,5.429256,1.3336484,8.73549
1767276262370,1-1,0.0,0.0,-62.0,-64.0,-54.0,-69.0,4.2023225,5.429256,1.3336484,8.73549
1767276262563,1-1,0.0,0.0,-62.0,-64.0,-54.0,-69.0,4.2023225,5.429256,1.3336484,8.73549
1767276262786,1-1,0.0,0.0,-62.0,-64.0,-53.0,-69.0,4.2023225,5.429256,1.4743234,8.73549
1767276262977,1-1,0.0,0.0,-62.0,-64.0,-54.0,-69.0,4.2023225,5.429256,1.3336484,8.73549
1767276263173,1-1,0.0,0.0,-62.0,-64.0,-54.0,-69.0,4.2023225,5.429256,1.3336484,8.73549
1767276263396,1-1,0.0,0.0,-62.0,-64.0,-54.0,-69.0,4.2023225,5.429256,1.3336484,8.73549
1767276263593,1-1,0.0,0.0,-61.0,-64.0,-54.0,-69.0,3.6996512,5.429256,1.3336484,8.73549
1767276263810,1-1,0.0,0.0,-62.0,-64.0,-52.0,-68.0,4.2023225,5.429256,1.5158904,8.863414
1767276264013,1-1,0.0,0.0,-61.0,-64.0,-53.0,-69.0,3.6996512,5.429256,1.4743234,8.73549
1767276264240,1-1,0.0,0.0,-61.0,-64.0,-53.0,-68.0,3.6996512,5.429256,1.4743234,8.863414
1767276264433,1-1,0.0,0.0,-60.0,-63.0,-48.0,-69.0,3.1742728,5.770228,0.3619534,8.73549
1767276264674,1-1,0.0,0.0,-61.0,-64.0,-53.0,-69.0,3.6996512,5.429256,1.4743234,8.73549
1767276264825,1-1,0.0,0.0,-61.0,-63.0,-52.0,-69.0,3.6996512,5.770228,1.5158904,8.73549
1767276265081,1-1,0.0,0.0,-62.0,-64.0,-53.0,-69.0,4.2023225,5.429256,1.4743234,8.73549
1767276265268,1-1,0.0,0.0,-61.0,-63.0,-53.0,-68.0,3.6996512,5.770228,1.4743234,8.863414
1767276265485,1-1,0.0,0.0,-62.0,-64.0,-53.0,-69.0,4.2023225,5.429256,1.4743234,8.73549
1767276265692,1-1,0.0,0.0,-62.0,-64.0,-53.0,-69.0,4.2023225,5.429256,1.4743234,8.73549
1767276265897,1-1,0.0,0.0,-62.0,-64.0,-53.0,-69.0,4.2023225,5.429256,1.4743234,8.73549
1767276266100,1-1,0.0,0.0,-62.0,-64.0,-53.0,-69.0,4.2023225,5.429256,1.4743234,8.73549
1767276266307,1-1,0.0,0.0,-60.0,-64.0,-54.0,-69.0,3.1742728,5.429256,1.3336484,8.73549
1767276266509,1-1,0.0,0.0,-61.0,-63.0,-54.0,-69.0,3.6996512,5.770228,1.3336484,8.73549
1767276266729,1-1,0.0,0.0,-62.0,-64.0,-52.0,-69.0,4.2023225,5.429256,1.5158904,8.73549
1767276266925,1-1,0.0,0.0,-62.0,-64.0,-52.0,-69.0,4.2023225,5.429256,1.5158904,8.73549
1767276267146,1-1,0.0,0.0,-60.0,-64.0,-48.0,-69.0,3.1742728,5.429256,0.3619534,8.73549
1767276267339,1-1,0.0,0.0,-61.0,-63.0,-53.0,-68.0,3.6996512,5.770228,1.4743234,8.863414
1767276267538,1-1,0.0,0.0,-61.0,-64.0,-53.0,-69.0,3.6996512,5.429256,1.4743234,8.73549
1767276267767,1-1,0.0,0.0,-62.0,-64.0,-53.0,-69.0,4.2023225,5.429256,1.4743234,8.73549
1767276267966,1-1,0.0,0.0,-60.0,-64.0,-53.0,-69.0,3.1742728,5.429256,1.4743234,8.73549
1767276268184,1-1,0.0,0.0,-62.0,-64.0,-53.0,-69.0,4.2023225,5.429256,1.4743234,8.73549
1767276268382,1-1,0.0,0.0,-56.0,-63.0,-53.0,-69.0,2.047723,5.770228,1.4743234,8.73549
1767276268618,1-1,0.0,0.0,-62.0,-64.0,-53.0,-69.0,4.2023225,5.429256,1.4743234,8.73549
1767276268780,1-1,0.0,0.0,-59.0,-62.0,-53.0,-65.0,2.674464,5.2951727,1.4743234,7.872086
1767276269017,1-1,0.0,0.0,-62.0,-64.0,-53.0,-69.0,4.2023225,5.429256,1.4743234,8.73549
1767276269209,1-1,0.0,0.0,-62.0,-64.0,-53.0,-69.0,4.2023225,5.429256,1.4743234,8.73549
1767276269405,1-1,0.0,0.0,-62.0,-64.0,-53.0,-69.0,4.2023225,5.429256,1.4743234,8.73549
1767276269633,1-1,0.0,0.0,-62.0,-64.0,-53.0,-69.0,4.2023225,5.429256,1.4743234,8.73549
1767276269841,1-1,0.0,0.0,-61.0,-62.0,-53.0,-69.0,3.6996512,5.2951727,1.4743234,8.73549
1767276270065,1-1,0.0,0.0,-62.0,-64.0,-53.0,-69.0,4.2023225,5.429256,1.4743234,8.73549
1767276270256,1-1,0.0,0.0,-60.0,-63.0,-52.0,-68.0,3.1742728,5.770228,1.5158904,8.863414
1767276270456,1-1,0.0,0.0,-60.0,-63.0,-53.0,-68.0,3.1742728,5.770228,1.4743234,8.863414
1767276270662,1-1,0.0,0.0,-62.0,-64.0,-53.0,-68.0,4.2023225,5.429256,1.4743234,8.863414
1767276270857,1-1,0.0,0.0,-62.0,-64.0,-53.0,-69.0,4.2023225,5.429256,1.4743234,8.73549
1767276271090,1-1,0.0,0.0,-62.0,-64.0,-51.0,-69.0,4.2023225,5.429256,0.66173625,8.73549
1767276271285,1-1,0.0,0.0,-62.0,-64.0,-52.0,-69.0,4.2023225,5.429256,1.5158904,8.73549
1767276271484,1-1,0.0,0.0,-62.0,-64.0,-53.0,-69.0,4.2023225,5.429256,1.4743234,8.73549
1767276271704,1-1,0.0,0.0,-62.0,-64.0,-54.0,-70.0,4.2023225,5.429256,1.3336484,8.633552
1767276271912,1-1,0.0,0.0,-61.0,-64.0,-53.0,-70.0,3.6996512,5.429256,1.4743234,8.633552
1767276272121,1-1,0.0,0.0,-62.0,-64.0,-53.0,-70.0,4.2023225,5.429256,1.4743234,8.633552
1767276272348,1-1,0.0,0.0,-61.0,-63.0,-54.0,-70.0,3.6996512,5.770228,1.3336484,8.633552
1767276272531,1-1,0.0,0.0,-62.0,-64.0,-54.0,-70.0,4.2023225,5.429256,1.3336484,8.633552
1767276272762,1-1,0.0,0.0,-62.0,-64.0,-53.0,-70.0,4.2023225,5.429256,1.4743234,8.633552
1767276272968,1-1,0.0,0.0,-61.0,-63.0,-53.0,-66.0,3.6996512,5.770228,1.4743234,8.46435
1767276273171,1-1,0.0,0.0,-60.0,-63.0,-53.0,-70.0,3.1742728,5.770228,1.4743234,8.633552
1767276273337,1-1,0.0,0.0,-60.0,-63.0,-53.0,-69.0,3.1742728,5.770228,1.4743234,8.73549
1767276273582,1-1,0.0,0.0,-61.0,-64.0,-53.0,-70.0,3.6996512,5.429256,1.4743234,8.633552
1767276273785,1-1,0.0,0.0,-60.0,-64.0,-53.0,-70.0,3.1742728,5.429256,1.4743234,8.633552
1767276273990,1-1,0.0,0.0,-60.0,-63.0,-53.0,-69.0,3.1742728,5.770228,1.4743234,8.73549
1767276274218,1-1,0.0,0.0,-61.0,-64.0,-53.0,-70.0,3.6996512,5.429256,1.4743234,8.633552
1767276274405,1-1,0.0,0.0,-60.0,-63.0,-53.0,-70.0,3.1742728,5.770228,1.4743234,8.633552
1767276274606,1-1,0.0,0.0,-61.0,-63.0,-52.0,-69.0,3.6996512,5.770228,1.5158904,8.73549
1767276274835,1-1,0.0,0.0,-62.0,-64.0,-53.0,-70.0,4.2023225,5.429256,1.4743234,8.633552
1767276275025,1-1,0.0,0.0,-59.0,-64.0,-53.0,-71.0,2.674464,5.429256,1.4743234,9.603822
1767276275242,1-1,0.0,0.0,-62.0,-64.0,-53.0,-71.0,4.2023225,5.429256,1.4743234,9.603822
1767276275444,1-1,0.0,0.0,-60.0,-63.0,-52.0,-68.0,3.1742728,5.770228,1.5158904,8.863414
1767276275649,1-1,0.0,0.0,-61.0,-64.0,-53.0,-71.0,3.6996512,5.429256,1.4743234,9.603822
1767276275847,1-1,0.0,0.0,-60.0,-64.0,,-68.0,3.1742728,5.429256,41.562347,8.863414
1767276276079,1-1,0.0,0.0,-61.0,-64.0,-53.0,-71.0,3.6996512,5.429256,1.4743234,9.603822
1767276276272,1-1,0.0,0.0,-61.0,-64.0,-52.0,-70.0,3.6996512,5.429256,1.5158904,8.633552
1767276276501,1-1,0.0,0.0,-61.0,-64.0,-53.0,-71.0,3.6996512,5.429256,1.4743234,9.603822
1767276276688,1-1,0.0,0.0,-60.0,-63.0,-53.0,-71.0,3.1742728,5.770228,1.4743234,9.603822
1767276276913,1-1,0.0,0.0,-61.0,-64.0,-53.0,-71.0,3.6996512,5.429256,1.4743234,9.603822
1767276277081,1-1,0.0,0.0,-61.0,-64.0,-53.0,-70.0,3.6996512,5.429256,1.4743234,8.633552
1767276277324,1-1,0.0,0.0,-61.0,-64.0,-53.0,-71.0,3.6996512,5.429256,1.4743234,9.603822
