Timestamp,Label,Duration_ms,SSID_1,BSSID_1,RSSI_1,Dist_mm_1,Std_mm_1,Succ_1,Att_1,Rate_1,SSID_2,BSSID_2,RSSI_2,Dist_mm_2,Std_mm_2,Succ_2,Att_2,Rate_2,SSID_3,BSSID_3,RSSI_3,Dist_mm_3,Std_mm_3,Succ_3,Att_3,Rate_3,SSID_4,BSSID_4,RSSI_4,Dist_mm_4,Std_mm_4,Succ_4,Att_4,Rate_4
1767276232525,1-1,122,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3217,939,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6616,1505,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-50,-972,565,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69,9341,273,7,8,87.5
1767276232750,1-1,139,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3374,892,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6499,1495,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-50,-816,514,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,9419,338,7,8,87.5
1767276232923,1-1,104,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3296,900,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,6577,1486,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-50,-816,498,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9380,353,7,8,87.5
1767276233158,1-1,131,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3257,892,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6499,1495,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-50,91,552,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,9458,315,7,8,87.5
1767276233369,1-1,134,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3335,860,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6616,1484,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43,-1342,726,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9458,243,7,8,87.5
1767276233569,1-1,117,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3296,962,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6577,1541,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-1246,680,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9380,271,7,8,87.5
1767276233791,1-1,132,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3296,1015,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6577,1560,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,-1246,703,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9497,302,7,8,87.5
1767276233989,1-1,123,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3257,1025,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6616,1537,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-45,-1011,824,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9419,286,7,8,87.5
1767276234174,1-1,99,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3335,1060,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6616,1415,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,-1168,677,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9536,286,7,8,87.5
1767276234403,1-1,120,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3217,1013,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6577,1466,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-1011,572,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9458,312,7,8,87.5
1767276234612,1-1,119,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3296,918,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6616,1495,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-855,496,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9497,287,7,8,87.5
1767276234812,1-1,111,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3335,926,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6694,1538,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,-191,602,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9380,338,7,8,87.5
1767276235027,1-1,118,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3217,1015,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6655,1536,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,179,493,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9458,253,7,8,87.5
1767276235252,1-1,135,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3335,924,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6655,1508,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-621,348,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9536,274,7,8,87.5
1767276235446,1-1,120,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3217,1001,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6577,1576,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-50,179,481,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9380,338,7,8,87.5
1767276235653,1-1,120,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3335,895,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6616,1537,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-50,150,446,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9419,360,7,8,87.5
1767276235833,1-1,92,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3296,958,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6538,1519,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,3,507,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9341,292,7,8,87.5
1767276236075,1-1,129,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3217,953,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6538,1579,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,-738,497,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9497,265,7,8,87.5
1767276236263,1-1,99,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3374,914,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6616,1555,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-543,363,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9458,285,7,8,87.5
1767276236513,1-1,140,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3296,978,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6616,1485,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-816,472,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9536,288,7,8,87.5
1767276236709,1-1,127,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3178,1030,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6538,1603,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-972,519,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69,9575,262,7,8,87.5
1767276236903,1-1,112,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3296,990,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6694,1557,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-777,428,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69,9458,354,7,8,87.5
1767276237134,1-1,136,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3335,897,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6499,1549,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-50,3,610,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9419,343,7,8,87.5
1767276237334,1-1,116,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3178,990,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6538,1532,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,120,595,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,9258,1045,7,8,87.5
1767276237548,1-1,122,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3296,918,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6538,1576,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,179,515,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9536,256,7,8,87.5
1767276237756,1-1,123,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3296,943,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6655,1573,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,179,470,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9458,306,7,8,87.5
1767276237962,1-1,121,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3217,1093,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6616,1593,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-46,392,621,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9341,378,7,8,87.5
1767276238172,1-1,122,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3296,952,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6577,1585,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,150,490,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9419,336,7,8,87.5
