Timestamp,Label,Duration_ms,SSID_1,BSSID_1,RSSI_1,Dist_mm_1,Std_mm_1,Succ_1,Att_1,Rate_1,SSID_2,BSSID_2,RSSI_2,Dist_mm_2,Std_mm_2,Succ_2,Att_2,Rate_2,SSID_3,BSSID_3,RSSI_3,Dist_mm_3,Std_mm_3,Succ_3,Att_3,Rate_3,SSID_4,BSSID_4,RSSI_4,Dist_mm_4,Std_mm_4,Succ_4,Att_4,Rate_4
1770208611140,8-11,118,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,8349,138,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,4775,386,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,5174,1099,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,2783,342,7,8,87.5
1770208611334,8-11,106,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,2705,498,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,4658,425,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,5116,1151,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,2471,459,7,8,87.5
1770208611562,8-11,128,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,2705,450,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,,,,,,,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,5028,1237,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,2432,501,7,8,87.5
1770208611762,8-11,116,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,2509,950,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,4775,396,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5028,827,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,2822,352,7,8,87.5
1770208611953,8-11,100,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,2587,670,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,4814,380,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,4998,1171,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,2744,336,7,8,87.5
1770208612186,8-11,126,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,2431,731,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,4814,382,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,4998,1190,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,2783,251,7,8,87.5
1770208612391,8-11,124,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,8320,100,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,4814,325,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5174,1239,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,2900,273,7,8,87.5
1770208612574,8-11,101,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,8320,103,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,4814,325,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,5008,153,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,2744,359,7,8,87.5
1770208612809,8-11,129,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,2509,765,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,4892,404,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5145,1173,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,2861,304,7,8,87.5
1770208613010,8-11,123,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,2470,708,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,4775,380,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5057,1252,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,2861,311,7,8,87.5
