Timestamp,Label,Duration_ms,SSID_1,BSSID_1,RSSI_1,Dist_mm_1,Std_mm_1,Succ_1,Att_1,Rate_1,SSID_2,BSSID_2,RSSI_2,Dist_mm_2,Std_mm_2,Succ_2,Att_2,Rate_2,SSID_3,BSSID_3,RSSI_3,Dist_mm_3,Std_mm_3,Succ_3,Att_3,Rate_3,SSID_4,BSSID_4,RSSI_4,Dist_mm_4,Std_mm_4,Succ_4,Att_4,Rate_4
1767511469013,1-11,106,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-302,383,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7509,460,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,2860,1685,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,7041,505,7,8,87.5
1767511469253,1-11,137,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-458,433,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7509,462,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,2743,1726,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,7158,506,7,8,87.5
1767511469455,1-11,130,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-497,480,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7588,431,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,2664,1703,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,7158,500,7,8,87.5
1767511469663,1-11,130,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,-458,437,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7392,520,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,2704,1647,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,7119,461,7,8,87.5
1767511469873,1-11,132,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-419,419,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7470,456,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,3289,1334,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7119,513,7,8,87.5
1767511470080,1-11,131,MCSLab RTT AP1,24:29:34:e2:4c:36,-47,-932,777,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7470,422,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5047,681,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,7119,494,7,8,87.5
1767511470262,1-11,106,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-458,433,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7392,489,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,3272,1395,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,7158,498,7,8,87.5
1767511470494,1-11,130,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-497,459,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7509,451,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,3885,622,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,7236,458,7,8,87.5
1767511470700,1-11,128,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-380,399,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7392,454,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,3524,262,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,7080,512,7,8,87.5
1767511470888,1-11,107,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-419,419,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7431,415,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,4032,735,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,7119,381,7,8,87.5
1767511471114,1-11,116,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,-458,446,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7392,471,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,4442,591,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,7080,496,7,8,87.5
1767511471337,1-11,131,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-419,470,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7392,482,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,4383,801,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7119,506,7,8,87.5
1767511471543,1-11,129,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-497,523,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7470,423,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,3446,1074,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7314,424,7,8,87.5
1767511471752,1-11,130,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-497,444,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7588,399,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,3133,1144,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,7275,354,7,8,87.5
1767511471956,1-11,126,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-615,459,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7509,495,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,2664,1593,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,7236,424,7,8,87.5
1767511472166,1-11,128,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-537,456,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7392,495,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,2625,1828,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,7093,555,7,8,87.5
1767511472377,1-11,132,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-576,502,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7431,475,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,2782,1765,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7197,516,7,8,87.5
1767511472581,1-11,129,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,-536,512,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7509,421,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,3016,1673,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7158,499,7,8,87.5
1767511472762,1-11,103,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-458,442,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7412,452,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,3446,1384,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,7158,523,7,8,87.5
1767511473007,1-11,141,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,-537,447,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7392,513,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,3289,1458,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7158,518,7,8,87.5
1767511473202,1-11,128,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-576,525,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7509,499,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,3367,1467,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7236,435,7,8,87.5
1767511473411,1-11,128,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-497,445,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7392,562,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,3407,1270,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7158,488,7,8,87.5
1767511473597,1-11,106,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-537,431,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7314,534,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,3289,1418,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7158,489,7,8,87.5
1767511473840,1-11,141,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-279,362,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7509,495,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,3367,1452,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7236,477,7,8,87.5
1767511474035,1-11,128,MCSLab RTT AP1,24:29:34:e2:4c:36,-53,-458,432,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7470,503,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,3758,1206,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7275,377,7,8,87.5
1767511474247,1-11,132,MCSLab RTT AP1,24:29:34:e2:4c:36,-53,-440,499,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7314,550,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,3250,1522,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7197,520,7,8,87.5
1767511474423,1-11,101,MCSLab RTT AP1,24:29:34:e2:4c:36,-53,-458,410,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7392,531,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,3250,1410,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7353,430,7,8,87.5
1767511474661,1-11,116,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,-380,433,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7470,503,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,3211,1456,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7314,373,7,8,87.5
1767511474880,1-11,128,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-497,468,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7392,585,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,3328,1428,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7236,416,7,8,87.5
1767511475095,1-11,134,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-615,506,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,7509,521,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,3367,1336,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,7432,277,7,8,87.5
1767511475288,1-11,118,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-556,502,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,7353,594,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,3328,1412,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,7171,477,7,8,87.5
1767511475494,1-11,115,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-419,432,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7392,599,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,1308,2880,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7158,440,7,8,87.5
1767511475721,1-11,133,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-654,532,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7509,466,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,2899,1595,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7275,403,7,8,87.5
1767511475924,1-11,129,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-615,538,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7509,447,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,3016,1323,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,7314,387,7,8,87.5
1767511476110,1-11,106,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-536,499,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7470,507,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,3016,1476,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,7275,349,7,8,87.5
1767511476344,1-11,131,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-341,418,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7548,415,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,3133,1395,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7197,398,7,8,87.5
1767511476552,1-11,130,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-536,496,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7509,479,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,3250,1318,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7275,369,7,8,87.5
1767511476760,1-11,129,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-536,496,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7431,544,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,3524,1276,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7393,352,7,8,87.5
1767511476968,1-11,129,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-497,441,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,7505,474,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,3328,1386,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7353,340,7,8,87.5
1767511477179,1-11,131,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-419,440,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7431,489,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,2938,1617,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,7471,242,7,8,87.5
1767511477361,1-11,105,MCSLab RTT AP1,24:29:34:e2:4c:36,-53,-419,414,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7470,437,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,2938,1643,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,7432,334,7,8,87.5
1767511477594,1-11,129,MCSLab RTT AP1,24:29:34:e2:4c:36,,,,,,,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7509,451,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,3016,1491,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7197,455,7,8,87.5
1767511477778,1-11,105,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,-497,463,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7431,485,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,3407,1424,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7197,524,7,8,87.5
1767511478031,1-11,149,MCSLab RTT AP1,24:29:34:e2:4c:36,-53,-458,446,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7959,343,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,2782,1736,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7158,601,7,8,87.5
1767511478217,1-11,128,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-302,312,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7431,415,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,3133,1451,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7158,529,7,8,87.5
1767511478412,1-11,114,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-576,489,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7392,538,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,2821,1631,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7158,543,7,8,87.5
1767511478631,1-11,124,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-380,380,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7548,431,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,3719,1234,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7275,516,7,8,87.5
1767511478847,1-11,131,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-576,474,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7392,570,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5203,696,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7080,572,7,8,87.5
1767511479057,1-11,132,MCSLab RTT AP1,24:29:34:e2:4c:36,-53,-458,1711,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7431,504,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3358,1405,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7158,609,7,8,87.5
1767511479263,1-11,130,MCSLab RTT AP1,24:29:34:e2:4c:36,-53,-308,418,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7509,466,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,3563,1215,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7236,504,7,8,87.5
1767511479475,1-11,134,MCSLab RTT AP1,24:29:34:e2:4c:36,-53,-576,530,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7509,442,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,2899,1628,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7080,560,7,8,87.5
1767511479693,1-11,142,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-458,437,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7470,447,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,2782,1648,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7275,424,7,8,87.5
1767511479889,1-11,130,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-458,409,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7509,407,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,3211,1496,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7119,529,7,8,87.5
1767511480100,1-11,132,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-380,403,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7588,459,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,2938,1488,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7236,420,7,8,87.5
1767511480311,1-11,136,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-497,420,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7431,445,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,3016,1539,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7275,367,7,8,87.5
1767511480490,1-11,106,MCSLab RTT AP1,24:29:34:e2:4c:36,-53,-497,431,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7392,511,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,2860,1460,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7314,388,7,8,87.5
1767511480740,1-11,148,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-458,409,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7431,497,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,2977,1204,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7353,330,7,8,87.5
1767511480938,1-11,132,MCSLab RTT AP1,24:29:34:e2:4c:36,-53,-419,438,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7470,642,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,2625,1684,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,7393,293,7,8,87.5
1767511481122,1-11,107,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-419,365,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7431,477,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3847,1524,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7353,372,7,8,87.5
1767511481353,1-11,130,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-419,378,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7470,354,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,3485,1378,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7197,581,7,8,87.5
1767511481575,1-11,144,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-380,400,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7509,407,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,2899,1600,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7080,638,7,8,87.5
1767511481775,1-11,133,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-458,466,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7548,357,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,2977,1641,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7041,668,7,8,87.5
