Timestamp,Label,Duration_ms,SSID_1,BSSID_1,RSSI_1,Dist_mm_1,Std_mm_1,Succ_1,Att_1,Rate_1
1767253507674,6-10,64,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5071,162,7,8,87.5
1767253507865,6-10,47,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,5364,357,7,8,87.5
1767253508075,6-10,47,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5120,343,7,8,87.5
1767253508296,6-10,60,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,4691,127,7,8,87.5
1767253508491,6-10,46,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,4886,109,7,8,87.5
1767253508713,6-10,58,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5081,225,7,8,87.5
1767253508917,6-10,54,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,6214,109,7,8,87.5
1767253509126,6-10,55,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,5833,428,7,8,87.5
1767253509327,6-10,48,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,5745,425,7,8,87.5
1767253509544,6-10,56,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,5628,507,7,8,87.5
1767253509746,6-10,49,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5394,431,7,8,87.5
1767253509968,6-10,62,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5130,415,7,8,87.5
1767253510162,6-10,47,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5277,385,7,8,87.5
1767253510381,6-10,58,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,5306,382,7,8,87.5
1767253510572,6-10,41,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5394,371,7,8,87.5
1767253510793,6-10,54,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,5657,358,7,8,87.5
1767253510996,6-10,48,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,5892,379,7,8,87.5
1767253511201,6-10,41,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,5950,385,7,8,87.5
1767253511425,6-10,55,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,6097,311,7,8,87.5
1767253511624,6-10,46,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,6126,246,7,8,87.5
1767253511834,6-10,47,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,6185,172,7,8,87.5
1767253512052,6-10,56,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,6068,237,7,8,87.5
1767253512252,6-10,48,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,6126,115,7,8,87.5
1767253512460,6-10,46,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,6068,243,7,8,87.5
1767253512670,6-10,48,MCSLab RTT AP3,b0:e4:d5:88:16:86,-66,6156,239,7,8,87.5
1767253512881,6-10,47,MCSLab RTT AP3,b0:e4:d5:88:16:86,-66,6185,172,7,8,87.5
1767253513101,6-10,58,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,6185,139,7,8,87.5
1767253513301,6-10,50,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,6136,60,7,8,87.5
