Timestamp,Label,Duration_ms,SSID_1,BSSID_1,RSSI_1,Dist_mm_1,Std_mm_1,Succ_1,Att_1,Rate_1,SSID_2,BSSID_2,RSSI_2,Dist_mm_2,Std_mm_2,Succ_2,Att_2,Rate_2,SSID_3,BSSID_3,RSSI_3,Dist_mm_3,Std_mm_3,Succ_3,Att_3,Rate_3,SSID_4,BSSID_4,RSSI_4,Dist_mm_4,Std_mm_4,Succ_4,Att_4,Rate_4
1770204474808,1-1,92,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,3725,568,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,6186,1228,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-1461,702,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,9809,1673,7,8,87.5
1770204475053,1-1,128,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,3725,679,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,6616,739,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,-1441,643,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69,9956,289,7,8,87.5
1770204475258,1-1,123,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,3725,593,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,6343,1176,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1207,419,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69,10337,1195,7,8,87.5
1770204475484,1-1,141,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,3725,645,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,6460,1553,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,-1207,484,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,10512,1066,7,8,87.5
1770204475655,1-1,102,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,3725,659,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,6577,1509,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,-1090,664,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69,9888,181,7,8,87.5
1770204475905,1-1,142,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,3608,685,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,6303,1690,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,-1246,562,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-72,10161,948,7,8,87.5
1770204476112,1-1,134,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,3608,493,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,6342,1437,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-1168,476,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-71,10366,1182,7,8,87.5
1770204476313,1-1,128,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,3686,467,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,6225,1625,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-933,389,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-71,10219,1385,7,8,87.5
1770204476524,1-1,130,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,3676,428,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,6382,1562,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,-1129,455,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,10337,943,7,8,87.5
1770204476734,1-1,131,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,3608,909,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,6421,1588,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1441,664,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69,10102,976,7,8,87.5
1770204476938,1-1,127,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,3608,664,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,6694,1440,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,-1246,527,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,10190,1440,7,8,87.5
1770204477148,1-1,126,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,3647,617,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,6694,1249,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1246,511,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69,10073,1065,7,8,87.5
1770204477358,1-1,127,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,3491,677,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,6811,1235,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1285,525,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69,10044,998,7,8,87.5
1770204477545,1-1,105,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,3569,719,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,6733,1319,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1207,492,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9956,1069,7,8,87.5
1770204477788,1-1,138,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,3725,626,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,6811,1252,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1207,512,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9985,1375,7,8,87.5
