Timestamp,Label,Duration_ms,SSID_1,BSSID_1,RSSI_1,Dist_mm_1,Std_mm_1,Succ_1,Att_1,Rate_1,SSID_2,BSSID_2,RSSI_2,Dist_mm_2,Std_mm_2,Succ_2,Att_2,Rate_2,SSID_3,BSSID_3,RSSI_3,Dist_mm_3,Std_mm_3,Succ_3,Att_3,Rate_3,SSID_4,BSSID_4,RSSI_4,Dist_mm_4,Std_mm_4,Succ_4,Att_4,Rate_4
1767192014957,11-1,94,MCSLab RTT AP1,24:29:34:e2:4c:36,-69,5830,414,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,48,561,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3328,450,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7070,1477,7,8,87.5
1767192015169,11-1,102,MCSLab RTT AP1,24:29:34:e2:4c:36,-69,5908,346,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,48,565,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3358,460,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7070,1399,7,8,87.5
1767192015417,11-1,141,MCSLab RTT AP1,24:29:34:e2:4c:36,-69,5830,413,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,48,487,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,3358,580,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,7012,1333,7,8,87.5
1767192015618,11-1,132,MCSLab RTT AP1,24:29:34:e2:4c:36,-69,5908,390,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,166,488,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,3183,1007,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7070,1308,7,8,87.5
1767192015804,11-1,111,MCSLab RTT AP1,24:29:34:e2:4c:36,-69,5791,441,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,166,400,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3358,491,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,6982,1249,7,8,87.5
1767192016029,11-1,129,MCSLab RTT AP1,24:29:34:e2:4c:36,-69,5791,402,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,48,544,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3416,445,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,7080,1318,7,8,87.5
1767192016234,11-1,126,MCSLab RTT AP1,24:29:34:e2:4c:36,-69,5908,372,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,127,497,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3416,405,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,7177,1281,7,8,87.5
1767192016419,11-1,105,MCSLab RTT AP1,24:29:34:e2:4c:36,-69,5830,370,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,9,612,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,3328,420,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7070,1300,7,8,87.5
1767192016655,11-1,132,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,5791,411,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,127,498,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3328,445,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,6836,1454,7,8,87.5
1767192016855,11-1,123,MCSLab RTT AP1,24:29:34:e2:4c:36,-69,5791,368,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,127,552,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3446,359,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,6865,1423,7,8,87.5
